,"(deg C) Mean Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2024-10-03",29.181
"2024-10-04",28.8536
"2024-10-05",28.6134
"2024-10-06",28.024
"2024-10-07",27.6757
"2024-10-08",27.9849
"2024-10-09",27.9395
"2024-10-10",27.5833
"2024-10-11",27.5042
"2024-10-12",28.3818
"2024-10-13",27.7252
"2024-10-14",26.5817
"2024-10-15",27.3321
"2024-10-16",28.4523
"2024-10-17",29.0801
"2024-10-18",28.7472
"2024-10-19",27.8378
"2024-10-20",28.2431
"2024-10-21",28.2064
"2024-10-22",28.4567
"2024-10-23",28.0576
"2024-10-24",27.9461
"2024-10-25",27.4728
"2024-10-26",27.894
"2024-10-27",28.8389
"2024-10-28",29.0187
"2024-10-29",29.0984
"2024-10-30",28.9658
"2024-10-31",27.8317
"2024-11-01",27.4519
"2024-11-02",27.4391
"2024-11-03",27.4772
"2024-11-04",27.9512
"2024-11-05",28.8879
"2024-11-06",28.4735
"2024-11-07",27.5417
"2024-11-08",27.3369
"2024-11-09",27.8062
"2024-11-10",28.0431
"2024-11-11",28.6229
"2024-11-12",28.2809
"2024-11-13",27.5851
"2024-11-14",27.3249
"2024-11-15",27.0676
"2024-11-16",27.6
"2024-11-17",27.0212
"2024-11-18",26.8293
"2024-11-19",26.5533
"2024-11-20",26.6408
"2024-11-21",26.5839
"2024-11-22",26.2192
"2024-11-23",26.7413
"2024-11-24",27.1134
"2024-11-25",25.8619
"2024-11-26",25.6601
"2024-11-27",25.4839
"2024-11-28",25.1131
"2024-11-29",25.4673
"2024-11-30",26.9483
"2024-12-01",27.8166
"2024-12-02",28.0872
"2024-12-03",28.0375
"2024-12-04",27.4906
"2024-12-05",28.0143
"2024-12-06",28.4537
"2024-12-07",28.419
"2024-12-08",27.8378
"2024-12-09",27.7841
"2024-12-10",27.1352
"2024-12-11",26.0206
"2024-12-12",26.3321
"2024-12-13",26.3265
"2024-12-14",26.4747
"2024-12-15",27.2789
"2024-12-16",26.2682
"2024-12-17",26.3824
"2024-12-18",27.033
"2024-12-19",27.5573
"2024-12-20",28.2785
"2024-12-21",28.3435
"2024-12-22",27.5272
"2024-12-23",27.1354
"2024-12-24",27.3267
"2024-12-25",27.2844
"2024-12-26",27.3177
"2024-12-27",26.9901
"2024-12-28",27.3497
"2024-12-29",26.6329
"2024-12-30",26.4778
"2024-12-31",26.1973
"2025-01-01",26.5237
"2025-01-02",26.5829
"2025-01-03",26.2569
"2025-01-04",26.0931
"2025-01-05",26.2128
"2025-01-06",25.9104
"2025-01-07",25.8229
"2025-01-08",26.0678
"2025-01-09",26.6616
"2025-01-10",26.6414
"2025-01-11",25.8987
"2025-01-12",25.9142
"2025-01-13",26.8119
"2025-01-14",25.5411
"2025-01-15",26.5702
"2025-01-16",26.5421
"2025-01-17",26.6513
"2025-01-18",25.4553
"2025-01-19",25.8045
"2025-01-20",26.0692
"2025-01-21",26.2265
"2025-01-22",25.9914
"2025-01-23",26.5426
"2025-01-24",26.6964
"2025-01-25",26.8639
"2025-01-26",26.3261
"2025-01-27",26.5915
"2025-01-28",26.6447
"2025-01-29",26.741
"2025-01-30",26.6158
"2025-01-31",27.4433
"2025-02-01",27.5122
"2025-02-02",27.4292
"2025-02-03",26.7123
"2025-02-04",27.1066
"2025-02-05",27.3464
"2025-02-06",27.4603
"2025-02-07",27.0372
"2025-02-08",27.2497
"2025-02-09",27.1783
"2025-02-10",27.1028
"2025-02-11",27.4839
"2025-02-12",27.2465
"2025-02-13",26.3121
"2025-02-14",26.8125
"2025-02-15",26.4927
"2025-02-16",26.7103
"2025-02-17",26.9554
"2025-02-18",27.1202
"2025-02-19",27.0735
"2025-02-20",27.5284
"2025-02-21",27.9115
"2025-02-22",27.7701
"2025-02-23",27.8835
"2025-02-24",27.9154
"2025-02-25",26.6512
"2025-02-26",26.8489
"2025-02-27",26.7427
"2025-02-28",26.4163
"2025-03-01",27.0326
"2025-03-02",28.1609
"2025-03-03",28.3755
"2025-03-04",28.0572
"2025-03-05",28.5684
"2025-03-06",28.0224
"2025-03-07",27.9639
"2025-03-08",27.5241
"2025-03-09",27.8705
"2025-03-10",27.6095
"2025-03-11",26.1489
"2025-03-12",27.9579
"2025-03-13",28.5849
"2025-03-14",28.5659
"2025-03-15",28.8419
"2025-03-16",28.3906
"2025-03-17",29.0316
"2025-03-18",29.5576
"2025-03-19",28.9952
"2025-03-20",29.2093
"2025-03-21",29.2068
"2025-03-22",29.1771
"2025-03-23",29.2989
"2025-03-24",29.1913
"2025-03-25",28.564
"2025-03-26",28.7176
"2025-03-27",29.3125
"2025-03-28",29.4695
"2025-03-29",29.1473
"2025-03-30",29.1731
"2025-03-31",29.1506
"2025-04-01",29.4811
"2025-04-02",28.6073
"2025-04-03",27.62
"2025-04-04",28.359
"2025-04-05",29.5522
"2025-04-06",29.2218
"2025-04-07",29.3877
"2025-04-08",29.8325
"2025-04-09",29.7655
"2025-04-10",29.1926
"2025-04-11",29.5482
"2025-04-12",29.6217
"2025-04-13",30.1304
"2025-04-14",30.0241
"2025-04-15",30.0961
"2025-04-16",29.9615
"2025-04-17",30.1976
"2025-04-18",30.2235
"2025-04-19",30.2995
"2025-04-20",30.3099
"2025-04-21",29.9531
"2025-04-22",29.4406
"2025-04-23",29.5191
"2025-04-24",29.88
"2025-04-25",29.6365
"2025-04-26",29.4178
"2025-04-27",28.8378
"2025-04-28",29.2681
"2025-04-29",28.622
"2025-04-30",29.1085
"2025-05-01",29.6878
"2025-05-02",29.7262
"2025-05-03",30.1222
"2025-05-04",30.1151
"2025-05-05",29.3954
"2025-05-06",29.8068
"2025-05-07",29.8712
"2025-05-08",29.631
"2025-05-09",29.599
"2025-05-10",30.4409
"2025-05-11",30.2681
"2025-05-12",30.5026
"2025-05-13",30.5485
"2025-05-14",30.6319
"2025-05-15",30.0519
"2025-05-16",30.1291
"2025-05-17",27.8419
"2025-05-18",28.6326
"2025-05-19",28.5697
"2025-05-20",29.6615
"2025-05-21",30.235
"2025-05-22",30.3329
"2025-05-23",30.1129
"2025-05-24",29.6663
"2025-05-25",29.7275
"2025-05-26",29.4971
"2025-05-27",29.8921
"2025-05-28",30.3336
"2025-05-29",30.1125
"2025-05-30",29.7605
"2025-05-31",30.1022
"2025-06-01",30.4865
"2025-06-02",30.4098
"2025-06-03",30.1903
"2025-06-04",29.8538
"2025-06-05",30.3179
"2025-06-06",30.0815
"2025-06-07",29.7957
"2025-06-08",29.7009
"2025-06-09",29.7978
"2025-06-10",29.6937
"2025-06-11",29.7075
"2025-06-12",29.8345
"2025-06-13",29.8906
"2025-06-14",29.4705
"2025-06-15",29.6024
"2025-06-16",29.3223
"2025-06-17",29.6566
"2025-06-18",29.5556
"2025-06-19",29.6164
"2025-06-20",29.5469
"2025-06-21",29.5677
"2025-06-22",29.313
"2025-06-23",29.2367
"2025-06-24",29.5504
"2025-06-25",29.1805
"2025-06-26",29.1087
"2025-06-27",29.5228
"2025-06-28",29.7866
"2025-06-29",29.2554
"2025-06-30",29.7306
"2025-07-01",29.4171
"2025-07-02",29.4338
"2025-07-03",29.7744
"2025-07-04",29.5442
"2025-07-05",29.8552
"2025-07-06",29.8768
"2025-07-07",29.5418
"2025-07-08",29.671
"2025-07-09",29.9359
"2025-07-10",30.219
"2025-07-11",30.1745
"2025-07-12",30.389
"2025-07-13",30.4316
"2025-07-14",30.1992
"2025-07-15",30.1703
"2025-07-16",30.0467
"2025-07-17",30.1
"2025-07-18",29.3035
"2025-07-19",29.4359
"2025-07-20",29.0767
"2025-07-21",29.4265
"2025-07-22",29.5626
"2025-07-23",29.4679
"2025-07-24",28.9633
"2025-07-25",28.6407
"2025-07-26",28.2885
"2025-07-27",28.7346
"2025-07-28",29.1437
"2025-07-29",29.8284
"2025-07-30",29.7997
"2025-07-31",29.4578
"2025-08-01",29.2449
"2025-08-02",28.9286
"2025-08-03",27.6266
"2025-08-04",28.3875
"2025-08-05",28.612
"2025-08-06",28.8143
"2025-08-07",28.8013
"2025-08-08",28.5252
"2025-08-09",27.91
"2025-08-10",27.8537
"2025-08-11",27.6739
"2025-08-12",28.3781
"2025-08-13",28.2356
"2025-08-14",28.4153
"2025-08-15",28.611
"2025-08-16",28.5184
"2025-08-17",28.4771
"2025-08-18",28.1939
"2025-08-19",28.8427
"2025-08-20",28.8351
"2025-08-21",29.0789
"2025-08-22",29.2158
"2025-08-23",28.6133
"2025-08-24",28.7469
"2025-08-25",29.2227
"2025-08-26",28.8768
"2025-08-27",29.3684
"2025-08-28",29.3607
"2025-08-29",29.3912
"2025-08-30",29.0883
"2025-08-31",29.0244
"2025-09-01",28.961
"2025-09-02",29.2111
"2025-09-03",28.9615
"2025-09-04",28.7237
"2025-09-05",28.5188
"2025-09-06",28.5397
"2025-09-07",28.5878
"2025-09-08",28.9035
"2025-09-09",29.0617
"2025-09-10",28.6041
"2025-09-11",28.4035
"2025-09-12",29.2001
"2025-09-13",28.6627
"2025-09-14",28.9158
"2025-09-15",28.8476
"2025-09-16",28.7053
"2025-09-17",28.0247
"2025-09-18",28.8057
"2025-09-19",27.7694
"2025-09-20",28.4376
"2025-09-21",28.3592
"2025-09-22",28.7628
"2025-09-23",29.0002
"2025-09-24",28.8356
"2025-09-25",28.1174
"2025-09-26",28.3635
"2025-09-27",29.1464
"2025-09-28",29.1038
"2025-09-29",29.1125
"2025-09-30",28.7547
"2025-10-01",28.9914
"2025-10-02",28.7956
"2025-10-03",28.6778
"2025-10-04",27.6307
"2025-10-05",28.1902
"2025-10-06",28.3429
"2025-10-07",28.5939
"2025-10-08",28.3921
"2025-10-09",28.8077
"2025-10-10",29.0759
"2025-10-11",28.7165
"2025-10-12",28.4597
"2025-10-13",28.5566
"2025-10-14",28.2842
"2025-10-15",27.6842
"2025-10-16",27.4058
"2025-10-17",27.3602
"2025-10-18",27.6614
"2025-10-19",27.5477
"2025-10-20",26.5443
"2025-10-21",26.5169
"2025-10-22",27.6717
"2025-10-23",26.925
"2025-10-24",27.5849
"2025-10-25",27.5804
"2025-10-26",27.9517
"2025-10-27",28.1672
"2025-10-28",28.7077
"2025-10-29",29.0588
"2025-10-30",28.7519
"2025-10-31",29.1929
"2025-11-01",29.3719
"2025-11-02",28.8384
"2025-11-03",28.7187
"2025-11-04",28.6906
"2025-11-05",28.5969
"2025-11-06",27.6212
"2025-11-07",27.5223
"2025-11-08",27.9853
"2025-11-09",28.0953
"2025-11-10",28.1205
"2025-11-11",27.4685
"2025-11-12",26.7699
"2025-11-13",26.9512
"2025-11-14",27.6758
"2025-11-15",26.1686
"2025-11-16",25.8733
"2025-11-17",26.005
"2025-11-18",25.923
"2025-11-19",26.5815
"2025-11-20",26.5669
"2025-11-21",26.7426
"2025-11-22",26.5758
"2025-11-23",26.3234
"2025-11-24",25.985
"2025-11-25",26.6322
"2025-11-26",25.6343
"2025-11-27",25.6615
"2025-11-28",25.4773
"2025-11-29",25.1844
"2025-11-30",25.4884
"2025-12-01",26.5341
"2025-12-02",27.0209
"2025-12-03",27.1179
"2025-12-04",27.0458
"2025-12-05",26.9634
"2025-12-06",27.0602
"2025-12-07",26.0161
"2025-12-08",26.6175
"2025-12-09",25.5313
"2025-12-10",25.6979
"2025-12-11",25.3925
"2025-12-12",25.66
"2025-12-13",25.9594
"2025-12-14",25.7654
"2025-12-15",25.8862
"2025-12-16",26.1114
"2025-12-17",26.0916
"2025-12-18",26.0549
"2025-12-19",25.7262
"2025-12-20",25.6765
"2025-12-21",25.5975
"2025-12-22",25.9388
"2025-12-23",25.9106
"2025-12-24",25.8638
"2025-12-25",25.8752
"2025-12-26",25.6915
"2025-12-27",26.156
"2025-12-28",26.1234
"2025-12-29",25.8328
"2025-12-30",26.2683
"2025-12-31",26.0811
