,"(deg C) Mean Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2024-10-03",29.0701
"2024-10-04",28.5483
"2024-10-05",28.342
"2024-10-06",27.6025
"2024-10-07",27.2426
"2024-10-08",27.4483
"2024-10-09",27.5847
"2024-10-10",27.3714
"2024-10-11",27.2043
"2024-10-12",27.9004
"2024-10-13",27.1748
"2024-10-14",26.6334
"2024-10-15",27.5754
"2024-10-16",28.537
"2024-10-17",28.7988
"2024-10-18",28.489
"2024-10-19",28.0406
"2024-10-20",27.9117
"2024-10-21",27.641
"2024-10-22",27.5259
"2024-10-23",27.1317
"2024-10-24",27.5974
"2024-10-25",27.1225
"2024-10-26",27.0835
"2024-10-27",28.1589
"2024-10-28",28.3373
"2024-10-29",28.601
"2024-10-30",28.4232
"2024-10-31",27.6555
"2024-11-01",27.0772
"2024-11-02",26.8683
"2024-11-03",26.6168
"2024-11-04",26.7335
"2024-11-05",28.0949
"2024-11-06",28.0039
"2024-11-07",27.1551
"2024-11-08",26.8701
"2024-11-09",27.514
"2024-11-10",27.5836
"2024-11-11",28.0457
"2024-11-12",27.8355
"2024-11-13",27.1486
"2024-11-14",26.8526
"2024-11-15",26.5944
"2024-11-16",27.4506
"2024-11-17",27.2769
"2024-11-18",26.757
"2024-11-19",25.9802
"2024-11-20",26.5749
"2024-11-21",26.2418
"2024-11-22",26.2034
"2024-11-23",26.6121
"2024-11-24",26.5608
"2024-11-25",25.7672
"2024-11-26",25.5996
"2024-11-27",25.6155
"2024-11-28",25.3308
"2024-11-29",25.8962
"2024-11-30",27.6135
"2024-12-01",28.0491
"2024-12-02",27.8642
"2024-12-03",27.5518
"2024-12-04",26.8569
"2024-12-05",27.3433
"2024-12-06",27.6588
"2024-12-07",27.6052
"2024-12-08",27.1589
"2024-12-09",27.1359
"2024-12-10",27.0045
"2024-12-11",25.7515
"2024-12-12",26.2074
"2024-12-13",26.2248
"2024-12-14",26.268
"2024-12-15",26.9092
"2024-12-16",25.8406
"2024-12-17",26.1376
"2024-12-18",26.6564
"2024-12-19",27.1769
"2024-12-20",27.8115
"2024-12-21",27.6828
"2024-12-22",26.9396
"2024-12-23",26.4299
"2024-12-24",26.4625
"2024-12-25",26.9261
"2024-12-26",26.7501
"2024-12-27",26.4826
"2024-12-28",27.0162
"2024-12-29",26.7876
"2024-12-30",26.4711
"2024-12-31",26.0463
"2025-01-01",26.22
"2025-01-02",26.2405
"2025-01-03",25.8509
"2025-01-04",25.6437
"2025-01-05",25.6772
"2025-01-06",25.6986
"2025-01-07",25.7058
"2025-01-08",25.7412
"2025-01-09",26.4387
"2025-01-10",26.5423
"2025-01-11",25.7873
"2025-01-12",25.58
"2025-01-13",26.4987
"2025-01-14",25.2913
"2025-01-15",26.2638
"2025-01-16",26.1431
"2025-01-17",26.3755
"2025-01-18",25.3868
"2025-01-19",25.4299
"2025-01-20",25.6349
"2025-01-21",25.7483
"2025-01-22",25.7857
"2025-01-23",26.1269
"2025-01-24",26.1878
"2025-01-25",26.3652
"2025-01-26",25.8885
"2025-01-27",25.7985
"2025-01-28",26.1804
"2025-01-29",26.5523
"2025-01-30",26.382
"2025-01-31",26.8868
"2025-02-01",26.8745
"2025-02-02",26.864
"2025-02-03",26.1524
"2025-02-04",26.3488
"2025-02-05",26.59
"2025-02-06",26.7854
"2025-02-07",26.308
"2025-02-08",26.7242
"2025-02-09",26.6128
"2025-02-10",26.5489
"2025-02-11",27.0468
"2025-02-12",27.0333
"2025-02-13",25.7698
"2025-02-14",25.9529
"2025-02-15",25.8278
"2025-02-16",26.1703
"2025-02-17",26.5317
"2025-02-18",26.6163
"2025-02-19",26.5816
"2025-02-20",27.0296
"2025-02-21",27.3415
"2025-02-22",27.2265
"2025-02-23",27.4248
"2025-02-24",27.863
"2025-02-25",26.757
"2025-02-26",26.8337
"2025-02-27",26.7913
"2025-02-28",26.3679
"2025-03-01",26.8757
"2025-03-02",27.4119
"2025-03-03",27.7418
"2025-03-04",27.4389
"2025-03-05",27.4495
"2025-03-06",27.3502
"2025-03-07",27.1036
"2025-03-08",26.8751
"2025-03-09",27.2793
"2025-03-10",27.4032
"2025-03-11",26.3036
"2025-03-12",27.6129
"2025-03-13",28.14
"2025-03-14",28.0633
"2025-03-15",28.0834
"2025-03-16",27.9271
"2025-03-17",28.1918
"2025-03-18",28.7198
"2025-03-19",28.1204
"2025-03-20",28.8302
"2025-03-21",28.7061
"2025-03-22",28.6679
"2025-03-23",28.8337
"2025-03-24",28.9724
"2025-03-25",28.3719
"2025-03-26",28.3042
"2025-03-27",28.69
"2025-03-28",29.2111
"2025-03-29",28.8968
"2025-03-30",28.9861
"2025-03-31",29.2546
"2025-04-01",28.9135
"2025-04-02",27.9055
"2025-04-03",27.2421
"2025-04-04",27.6243
"2025-04-05",28.7031
"2025-04-06",28.5546
"2025-04-07",28.5747
"2025-04-08",29.0984
"2025-04-09",28.9554
"2025-04-10",28.6487
"2025-04-11",29.0707
"2025-04-12",29.2816
"2025-04-13",29.7796
"2025-04-14",29.2925
"2025-04-15",29.5268
"2025-04-16",29.175
"2025-04-17",29.5015
"2025-04-18",29.6121
"2025-04-19",29.755
"2025-04-20",29.7467
"2025-04-21",29.3687
"2025-04-22",29.0597
"2025-04-23",29.1936
"2025-04-24",29.5129
"2025-04-25",29.1962
"2025-04-26",28.8441
"2025-04-27",28.4046
"2025-04-28",28.7433
"2025-04-29",28.5784
"2025-04-30",28.6459
"2025-05-01",29.4696
"2025-05-02",29.5151
"2025-05-03",29.6414
"2025-05-04",29.8087
"2025-05-05",29.4393
"2025-05-06",29.6054
"2025-05-07",29.5657
"2025-05-08",29.5254
"2025-05-09",29.6041
"2025-05-10",30.1197
"2025-05-11",30.1343
"2025-05-12",30.2796
"2025-05-13",30.2382
"2025-05-14",30.2334
"2025-05-15",29.8428
"2025-05-16",29.9393
"2025-05-17",27.8951
"2025-05-18",28.4588
"2025-05-19",28.2028
"2025-05-20",29.5922
"2025-05-21",29.9833
"2025-05-22",30.0138
"2025-05-23",29.7487
"2025-05-24",29.2133
"2025-05-25",29.5194
"2025-05-26",29.313
"2025-05-27",29.5774
"2025-05-28",29.7884
"2025-05-29",29.4615
"2025-05-30",29.316
"2025-05-31",29.4834
"2025-06-01",29.8584
"2025-06-02",29.741
"2025-06-03",29.7378
"2025-06-04",29.4353
"2025-06-05",29.6984
"2025-06-06",29.4684
"2025-06-07",29.3143
"2025-06-08",29.292
"2025-06-09",29.2469
"2025-06-10",29.219
"2025-06-11",29.1739
"2025-06-12",29.4097
"2025-06-13",29.1661
"2025-06-14",28.7179
"2025-06-15",28.5055
"2025-06-16",28.6063
"2025-06-17",29.0336
"2025-06-18",29.0905
"2025-06-19",29.1236
"2025-06-20",29.0395
"2025-06-21",29.0803
"2025-06-22",28.8885
"2025-06-23",28.9274
"2025-06-24",29.0922
"2025-06-25",28.7916
"2025-06-26",28.6643
"2025-06-27",29.0678
"2025-06-28",29.2071
"2025-06-29",28.9436
"2025-06-30",29.3674
"2025-07-01",29.0672
"2025-07-02",29.1478
"2025-07-03",29.2711
"2025-07-04",29.2257
"2025-07-05",29.49
"2025-07-06",29.4594
"2025-07-07",29.2619
"2025-07-08",29.3356
"2025-07-09",29.4559
"2025-07-10",29.5255
"2025-07-11",29.7042
"2025-07-12",29.6097
"2025-07-13",29.6023
"2025-07-14",29.4501
"2025-07-15",29.5717
"2025-07-16",29.5321
"2025-07-17",29.4366
"2025-07-18",29.1368
"2025-07-19",29.0868
"2025-07-20",28.6898
"2025-07-21",28.9831
"2025-07-22",28.7726
"2025-07-23",28.8435
"2025-07-24",28.3555
"2025-07-25",28.2042
"2025-07-26",27.8979
"2025-07-27",28.3563
"2025-07-28",28.5961
"2025-07-29",29.0921
"2025-07-30",29.1404
"2025-07-31",28.7011
"2025-08-01",28.4231
"2025-08-02",28.3337
"2025-08-03",27.1486
"2025-08-04",28.0313
"2025-08-05",28.1863
"2025-08-06",28.1589
"2025-08-07",28.1585
"2025-08-08",28.073
"2025-08-09",27.7637
"2025-08-10",27.6601
"2025-08-11",27.5647
"2025-08-12",27.8608
"2025-08-13",27.941
"2025-08-14",28.0347
"2025-08-15",28.1908
"2025-08-16",28.1695
"2025-08-17",28.0364
"2025-08-18",28.0131
"2025-08-19",28.3704
"2025-08-20",28.335
"2025-08-21",28.561
"2025-08-22",28.6217
"2025-08-23",28.2744
"2025-08-24",28.3002
"2025-08-25",28.6881
"2025-08-26",28.4231
"2025-08-27",28.624
"2025-08-28",28.6809
"2025-08-29",28.7585
"2025-08-30",28.5832
"2025-08-31",28.5155
"2025-09-01",28.6567
"2025-09-02",28.621
"2025-09-03",28.269
"2025-09-04",28.2723
"2025-09-05",28.2288
"2025-09-06",28.3288
"2025-09-07",28.4458
"2025-09-08",28.795
"2025-09-09",28.5384
"2025-09-10",27.9452
"2025-09-11",27.9038
"2025-09-12",28.6105
"2025-09-13",28.4247
"2025-09-14",28.4868
"2025-09-15",28.4766
"2025-09-16",28.3376
"2025-09-17",27.8276
"2025-09-18",28.4637
"2025-09-19",28.0818
"2025-09-20",28.4528
"2025-09-21",28.3396
"2025-09-22",28.568
"2025-09-23",28.7327
"2025-09-24",28.598
"2025-09-25",27.9899
"2025-09-26",28.1345
"2025-09-27",28.7831
"2025-09-28",28.7803
"2025-09-29",28.8706
"2025-09-30",28.6343
"2025-10-01",28.8119
"2025-10-02",28.7191
"2025-10-03",28.5498
"2025-10-04",27.6299
"2025-10-05",28.0225
"2025-10-06",28.1326
"2025-10-07",28.1779
"2025-10-08",27.9537
"2025-10-09",28.3817
"2025-10-10",28.6255
"2025-10-11",28.3381
"2025-10-12",27.9213
"2025-10-13",28.0743
"2025-10-14",27.9462
"2025-10-15",27.1252
"2025-10-16",27.0268
"2025-10-17",26.9843
"2025-10-18",27.1635
"2025-10-19",26.8029
"2025-10-20",26.146
"2025-10-21",26.2698
"2025-10-22",27.1318
"2025-10-23",26.8222
"2025-10-24",27.6508
"2025-10-25",27.3184
"2025-10-26",27.9475
"2025-10-27",28.2766
"2025-10-28",28.4945
"2025-10-29",28.4977
"2025-10-30",28.176
"2025-10-31",28.4279
"2025-11-01",28.3968
"2025-11-02",28.1085
"2025-11-03",28.3401
"2025-11-04",28.3497
"2025-11-05",28.1503
"2025-11-06",27.1821
"2025-11-07",26.964
"2025-11-08",27.308
"2025-11-09",27.5384
"2025-11-10",27.4084
"2025-11-11",27.1428
"2025-11-12",26.6426
"2025-11-13",26.3761
"2025-11-14",27.4927
"2025-11-15",26.0152
"2025-11-16",25.7424
"2025-11-17",25.7451
"2025-11-18",25.7357
"2025-11-19",26.525
"2025-11-20",26.3501
"2025-11-21",26.4676
"2025-11-22",25.9987
"2025-11-23",26.0095
"2025-11-24",25.6999
"2025-11-25",26.2259
"2025-11-26",25.2878
"2025-11-27",25.3914
"2025-11-28",25.3074
"2025-11-29",24.753
"2025-11-30",26.5706
"2025-12-01",26.6764
"2025-12-02",26.8892
"2025-12-03",26.7276
"2025-12-04",26.6909
"2025-12-05",26.3574
"2025-12-06",26.8982
"2025-12-07",26.0065
"2025-12-08",26.4297
"2025-12-09",25.3646
"2025-12-10",25.2304
"2025-12-11",25.3676
"2025-12-12",25.3273
"2025-12-13",25.6356
"2025-12-14",25.2647
"2025-12-15",25.7028
"2025-12-16",26.1753
"2025-12-17",25.7898
"2025-12-18",25.7173
"2025-12-19",25.3956
"2025-12-20",25.3864
"2025-12-21",25.3195
"2025-12-22",25.5507
"2025-12-23",25.6509
"2025-12-24",25.334
"2025-12-25",25.5792
"2025-12-26",25.421
"2025-12-27",25.7534
"2025-12-28",25.753
"2025-12-29",25.532
"2025-12-30",25.8549
"2025-12-31",25.7207
