,"(deg C) Mean Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2024-10-06",28.0341
"2024-10-07",27.5257
"2024-10-08",27.4357
"2024-10-09",27.6957
"2024-10-10",27.3031
"2024-10-11",27.2531
"2024-10-12",28.2173
"2024-10-13",27.1122
"2024-10-14",25.8894
"2024-10-15",26.8947
"2024-10-16",28.504
"2024-10-17",29.1291
"2024-10-18",28.8191
"2024-10-19",27.9235
"2024-10-20",28.0807
"2024-10-21",27.8654
"2024-10-22",27.9257
"2024-10-23",27.7368
"2024-10-24",27.8007
"2024-10-25",27.2645
"2024-10-26",27.4441
"2024-10-27",28.4584
"2024-10-28",28.7811
"2024-10-29",28.7498
"2024-10-30",28.6033
"2024-10-31",27.3837
"2024-11-01",26.9727
"2024-11-02",27.0944
"2024-11-03",26.9974
"2024-11-04",27.0378
"2024-11-05",28.0303
"2024-11-06",27.9952
"2024-11-07",27.3238
"2024-11-08",26.6476
"2024-11-09",27.2236
"2024-11-10",27.5894
"2024-11-11",28.199
"2024-11-12",27.9629
"2024-11-13",27.251
"2024-11-14",26.951
"2024-11-15",26.6352
"2024-11-16",27.4452
"2024-11-17",26.9272
"2024-11-18",26.5185
"2024-11-19",25.9611
"2024-11-20",26.437
"2024-11-21",25.9917
"2024-11-22",25.7765
"2024-11-23",26.4303
"2024-11-24",26.4925
"2024-11-25",25.1526
"2024-11-26",25.2275
"2024-11-27",25.2045
"2024-11-28",24.5978
"2024-11-29",24.9095
"2024-11-30",27.0308
"2024-12-01",27.8508
"2024-12-02",27.9278
"2024-12-03",27.6436
"2024-12-04",27.1212
"2024-12-05",27.5125
"2024-12-06",27.8346
"2024-12-07",27.6501
"2024-12-08",27.1696
"2024-12-09",27.2511
"2024-12-10",26.695
"2024-12-11",25.603
"2024-12-12",26.1076
"2024-12-13",26.0593
"2024-12-14",26.1364
"2024-12-15",26.8422
"2024-12-16",25.7854
"2024-12-17",26.1682
"2024-12-18",26.7371
"2024-12-19",27.1885
"2024-12-20",28.076
"2024-12-21",27.9446
"2024-12-22",26.9469
"2024-12-23",26.3168
"2024-12-24",26.0756
"2024-12-25",26.55
"2024-12-26",26.556
"2024-12-27",26.4498
"2024-12-28",26.857
"2024-12-29",26.394
"2024-12-30",26.2205
"2024-12-31",25.787
"2025-01-01",26.01
"2025-01-02",25.9739
"2025-01-03",25.534
"2025-01-04",25.2134
"2025-01-05",25.3543
"2025-01-06",25.4904
"2025-01-07",25.5785
"2025-01-08",25.5857
"2025-01-09",26.4115
"2025-01-10",26.4701
"2025-01-11",25.3843
"2025-01-12",25.528
"2025-01-13",26.5896
"2025-01-14",25.0263
"2025-01-15",26.1685
"2025-01-16",26.2187
"2025-01-17",26.4185
"2025-01-18",25.139
"2025-01-19",25.468
"2025-01-20",25.6944
"2025-01-21",25.5639
"2025-01-22",25.6012
"2025-01-23",26.1038
"2025-01-24",26.225
"2025-01-25",26.5221
"2025-01-26",25.8601
"2025-01-27",25.7747
"2025-01-28",26.2418
"2025-01-29",26.6362
"2025-01-30",26.4094
"2025-01-31",27.0157
"2025-02-01",27.221
"2025-02-02",26.9881
"2025-02-03",25.9244
"2025-02-04",26.4155
"2025-02-05",26.7613
"2025-02-06",26.8098
"2025-02-07",26.2183
"2025-02-08",26.602
"2025-02-09",26.4954
"2025-02-10",26.5263
"2025-02-11",27.0844
"2025-02-12",26.8917
"2025-02-13",25.4876
"2025-02-14",26.0294
"2025-02-15",25.5978
"2025-02-16",25.9751
"2025-02-17",26.3066
"2025-02-18",26.4549
"2025-02-19",26.3653
"2025-02-20",26.8221
"2025-02-21",27.298
"2025-02-22",27.0447
"2025-02-23",27.3587
"2025-02-24",27.6413
"2025-02-25",26.3535
"2025-02-26",26.5908
"2025-02-27",26.5061
"2025-02-28",26.1133
"2025-03-01",26.7371
"2025-03-02",27.6863
"2025-03-03",27.7373
"2025-03-04",27.2377
"2025-03-05",27.571
"2025-03-06",27.2074
"2025-03-07",27.008
"2025-03-08",26.2602
"2025-03-09",26.9665
"2025-03-10",27.1146
"2025-03-11",25.5944
"2025-03-12",27.649
"2025-03-13",28.135
"2025-03-14",28.0415
"2025-03-15",28.1994
"2025-03-16",27.8447
"2025-03-17",28.3258
"2025-03-18",29.0403
"2025-03-19",28.4153
"2025-03-20",28.6638
"2025-03-21",28.7611
"2025-03-22",28.7212
"2025-03-23",28.9983
"2025-03-24",28.913
"2025-03-25",27.9852
"2025-03-26",28.2843
"2025-03-27",28.7842
"2025-03-28",28.6616
"2025-03-29",28.338
"2025-03-30",28.8968
"2025-03-31",28.9705
"2025-04-01",29.2845
"2025-04-02",28.3918
"2025-04-03",27.0385
"2025-04-04",27.6016
"2025-04-05",28.7839
"2025-04-06",28.5628
"2025-04-07",28.688
"2025-04-08",29.1148
"2025-04-09",29.2872
"2025-04-10",28.7684
"2025-04-11",29.254
"2025-04-12",29.534
"2025-04-13",30.0304
"2025-04-14",29.4551
"2025-04-15",29.7229
"2025-04-16",29.7125
"2025-04-17",29.9574
"2025-04-18",30.112
"2025-04-19",30.2813
"2025-04-20",30.295
"2025-04-21",29.7298
"2025-04-22",29.1685
"2025-04-23",29.4133
"2025-04-24",29.7151
"2025-04-25",29.3522
"2025-04-26",29.3825
"2025-04-27",28.1989
"2025-04-28",28.6336
"2025-04-29",28.0273
"2025-04-30",28.6553
"2025-05-01",29.5404
"2025-05-02",29.4748
"2025-05-03",29.9473
"2025-05-04",30.0133
"2025-05-05",29.0996
"2025-05-06",29.7012
"2025-05-07",29.6696
"2025-05-08",29.2959
"2025-05-09",29.1
"2025-05-10",30.3927
"2025-05-11",30.4274
"2025-05-12",30.6677
"2025-05-13",30.7428
"2025-05-14",30.7886
"2025-05-15",29.8188
"2025-05-16",30.1627
"2025-05-17",27.3137
"2025-05-18",28.4028
"2025-05-19",28.2958
"2025-05-20",29.7492
"2025-05-21",30.4874
"2025-05-22",30.6019
"2025-05-23",30.3635
"2025-05-24",29.5917
"2025-05-25",29.8034
"2025-05-26",29.7649
"2025-05-27",30.265
"2025-05-28",30.8053
"2025-05-29",30.5315
"2025-05-30",30.0284
"2025-05-31",30.4362
"2025-06-01",30.8661
"2025-06-02",30.8267
"2025-06-03",30.6719
"2025-06-04",30.3509
"2025-06-05",30.7154
"2025-06-06",30.6624
"2025-06-07",30.341
"2025-06-08",30.277
"2025-06-09",30.2243
"2025-06-10",30.1761
"2025-06-11",30.0745
"2025-06-12",30.4366
"2025-06-13",30.3405
"2025-06-14",29.5781
"2025-06-15",29.6086
"2025-06-16",29.3697
"2025-06-17",30.1529
"2025-06-18",30.2829
"2025-06-19",30.4125
"2025-06-20",30.2319
"2025-06-21",30.1513
"2025-06-22",29.8635
"2025-06-23",29.8023
"2025-06-24",30.1243
"2025-06-25",29.7394
"2025-06-26",29.6271
"2025-06-27",30.2234
"2025-06-28",30.3145
"2025-06-29",29.7451
"2025-06-30",30.4185
"2025-07-01",29.9201
"2025-07-02",30.0085
"2025-07-03",30.3502
"2025-07-04",30.2425
"2025-07-05",30.6029
"2025-07-06",30.6011
"2025-07-07",30.2824
"2025-07-08",30.4778
"2025-07-09",30.7046
"2025-07-10",30.7024
"2025-07-11",30.6336
"2025-07-12",30.7212
"2025-07-13",30.7766
"2025-07-14",30.4182
"2025-07-15",30.5971
"2025-07-16",30.3006
"2025-07-17",30.4847
"2025-07-18",29.8024
"2025-07-19",29.1544
"2025-07-20",29.2313
"2025-07-21",29.7007
"2025-07-22",29.671
"2025-07-23",29.7302
"2025-07-24",29.2575
"2025-07-25",29.1055
"2025-07-26",28.3891
"2025-07-27",29.4805
"2025-07-28",30.003
"2025-07-29",30.63
"2025-07-30",30.6586
"2025-07-31",30.1827
"2025-08-01",29.5148
"2025-08-02",28.9458
"2025-08-03",27.3574
"2025-08-04",28.1683
"2025-08-05",28.8949
"2025-08-06",29.1497
"2025-08-07",29.353
"2025-08-08",29.0922
"2025-08-09",28.4119
"2025-08-10",28.3849
"2025-08-11",28.3106
"2025-08-12",28.7387
"2025-08-13",28.763
"2025-08-14",29.1205
"2025-08-15",29.2677
"2025-08-16",29.1466
"2025-08-17",28.9846
"2025-08-18",28.8858
"2025-08-19",29.8265
"2025-08-20",29.8335
"2025-08-21",29.7358
"2025-08-22",29.4686
"2025-08-23",29.0111
"2025-08-24",29.402
"2025-08-25",29.8036
"2025-08-26",29.4297
"2025-08-27",29.8037
"2025-08-28",29.8841
"2025-08-29",30.1224
"2025-08-30",29.659
"2025-08-31",29.4722
"2025-09-01",29.5526
"2025-09-02",29.7385
"2025-09-03",29.4406
"2025-09-04",29.2835
"2025-09-05",29.2381
"2025-09-06",28.9987
"2025-09-07",28.668
"2025-09-08",28.6967
"2025-09-09",28.8253
"2025-09-10",28.44
"2025-09-11",28.3499
"2025-09-12",28.9633
"2025-09-13",28.8866
"2025-09-14",29.1936
"2025-09-15",29.233
"2025-09-16",29.0024
"2025-09-17",28.2361
"2025-09-18",28.9852
"2025-09-19",27.9936
"2025-09-20",29.0105
"2025-09-21",28.9025
"2025-09-22",29.3131
"2025-09-23",29.5299
"2025-09-24",29.4142
"2025-09-25",28.5365
"2025-09-26",28.7278
"2025-09-27",29.7516
"2025-09-28",29.7991
"2025-09-29",29.8622
"2025-09-30",29.3865
"2025-10-01",29.6589
"2025-10-02",29.5221
"2025-10-03",29.1869
"2025-10-04",27.1974
"2025-10-05",28.0166
"2025-10-06",27.5083
"2025-10-07",28.0448
"2025-10-08",27.9462
"2025-10-09",28.3824
"2025-10-10",29.0403
"2025-10-11",28.5391
"2025-10-12",28.4414
"2025-10-13",28.2705
"2025-10-14",28.1698
"2025-10-15",27.3339
"2025-10-16",27.115
"2025-10-17",27.1058
"2025-10-18",27.3387
"2025-10-19",27.1571
"2025-10-20",25.9478
"2025-10-21",25.8997
"2025-10-22",27.3186
"2025-10-23",26.362
"2025-10-24",27.1419
"2025-10-25",26.9945
"2025-10-26",27.4338
"2025-10-27",27.8581
"2025-10-28",28.6224
"2025-10-29",28.8892
"2025-10-30",28.4347
"2025-10-31",28.7444
"2025-11-01",28.8647
"2025-11-02",28.3425
"2025-11-03",28.3578
"2025-11-04",28.3761
"2025-11-05",28.2366
"2025-11-06",26.8801
"2025-11-07",26.7304
"2025-11-08",27.149
"2025-11-09",27.4724
"2025-11-10",27.4743
"2025-11-11",27.134
"2025-11-12",26.4665
"2025-11-13",26.3361
"2025-11-14",27.2263
"2025-11-15",25.5174
"2025-11-16",25.4448
"2025-11-17",25.6722
"2025-11-18",25.5629
"2025-11-19",26.4425
"2025-11-20",26.1407
"2025-11-21",26.3744
"2025-11-22",26.0717
"2025-11-23",25.9017
"2025-11-24",25.4241
"2025-11-25",25.9564
"2025-11-26",24.9622
"2025-11-27",24.8014
"2025-11-28",25.0114
"2025-11-29",24.6195
"2025-11-30",25.635
"2025-12-01",26.3825
"2025-12-02",26.7164
"2025-12-03",26.5239
"2025-12-04",26.711
"2025-12-05",26.5507
"2025-12-06",26.9014
"2025-12-07",25.9572
"2025-12-08",26.2188
"2025-12-09",25.1362
"2025-12-10",25.0424
"2025-12-11",24.8832
"2025-12-12",25.3717
"2025-12-13",25.5052
"2025-12-14",25.2492
"2025-12-15",25.5481
"2025-12-16",26.0567
"2025-12-17",25.6841
"2025-12-18",25.6779
"2025-12-19",25.2547
"2025-12-20",25.292
"2025-12-21",25.1387
"2025-12-22",25.564
"2025-12-23",25.5981
"2025-12-24",25.2686
"2025-12-25",25.34
"2025-12-26",25.532
"2025-12-27",25.6648
"2025-12-28",25.7642
"2025-12-29",25.3237
"2025-12-30",25.9201
"2025-12-31",25.7755
