,"(deg C) Mean Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2024-10-03",27.5174
"2024-10-04",27.545
"2024-10-05",27.016
"2024-10-06",26.6196
"2024-10-07",25.6008
"2024-10-08",26.1874
"2024-10-09",26.3778
"2024-10-10",25.4474
"2024-10-11",25.4571
"2024-10-12",25.5186
"2024-10-13",25.3848
"2024-10-14",24.8611
"2024-10-15",26.5265
"2024-10-16",26.9846
"2024-10-17",27.3628
"2024-10-18",27.128
"2024-10-19",26.8482
"2024-10-20",26.4373
"2024-10-21",26.3505
"2024-10-22",25.9823
"2024-10-23",25.7203
"2024-10-24",26.5553
"2024-10-25",26.2353
"2024-10-26",26.0933
"2024-10-27",26.2724
"2024-10-28",26.3617
"2024-10-29",26.5197
"2024-10-30",26.8145
"2024-10-31",26.4772
"2024-11-01",25.927
"2024-11-02",25.8144
"2024-11-03",25.9426
"2024-11-04",25.242
"2024-11-05",25.3425
"2024-11-06",26.9005
"2024-11-07",27.1363
"2024-11-08",25.6951
"2024-11-09",26.1966
"2024-11-10",26.9933
"2024-11-11",27.5702
"2024-11-12",27.0178
"2024-11-13",26.7229
"2024-11-14",26.4369
"2024-11-15",26.1284
"2024-11-16",26.844
"2024-11-17",26.9853
"2024-11-18",26.48
"2024-11-19",26.0755
"2024-11-20",26.517
"2024-11-21",26.3379
"2024-11-22",25.5752
"2024-11-23",26.1849
"2024-11-24",25.8267
"2024-11-25",24.7534
"2024-11-26",25.029
"2024-11-27",25.6412
"2024-11-28",25.0933
"2024-11-29",25.5843
"2024-11-30",26.3844
"2024-12-01",27.2402
"2024-12-02",26.9158
"2024-12-03",26.8004
"2024-12-04",26.9596
"2024-12-05",26.8424
"2024-12-06",26.8852
"2024-12-07",26.3682
"2024-12-08",26.3278
"2024-12-09",26.458
"2024-12-10",26.6376
"2024-12-11",26.8311
"2024-12-12",26.3932
"2024-12-13",26.0752
"2024-12-14",26.1152
"2024-12-15",26.8531
"2024-12-16",26.0133
"2024-12-17",26.5377
"2024-12-18",26.9245
"2024-12-19",26.9414
"2024-12-20",26.6512
"2024-12-21",26.5317
"2024-12-22",26.956
"2024-12-23",26.3195
"2024-12-24",25.9101
"2024-12-25",25.7894
"2024-12-26",26.3579
"2024-12-27",26.6327
"2024-12-28",26.5899
"2024-12-29",26.8894
"2024-12-30",26.4676
"2024-12-31",26.0928
"2025-01-01",25.4504
"2025-01-02",24.4345
"2025-01-03",25.6641
"2025-01-04",25.9026
"2025-01-05",25.9464
"2025-01-06",25.8344
"2025-01-07",26.0301
"2025-01-08",26.2524
"2025-01-09",26.7841
"2025-01-10",26.5514
"2025-01-11",25.402
"2025-01-12",24.7151
"2025-01-13",25.9216
"2025-01-14",25.1504
"2025-01-15",26.0951
"2025-01-16",25.4429
"2025-01-17",26.1765
"2025-01-18",25.8367
"2025-01-19",24.4909
"2025-01-20",26.0525
"2025-01-21",25.7605
"2025-01-22",24.7199
"2025-01-23",25.6986
"2025-01-24",25.0089
"2025-01-25",25.9777
"2025-01-26",25.843
"2025-01-27",25.7948
"2025-01-28",24.5281
"2025-01-29",25.8379
"2025-01-30",26.2052
"2025-01-31",26.2801
"2025-02-01",26.3653
"2025-02-02",26.7175
"2025-02-03",26.6682
"2025-02-04",26.5624
"2025-02-05",26.7654
"2025-02-06",26.9365
"2025-02-07",26.8489
"2025-02-08",26.2003
"2025-02-09",25.8744
"2025-02-10",26.4255
"2025-02-11",26.9949
"2025-02-12",27.1958
"2025-02-13",26.8808
"2025-02-14",26.5692
"2025-02-15",26.5674
"2025-02-16",26.7453
"2025-02-17",27.216
"2025-02-18",26.8586
"2025-02-19",26.9568
"2025-02-20",27.0114
"2025-02-21",27.2119
"2025-02-22",26.8285
"2025-02-23",27.0669
"2025-02-24",27.4853
"2025-02-25",28.0347
"2025-02-26",27.1706
"2025-02-27",26.3015
"2025-02-28",25.5171
"2025-03-01",26.4075
"2025-03-02",25.7484
"2025-03-03",25.7519
"2025-03-04",26.6282
"2025-03-05",27.2418
"2025-03-06",26.9387
"2025-03-07",26.8583
"2025-03-08",26.5964
"2025-03-09",27.0577
"2025-03-10",26.1882
"2025-03-11",25.5416
"2025-03-12",27.1638
"2025-03-13",27.5756
"2025-03-14",27.3792
"2025-03-15",27.3763
"2025-03-16",26.7295
"2025-03-17",26.7135
"2025-03-18",27.1766
"2025-03-19",26.1789
"2025-03-20",27.6229
"2025-03-21",27.7549
"2025-03-22",27.0848
"2025-03-23",27.4988
"2025-03-24",27.5377
"2025-03-25",26.606
"2025-03-26",26.0984
"2025-03-27",26.8926
"2025-03-28",27.4793
"2025-03-29",27.2616
"2025-03-30",27.4077
"2025-03-31",27.0051
"2025-04-01",27.413
"2025-04-02",26.8108
"2025-04-03",26.4695
"2025-04-04",26.1699
"2025-04-05",26.3599
"2025-04-06",26.5352
"2025-04-07",26.614
"2025-04-08",26.7452
"2025-04-09",26.6195
"2025-04-10",25.908
"2025-04-11",26.5625
"2025-04-12",27.7411
"2025-04-13",28.0673
"2025-04-14",27.0748
"2025-04-15",27.389
"2025-04-16",27.553
"2025-04-17",27.8496
"2025-04-18",27.9593
"2025-04-19",28.1624
"2025-04-20",27.6273
"2025-04-21",27.2862
"2025-04-22",27.2912
"2025-04-23",27.3883
"2025-04-24",27.8493
"2025-04-25",27.0581
"2025-04-26",27.0815
"2025-04-27",27.0987
"2025-04-28",27.1598
"2025-04-29",27.3646
"2025-04-30",26.72
"2025-05-01",27.956
"2025-05-02",27.2053
"2025-05-03",27.6218
"2025-05-04",27.8674
"2025-05-05",27.8
"2025-05-06",27.4088
"2025-05-07",26.5432
"2025-05-08",27.0322
"2025-05-09",27.7668
"2025-05-10",28.3155
"2025-05-11",28.317
"2025-05-12",28.1219
"2025-05-13",28.158
"2025-05-14",27.6792
"2025-05-15",27.862
"2025-05-16",28.1485
"2025-05-17",27.0762
"2025-05-18",26.7295
"2025-05-19",26.5509
"2025-05-20",26.9214
"2025-05-21",27.5484
"2025-05-22",27.9379
"2025-05-23",27.9257
"2025-05-24",26.2914
"2025-05-25",27.7667
"2025-05-26",27.4074
"2025-05-27",27.3411
"2025-05-28",28.1965
"2025-05-29",27.8069
"2025-05-30",26.467
"2025-05-31",27.1795
"2025-06-01",27.4202
"2025-06-02",27.7482
"2025-06-03",27.6582
"2025-06-04",27.2234
"2025-06-05",27.373
"2025-06-06",27.746
"2025-06-07",27.5886
"2025-06-08",27.644
"2025-06-09",27.6562
"2025-06-10",26.4516
"2025-06-11",26.4545
"2025-06-12",27.225
"2025-06-13",26.5776
"2025-06-14",25.5655
"2025-06-15",26.098
"2025-06-16",25.9262
"2025-06-17",26.4577
"2025-06-18",27.218
"2025-06-19",27.1902
"2025-06-20",27.3331
"2025-06-21",26.9342
"2025-06-22",27.0703
"2025-06-23",26.9715
"2025-06-24",27.6448
"2025-06-25",27.1471
"2025-06-26",26.2952
"2025-06-27",27.2267
"2025-06-28",26.6232
"2025-06-29",27.0635
"2025-06-30",27.6644
"2025-07-01",27.4967
"2025-07-02",27.421
"2025-07-03",26.8845
"2025-07-04",27.5387
"2025-07-05",27.6222
"2025-07-06",27.2733
"2025-07-07",27.4883
"2025-07-08",27.5947
"2025-07-09",27.4427
"2025-07-10",27.294
"2025-07-11",27.4784
"2025-07-12",27.2678
"2025-07-13",26.996
"2025-07-14",26.8936
"2025-07-15",26.4244
"2025-07-16",26.3841
"2025-07-17",26.3955
"2025-07-18",26.6255
"2025-07-19",26.2361
"2025-07-20",25.8542
"2025-07-21",26.044
"2025-07-22",26.2286
"2025-07-23",26.1095
"2025-07-24",26.3745
"2025-07-25",25.7695
"2025-07-26",26.0238
"2025-07-27",26.6974
"2025-07-28",26.6742
"2025-07-29",26.7489
"2025-07-30",26.7484
"2025-07-31",26.4054
"2025-08-01",26.471
"2025-08-02",25.9489
"2025-08-03",25.6292
"2025-08-04",26.1783
"2025-08-05",25.9905
"2025-08-06",26.3055
"2025-08-07",26.467
"2025-08-08",26.3746
"2025-08-09",26.1044
"2025-08-10",26.5167
"2025-08-11",25.382
"2025-08-12",25.8922
"2025-08-13",25.9802
"2025-08-14",26.2771
"2025-08-15",26.2721
"2025-08-16",26.1756
"2025-08-17",26.3053
"2025-08-18",26.8394
"2025-08-19",26.6756
"2025-08-20",26.5704
"2025-08-21",26.5119
"2025-08-22",26.778
"2025-08-23",26.6302
"2025-08-24",27.0037
"2025-08-25",26.9643
"2025-08-26",26.8822
"2025-08-27",26.248
"2025-08-28",26.5159
"2025-08-29",26.6054
"2025-08-30",26.8608
"2025-08-31",26.7369
"2025-09-01",26.971
"2025-09-02",27.2144
"2025-09-03",26.9358
"2025-09-04",26.9013
"2025-09-05",26.7896
"2025-09-06",26.965
"2025-09-07",27.2095
"2025-09-08",26.9901
"2025-09-09",26.7425
"2025-09-10",27.0227
"2025-09-11",27.2071
"2025-09-12",27.3293
"2025-09-13",27.0738
"2025-09-14",27.3629
"2025-09-15",26.9561
"2025-09-16",26.4163
"2025-09-17",26.0268
"2025-09-18",25.8241
"2025-09-19",26.149
"2025-09-20",26.6166
"2025-09-21",26.7219
"2025-09-22",26.2474
"2025-09-23",26.5063
"2025-09-24",25.986
"2025-09-25",25.7951
"2025-09-26",26.2452
"2025-09-27",27.0303
"2025-09-28",27.1643
"2025-09-29",26.6829
"2025-09-30",27.2417
"2025-10-01",27.4598
"2025-10-02",27.209
"2025-10-03",27.0984
"2025-10-04",25.2474
"2025-10-05",25.5302
"2025-10-06",26.5746
"2025-10-07",26.6689
"2025-10-08",26.9643
"2025-10-09",26.6767
"2025-10-10",25.9644
"2025-10-11",26.0705
"2025-10-12",26.4321
"2025-10-13",26.2571
"2025-10-14",26.2625
"2025-10-15",25.6903
"2025-10-16",26.572
"2025-10-17",26.397
"2025-10-18",25.7982
"2025-10-19",25.1115
"2025-10-20",25.1903
"2025-10-21",25.2398
"2025-10-22",25.8211
"2025-10-23",25.4372
"2025-10-24",25.5332
"2025-10-25",25.9937
"2025-10-26",26.7747
"2025-10-27",27.3503
"2025-10-28",27.4412
"2025-10-29",27.0572
"2025-10-30",27.0856
"2025-10-31",27.1771
"2025-11-01",27.3154
"2025-11-02",26.8092
"2025-11-03",27.1487
"2025-11-04",27.3048
"2025-11-05",26.4423
"2025-11-06",26.068
"2025-11-07",26.4162
"2025-11-08",25.8871
"2025-11-09",25.8495
"2025-11-10",25.9659
"2025-11-11",26.0678
"2025-11-12",25.8671
"2025-11-13",25.6257
"2025-11-14",25.3229
"2025-11-15",26.2854
"2025-11-16",26.4271
"2025-11-17",25.2234
"2025-11-18",24.9572
"2025-11-19",26.4509
"2025-11-20",26.3391
"2025-11-21",26.0831
"2025-11-22",25.7472
"2025-11-23",25.4899
"2025-11-24",25.4168
"2025-11-25",25.2757
"2025-11-26",24.8966
"2025-11-27",24.128
"2025-11-28",23.958
"2025-11-29",24.3217
"2025-11-30",25.6521
"2025-12-01",25.6702
"2025-12-02",25.9814
"2025-12-03",26.0624
"2025-12-04",25.8657
"2025-12-05",25.8484
"2025-12-06",25.4782
"2025-12-07",26.1342
"2025-12-08",26.2891
"2025-12-09",25.8995
"2025-12-10",25.6455
"2025-12-11",25.3462
"2025-12-12",25.6518
"2025-12-13",25.7645
"2025-12-14",25.6933
"2025-12-15",26.0558
"2025-12-16",26.5551
"2025-12-17",25.6258
"2025-12-18",25.3573
"2025-12-19",25.5331
"2025-12-20",25.7453
"2025-12-21",25.3395
"2025-12-22",26.0511
"2025-12-23",26.2564
"2025-12-24",25.9895
"2025-12-25",25.8429
"2025-12-26",26.086
"2025-12-27",25.856
"2025-12-28",26.5247
"2025-12-29",26.3442
"2025-12-30",26.4995
"2025-12-31",25.9208
