,"(deg C) Mean Dew Point Temperature (ERA5) at Monaragala, 2007-01-01 to 2025-12-31"
"2024-10-01",22.1595
"2024-10-02",22.3025
"2024-10-03",22.3975
"2024-10-04",21.5044
"2024-10-05",21.8565
"2024-10-06",22.5415
"2024-10-07",22.6573
"2024-10-08",22.3747
"2024-10-09",22.6187
"2024-10-10",22.7895
"2024-10-11",22.7969
"2024-10-12",22.8695
"2024-10-13",22.5969
"2024-10-14",22.1783
"2024-10-15",22.3217
"2024-10-16",22.4057
"2024-10-17",21.7578
"2024-10-18",21.8248
"2024-10-19",21.8316
"2024-10-20",22.9292
"2024-10-21",23.2248
"2024-10-22",23.2102
"2024-10-23",22.8073
"2024-10-24",22.4255
"2024-10-25",22.4266
"2024-10-26",22.7325
"2024-10-27",22.8777
"2024-10-28",23.1519
"2024-10-29",22.7878
"2024-10-30",22.7984
"2024-10-31",22.4719
"2024-11-01",22.5002
"2024-11-02",22.2499
"2024-11-03",22.3823
"2024-11-04",22.343
"2024-11-05",21.8275
"2024-11-06",21.2837
"2024-11-07",22.4312
"2024-11-08",22.8881
"2024-11-09",21.9177
"2024-11-10",21.287
"2024-11-11",22.5913
"2024-11-12",22.6256
"2024-11-13",22.5926
"2024-11-14",22.9069
"2024-11-15",22.7354
"2024-11-16",22.6474
"2024-11-17",22.9026
"2024-11-18",22.8621
"2024-11-19",22.7542
"2024-11-20",22.8235
"2024-11-21",22.6706
"2024-11-22",22.4717
"2024-11-23",22.1851
"2024-11-24",21.9698
"2024-11-25",21.8922
"2024-11-26",22.2209
"2024-11-27",22.3685
"2024-11-28",20.7369
"2024-11-29",21.6757
"2024-11-30",21.9663
"2024-12-01",20.3987
"2024-12-02",20.4639
"2024-12-03",21.0272
"2024-12-04",22.2594
"2024-12-05",22.0899
"2024-12-06",21.2326
"2024-12-07",21.4032
"2024-12-08",21.2133
"2024-12-09",20.4649
"2024-12-10",21.4508
"2024-12-11",22.7946
"2024-12-12",23.2976
"2024-12-13",22.7277
"2024-12-14",22.4841
"2024-12-15",21.3829
"2024-12-16",22.2998
"2024-12-17",22.8285
"2024-12-18",22.4754
"2024-12-19",22.7518
"2024-12-20",22.8849
"2024-12-21",22.8282
"2024-12-22",22.3194
"2024-12-23",21.0252
"2024-12-24",20.7311
"2024-12-25",21.0991
"2024-12-26",20.7519
"2024-12-27",21.5855
"2024-12-28",21.5742
"2024-12-29",21.8549
"2024-12-30",22.6479
"2024-12-31",22.6065
"2025-01-01",22.0839
"2025-01-02",21.0647
"2025-01-03",20.6484
"2025-01-04",20.2843
"2025-01-05",20.6965
"2025-01-06",20.3945
"2025-01-07",20.9986
"2025-01-08",21.4145
"2025-01-09",21.9742
"2025-01-10",22.075
"2025-01-11",21.2595
"2025-01-12",22.0254
"2025-01-13",21.846
"2025-01-14",21.8436
"2025-01-15",22.1581
"2025-01-16",21.7545
"2025-01-17",21.2162
"2025-01-18",22.2248
"2025-01-19",21.8018
"2025-01-20",21.0232
"2025-01-21",21.6395
"2025-01-22",21.8231
"2025-01-23",21.594
"2025-01-24",20.8817
"2025-01-25",21.7745
"2025-01-26",21.903
"2025-01-27",19.5512
"2025-01-28",20.8339
"2025-01-29",22.4049
"2025-01-30",22.9528
"2025-01-31",22.5261
"2025-02-01",21.3688
"2025-02-02",19.93
"2025-02-03",19.1689
"2025-02-04",19.6545
"2025-02-05",20.8469
"2025-02-06",20.384
"2025-02-07",19.6769
"2025-02-08",18.8012
"2025-02-09",18.5479
"2025-02-10",19.8865
"2025-02-11",21.4192
"2025-02-12",21.0589
"2025-02-13",19.5635
"2025-02-14",19.3204
"2025-02-15",20.0093
"2025-02-16",19.2419
"2025-02-17",21.0085
"2025-02-18",21.8224
"2025-02-19",20.4749
"2025-02-20",19.9769
"2025-02-21",20.0375
"2025-02-22",19.4366
"2025-02-23",19.9696
"2025-02-24",20.7189
"2025-02-25",22.0886
"2025-02-26",22.5916
"2025-02-27",22.6159
"2025-02-28",22.5562
"2025-03-01",22.625
"2025-03-02",22.6444
"2025-03-03",22.4375
"2025-03-04",20.7765
"2025-03-05",20.1402
"2025-03-06",18.688
"2025-03-07",18.8028
"2025-03-08",19.4845
"2025-03-09",19.1789
"2025-03-10",22.2075
"2025-03-11",22.0344
"2025-03-12",21.6824
"2025-03-13",22.3314
"2025-03-14",22.2709
"2025-03-15",22.2357
"2025-03-16",22.5379
"2025-03-17",21.806
"2025-03-18",22.9057
"2025-03-19",22.4691
"2025-03-20",22.6212
"2025-03-21",22.4308
"2025-03-22",22.4375
"2025-03-23",22.5133
"2025-03-24",22.9558
"2025-03-25",22.3205
"2025-03-26",22.2436
"2025-03-27",22.4241
"2025-03-28",22.3433
"2025-03-29",22.1266
"2025-03-30",22.3502
"2025-03-31",22.7935
"2025-04-01",23.283
"2025-04-02",23.0723
"2025-04-03",22.7946
"2025-04-04",22.4922
"2025-04-05",23.007
"2025-04-06",22.7118
"2025-04-07",22.6293
"2025-04-08",22.4949
"2025-04-09",23.1815
"2025-04-10",23.0872
"2025-04-11",22.4943
"2025-04-12",22.7992
"2025-04-13",23.5354
"2025-04-14",23.0168
"2025-04-15",23.1349
"2025-04-16",23.0878
"2025-04-17",23.5236
"2025-04-18",23.3946
"2025-04-19",23.4179
"2025-04-20",23.5386
"2025-04-21",23.0955
"2025-04-22",23.0712
"2025-04-23",23.107
"2025-04-24",23.2721
"2025-04-25",23.0131
"2025-04-26",22.9885
"2025-04-27",23.134
"2025-04-28",23.1004
"2025-04-29",23.1222
"2025-04-30",23.1285
"2025-05-01",23.6703
"2025-05-02",22.915
"2025-05-03",23.2094
"2025-05-04",23.49
"2025-05-05",22.8454
"2025-05-06",23.5042
"2025-05-07",23.1307
"2025-05-08",22.7359
"2025-05-09",22.7648
"2025-05-10",23.4554
"2025-05-11",22.8959
"2025-05-12",22.3425
"2025-05-13",23.0177
"2025-05-14",23.8995
"2025-05-15",23.1977
"2025-05-16",23.3634
"2025-05-17",22.3688
"2025-05-18",23.2118
"2025-05-19",23.4599
"2025-05-20",23.4297
"2025-05-21",22.9775
"2025-05-22",23.5113
"2025-05-23",23.9123
"2025-05-24",22.7914
"2025-05-25",23.2729
"2025-05-26",22.5111
"2025-05-27",22.5298
"2025-05-28",22.5184
"2025-05-29",22.0265
"2025-05-30",22.2342
"2025-05-31",22.5026
"2025-06-01",23.0427
"2025-06-02",21.793
"2025-06-03",21.7304
"2025-06-04",21.8688
"2025-06-05",22.5223
"2025-06-06",21.8758
"2025-06-07",20.2719
"2025-06-08",20.0116
"2025-06-09",20.4894
"2025-06-10",22.0499
"2025-06-11",21.752
"2025-06-12",21.6069
"2025-06-13",21.4804
"2025-06-14",22.3987
"2025-06-15",21.6423
"2025-06-16",21.0029
"2025-06-17",20.425
"2025-06-18",20.7961
"2025-06-19",21.6214
"2025-06-20",21.3601
"2025-06-21",21.4447
"2025-06-22",21.4728
"2025-06-23",20.9317
"2025-06-24",20.8545
"2025-06-25",20.9691
"2025-06-26",20.5627
"2025-06-27",20.9949
"2025-06-28",21.403
"2025-06-29",19.7013
"2025-06-30",19.3382
"2025-07-01",20.0987
"2025-07-02",19.9135
"2025-07-03",20.3249
"2025-07-04",19.2856
"2025-07-05",20.0276
"2025-07-06",19.7581
"2025-07-07",19.718
"2025-07-08",20.1227
"2025-07-09",20.3525
"2025-07-10",21.0258
"2025-07-11",21.3235
"2025-07-12",20.2952
"2025-07-13",19.8533
"2025-07-14",19.6613
"2025-07-15",19.9386
"2025-07-16",20.6757
"2025-07-17",20.3933
"2025-07-18",20.7477
"2025-07-19",20.3616
"2025-07-20",21.1961
"2025-07-21",21.1233
"2025-07-22",20.3552
"2025-07-23",20.2129
"2025-07-24",19.2159
"2025-07-25",19.8284
"2025-07-26",20.7891
"2025-07-27",19.9166
"2025-07-28",19.9388
"2025-07-29",20.0083
"2025-07-30",20.1853
"2025-07-31",21.1558
"2025-08-01",22.0262
"2025-08-02",22.3293
"2025-08-03",22.041
"2025-08-04",21.261
"2025-08-05",20.8959
"2025-08-06",20.3754
"2025-08-07",20.914
"2025-08-08",20.73
"2025-08-09",20.7078
"2025-08-10",19.9514
"2025-08-11",20.6464
"2025-08-12",19.8419
"2025-08-13",19.9627
"2025-08-14",19.6515
"2025-08-15",19.6441
"2025-08-16",19.6781
"2025-08-17",19.9365
"2025-08-18",18.1993
"2025-08-19",17.3203
"2025-08-20",18.6065
"2025-08-21",20.06
"2025-08-22",20.78
"2025-08-23",20.3066
"2025-08-24",18.7414
"2025-08-25",19.6057
"2025-08-26",18.7219
"2025-08-27",18.9997
"2025-08-28",19.8273
"2025-08-29",20.0306
"2025-08-30",19.823
"2025-08-31",19.9846
"2025-09-01",19.8217
"2025-09-02",18.6225
"2025-09-03",18.5097
"2025-09-04",17.9801
"2025-09-05",17.838
"2025-09-06",19.5466
"2025-09-07",20.2365
"2025-09-08",21.6264
"2025-09-09",22.1762
"2025-09-10",21.6895
"2025-09-11",21.2783
"2025-09-12",21.1619
"2025-09-13",19.9422
"2025-09-14",20.197
"2025-09-15",20.4639
"2025-09-16",21.1309
"2025-09-17",21.9414
"2025-09-18",21.5688
"2025-09-19",21.5307
"2025-09-20",19.9368
"2025-09-21",20.6205
"2025-09-22",20.2927
"2025-09-23",19.6538
"2025-09-24",20.2153
"2025-09-25",20.4699
"2025-09-26",20.3505
"2025-09-27",19.924
"2025-09-28",19.9376
"2025-09-29",19.8497
"2025-09-30",18.7983
"2025-10-01",18.5924
"2025-10-02",18.9574
"2025-10-03",19.8664
"2025-10-04",20.8873
"2025-10-05",21.8004
"2025-10-06",21.7899
"2025-10-07",21.8415
"2025-10-08",21.8573
"2025-10-09",21.5689
"2025-10-10",21.5365
"2025-10-11",21.8518
"2025-10-12",22.2378
"2025-10-13",22.2708
"2025-10-14",22.127
"2025-10-15",22.3053
"2025-10-16",22.8801
"2025-10-17",22.717
"2025-10-18",22.7477
"2025-10-19",22.8284
"2025-10-20",22.668
"2025-10-21",22.3296
"2025-10-22",22.2527
"2025-10-23",21.9763
"2025-10-24",22.2524
"2025-10-25",22.1986
"2025-10-26",20.6082
"2025-10-27",20.9154
"2025-10-28",20.7244
"2025-10-29",20.4254
"2025-10-30",21.1323
"2025-10-31",21.3748
"2025-11-01",22.2367
"2025-11-02",22.0136
"2025-11-03",21.2348
"2025-11-04",20.6714
"2025-11-05",20.6447
"2025-11-06",21.5755
"2025-11-07",21.7073
"2025-11-08",21.4705
"2025-11-09",21.3221
"2025-11-10",21.5361
"2025-11-11",21.5429
"2025-11-12",22.3805
"2025-11-13",21.8654
"2025-11-14",21.4496
"2025-11-15",21.976
"2025-11-16",22.4074
"2025-11-17",22.5945
"2025-11-18",21.7274
"2025-11-19",21.8038
"2025-11-20",22.1329
"2025-11-21",22.4564
"2025-11-22",22.2217
"2025-11-23",22.2095
"2025-11-24",21.9097
"2025-11-25",22.0782
"2025-11-26",22.0735
"2025-11-27",21.4036
"2025-11-28",20.9804
"2025-11-29",20.7911
"2025-11-30",19.9741
"2025-12-01",20.5383
"2025-12-02",21.4112
"2025-12-03",21.7841
"2025-12-04",21.4812
"2025-12-05",21.5702
"2025-12-06",21.524
"2025-12-07",21.8135
"2025-12-08",21.4034
"2025-12-09",21.9313
"2025-12-10",21.8032
"2025-12-11",21.3542
"2025-12-12",21.4367
"2025-12-13",21.2209
"2025-12-14",21.0287
"2025-12-15",21.2889
"2025-12-16",22.2366
"2025-12-17",22.2396
"2025-12-18",21.9713
"2025-12-19",21.6908
"2025-12-20",21.1975
"2025-12-21",20.8955
"2025-12-22",20.5954
"2025-12-23",21.17
"2025-12-24",20.8845
"2025-12-25",19.5292
"2025-12-26",19.9853
"2025-12-27",20.6677
"2025-12-28",21.3182
"2025-12-29",21.6255
"2025-12-30",22.2594
"2025-12-31",22.3016
