,"(deg C) Mean Dew Point Temperature (ERA5) at Kilinochchi, 2007-01-01 to 2025-12-31"
"2024-10-03",25.3464
"2024-10-04",25.5427
"2024-10-05",25.5128
"2024-10-06",25.2535
"2024-10-07",25.143
"2024-10-08",25.2107
"2024-10-09",25.1221
"2024-10-10",25.1569
"2024-10-11",25.1896
"2024-10-12",24.9341
"2024-10-13",25.2439
"2024-10-14",24.3807
"2024-10-15",24.3284
"2024-10-16",25.5175
"2024-10-17",25.4391
"2024-10-18",25.5959
"2024-10-19",25.5441
"2024-10-20",25.4121
"2024-10-21",25.3723
"2024-10-22",25.5749
"2024-10-23",25.4747
"2024-10-24",24.8899
"2024-10-25",25.2113
"2024-10-26",25.548
"2024-10-27",26.0346
"2024-10-28",26.0684
"2024-10-29",25.8654
"2024-10-30",25.7045
"2024-10-31",24.8707
"2024-11-01",24.6629
"2024-11-02",24.5373
"2024-11-03",24.7789
"2024-11-04",24.7284
"2024-11-05",24.1733
"2024-11-06",25.0234
"2024-11-07",25.1151
"2024-11-08",25.3497
"2024-11-09",25.22
"2024-11-10",25.255
"2024-11-11",25.2963
"2024-11-12",25.7179
"2024-11-13",25.0944
"2024-11-14",25.2753
"2024-11-15",25.5634
"2024-11-16",25.4678
"2024-11-17",25.2114
"2024-11-18",25.3647
"2024-11-19",25.2518
"2024-11-20",25.0778
"2024-11-21",24.665
"2024-11-22",24.8996
"2024-11-23",24.9859
"2024-11-24",24.4323
"2024-11-25",24.3879
"2024-11-26",24.5224
"2024-11-27",23.8403
"2024-11-28",22.2372
"2024-11-29",22.6992
"2024-11-30",24.5937
"2024-12-01",24.8047
"2024-12-02",24.4491
"2024-12-03",24.8405
"2024-12-04",24.815
"2024-12-05",25.2497
"2024-12-06",24.9667
"2024-12-07",24.3486
"2024-12-08",24.4993
"2024-12-09",24.2931
"2024-12-10",24.3048
"2024-12-11",24.7104
"2024-12-12",24.924
"2024-12-13",24.7622
"2024-12-14",24.5044
"2024-12-15",22.988
"2024-12-16",23.3695
"2024-12-17",23.7569
"2024-12-18",24.2994
"2024-12-19",24.391
"2024-12-20",25.7143
"2024-12-21",25.7167
"2024-12-22",24.8434
"2024-12-23",23.564
"2024-12-24",23.3901
"2024-12-25",24.3045
"2024-12-26",24.3933
"2024-12-27",24.3765
"2024-12-28",24.0627
"2024-12-29",24.3403
"2024-12-30",24.6991
"2024-12-31",24.5733
"2025-01-01",22.9504
"2025-01-02",21.4597
"2025-01-03",21.3807
"2025-01-04",21.1306
"2025-01-05",21.2861
"2025-01-06",22.9707
"2025-01-07",23.647
"2025-01-08",22.5453
"2025-01-09",22.7553
"2025-01-10",23.9144
"2025-01-11",23.0561
"2025-01-12",24.0943
"2025-01-13",24.408
"2025-01-14",24.1006
"2025-01-15",24.1268
"2025-01-16",22.9672
"2025-01-17",22.4128
"2025-01-18",23.7969
"2025-01-19",24.405
"2025-01-20",23.7408
"2025-01-21",22.5937
"2025-01-22",23.8649
"2025-01-23",23.3072
"2025-01-24",22.7435
"2025-01-25",22.673
"2025-01-26",22.2312
"2025-01-27",21.4603
"2025-01-28",21.7353
"2025-01-29",23.6565
"2025-01-30",24.8505
"2025-01-31",25.0518
"2025-02-01",24.7516
"2025-02-02",23.8489
"2025-02-03",23.0375
"2025-02-04",23.0048
"2025-02-05",23.2359
"2025-02-06",23.0328
"2025-02-07",22.5797
"2025-02-08",22.6721
"2025-02-09",22.3618
"2025-02-10",22.382
"2025-02-11",23.7072
"2025-02-12",23.6312
"2025-02-13",22.1911
"2025-02-14",22.2904
"2025-02-15",21.9501
"2025-02-16",21.9549
"2025-02-17",22.1062
"2025-02-18",22.2615
"2025-02-19",22.3237
"2025-02-20",22.5909
"2025-02-21",22.6816
"2025-02-22",22.8107
"2025-02-23",23.4048
"2025-02-24",23.6897
"2025-02-25",24.7925
"2025-02-26",25.2352
"2025-02-27",25.1476
"2025-02-28",25.1063
"2025-03-01",25.134
"2025-03-02",25.4937
"2025-03-03",25.3702
"2025-03-04",24.9157
"2025-03-05",24.7323
"2025-03-06",24.3495
"2025-03-07",23.6091
"2025-03-08",23.0221
"2025-03-09",22.0858
"2025-03-10",24.6242
"2025-03-11",24.8149
"2025-03-12",24.614
"2025-03-13",25.1975
"2025-03-14",24.5964
"2025-03-15",24.7346
"2025-03-16",25.7029
"2025-03-17",25.8856
"2025-03-18",25.6337
"2025-03-19",25.4956
"2025-03-20",25.3364
"2025-03-21",25.8093
"2025-03-22",26.0212
"2025-03-23",25.7104
"2025-03-24",25.6247
"2025-03-25",24.7053
"2025-03-26",24.4419
"2025-03-27",25.3387
"2025-03-28",25.043
"2025-03-29",23.7136
"2025-03-30",24.5
"2025-03-31",24.532
"2025-04-01",24.5047
"2025-04-02",25.228
"2025-04-03",25.2804
"2025-04-04",25.1794
"2025-04-05",24.9014
"2025-04-06",25.1569
"2025-04-07",25.3636
"2025-04-08",25.6585
"2025-04-09",25.5895
"2025-04-10",26.2175
"2025-04-11",25.7277
"2025-04-12",26.0397
"2025-04-13",26.1447
"2025-04-14",25.8705
"2025-04-15",25.8644
"2025-04-16",25.5808
"2025-04-17",25.8689
"2025-04-18",26.1929
"2025-04-19",26.2289
"2025-04-20",26.4343
"2025-04-21",25.9547
"2025-04-22",25.7143
"2025-04-23",26.1204
"2025-04-24",26.2036
"2025-04-25",26.0018
"2025-04-26",25.7093
"2025-04-27",25.5608
"2025-04-28",25.2107
"2025-04-29",25.7536
"2025-04-30",25.9696
"2025-05-01",26.2401
"2025-05-02",26.1009
"2025-05-03",26.4493
"2025-05-04",26.218
"2025-05-05",25.7452
"2025-05-06",25.9327
"2025-05-07",26.0095
"2025-05-08",26.1243
"2025-05-09",26.1665
"2025-05-10",26.1106
"2025-05-11",25.9162
"2025-05-12",26.3386
"2025-05-13",26.5887
"2025-05-14",26.9684
"2025-05-15",26.4909
"2025-05-16",26.3407
"2025-05-17",25.1593
"2025-05-18",26.1764
"2025-05-19",26.1357
"2025-05-20",25.7884
"2025-05-21",26.3572
"2025-05-22",26.6482
"2025-05-23",26.5644
"2025-05-24",25.97
"2025-05-25",26.0644
"2025-05-26",25.8721
"2025-05-27",26.2062
"2025-05-28",26.3186
"2025-05-29",25.8383
"2025-05-30",25.638
"2025-05-31",25.9981
"2025-06-01",26.3594
"2025-06-02",26.1456
"2025-06-03",25.8562
"2025-06-04",25.9484
"2025-06-05",26.0904
"2025-06-06",25.8921
"2025-06-07",25.7654
"2025-06-08",25.7034
"2025-06-09",25.9156
"2025-06-10",25.9777
"2025-06-11",25.8421
"2025-06-12",25.4636
"2025-06-13",25.6887
"2025-06-14",25.3555
"2025-06-15",25.0942
"2025-06-16",25.0761
"2025-06-17",25.1974
"2025-06-18",25.5114
"2025-06-19",25.8255
"2025-06-20",25.8662
"2025-06-21",25.9523
"2025-06-22",25.746
"2025-06-23",25.5667
"2025-06-24",25.7322
"2025-06-25",25.7012
"2025-06-26",25.4617
"2025-06-27",25.7212
"2025-06-28",25.9305
"2025-06-29",25.0964
"2025-06-30",25.2323
"2025-07-01",25.5364
"2025-07-02",25.6218
"2025-07-03",25.5784
"2025-07-04",25.3539
"2025-07-05",25.4711
"2025-07-06",25.3787
"2025-07-07",25.3698
"2025-07-08",25.5426
"2025-07-09",25.5336
"2025-07-10",25.6693
"2025-07-11",25.792
"2025-07-12",25.7372
"2025-07-13",25.4695
"2025-07-14",25.3453
"2025-07-15",25.3653
"2025-07-16",25.4002
"2025-07-17",24.7965
"2025-07-18",25.3418
"2025-07-19",25.005
"2025-07-20",24.6743
"2025-07-21",24.8197
"2025-07-22",24.9096
"2025-07-23",25.0278
"2025-07-24",24.7596
"2025-07-25",24.7266
"2025-07-26",24.1946
"2025-07-27",24.2349
"2025-07-28",24.8862
"2025-07-29",24.8092
"2025-07-30",24.5403
"2025-07-31",25.2461
"2025-08-01",25.4313
"2025-08-02",25.2303
"2025-08-03",24.9088
"2025-08-04",25.08
"2025-08-05",24.8772
"2025-08-06",25.1573
"2025-08-07",24.8884
"2025-08-08",24.6658
"2025-08-09",24.7454
"2025-08-10",24.4241
"2025-08-11",24.7333
"2025-08-12",24.6449
"2025-08-13",24.6208
"2025-08-14",24.8065
"2025-08-15",24.652
"2025-08-16",24.6726
"2025-08-17",24.8529
"2025-08-18",24.4538
"2025-08-19",23.8984
"2025-08-20",24.3965
"2025-08-21",24.6985
"2025-08-22",24.2863
"2025-08-23",24.5555
"2025-08-24",24.9252
"2025-08-25",25.1979
"2025-08-26",24.6625
"2025-08-27",24.8973
"2025-08-28",24.6957
"2025-08-29",24.9558
"2025-08-30",25.1524
"2025-08-31",25.1833
"2025-09-01",25.2853
"2025-09-02",25.0262
"2025-09-03",24.7451
"2025-09-04",24.6384
"2025-09-05",24.8925
"2025-09-06",25.042
"2025-09-07",25.4033
"2025-09-08",25.4426
"2025-09-09",25.1158
"2025-09-10",25.0391
"2025-09-11",24.8383
"2025-09-12",25.5937
"2025-09-13",24.9643
"2025-09-14",24.8951
"2025-09-15",25.0982
"2025-09-16",25.0662
"2025-09-17",24.8711
"2025-09-18",25.0765
"2025-09-19",25.1501
"2025-09-20",25.1719
"2025-09-21",24.9918
"2025-09-22",24.9332
"2025-09-23",25.0068
"2025-09-24",25.1217
"2025-09-25",24.8908
"2025-09-26",25.0699
"2025-09-27",25.1578
"2025-09-28",24.9462
"2025-09-29",24.8856
"2025-09-30",24.6943
"2025-10-01",24.807
"2025-10-02",25.046
"2025-10-03",25.0711
"2025-10-04",24.3135
"2025-10-05",24.674
"2025-10-06",25.1389
"2025-10-07",25.0196
"2025-10-08",24.7252
"2025-10-09",24.736
"2025-10-10",24.9255
"2025-10-11",24.4716
"2025-10-12",24.4119
"2025-10-13",24.7978
"2025-10-14",24.7641
"2025-10-15",24.6963
"2025-10-16",24.8902
"2025-10-17",25.196
"2025-10-18",24.9166
"2025-10-19",24.5748
"2025-10-20",24.5718
"2025-10-21",24.7923
"2025-10-22",24.7886
"2025-10-23",24.878
"2025-10-24",25.1118
"2025-10-25",25.1635
"2025-10-26",25.661
"2025-10-27",25.1238
"2025-10-28",25.2335
"2025-10-29",25.2746
"2025-10-30",25.2605
"2025-10-31",25.7214
"2025-11-01",25.5856
"2025-11-02",25.2956
"2025-11-03",25.5319
"2025-11-04",25.6638
"2025-11-05",25.5282
"2025-11-06",24.3386
"2025-11-07",24.5014
"2025-11-08",24.7011
"2025-11-09",23.8957
"2025-11-10",24.2516
"2025-11-11",24.9637
"2025-11-12",25.1361
"2025-11-13",24.8884
"2025-11-14",23.3672
"2025-11-15",24.5747
"2025-11-16",24.5031
"2025-11-17",24.2615
"2025-11-18",24.4758
"2025-11-19",24.1404
"2025-11-20",24.9173
"2025-11-21",24.7765
"2025-11-22",24.7039
"2025-11-23",24.4974
"2025-11-24",24.0552
"2025-11-25",24.1022
"2025-11-26",24.2678
"2025-11-27",23.0444
"2025-11-28",24.0087
"2025-11-29",23.5251
"2025-11-30",23.0725
"2025-12-01",24.0405
"2025-12-02",24.6888
"2025-12-03",23.773
"2025-12-04",24.2405
"2025-12-05",24.7716
"2025-12-06",23.8233
"2025-12-07",24.2957
"2025-12-08",23.6421
"2025-12-09",23.8799
"2025-12-10",23.5563
"2025-12-11",23.4341
"2025-12-12",23.6868
"2025-12-13",22.288
"2025-12-14",21.4257
"2025-12-15",22.8576
"2025-12-16",24.2913
"2025-12-17",24.4036
"2025-12-18",22.9141
"2025-12-19",21.503
"2025-12-20",20.3005
"2025-12-21",21.1038
"2025-12-22",21.1245
"2025-12-23",22.8298
"2025-12-24",21.9889
"2025-12-25",22.6904
"2025-12-26",22.8284
"2025-12-27",22.3365
"2025-12-28",22.9312
"2025-12-29",22.7884
"2025-12-30",23.5028
"2025-12-31",24.1869
