,"(deg C) Mean Dew Point Temperature (ERA5) at Gampaha, 2007-01-01 to 2025-12-31"
"2024-09-30",24.7597
"2024-10-01",24.7595
"2024-10-02",24.9276
"2024-10-03",24.9379
"2024-10-04",24.6384
"2024-10-05",25.1454
"2024-10-06",25.2335
"2024-10-07",24.4861
"2024-10-08",24.3788
"2024-10-09",24.8231
"2024-10-10",24.6537
"2024-10-11",24.4496
"2024-10-12",24.4655
"2024-10-13",24.7639
"2024-10-14",24.2359
"2024-10-15",25.0657
"2024-10-16",25.1241
"2024-10-17",25.1565
"2024-10-18",24.8963
"2024-10-19",24.875
"2024-10-20",25.1417
"2024-10-21",25.3539
"2024-10-22",24.9797
"2024-10-23",24.5026
"2024-10-24",24.4555
"2024-10-25",24.65
"2024-10-26",24.6832
"2024-10-27",25.2377
"2024-10-28",25.3614
"2024-10-29",25.2747
"2024-10-30",24.9277
"2024-10-31",24.3958
"2024-11-01",24.5118
"2024-11-02",23.981
"2024-11-03",24.2755
"2024-11-04",23.9201
"2024-11-05",24.1045
"2024-11-06",23.8152
"2024-11-07",25.0347
"2024-11-08",24.4316
"2024-11-09",24.1098
"2024-11-10",23.7294
"2024-11-11",24.6133
"2024-11-12",25.1568
"2024-11-13",24.426
"2024-11-14",24.6297
"2024-11-15",24.4174
"2024-11-16",24.4592
"2024-11-17",24.5445
"2024-11-18",24.43
"2024-11-19",24.5245
"2024-11-20",24.5382
"2024-11-21",24.3766
"2024-11-22",24.3981
"2024-11-23",24.3035
"2024-11-24",23.812
"2024-11-25",23.8174
"2024-11-26",24.1088
"2024-11-27",23.8322
"2024-11-28",22.2757
"2024-11-29",23.5151
"2024-11-30",24.5666
"2024-12-01",23.6844
"2024-12-02",23.3813
"2024-12-03",23.302
"2024-12-04",23.8273
"2024-12-05",24.2512
"2024-12-06",23.4306
"2024-12-07",23.7848
"2024-12-08",23.4152
"2024-12-09",22.7384
"2024-12-10",23.3162
"2024-12-11",24.3431
"2024-12-12",24.7445
"2024-12-13",24.5455
"2024-12-14",24.2772
"2024-12-15",22.7798
"2024-12-16",23.9683
"2024-12-17",24.0786
"2024-12-18",24.1479
"2024-12-19",24.9118
"2024-12-20",24.952
"2024-12-21",25.1898
"2024-12-22",24.6839
"2024-12-23",22.999
"2024-12-24",22.6968
"2024-12-25",22.5839
"2024-12-26",23.1448
"2024-12-27",23.5538
"2024-12-28",23.433
"2024-12-29",23.474
"2024-12-30",24.3449
"2024-12-31",24.1467
"2025-01-01",23.6723
"2025-01-02",21.9853
"2025-01-03",21.9901
"2025-01-04",21.6161
"2025-01-05",21.9522
"2025-01-06",21.652
"2025-01-07",22.4324
"2025-01-08",22.6552
"2025-01-09",23.1274
"2025-01-10",23.2923
"2025-01-11",22.4956
"2025-01-12",23.606
"2025-01-13",23.286
"2025-01-14",23.6241
"2025-01-15",23.7378
"2025-01-16",23.5021
"2025-01-17",22.5309
"2025-01-18",23.6543
"2025-01-19",23.68
"2025-01-20",23.5863
"2025-01-21",23.0196
"2025-01-22",23.7437
"2025-01-23",23.4794
"2025-01-24",22.9842
"2025-01-25",23.3777
"2025-01-26",23.3416
"2025-01-27",21.0873
"2025-01-28",22.2859
"2025-01-29",23.7637
"2025-01-30",24.5055
"2025-01-31",24.5017
"2025-02-01",23.1784
"2025-02-02",22.0456
"2025-02-03",21.5697
"2025-02-04",20.9627
"2025-02-05",22.409
"2025-02-06",22.2123
"2025-02-07",21.5527
"2025-02-08",20.7744
"2025-02-09",20.423
"2025-02-10",21.0894
"2025-02-11",22.6009
"2025-02-12",22.5148
"2025-02-13",20.9273
"2025-02-14",22.3062
"2025-02-15",21.2622
"2025-02-16",20.9268
"2025-02-17",21.9206
"2025-02-18",22.6124
"2025-02-19",22.8694
"2025-02-20",22.2408
"2025-02-21",22.6313
"2025-02-22",21.6807
"2025-02-23",20.7018
"2025-02-24",21.4872
"2025-02-25",23.0474
"2025-02-26",23.5129
"2025-02-27",23.7013
"2025-02-28",24.3299
"2025-03-01",24.4127
"2025-03-02",24.2936
"2025-03-03",24.5767
"2025-03-04",23.7856
"2025-03-05",23.3628
"2025-03-06",23.5142
"2025-03-07",23.5497
"2025-03-08",23.2378
"2025-03-09",19.7533
"2025-03-10",23.3991
"2025-03-11",24.2224
"2025-03-12",23.7366
"2025-03-13",24.3863
"2025-03-14",24.409
"2025-03-15",24.0161
"2025-03-16",24.1639
"2025-03-17",23.7326
"2025-03-18",24.0142
"2025-03-19",24.2769
"2025-03-20",24.4624
"2025-03-21",24.6209
"2025-03-22",24.1208
"2025-03-23",24.3518
"2025-03-24",24.1449
"2025-03-25",24.0557
"2025-03-26",24.3597
"2025-03-27",24.456
"2025-03-28",24.5984
"2025-03-29",24.4008
"2025-03-30",24.157
"2025-03-31",24.1446
"2025-04-01",24.0684
"2025-04-02",24.199
"2025-04-03",24.2908
"2025-04-04",24.5117
"2025-04-05",24.9431
"2025-04-06",24.8253
"2025-04-07",24.9378
"2025-04-08",25.1208
"2025-04-09",25.2085
"2025-04-10",25.1774
"2025-04-11",25.1428
"2025-04-12",25.3686
"2025-04-13",25.7608
"2025-04-14",25.5983
"2025-04-15",25.3521
"2025-04-16",25.885
"2025-04-17",25.8529
"2025-04-18",25.722
"2025-04-19",25.6579
"2025-04-20",25.7945
"2025-04-21",25.4537
"2025-04-22",25.0812
"2025-04-23",25.4905
"2025-04-24",25.4398
"2025-04-25",25.2894
"2025-04-26",25.2598
"2025-04-27",24.9678
"2025-04-28",25.0877
"2025-04-29",25.1326
"2025-04-30",25.1194
"2025-05-01",25.3869
"2025-05-02",25.1334
"2025-05-03",25.7235
"2025-05-04",26.1399
"2025-05-05",25.2831
"2025-05-06",25.4099
"2025-05-07",25.1264
"2025-05-08",25.1414
"2025-05-09",25.4296
"2025-05-10",26.2396
"2025-05-11",25.2782
"2025-05-12",25.6924
"2025-05-13",26.2664
"2025-05-14",26.2957
"2025-05-15",25.6665
"2025-05-16",25.6216
"2025-05-17",24.9086
"2025-05-18",25.5329
"2025-05-19",25.7589
"2025-05-20",25.7102
"2025-05-21",25.6762
"2025-05-22",26.1681
"2025-05-23",26.3898
"2025-05-24",25.1688
"2025-05-25",25.77
"2025-05-26",25.4701
"2025-05-27",25.8091
"2025-05-28",25.8714
"2025-05-29",25.6745
"2025-05-30",25.2325
"2025-05-31",25.5983
"2025-06-01",26.2975
"2025-06-02",25.7231
"2025-06-03",25.6583
"2025-06-04",25.5217
"2025-06-05",25.9067
"2025-06-06",25.7487
"2025-06-07",25.2877
"2025-06-08",24.9271
"2025-06-09",25.2575
"2025-06-10",25.6675
"2025-06-11",25.2577
"2025-06-12",25.4358
"2025-06-13",25.3943
"2025-06-14",24.723
"2025-06-15",24.4328
"2025-06-16",24.0563
"2025-06-17",24.4939
"2025-06-18",25.0894
"2025-06-19",25.6066
"2025-06-20",25.6374
"2025-06-21",25.5507
"2025-06-22",25.7599
"2025-06-23",25.7386
"2025-06-24",25.4521
"2025-06-25",25.3011
"2025-06-26",24.9722
"2025-06-27",25.2525
"2025-06-28",25.3798
"2025-06-29",25.1646
"2025-06-30",25.0875
"2025-07-01",25.2016
"2025-07-02",25.2842
"2025-07-03",25.2626
"2025-07-04",25.3835
"2025-07-05",25.2511
"2025-07-06",25.0742
"2025-07-07",25.5023
"2025-07-08",25.6895
"2025-07-09",25.5645
"2025-07-10",25.505
"2025-07-11",25.2447
"2025-07-12",25.0385
"2025-07-13",25.093
"2025-07-14",24.6636
"2025-07-15",24.8115
"2025-07-16",24.8285
"2025-07-17",24.5869
"2025-07-18",24.7149
"2025-07-19",24.3817
"2025-07-20",24.3294
"2025-07-21",24.5308
"2025-07-22",24.6442
"2025-07-23",24.1901
"2025-07-24",24.2228
"2025-07-25",24.0468
"2025-07-26",23.5307
"2025-07-27",24.2151
"2025-07-28",24.5385
"2025-07-29",24.4225
"2025-07-30",24.5808
"2025-07-31",24.5367
"2025-08-01",24.7783
"2025-08-02",24.8368
"2025-08-03",24.2344
"2025-08-04",24.2122
"2025-08-05",24.3772
"2025-08-06",24.2067
"2025-08-07",24.3805
"2025-08-08",24.3452
"2025-08-09",24.5137
"2025-08-10",24.5342
"2025-08-11",24.3866
"2025-08-12",24.4495
"2025-08-13",24.4134
"2025-08-14",24.6487
"2025-08-15",24.4772
"2025-08-16",24.5977
"2025-08-17",24.8819
"2025-08-18",24.7819
"2025-08-19",24.2412
"2025-08-20",24.5471
"2025-08-21",24.3181
"2025-08-22",24.9872
"2025-08-23",24.8758
"2025-08-24",24.6497
"2025-08-25",24.5181
"2025-08-26",24.4111
"2025-08-27",24.5317
"2025-08-28",24.4457
"2025-08-29",24.6853
"2025-08-30",24.9117
"2025-08-31",24.9525
"2025-09-01",24.9247
"2025-09-02",24.4617
"2025-09-03",24.1878
"2025-09-04",24.5377
"2025-09-05",24.713
"2025-09-06",24.5103
"2025-09-07",24.4817
"2025-09-08",25.0571
"2025-09-09",24.7615
"2025-09-10",24.941
"2025-09-11",24.9152
"2025-09-12",24.3952
"2025-09-13",24.6455
"2025-09-14",24.5407
"2025-09-15",24.641
"2025-09-16",24.6656
"2025-09-17",24.6541
"2025-09-18",24.7967
"2025-09-19",24.9198
"2025-09-20",24.7531
"2025-09-21",24.8171
"2025-09-22",24.9089
"2025-09-23",24.6019
"2025-09-24",24.9758
"2025-09-25",24.5625
"2025-09-26",24.5727
"2025-09-27",24.7424
"2025-09-28",24.8901
"2025-09-29",24.9955
"2025-09-30",24.9498
"2025-10-01",24.6337
"2025-10-02",24.3438
"2025-10-03",24.6682
"2025-10-04",23.9591
"2025-10-05",24.2731
"2025-10-06",24.8162
"2025-10-07",24.7476
"2025-10-08",24.7383
"2025-10-09",23.9152
"2025-10-10",24.0368
"2025-10-11",24.2734
"2025-10-12",24.3824
"2025-10-13",24.6244
"2025-10-14",24.4649
"2025-10-15",24.4513
"2025-10-16",24.744
"2025-10-17",24.3826
"2025-10-18",24.4866
"2025-10-19",24.1338
"2025-10-20",24.1688
"2025-10-21",24.1156
"2025-10-22",24.5646
"2025-10-23",24.1934
"2025-10-24",24.679
"2025-10-25",24.5995
"2025-10-26",24.5984
"2025-10-27",24.7779
"2025-10-28",24.432
"2025-10-29",24.0859
"2025-10-30",24.1885
"2025-10-31",24.2624
"2025-11-01",24.8786
"2025-11-02",24.2957
"2025-11-03",24.2546
"2025-11-04",24.5072
"2025-11-05",24.5449
"2025-11-06",24.4109
"2025-11-07",24.2985
"2025-11-08",24.1605
"2025-11-09",23.627
"2025-11-10",24.0904
"2025-11-11",24.4741
"2025-11-12",24.4084
"2025-11-13",23.8628
"2025-11-14",22.9287
"2025-11-15",23.7332
"2025-11-16",24.3809
"2025-11-17",24.0229
"2025-11-18",23.7555
"2025-11-19",24.0978
"2025-11-20",24.1849
"2025-11-21",24.3989
"2025-11-22",24.2925
"2025-11-23",24.0338
"2025-11-24",23.8697
"2025-11-25",23.8824
"2025-11-26",23.6299
"2025-11-27",22.8811
"2025-11-28",22.3834
"2025-11-29",22.1684
"2025-11-30",22.4126
"2025-12-01",23.2379
"2025-12-02",23.2931
"2025-12-03",23.415
"2025-12-04",23.9235
"2025-12-05",23.62
"2025-12-06",23.5057
"2025-12-07",23.9148
"2025-12-08",22.8769
"2025-12-09",23.8906
"2025-12-10",23.5736
"2025-12-11",23.3025
"2025-12-12",23.6795
"2025-12-13",23.2097
"2025-12-14",22.5638
"2025-12-15",22.7229
"2025-12-16",24.0531
"2025-12-17",23.8495
"2025-12-18",23.6042
"2025-12-19",23.0103
"2025-12-20",22.0434
"2025-12-21",22.1584
"2025-12-22",21.2357
"2025-12-23",22.865
"2025-12-24",22.7021
"2025-12-25",21.4429
"2025-12-26",21.3391
"2025-12-27",22.3628
"2025-12-28",22.7021
"2025-12-29",23.188
"2025-12-30",23.3074
"2025-12-31",23.7402
