,"(deg C) Mean Dew Point Temperature (ERA5) at Ampara, 2007-01-01 to 2025-12-31"
"2024-10-03",23.9334
"2024-10-04",22.8165
"2024-10-05",23.1139
"2024-10-06",23.8404
"2024-10-07",24.0367
"2024-10-08",23.512
"2024-10-09",23.6853
"2024-10-10",24.1571
"2024-10-11",24.3238
"2024-10-12",24.3772
"2024-10-13",24.0994
"2024-10-14",23.5513
"2024-10-15",23.8431
"2024-10-16",24.0436
"2024-10-17",23.8882
"2024-10-18",23.7296
"2024-10-19",23.6944
"2024-10-20",24.4803
"2024-10-21",24.5484
"2024-10-22",24.5541
"2024-10-23",24.1211
"2024-10-24",24.0617
"2024-10-25",23.9153
"2024-10-26",24.3604
"2024-10-27",24.5449
"2024-10-28",24.8892
"2024-10-29",24.4805
"2024-10-30",24.5976
"2024-10-31",24.0297
"2024-11-01",23.7959
"2024-11-02",23.5882
"2024-11-03",23.8285
"2024-11-04",23.799
"2024-11-05",23.2572
"2024-11-06",22.9188
"2024-11-07",23.8727
"2024-11-08",24.1043
"2024-11-09",23.7107
"2024-11-10",23.0151
"2024-11-11",24.0336
"2024-11-12",24.0327
"2024-11-13",24.0625
"2024-11-14",24.5391
"2024-11-15",24.3454
"2024-11-16",24.1591
"2024-11-17",24.5965
"2024-11-18",24.5026
"2024-11-19",24.1107
"2024-11-20",24.1359
"2024-11-21",24.0167
"2024-11-22",23.8548
"2024-11-23",23.6543
"2024-11-24",23.4725
"2024-11-25",23.4958
"2024-11-26",23.4965
"2024-11-27",23.4501
"2024-11-28",21.3037
"2024-11-29",22.6372
"2024-11-30",23.5496
"2024-12-01",22.4169
"2024-12-02",22.5846
"2024-12-03",22.7296
"2024-12-04",23.8983
"2024-12-05",23.9887
"2024-12-06",23.382
"2024-12-07",23.5484
"2024-12-08",22.9658
"2024-12-09",21.8179
"2024-12-10",23.1135
"2024-12-11",23.9178
"2024-12-12",24.4804
"2024-12-13",24.1385
"2024-12-14",23.8969
"2024-12-15",22.5843
"2024-12-16",22.9938
"2024-12-17",23.5479
"2024-12-18",23.3209
"2024-12-19",24.0622
"2024-12-20",24.4878
"2024-12-21",24.336
"2024-12-22",23.8453
"2024-12-23",22.4567
"2024-12-24",22.1129
"2024-12-25",22.835
"2024-12-26",22.4297
"2024-12-27",23.3124
"2024-12-28",23.5607
"2024-12-29",23.5607
"2024-12-30",23.9911
"2024-12-31",23.7211
"2025-01-01",23.4671
"2025-01-02",21.9079
"2025-01-03",21.3792
"2025-01-04",20.6005
"2025-01-05",21.4163
"2025-01-06",21.9073
"2025-01-07",22.87
"2025-01-08",23.035
"2025-01-09",23.2269
"2025-01-10",23.4504
"2025-01-11",22.6304
"2025-01-12",23.466
"2025-01-13",23.5763
"2025-01-14",23.1594
"2025-01-15",23.6494
"2025-01-16",23.2915
"2025-01-17",22.8291
"2025-01-18",23.5379
"2025-01-19",23.1838
"2025-01-20",22.432
"2025-01-21",23.0002
"2025-01-22",23.4839
"2025-01-23",22.8412
"2025-01-24",22.1788
"2025-01-25",23.3148
"2025-01-26",23.0837
"2025-01-27",20.8317
"2025-01-28",22.49
"2025-01-29",23.783
"2025-01-30",24.2087
"2025-01-31",24.0917
"2025-02-01",23.3466
"2025-02-02",22.1108
"2025-02-03",20.9411
"2025-02-04",21.5309
"2025-02-05",22.39
"2025-02-06",22.1524
"2025-02-07",21.8221
"2025-02-08",21.2442
"2025-02-09",20.4121
"2025-02-10",21.7322
"2025-02-11",23.1806
"2025-02-12",22.6633
"2025-02-13",21.3138
"2025-02-14",21.104
"2025-02-15",21.4829
"2025-02-16",20.7485
"2025-02-17",22.5682
"2025-02-18",23.1042
"2025-02-19",21.613
"2025-02-20",21.2046
"2025-02-21",21.5873
"2025-02-22",21.5668
"2025-02-23",22.263
"2025-02-24",22.8191
"2025-02-25",23.9716
"2025-02-26",24.3065
"2025-02-27",24.1437
"2025-02-28",24.0394
"2025-03-01",23.8653
"2025-03-02",24.17
"2025-03-03",23.9481
"2025-03-04",22.81
"2025-03-05",22.1133
"2025-03-06",21.2423
"2025-03-07",21.1943
"2025-03-08",21.347
"2025-03-09",20.9847
"2025-03-10",23.8858
"2025-03-11",23.6791
"2025-03-12",23.9986
"2025-03-13",23.8975
"2025-03-14",23.693
"2025-03-15",23.7599
"2025-03-16",24.1499
"2025-03-17",23.9351
"2025-03-18",24.4988
"2025-03-19",23.9828
"2025-03-20",24.4172
"2025-03-21",24.0936
"2025-03-22",24.1769
"2025-03-23",24.3911
"2025-03-24",24.6841
"2025-03-25",24.049
"2025-03-26",23.666
"2025-03-27",23.7651
"2025-03-28",23.5861
"2025-03-29",23.262
"2025-03-30",23.6491
"2025-03-31",24.0061
"2025-04-01",24.5658
"2025-04-02",24.6901
"2025-04-03",24.3168
"2025-04-04",23.9722
"2025-04-05",24.2455
"2025-04-06",24.1661
"2025-04-07",23.9856
"2025-04-08",23.8903
"2025-04-09",24.6302
"2025-04-10",24.6532
"2025-04-11",23.8097
"2025-04-12",24.2615
"2025-04-13",25.2329
"2025-04-14",24.7758
"2025-04-15",24.7043
"2025-04-16",24.4863
"2025-04-17",24.9268
"2025-04-18",24.9239
"2025-04-19",25.0465
"2025-04-20",25.0507
"2025-04-21",24.4932
"2025-04-22",24.4262
"2025-04-23",24.7074
"2025-04-24",24.8201
"2025-04-25",24.5608
"2025-04-26",24.4436
"2025-04-27",24.5346
"2025-04-28",24.4505
"2025-04-29",24.5016
"2025-04-30",24.6968
"2025-05-01",25.0666
"2025-05-02",24.6208
"2025-05-03",24.6822
"2025-05-04",24.9733
"2025-05-05",24.4498
"2025-05-06",24.7943
"2025-05-07",24.6263
"2025-05-08",24.3468
"2025-05-09",24.3064
"2025-05-10",24.8923
"2025-05-11",24.6031
"2025-05-12",23.8385
"2025-05-13",24.52
"2025-05-14",25.2246
"2025-05-15",24.4896
"2025-05-16",24.812
"2025-05-17",23.8541
"2025-05-18",24.4106
"2025-05-19",24.6687
"2025-05-20",24.4859
"2025-05-21",24.1882
"2025-05-22",24.5458
"2025-05-23",25.1261
"2025-05-24",24.1832
"2025-05-25",24.1075
"2025-05-26",23.3717
"2025-05-27",23.4303
"2025-05-28",23.276
"2025-05-29",22.7037
"2025-05-30",23.1319
"2025-05-31",23.3677
"2025-06-01",24.2797
"2025-06-02",23.2579
"2025-06-03",23.2869
"2025-06-04",23.2032
"2025-06-05",23.9707
"2025-06-06",23.343
"2025-06-07",21.7047
"2025-06-08",21.2971
"2025-06-09",21.3694
"2025-06-10",22.9291
"2025-06-11",22.6211
"2025-06-12",22.3305
"2025-06-13",22.1853
"2025-06-14",23.3666
"2025-06-15",22.769
"2025-06-16",22.1006
"2025-06-17",21.2209
"2025-06-18",21.7357
"2025-06-19",22.6261
"2025-06-20",22.4025
"2025-06-21",22.4461
"2025-06-22",22.5138
"2025-06-23",21.8649
"2025-06-24",21.5682
"2025-06-25",21.8828
"2025-06-26",21.7165
"2025-06-27",22.2895
"2025-06-28",22.6524
"2025-06-29",21.032
"2025-06-30",20.456
"2025-07-01",20.8843
"2025-07-02",21.1874
"2025-07-03",21.5414
"2025-07-04",20.5073
"2025-07-05",20.9496
"2025-07-06",20.4033
"2025-07-07",20.8154
"2025-07-08",21.4997
"2025-07-09",22.1562
"2025-07-10",22.7272
"2025-07-11",23.0507
"2025-07-12",21.7989
"2025-07-13",21.0778
"2025-07-14",20.7147
"2025-07-15",20.7879
"2025-07-16",21.8192
"2025-07-17",21.616
"2025-07-18",21.4541
"2025-07-19",21.0385
"2025-07-20",21.6167
"2025-07-21",21.6758
"2025-07-22",20.753
"2025-07-23",20.5361
"2025-07-24",19.7022
"2025-07-25",20.5358
"2025-07-26",21.6394
"2025-07-27",20.3657
"2025-07-28",21.0763
"2025-07-29",21.3271
"2025-07-30",21.3936
"2025-07-31",22.2007
"2025-08-01",23.632
"2025-08-02",23.9318
"2025-08-03",23.704
"2025-08-04",23.1186
"2025-08-05",22.6879
"2025-08-06",22.1538
"2025-08-07",22.6212
"2025-08-08",22.2563
"2025-08-09",22.1807
"2025-08-10",21.5044
"2025-08-11",22.2468
"2025-08-12",20.9564
"2025-08-13",20.9727
"2025-08-14",20.9548
"2025-08-15",20.7236
"2025-08-16",20.5506
"2025-08-17",20.9848
"2025-08-18",19.3608
"2025-08-19",19.4002
"2025-08-20",21.2147
"2025-08-21",21.9532
"2025-08-22",22.663
"2025-08-23",21.998
"2025-08-24",21.3234
"2025-08-25",21.5459
"2025-08-26",20.1136
"2025-08-27",20.0567
"2025-08-28",20.9466
"2025-08-29",21.3776
"2025-08-30",21.2387
"2025-08-31",21.6163
"2025-09-01",21.4859
"2025-09-02",20.305
"2025-09-03",19.606
"2025-09-04",19.6177
"2025-09-05",19.6875
"2025-09-06",21.685
"2025-09-07",22.3617
"2025-09-08",23.5496
"2025-09-09",23.6865
"2025-09-10",23.4518
"2025-09-11",22.7715
"2025-09-12",22.9153
"2025-09-13",21.4853
"2025-09-14",22.1203
"2025-09-15",21.8256
"2025-09-16",22.6797
"2025-09-17",23.5486
"2025-09-18",23.1009
"2025-09-19",23.0922
"2025-09-20",21.4795
"2025-09-21",22.0226
"2025-09-22",21.9403
"2025-09-23",20.5448
"2025-09-24",21.2021
"2025-09-25",22.0272
"2025-09-26",21.4782
"2025-09-27",21.2098
"2025-09-28",21.2313
"2025-09-29",20.9662
"2025-09-30",20.0598
"2025-10-01",19.8402
"2025-10-02",20.8408
"2025-10-03",21.8017
"2025-10-04",22.2541
"2025-10-05",23.0554
"2025-10-06",23.2552
"2025-10-07",23.526
"2025-10-08",23.6478
"2025-10-09",23.4494
"2025-10-10",23.3269
"2025-10-11",23.1674
"2025-10-12",23.4178
"2025-10-13",23.5611
"2025-10-14",23.5154
"2025-10-15",23.5598
"2025-10-16",24.1938
"2025-10-17",24.0616
"2025-10-18",23.9158
"2025-10-19",24.0959
"2025-10-20",23.9474
"2025-10-21",23.8354
"2025-10-22",23.8161
"2025-10-23",23.6916
"2025-10-24",23.8928
"2025-10-25",23.6436
"2025-10-26",22.3971
"2025-10-27",22.3492
"2025-10-28",22.5899
"2025-10-29",22.4986
"2025-10-30",22.7374
"2025-10-31",23.1816
"2025-11-01",23.6959
"2025-11-02",23.5423
"2025-11-03",22.7579
"2025-11-04",22.3356
"2025-11-05",22.3306
"2025-11-06",22.9691
"2025-11-07",23.1922
"2025-11-08",22.938
"2025-11-09",22.6325
"2025-11-10",22.6189
"2025-11-11",22.6746
"2025-11-12",23.7791
"2025-11-13",23.3803
"2025-11-14",22.8897
"2025-11-15",23.4471
"2025-11-16",23.8232
"2025-11-17",23.8298
"2025-11-18",23.2085
"2025-11-19",23.2472
"2025-11-20",23.579
"2025-11-21",23.8223
"2025-11-22",23.732
"2025-11-23",23.1984
"2025-11-24",23.4653
"2025-11-25",23.4903
"2025-11-26",23.4534
"2025-11-27",23.0029
"2025-11-28",22.3636
"2025-11-29",22.1752
"2025-11-30",22.0823
"2025-12-01",22.8392
"2025-12-02",23.0526
"2025-12-03",23.4031
"2025-12-04",23.1289
"2025-12-05",23.3884
"2025-12-06",23.0505
"2025-12-07",23.4874
"2025-12-08",22.9593
"2025-12-09",23.2605
"2025-12-10",23.1805
"2025-12-11",22.946
"2025-12-12",22.8986
"2025-12-13",22.6976
"2025-12-14",22.6897
"2025-12-15",23.0007
"2025-12-16",23.7228
"2025-12-17",23.6294
"2025-12-18",23.3166
"2025-12-19",23.2017
"2025-12-20",22.4531
"2025-12-21",22.1119
"2025-12-22",21.8492
"2025-12-23",22.7817
"2025-12-24",22.3177
"2025-12-25",20.6632
"2025-12-26",21.8415
"2025-12-27",22.307
"2025-12-28",22.8714
"2025-12-29",23.1201
"2025-12-30",23.5659
"2025-12-31",23.5402
