,"(deg C) Mean Dew Point Temperature (ERA5) at Jaffna, 2007-01-01 to 2025-12-31"
"2024-10-04",25.3501
"2024-10-05",24.7622
"2024-10-06",24.0377
"2024-10-07",24.3731
"2024-10-08",24.1067
"2024-10-09",24.5541
"2024-10-10",24.4903
"2024-10-11",24.4205
"2024-10-12",24.0646
"2024-10-13",24.1449
"2024-10-14",23.9035
"2024-10-15",23.4896
"2024-10-16",24.315
"2024-10-17",24.6084
"2024-10-18",24.904
"2024-10-19",24.3667
"2024-10-20",24.52
"2024-10-21",24.4354
"2024-10-22",24.5608
"2024-10-23",24.7404
"2024-10-24",24.5683
"2024-10-25",24.796
"2024-10-26",24.7907
"2024-10-27",24.9904
"2024-10-28",24.9593
"2024-10-29",24.9922
"2024-10-30",24.8913
"2024-10-31",24.4071
"2024-11-01",24.057
"2024-11-02",24.2014
"2024-11-03",24.3429
"2024-11-04",23.7779
"2024-11-05",22.776
"2024-11-06",23.9305
"2024-11-07",24.3545
"2024-11-08",24.8088
"2024-11-09",24.3374
"2024-11-10",24.3456
"2024-11-11",24.1783
"2024-11-12",24.4906
"2024-11-13",24.2523
"2024-11-14",24.5514
"2024-11-15",24.5958
"2024-11-16",24.7249
"2024-11-17",24.7977
"2024-11-18",24.4758
"2024-11-19",24.4257
"2024-11-20",24.2016
"2024-11-21",23.619
"2024-11-22",23.7424
"2024-11-23",24.2232
"2024-11-24",23.9807
"2024-11-25",23.5647
"2024-11-26",24.3314
"2024-11-27",23.3064
"2024-11-28",21.3287
"2024-11-29",22.043
"2024-11-30",23.9783
"2024-12-01",24.1375
"2024-12-02",24.4342
"2024-12-03",24.1617
"2024-12-04",23.7636
"2024-12-05",24.1492
"2024-12-06",23.9425
"2024-12-07",23.257
"2024-12-08",23.1667
"2024-12-09",23.4734
"2024-12-10",23.2324
"2024-12-11",24.163
"2024-12-12",24.3368
"2024-12-13",24.2208
"2024-12-14",23.4844
"2024-12-15",21.1387
"2024-12-16",21.8448
"2024-12-17",22.3097
"2024-12-18",23.2967
"2024-12-19",23.5751
"2024-12-20",25.0424
"2024-12-21",24.4102
"2024-12-22",23.8138
"2024-12-23",22.4888
"2024-12-24",22.0115
"2024-12-25",23.0076
"2024-12-26",23.39
"2024-12-27",23.4955
"2024-12-28",22.8529
"2024-12-29",23.62
"2024-12-30",24.1974
"2024-12-31",23.9983
"2025-01-01",21.8209
"2025-01-02",19.9881
"2025-01-03",19.7057
"2025-01-04",19.2297
"2025-01-05",18.6758
"2025-01-06",21.407
"2025-01-07",22.7991
"2025-01-08",21.2922
"2025-01-09",21.2231
"2025-01-10",22.996
"2025-01-11",22.1597
"2025-01-12",22.9449
"2025-01-13",23.5048
"2025-01-14",23.3076
"2025-01-15",23.216
"2025-01-16",21.7942
"2025-01-17",21.0341
"2025-01-18",23.1955
"2025-01-19",23.683
"2025-01-20",22.7165
"2025-01-21",21.289
"2025-01-22",22.9013
"2025-01-23",22.1327
"2025-01-24",20.9023
"2025-01-25",21.2601
"2025-01-26",20.8196
"2025-01-27",19.9617
"2025-01-28",19.7115
"2025-01-29",22.327
"2025-01-30",23.8908
"2025-01-31",24.0392
"2025-02-01",23.9636
"2025-02-02",23.171
"2025-02-03",21.8024
"2025-02-04",21.4615
"2025-02-05",22.221
"2025-02-06",21.8652
"2025-02-07",21.264
"2025-02-08",21.5325
"2025-02-09",21.4399
"2025-02-10",21.2732
"2025-02-11",22.3156
"2025-02-12",22.4599
"2025-02-13",20.5829
"2025-02-14",20.384
"2025-02-15",20.716
"2025-02-16",20.9923
"2025-02-17",20.7436
"2025-02-18",20.6387
"2025-02-19",20.6695
"2025-02-20",21.1447
"2025-02-21",21.3247
"2025-02-22",21.4016
"2025-02-23",22.2427
"2025-02-24",22.7179
"2025-02-25",23.7275
"2025-02-26",24.4842
"2025-02-27",24.514
"2025-02-28",24.3769
"2025-03-01",24.5553
"2025-03-02",24.5216
"2025-03-03",24.4014
"2025-03-04",23.7044
"2025-03-05",23.3974
"2025-03-06",23.3423
"2025-03-07",22.6625
"2025-03-08",21.3435
"2025-03-09",20.4659
"2025-03-10",23.4374
"2025-03-11",24.4896
"2025-03-12",24.2898
"2025-03-13",24.0288
"2025-03-14",23.5929
"2025-03-15",23.3429
"2025-03-16",24.7526
"2025-03-17",24.9358
"2025-03-18",24.5579
"2025-03-19",24.6925
"2025-03-20",24.0955
"2025-03-21",24.8706
"2025-03-22",24.9714
"2025-03-23",24.8838
"2025-03-24",24.4126
"2025-03-25",23.2317
"2025-03-26",23.1232
"2025-03-27",23.8749
"2025-03-28",24.1747
"2025-03-29",22.8983
"2025-03-30",22.648
"2025-03-31",23.222
"2025-04-01",23.2828
"2025-04-02",24.6367
"2025-04-03",24.2708
"2025-04-04",24.5509
"2025-04-05",23.8332
"2025-04-06",24.6448
"2025-04-07",24.6628
"2025-04-08",24.6041
"2025-04-09",24.7157
"2025-04-10",25.6848
"2025-04-11",25.5065
"2025-04-12",25.5983
"2025-04-13",25.6724
"2025-04-14",25.3894
"2025-04-15",25.2505
"2025-04-16",24.9915
"2025-04-17",25.244
"2025-04-18",25.7369
"2025-04-19",25.8204
"2025-04-20",25.9661
"2025-04-21",25.3815
"2025-04-22",25.0632
"2025-04-23",25.4668
"2025-04-24",25.7944
"2025-04-25",25.7887
"2025-04-26",25.428
"2025-04-27",25.2172
"2025-04-28",24.93
"2025-04-29",25.2348
"2025-04-30",25.5295
"2025-05-01",25.7929
"2025-05-02",25.8682
"2025-05-03",26.0144
"2025-05-04",25.8735
"2025-05-05",25.8802
"2025-05-06",26.0026
"2025-05-07",25.9395
"2025-05-08",25.689
"2025-05-09",25.7891
"2025-05-10",25.7426
"2025-05-11",25.5848
"2025-05-12",25.9224
"2025-05-13",26.3793
"2025-05-14",26.2958
"2025-05-15",25.8434
"2025-05-16",25.9404
"2025-05-17",25.1636
"2025-05-18",25.0248
"2025-05-19",25.1805
"2025-05-20",24.4787
"2025-05-21",25.6006
"2025-05-22",26.0503
"2025-05-23",26.2289
"2025-05-24",26.0467
"2025-05-25",25.9109
"2025-05-26",25.8345
"2025-05-27",26.0134
"2025-05-28",26.0949
"2025-05-29",25.8551
"2025-05-30",25.5149
"2025-05-31",25.4808
"2025-06-01",25.7402
"2025-06-02",25.7558
"2025-06-03",25.3877
"2025-06-04",25.5448
"2025-06-05",25.6046
"2025-06-06",25.6785
"2025-06-07",25.6041
"2025-06-08",25.5492
"2025-06-09",25.4456
"2025-06-10",25.5737
"2025-06-11",25.1557
"2025-06-12",24.8945
"2025-06-13",25.597
"2025-06-14",25.3679
"2025-06-15",25.1166
"2025-06-16",24.88
"2025-06-17",25.1827
"2025-06-18",25.1213
"2025-06-19",25.5592
"2025-06-20",25.5276
"2025-06-21",25.5076
"2025-06-22",25.4419
"2025-06-23",25.1458
"2025-06-24",25.2595
"2025-06-25",25.4486
"2025-06-26",25.3283
"2025-06-27",25.3061
"2025-06-28",25.297
"2025-06-29",24.7324
"2025-06-30",24.7554
"2025-07-01",25.1309
"2025-07-02",25.1352
"2025-07-03",25.2546
"2025-07-04",25.0353
"2025-07-05",24.9286
"2025-07-06",24.9945
"2025-07-07",25.0777
"2025-07-08",25.2019
"2025-07-09",25.0031
"2025-07-10",24.8028
"2025-07-11",25.499
"2025-07-12",25.132
"2025-07-13",25.0586
"2025-07-14",25.0167
"2025-07-15",24.6328
"2025-07-16",24.4471
"2025-07-17",24.476
"2025-07-18",24.683
"2025-07-19",24.3294
"2025-07-20",24.3846
"2025-07-21",24.4426
"2025-07-22",24.5244
"2025-07-23",24.4977
"2025-07-24",24.4896
"2025-07-25",24.7156
"2025-07-26",24.0437
"2025-07-27",23.8694
"2025-07-28",23.9335
"2025-07-29",24.6676
"2025-07-30",24.2809
"2025-07-31",24.7515
"2025-08-01",25.3503
"2025-08-02",25.1522
"2025-08-03",24.0562
"2025-08-04",24.2728
"2025-08-05",24.5738
"2025-08-06",24.3349
"2025-08-07",24.9286
"2025-08-08",24.7795
"2025-08-09",24.6921
"2025-08-10",24.4858
"2025-08-11",24.3991
"2025-08-12",24.2111
"2025-08-13",24.2177
"2025-08-14",24.3929
"2025-08-15",24.3295
"2025-08-16",24.2982
"2025-08-17",24.6005
"2025-08-18",24.3628
"2025-08-19",24.1228
"2025-08-20",24.3
"2025-08-21",24.6091
"2025-08-22",24.3893
"2025-08-23",24.8122
"2025-08-24",24.9183
"2025-08-25",24.9962
"2025-08-26",24.5548
"2025-08-27",24.3997
"2025-08-28",24.5953
"2025-08-29",24.8774
"2025-08-30",24.9292
"2025-08-31",24.8111
"2025-09-01",24.9524
"2025-09-02",24.9131
"2025-09-03",24.3974
"2025-09-04",24.5227
"2025-09-05",24.6509
"2025-09-06",24.9316
"2025-09-07",24.6611
"2025-09-08",24.6172
"2025-09-09",24.9058
"2025-09-10",24.8531
"2025-09-11",24.0448
"2025-09-12",24.8604
"2025-09-13",24.7446
"2025-09-14",24.6821
"2025-09-15",24.8823
"2025-09-16",24.7781
"2025-09-17",24.7342
"2025-09-18",24.6307
"2025-09-19",24.3064
"2025-09-20",24.8802
"2025-09-21",24.843
"2025-09-22",24.6312
"2025-09-23",24.7274
"2025-09-24",24.7369
"2025-09-25",24.6235
"2025-09-26",24.6833
"2025-09-27",24.7306
"2025-09-28",24.6141
"2025-09-29",24.7339
"2025-09-30",24.3172
"2025-10-01",24.5203
"2025-10-02",24.9842
"2025-10-03",25.0923
"2025-10-04",24.1501
"2025-10-05",24.4194
"2025-10-06",24.2602
"2025-10-07",24.3967
"2025-10-08",24.3471
"2025-10-09",24.2241
"2025-10-10",24.5199
"2025-10-11",24.2023
"2025-10-12",23.9299
"2025-10-13",24.2875
"2025-10-14",24.4517
"2025-10-15",24.2672
"2025-10-16",24.3813
"2025-10-17",24.4148
"2025-10-18",24.3887
"2025-10-19",24.29
"2025-10-20",24.305
"2025-10-21",24.3525
"2025-10-22",24.2711
"2025-10-23",24.6712
"2025-10-24",24.2531
"2025-10-25",24.4007
"2025-10-26",24.5739
"2025-10-27",24.1493
"2025-10-28",24.7212
"2025-10-29",24.968
"2025-10-30",24.5279
"2025-10-31",24.6689
"2025-11-01",24.2796
"2025-11-02",24.2612
"2025-11-03",24.7111
"2025-11-04",24.5686
"2025-11-05",24.3529
"2025-11-06",23.7458
"2025-11-07",23.8541
"2025-11-08",23.4121
"2025-11-09",22.9527
"2025-11-10",23.5786
"2025-11-11",24.344
"2025-11-12",24.461
"2025-11-13",24.1165
"2025-11-14",22.375
"2025-11-15",23.2929
"2025-11-16",24.028
"2025-11-17",23.9247
"2025-11-18",23.9854
"2025-11-19",23.7024
"2025-11-20",24.0612
"2025-11-21",24.3037
"2025-11-22",24.0237
"2025-11-23",24.0381
"2025-11-24",23.9653
"2025-11-25",23.3583
"2025-11-26",23.2281
"2025-11-27",22.3158
"2025-11-28",23.4452
"2025-11-29",23.4299
"2025-11-30",22.4156
"2025-12-01",23.135
"2025-12-02",23.7388
"2025-12-03",23.2628
"2025-12-04",23.6085
"2025-12-05",23.9876
"2025-12-06",23.687
"2025-12-07",23.6732
"2025-12-08",22.4513
"2025-12-09",23.4182
"2025-12-10",22.2687
"2025-12-11",22.4967
"2025-12-12",22.6103
"2025-12-13",20.7295
"2025-12-14",19.7881
"2025-12-15",21.6022
"2025-12-16",23.6518
"2025-12-17",23.6051
"2025-12-18",21.3365
"2025-12-19",19.9787
"2025-12-20",18.5123
"2025-12-21",19.7214
"2025-12-22",19.8313
"2025-12-23",21.6716
"2025-12-24",20.4698
"2025-12-25",21.7002
"2025-12-26",21.8825
"2025-12-27",21.0063
"2025-12-28",21.4811
"2025-12-29",21.5426
"2025-12-30",22.6037
"2025-12-31",23.3005
