,"(deg C) Mean Dew Point Temperature (ERA5) at Badulla, 2007-01-01 to 2025-12-31"
"2024-10-02",21.5879
"2024-10-03",21.0507
"2024-10-04",19.9116
"2024-10-05",20.0828
"2024-10-06",21.2557
"2024-10-07",21.5217
"2024-10-08",20.7978
"2024-10-09",21.2603
"2024-10-10",21.4031
"2024-10-11",21.409
"2024-10-12",21.4385
"2024-10-13",21.2813
"2024-10-14",20.8141
"2024-10-15",20.916
"2024-10-16",20.9112
"2024-10-17",20.4338
"2024-10-18",20.4792
"2024-10-19",20.4886
"2024-10-20",21.6348
"2024-10-21",21.9166
"2024-10-22",22.232
"2024-10-23",21.7833
"2024-10-24",21.213
"2024-10-25",21.2651
"2024-10-26",21.4624
"2024-10-27",21.6087
"2024-10-28",21.7731
"2024-10-29",21.5566
"2024-10-30",21.6249
"2024-10-31",21.3714
"2024-11-01",21.1935
"2024-11-02",21.0443
"2024-11-03",21.2501
"2024-11-04",21.0608
"2024-11-05",20.403
"2024-11-06",19.9574
"2024-11-07",21.3699
"2024-11-08",21.7129
"2024-11-09",20.7469
"2024-11-10",20.1612
"2024-11-11",21.4784
"2024-11-12",21.3541
"2024-11-13",21.4908
"2024-11-14",21.5204
"2024-11-15",21.5922
"2024-11-16",21.45
"2024-11-17",21.44
"2024-11-18",21.4509
"2024-11-19",21.4959
"2024-11-20",21.6336
"2024-11-21",21.4943
"2024-11-22",21.2455
"2024-11-23",20.9477
"2024-11-24",20.8785
"2024-11-25",20.6615
"2024-11-26",21.1129
"2024-11-27",21.1703
"2024-11-28",19.311
"2024-11-29",19.8631
"2024-11-30",20.2775
"2024-12-01",18.6946
"2024-12-02",18.8673
"2024-12-03",19.035
"2024-12-04",20.8275
"2024-12-05",20.6214
"2024-12-06",19.5497
"2024-12-07",19.9194
"2024-12-08",19.9344
"2024-12-09",18.7744
"2024-12-10",20.1176
"2024-12-11",21.817
"2024-12-12",22.1283
"2024-12-13",21.5178
"2024-12-14",21.2965
"2024-12-15",20.3842
"2024-12-16",21.1696
"2024-12-17",21.5885
"2024-12-18",20.9136
"2024-12-19",21.233
"2024-12-20",21.5931
"2024-12-21",21.633
"2024-12-22",20.9737
"2024-12-23",19.3867
"2024-12-24",18.5499
"2024-12-25",18.7692
"2024-12-26",19.2541
"2024-12-27",20.2998
"2024-12-28",20.3712
"2024-12-29",20.6323
"2024-12-30",21.5282
"2024-12-31",21.4061
"2025-01-01",20.835
"2025-01-02",19.8495
"2025-01-03",19.7451
"2025-01-04",19.4874
"2025-01-05",19.7882
"2025-01-06",19.068
"2025-01-07",19.4183
"2025-01-08",20.3209
"2025-01-09",20.9698
"2025-01-10",21.115
"2025-01-11",20.1804
"2025-01-12",20.9401
"2025-01-13",20.4897
"2025-01-14",20.6129
"2025-01-15",20.9311
"2025-01-16",20.5453
"2025-01-17",20.0982
"2025-01-18",21.0443
"2025-01-19",20.5219
"2025-01-20",20.0319
"2025-01-21",20.6139
"2025-01-22",20.4994
"2025-01-23",20.5046
"2025-01-24",19.7601
"2025-01-25",20.6921
"2025-01-26",20.789
"2025-01-27",18.1301
"2025-01-28",19.5638
"2025-01-29",21.329
"2025-01-30",21.7415
"2025-01-31",21.3774
"2025-02-01",19.8213
"2025-02-02",18.5192
"2025-02-03",17.959
"2025-02-04",18.1599
"2025-02-05",19.7237
"2025-02-06",19.2254
"2025-02-07",18.367
"2025-02-08",17.5382
"2025-02-09",17.4929
"2025-02-10",18.6757
"2025-02-11",20.1502
"2025-02-12",19.8882
"2025-02-13",17.6811
"2025-02-14",17.0581
"2025-02-15",18.0284
"2025-02-16",17.7884
"2025-02-17",19.5754
"2025-02-18",20.1739
"2025-02-19",18.9442
"2025-02-20",18.1587
"2025-02-21",18.2
"2025-02-22",17.8925
"2025-02-23",18.2817
"2025-02-24",19.4237
"2025-02-25",20.8432
"2025-02-26",21.3862
"2025-02-27",21.4607
"2025-02-28",21.309
"2025-03-01",21.3987
"2025-03-02",21.4141
"2025-03-03",21.1658
"2025-03-04",19.2777
"2025-03-05",18.0993
"2025-03-06",15.5967
"2025-03-07",15.6295
"2025-03-08",17.0328
"2025-03-09",17.2589
"2025-03-10",21.1739
"2025-03-11",21.0152
"2025-03-12",20.1988
"2025-03-13",21.0223
"2025-03-14",20.7355
"2025-03-15",20.7915
"2025-03-16",21.082
"2025-03-17",20.3074
"2025-03-18",21.4002
"2025-03-19",21.3033
"2025-03-20",21.1385
"2025-03-21",21.0483
"2025-03-22",20.9635
"2025-03-23",21.0239
"2025-03-24",21.2894
"2025-03-25",20.8695
"2025-03-26",20.6764
"2025-03-27",20.9685
"2025-03-28",20.5593
"2025-03-29",20.2063
"2025-03-30",20.1891
"2025-03-31",20.7783
"2025-04-01",21.6417
"2025-04-02",21.5918
"2025-04-03",21.4071
"2025-04-04",21.2431
"2025-04-05",21.6708
"2025-04-06",21.2092
"2025-04-07",21.2695
"2025-04-08",21.2666
"2025-04-09",21.8905
"2025-04-10",21.4857
"2025-04-11",21.0045
"2025-04-12",21.2826
"2025-04-13",21.8978
"2025-04-14",21.5941
"2025-04-15",21.9099
"2025-04-16",21.8022
"2025-04-17",21.8347
"2025-04-18",21.7968
"2025-04-19",21.7005
"2025-04-20",21.9606
"2025-04-21",21.439
"2025-04-22",21.606
"2025-04-23",21.7362
"2025-04-24",21.9032
"2025-04-25",21.4921
"2025-04-26",21.5005
"2025-04-27",21.7327
"2025-04-28",21.6995
"2025-04-29",22.0716
"2025-04-30",22.0417
"2025-05-01",22.5393
"2025-05-02",21.664
"2025-05-03",22.0348
"2025-05-04",22.0989
"2025-05-05",21.1291
"2025-05-06",22.2233
"2025-05-07",21.9113
"2025-05-08",21.3223
"2025-05-09",21.2557
"2025-05-10",22.1043
"2025-05-11",21.4749
"2025-05-12",21.3281
"2025-05-13",21.8997
"2025-05-14",22.4187
"2025-05-15",21.6668
"2025-05-16",21.4475
"2025-05-17",20.7834
"2025-05-18",21.8606
"2025-05-19",21.8867
"2025-05-20",21.5271
"2025-05-21",21.5144
"2025-05-22",22.0724
"2025-05-23",22.2451
"2025-05-24",20.9848
"2025-05-25",21.7065
"2025-05-26",21.0052
"2025-05-27",21.2137
"2025-05-28",21.1688
"2025-05-29",20.9662
"2025-05-30",20.8106
"2025-05-31",21.4492
"2025-06-01",21.5651
"2025-06-02",20.8398
"2025-06-03",20.6255
"2025-06-04",20.5964
"2025-06-05",21.2704
"2025-06-06",20.6168
"2025-06-07",19.6429
"2025-06-08",19.4338
"2025-06-09",19.7544
"2025-06-10",21.2335
"2025-06-11",20.9212
"2025-06-12",20.6567
"2025-06-13",20.4997
"2025-06-14",21.0315
"2025-06-15",20.1064
"2025-06-16",19.7559
"2025-06-17",19.4818
"2025-06-18",19.8564
"2025-06-19",20.6354
"2025-06-20",20.4681
"2025-06-21",20.4221
"2025-06-22",20.5494
"2025-06-23",20.022
"2025-06-24",20.0515
"2025-06-25",20.1697
"2025-06-26",19.6768
"2025-06-27",20.0427
"2025-06-28",20.4887
"2025-06-29",18.4861
"2025-06-30",19.0878
"2025-07-01",19.4385
"2025-07-02",19.4893
"2025-07-03",19.6617
"2025-07-04",18.8388
"2025-07-05",19.6161
"2025-07-06",19.3016
"2025-07-07",19.2476
"2025-07-08",19.7176
"2025-07-09",19.9435
"2025-07-10",19.8266
"2025-07-11",20.2931
"2025-07-12",19.8938
"2025-07-13",19.4816
"2025-07-14",19.3357
"2025-07-15",19.523
"2025-07-16",19.9767
"2025-07-17",19.755
"2025-07-18",20.2926
"2025-07-19",19.8247
"2025-07-20",20.1911
"2025-07-21",20.0954
"2025-07-22",19.7494
"2025-07-23",19.4514
"2025-07-24",18.7772
"2025-07-25",18.8885
"2025-07-26",19.5857
"2025-07-27",18.9527
"2025-07-28",19.338
"2025-07-29",19.6412
"2025-07-30",19.7129
"2025-07-31",20.1751
"2025-08-01",20.4346
"2025-08-02",20.9145
"2025-08-03",20.1672
"2025-08-04",19.2963
"2025-08-05",19.1646
"2025-08-06",18.807
"2025-08-07",19.3143
"2025-08-08",18.7022
"2025-08-09",19.122
"2025-08-10",18.9907
"2025-08-11",19.2682
"2025-08-12",19.0304
"2025-08-13",18.9438
"2025-08-14",18.9088
"2025-08-15",19.0533
"2025-08-16",19.0501
"2025-08-17",19.2104
"2025-08-18",17.5648
"2025-08-19",16.9778
"2025-08-20",17.6599
"2025-08-21",18.2845
"2025-08-22",19.5386
"2025-08-23",19.1136
"2025-08-24",18.1383
"2025-08-25",18.4765
"2025-08-26",18.197
"2025-08-27",18.8827
"2025-08-28",19.64
"2025-08-29",19.6895
"2025-08-30",19.5125
"2025-08-31",19.606
"2025-09-01",19.4517
"2025-09-02",18.4895
"2025-09-03",18.2695
"2025-09-04",17.805
"2025-09-05",17.9891
"2025-09-06",18.9805
"2025-09-07",18.626
"2025-09-08",20.2308
"2025-09-09",21.361
"2025-09-10",20.3398
"2025-09-11",19.7318
"2025-09-12",19.5556
"2025-09-13",19.1145
"2025-09-14",19.0262
"2025-09-15",19.0767
"2025-09-16",19.8377
"2025-09-17",19.9936
"2025-09-18",19.7546
"2025-09-19",19.4862
"2025-09-20",18.9467
"2025-09-21",19.6045
"2025-09-22",19.396
"2025-09-23",18.8371
"2025-09-24",19.1636
"2025-09-25",19.4664
"2025-09-26",19.306
"2025-09-27",19.3046
"2025-09-28",19.3402
"2025-09-29",19.2769
"2025-09-30",18.2736
"2025-10-01",18.3629
"2025-10-02",18.5103
"2025-10-03",18.5394
"2025-10-04",19.5665
"2025-10-05",20.2383
"2025-10-06",20.2202
"2025-10-07",20.1904
"2025-10-08",20.9019
"2025-10-09",20.047
"2025-10-10",19.7644
"2025-10-11",20.378
"2025-10-12",20.6927
"2025-10-13",20.9739
"2025-10-14",20.9803
"2025-10-15",20.9634
"2025-10-16",21.6373
"2025-10-17",21.5109
"2025-10-18",21.4665
"2025-10-19",21.4407
"2025-10-20",21.3968
"2025-10-21",20.968
"2025-10-22",21.0953
"2025-10-23",20.4677
"2025-10-24",20.631
"2025-10-25",20.9517
"2025-10-26",19.3491
"2025-10-27",20.0856
"2025-10-28",19.5399
"2025-10-29",19.0402
"2025-10-30",19.7791
"2025-10-31",19.3015
"2025-11-01",20.4444
"2025-11-02",20.4448
"2025-11-03",19.9889
"2025-11-04",19.7052
"2025-11-05",19.7658
"2025-11-06",19.9059
"2025-11-07",20.2406
"2025-11-08",19.7621
"2025-11-09",19.4799
"2025-11-10",20.0839
"2025-11-11",20.2472
"2025-11-12",21.0874
"2025-11-13",20.4216
"2025-11-14",20.0451
"2025-11-15",21.1297
"2025-11-16",21.2046
"2025-11-17",21.4429
"2025-11-18",20.4532
"2025-11-19",20.559
"2025-11-20",20.9177
"2025-11-21",20.9927
"2025-11-22",21.2843
"2025-11-23",21.0023
"2025-11-24",20.4447
"2025-11-25",20.7163
"2025-11-26",20.5827
"2025-11-27",19.9947
"2025-11-28",19.457
"2025-11-29",18.8949
"2025-11-30",17.822
"2025-12-01",18.0337
"2025-12-02",19.7313
"2025-12-03",20.784
"2025-12-04",20.1475
"2025-12-05",20.1846
"2025-12-06",20.087
"2025-12-07",20.5767
"2025-12-08",20.1798
"2025-12-09",20.8825
"2025-12-10",20.4981
"2025-12-11",20.2417
"2025-12-12",20.2296
"2025-12-13",20.1956
"2025-12-14",19.9227
"2025-12-15",20.2259
"2025-12-16",21.1475
"2025-12-17",20.9393
"2025-12-18",20.8215
"2025-12-19",20.534
"2025-12-20",20.107
"2025-12-21",19.9413
"2025-12-22",19.5388
"2025-12-23",20.0455
"2025-12-24",19.8026
"2025-12-25",18.5596
"2025-12-26",18.5247
"2025-12-27",19.6764
"2025-12-28",20.4138
"2025-12-29",20.6463
"2025-12-30",21.1097
"2025-12-31",21.1493
