,"(deg C) Mean Dew Point Temperature (ERA5) at Colombo, 2007-01-01 to 2025-12-31"
"2024-09-30",24.6674
"2024-10-01",24.6222
"2024-10-02",24.7716
"2024-10-03",24.7403
"2024-10-04",24.4029
"2024-10-05",24.8936
"2024-10-06",25.1062
"2024-10-07",24.2919
"2024-10-08",24.0983
"2024-10-09",24.7663
"2024-10-10",24.5164
"2024-10-11",24.2745
"2024-10-12",24.3047
"2024-10-13",24.5941
"2024-10-14",24.0709
"2024-10-15",24.9463
"2024-10-16",25.142
"2024-10-17",24.7884
"2024-10-18",24.6722
"2024-10-19",24.7571
"2024-10-20",25.1444
"2024-10-21",25.2624
"2024-10-22",24.8256
"2024-10-23",24.3732
"2024-10-24",24.3285
"2024-10-25",24.5517
"2024-10-26",24.5137
"2024-10-27",24.9897
"2024-10-28",25.2401
"2024-10-29",25.0801
"2024-10-30",24.7733
"2024-10-31",24.1905
"2024-11-01",24.5344
"2024-11-02",23.8332
"2024-11-03",24.2891
"2024-11-04",23.9996
"2024-11-05",23.9727
"2024-11-06",23.6328
"2024-11-07",24.905
"2024-11-08",24.343
"2024-11-09",23.98
"2024-11-10",23.5013
"2024-11-11",24.5178
"2024-11-12",25.0006
"2024-11-13",24.436
"2024-11-14",24.6911
"2024-11-15",24.4077
"2024-11-16",24.4704
"2024-11-17",24.6755
"2024-11-18",24.3912
"2024-11-19",24.5472
"2024-11-20",24.443
"2024-11-21",24.3294
"2024-11-22",24.3484
"2024-11-23",24.3036
"2024-11-24",23.7088
"2024-11-25",23.6724
"2024-11-26",24.0074
"2024-11-27",23.7368
"2024-11-28",22.1514
"2024-11-29",23.4154
"2024-11-30",24.3365
"2024-12-01",23.5373
"2024-12-02",23.0297
"2024-12-03",23.0307
"2024-12-04",23.7826
"2024-12-05",24.0608
"2024-12-06",23.6073
"2024-12-07",23.8577
"2024-12-08",23.4811
"2024-12-09",22.4948
"2024-12-10",23.0394
"2024-12-11",24.1269
"2024-12-12",24.6312
"2024-12-13",24.5469
"2024-12-14",24.174
"2024-12-15",22.5931
"2024-12-16",23.6707
"2024-12-17",23.8931
"2024-12-18",24.0029
"2024-12-19",24.693
"2024-12-20",24.8728
"2024-12-21",25.0275
"2024-12-22",24.7171
"2024-12-23",22.7878
"2024-12-24",22.3956
"2024-12-25",22.0836
"2024-12-26",22.7976
"2024-12-27",23.3025
"2024-12-28",23.3485
"2024-12-29",23.2688
"2024-12-30",24.2348
"2024-12-31",24.1762
"2025-01-01",23.5879
"2025-01-02",22.0434
"2025-01-03",21.884
"2025-01-04",21.7263
"2025-01-05",22.1041
"2025-01-06",21.5157
"2025-01-07",22.3613
"2025-01-08",22.6114
"2025-01-09",22.9457
"2025-01-10",23.2147
"2025-01-11",22.3094
"2025-01-12",23.5389
"2025-01-13",23.6458
"2025-01-14",23.5679
"2025-01-15",23.6715
"2025-01-16",23.5088
"2025-01-17",22.4426
"2025-01-18",23.669
"2025-01-19",23.593
"2025-01-20",23.4037
"2025-01-21",23.0476
"2025-01-22",23.6587
"2025-01-23",23.6251
"2025-01-24",23.0972
"2025-01-25",23.3421
"2025-01-26",23.6122
"2025-01-27",21.0799
"2025-01-28",21.9833
"2025-01-29",23.7417
"2025-01-30",24.5004
"2025-01-31",24.5699
"2025-02-01",23.5359
"2025-02-02",22.4961
"2025-02-03",21.8841
"2025-02-04",21.2956
"2025-02-05",22.4532
"2025-02-06",22.5987
"2025-02-07",21.3108
"2025-02-08",20.3844
"2025-02-09",20.2581
"2025-02-10",21.0022
"2025-02-11",22.6191
"2025-02-12",22.5587
"2025-02-13",21.3274
"2025-02-14",22.2411
"2025-02-15",21.2451
"2025-02-16",21.2565
"2025-02-17",21.983
"2025-02-18",22.6496
"2025-02-19",22.6802
"2025-02-20",21.9907
"2025-02-21",22.2917
"2025-02-22",21.7928
"2025-02-23",21.276
"2025-02-24",21.6639
"2025-02-25",22.4497
"2025-02-26",23.1813
"2025-02-27",23.7521
"2025-02-28",24.3173
"2025-03-01",24.2556
"2025-03-02",24.3234
"2025-03-03",24.4913
"2025-03-04",23.9066
"2025-03-05",23.4151
"2025-03-06",23.3236
"2025-03-07",23.3068
"2025-03-08",23.0681
"2025-03-09",20.1332
"2025-03-10",23.1318
"2025-03-11",24.0561
"2025-03-12",23.5203
"2025-03-13",24.0841
"2025-03-14",24.1939
"2025-03-15",23.6524
"2025-03-16",23.9863
"2025-03-17",23.6088
"2025-03-18",23.8862
"2025-03-19",24.144
"2025-03-20",24.4445
"2025-03-21",24.6271
"2025-03-22",24.1708
"2025-03-23",24.1904
"2025-03-24",24.1303
"2025-03-25",24.024
"2025-03-26",24.2491
"2025-03-27",24.3578
"2025-03-28",24.1905
"2025-03-29",24.0213
"2025-03-30",23.7292
"2025-03-31",23.8318
"2025-04-01",23.8745
"2025-04-02",24.0813
"2025-04-03",24.2977
"2025-04-04",24.4701
"2025-04-05",24.8678
"2025-04-06",24.886
"2025-04-07",24.9233
"2025-04-08",25.1164
"2025-04-09",25.1078
"2025-04-10",25.0187
"2025-04-11",24.9671
"2025-04-12",25.2078
"2025-04-13",25.6135
"2025-04-14",25.5581
"2025-04-15",25.4036
"2025-04-16",25.859
"2025-04-17",25.6413
"2025-04-18",25.646
"2025-04-19",25.395
"2025-04-20",25.7522
"2025-04-21",25.3617
"2025-04-22",25.1069
"2025-04-23",25.3967
"2025-04-24",25.2564
"2025-04-25",25.1971
"2025-04-26",25.1376
"2025-04-27",24.9915
"2025-04-28",24.982
"2025-04-29",25.0471
"2025-04-30",24.887
"2025-05-01",25.1716
"2025-05-02",24.9554
"2025-05-03",25.6796
"2025-05-04",25.9505
"2025-05-05",25.1666
"2025-05-06",25.4096
"2025-05-07",25.0489
"2025-05-08",24.8529
"2025-05-09",25.2474
"2025-05-10",26.0096
"2025-05-11",25.1176
"2025-05-12",25.5058
"2025-05-13",26.0719
"2025-05-14",26.1437
"2025-05-15",25.583
"2025-05-16",25.4381
"2025-05-17",24.6401
"2025-05-18",25.4431
"2025-05-19",25.6573
"2025-05-20",25.6087
"2025-05-21",25.5184
"2025-05-22",26.0117
"2025-05-23",26.2333
"2025-05-24",25.0344
"2025-05-25",25.5891
"2025-05-26",25.3911
"2025-05-27",25.7246
"2025-05-28",25.7338
"2025-05-29",25.5025
"2025-05-30",25.1089
"2025-05-31",25.6374
"2025-06-01",26.2588
"2025-06-02",25.7412
"2025-06-03",25.5228
"2025-06-04",25.4077
"2025-06-05",25.8135
"2025-06-06",25.6623
"2025-06-07",24.9285
"2025-06-08",24.7681
"2025-06-09",25.0856
"2025-06-10",25.4763
"2025-06-11",25.0816
"2025-06-12",25.2885
"2025-06-13",25.2141
"2025-06-14",24.5524
"2025-06-15",24.2742
"2025-06-16",23.8029
"2025-06-17",24.323
"2025-06-18",24.95
"2025-06-19",25.4913
"2025-06-20",25.6136
"2025-06-21",25.4197
"2025-06-22",25.6587
"2025-06-23",25.6541
"2025-06-24",25.3353
"2025-06-25",25.2604
"2025-06-26",24.9148
"2025-06-27",25.2584
"2025-06-28",25.1711
"2025-06-29",25.084
"2025-06-30",24.963
"2025-07-01",25.0913
"2025-07-02",25.1512
"2025-07-03",25.1284
"2025-07-04",25.327
"2025-07-05",25.1784
"2025-07-06",24.9148
"2025-07-07",25.3266
"2025-07-08",25.6685
"2025-07-09",25.6378
"2025-07-10",25.4352
"2025-07-11",25.0012
"2025-07-12",24.9152
"2025-07-13",25.0344
"2025-07-14",24.7669
"2025-07-15",24.857
"2025-07-16",24.7864
"2025-07-17",24.4474
"2025-07-18",24.6134
"2025-07-19",24.2693
"2025-07-20",24.3063
"2025-07-21",24.4512
"2025-07-22",24.4892
"2025-07-23",24.1585
"2025-07-24",24.1809
"2025-07-25",23.9485
"2025-07-26",23.4013
"2025-07-27",24.1111
"2025-07-28",24.4437
"2025-07-29",24.282
"2025-07-30",24.4751
"2025-07-31",24.4559
"2025-08-01",24.6276
"2025-08-02",24.6933
"2025-08-03",24.0105
"2025-08-04",24.1314
"2025-08-05",24.2533
"2025-08-06",24.167
"2025-08-07",24.2114
"2025-08-08",24.3341
"2025-08-09",24.5173
"2025-08-10",24.434
"2025-08-11",24.2087
"2025-08-12",24.3103
"2025-08-13",24.3194
"2025-08-14",24.5193
"2025-08-15",24.4304
"2025-08-16",24.4803
"2025-08-17",24.792
"2025-08-18",24.6789
"2025-08-19",24.1516
"2025-08-20",24.3188
"2025-08-21",24.0613
"2025-08-22",24.9142
"2025-08-23",24.6694
"2025-08-24",24.5691
"2025-08-25",24.1991
"2025-08-26",24.2035
"2025-08-27",24.2678
"2025-08-28",24.2598
"2025-08-29",24.5999
"2025-08-30",24.8463
"2025-08-31",24.8313
"2025-09-01",24.8658
"2025-09-02",24.4268
"2025-09-03",24.2431
"2025-09-04",24.362
"2025-09-05",24.5565
"2025-09-06",24.4897
"2025-09-07",24.2436
"2025-09-08",24.8968
"2025-09-09",24.61
"2025-09-10",24.7275
"2025-09-11",24.7378
"2025-09-12",24.2587
"2025-09-13",24.5127
"2025-09-14",24.3673
"2025-09-15",24.4882
"2025-09-16",24.5263
"2025-09-17",24.4254
"2025-09-18",24.6122
"2025-09-19",24.7266
"2025-09-20",24.6044
"2025-09-21",24.6664
"2025-09-22",24.8267
"2025-09-23",24.5791
"2025-09-24",24.7827
"2025-09-25",24.4166
"2025-09-26",24.3911
"2025-09-27",24.483
"2025-09-28",24.8278
"2025-09-29",24.9264
"2025-09-30",24.8076
"2025-10-01",24.6357
"2025-10-02",24.0585
"2025-10-03",24.4718
"2025-10-04",23.8698
"2025-10-05",24.1557
"2025-10-06",24.7772
"2025-10-07",24.5475
"2025-10-08",24.4649
"2025-10-09",23.5137
"2025-10-10",23.7713
"2025-10-11",24.1596
"2025-10-12",24.3849
"2025-10-13",24.5413
"2025-10-14",24.4545
"2025-10-15",24.4427
"2025-10-16",24.5759
"2025-10-17",24.3916
"2025-10-18",24.4236
"2025-10-19",24.1032
"2025-10-20",24.136
"2025-10-21",23.8107
"2025-10-22",24.4051
"2025-10-23",24.054
"2025-10-24",24.5553
"2025-10-25",24.5283
"2025-10-26",24.4362
"2025-10-27",24.5453
"2025-10-28",24.3625
"2025-10-29",23.8563
"2025-10-30",23.9722
"2025-10-31",23.9609
"2025-11-01",24.6211
"2025-11-02",23.862
"2025-11-03",23.8248
"2025-11-04",24.1063
"2025-11-05",24.2049
"2025-11-06",24.1993
"2025-11-07",24.064
"2025-11-08",23.9728
"2025-11-09",23.5305
"2025-11-10",23.9864
"2025-11-11",24.4244
"2025-11-12",24.3151
"2025-11-13",23.9515
"2025-11-14",23.1907
"2025-11-15",23.4853
"2025-11-16",24.288
"2025-11-17",24.0019
"2025-11-18",23.7721
"2025-11-19",24.1425
"2025-11-20",24.0809
"2025-11-21",24.4046
"2025-11-22",24.1771
"2025-11-23",23.9042
"2025-11-24",23.8187
"2025-11-25",23.7981
"2025-11-26",23.5505
"2025-11-27",22.8087
"2025-11-28",22.2506
"2025-11-29",21.9308
"2025-11-30",22.1063
"2025-12-01",22.8898
"2025-12-02",23.016
"2025-12-03",23.3761
"2025-12-04",24.0202
"2025-12-05",23.65
"2025-12-06",23.5482
"2025-12-07",23.8426
"2025-12-08",22.8966
"2025-12-09",23.8842
"2025-12-10",23.4521
"2025-12-11",23.2618
"2025-12-12",23.5561
"2025-12-13",23.2945
"2025-12-14",22.5349
"2025-12-15",22.6089
"2025-12-16",24.0224
"2025-12-17",24.0985
"2025-12-18",23.6588
"2025-12-19",23.0651
"2025-12-20",22.0456
"2025-12-21",22.1747
"2025-12-22",21.2864
"2025-12-23",22.8244
"2025-12-24",22.7125
"2025-12-25",21.3635
"2025-12-26",21.3366
"2025-12-27",22.3046
"2025-12-28",22.5119
"2025-12-29",23.0042
"2025-12-30",23.1497
"2025-12-31",23.5878
