,"(deg C) Mean Dew Point Temperature (ERA5) at Kurunegala, 2007-01-01 to 2025-12-31"
"2024-10-02",24.4835
"2024-10-03",24.2997
"2024-10-04",23.9786
"2024-10-05",24.5206
"2024-10-06",24.8494
"2024-10-07",24.2816
"2024-10-08",24.123
"2024-10-09",24.4694
"2024-10-10",24.192
"2024-10-11",24.1202
"2024-10-12",24.2619
"2024-10-13",24.4053
"2024-10-14",23.7723
"2024-10-15",24.6007
"2024-10-16",24.7386
"2024-10-17",24.5145
"2024-10-18",24.3162
"2024-10-19",24.3783
"2024-10-20",24.7987
"2024-10-21",24.9722
"2024-10-22",24.863
"2024-10-23",24.2361
"2024-10-24",23.8796
"2024-10-25",24.2815
"2024-10-26",24.371
"2024-10-27",24.9086
"2024-10-28",24.9716
"2024-10-29",24.7765
"2024-10-30",24.7431
"2024-10-31",24.2588
"2024-11-01",24.2166
"2024-11-02",23.7516
"2024-11-03",24.0623
"2024-11-04",23.6881
"2024-11-05",23.3361
"2024-11-06",23.3794
"2024-11-07",24.8931
"2024-11-08",24.1841
"2024-11-09",24.0042
"2024-11-10",23.4842
"2024-11-11",24.4811
"2024-11-12",24.976
"2024-11-13",24.3872
"2024-11-14",24.5279
"2024-11-15",24.4365
"2024-11-16",24.4221
"2024-11-17",24.519
"2024-11-18",24.2422
"2024-11-19",24.4067
"2024-11-20",24.3952
"2024-11-21",24.0463
"2024-11-22",24.1219
"2024-11-23",23.8645
"2024-11-24",23.6122
"2024-11-25",23.5961
"2024-11-26",23.8168
"2024-11-27",23.5045
"2024-11-28",22.0998
"2024-11-29",23.1772
"2024-11-30",24.1241
"2024-12-01",23.0551
"2024-12-02",22.6756
"2024-12-03",22.8165
"2024-12-04",23.6897
"2024-12-05",23.8713
"2024-12-06",23.1081
"2024-12-07",23.4654
"2024-12-08",23.0095
"2024-12-09",22.4087
"2024-12-10",23.1736
"2024-12-11",24.0896
"2024-12-12",24.6006
"2024-12-13",24.1782
"2024-12-14",24.1193
"2024-12-15",22.5704
"2024-12-16",23.7117
"2024-12-17",23.769
"2024-12-18",23.5438
"2024-12-19",24.5479
"2024-12-20",24.6955
"2024-12-21",24.9627
"2024-12-22",24.2907
"2024-12-23",22.592
"2024-12-24",22.0502
"2024-12-25",22.2527
"2024-12-26",22.6905
"2024-12-27",23.3309
"2024-12-28",23.2862
"2024-12-29",23.2836
"2024-12-30",24.2093
"2024-12-31",23.7498
"2025-01-01",23.2768
"2025-01-02",21.4011
"2025-01-03",21.443
"2025-01-04",20.8401
"2025-01-05",21.3355
"2025-01-06",21.4962
"2025-01-07",22.3211
"2025-01-08",22.6099
"2025-01-09",22.8794
"2025-01-10",23.2538
"2025-01-11",22.3613
"2025-01-12",23.5626
"2025-01-13",23.2514
"2025-01-14",23.4016
"2025-01-15",23.4633
"2025-01-16",23.1938
"2025-01-17",22.232
"2025-01-18",23.4902
"2025-01-19",23.6208
"2025-01-20",23.4148
"2025-01-21",22.7696
"2025-01-22",23.3749
"2025-01-23",22.8722
"2025-01-24",22.4187
"2025-01-25",23.2759
"2025-01-26",22.8185
"2025-01-27",20.6268
"2025-01-28",22.4984
"2025-01-29",23.6019
"2025-01-30",24.352
"2025-01-31",24.1641
"2025-02-01",22.7893
"2025-02-02",22.0478
"2025-02-03",21.1811
"2025-02-04",21.1652
"2025-02-05",22.3229
"2025-02-06",22.1537
"2025-02-07",21.6227
"2025-02-08",21.0509
"2025-02-09",20.5472
"2025-02-10",21.1552
"2025-02-11",22.753
"2025-02-12",22.5531
"2025-02-13",20.8936
"2025-02-14",20.5955
"2025-02-15",20.1554
"2025-02-16",19.9857
"2025-02-17",21.454
"2025-02-18",21.7702
"2025-02-19",21.2918
"2025-02-20",20.6784
"2025-02-21",20.8298
"2025-02-22",20.8011
"2025-02-23",21.2242
"2025-02-24",21.8679
"2025-02-25",23.297
"2025-02-26",23.7381
"2025-02-27",23.8297
"2025-02-28",24.0159
"2025-03-01",23.9149
"2025-03-02",24.2589
"2025-03-03",24.2723
"2025-03-04",22.7545
"2025-03-05",21.9229
"2025-03-06",21.802
"2025-03-07",21.5698
"2025-03-08",21.1609
"2025-03-09",19.1905
"2025-03-10",23.5445
"2025-03-11",23.8158
"2025-03-12",23.3901
"2025-03-13",23.9086
"2025-03-14",23.8572
"2025-03-15",23.9073
"2025-03-16",24.138
"2025-03-17",23.6492
"2025-03-18",24.0322
"2025-03-19",24.3662
"2025-03-20",23.8837
"2025-03-21",24.0774
"2025-03-22",24.5676
"2025-03-23",24.002
"2025-03-24",24.1704
"2025-03-25",23.9609
"2025-03-26",23.8283
"2025-03-27",23.8886
"2025-03-28",23.8588
"2025-03-29",23.1221
"2025-03-30",23.4464
"2025-03-31",23.5278
"2025-04-01",23.7117
"2025-04-02",24.1471
"2025-04-03",24.2196
"2025-04-04",24.1869
"2025-04-05",24.6125
"2025-04-06",24.3896
"2025-04-07",24.406
"2025-04-08",24.3469
"2025-04-09",24.7715
"2025-04-10",24.7142
"2025-04-11",24.5009
"2025-04-12",24.8171
"2025-04-13",25.2183
"2025-04-14",25.0984
"2025-04-15",24.8912
"2025-04-16",25.0694
"2025-04-17",25.3121
"2025-04-18",25.1101
"2025-04-19",25.2966
"2025-04-20",25.2384
"2025-04-21",25.0518
"2025-04-22",24.6237
"2025-04-23",25.05
"2025-04-24",25.0341
"2025-04-25",24.9029
"2025-04-26",24.7197
"2025-04-27",24.5312
"2025-04-28",24.5767
"2025-04-29",24.8358
"2025-04-30",24.8516
"2025-05-01",25.1043
"2025-05-02",24.7909
"2025-05-03",25.2839
"2025-05-04",25.4334
"2025-05-05",24.5772
"2025-05-06",25.0105
"2025-05-07",24.6462
"2025-05-08",24.647
"2025-05-09",24.9768
"2025-05-10",25.462
"2025-05-11",24.5513
"2025-05-12",25.1092
"2025-05-13",25.6923
"2025-05-14",25.7596
"2025-05-15",24.893
"2025-05-16",25.1221
"2025-05-17",24.3346
"2025-05-18",25.0213
"2025-05-19",25.4166
"2025-05-20",25.3107
"2025-05-21",25.3197
"2025-05-22",25.5873
"2025-05-23",25.9006
"2025-05-24",24.6856
"2025-05-25",25.2632
"2025-05-26",24.8635
"2025-05-27",25.3334
"2025-05-28",25.4206
"2025-05-29",25.0453
"2025-05-30",24.7346
"2025-05-31",25.2947
"2025-06-01",25.5545
"2025-06-02",25.1155
"2025-06-03",25.017
"2025-06-04",24.8029
"2025-06-05",25.2275
"2025-06-06",24.8291
"2025-06-07",24.6141
"2025-06-08",24.2102
"2025-06-09",24.7009
"2025-06-10",25.2393
"2025-06-11",24.8764
"2025-06-12",24.8777
"2025-06-13",24.814
"2025-06-14",24.3638
"2025-06-15",24.0853
"2025-06-16",23.7357
"2025-06-17",24.0099
"2025-06-18",24.3307
"2025-06-19",24.8732
"2025-06-20",25.1344
"2025-06-21",25.0783
"2025-06-22",24.9974
"2025-06-23",25.0735
"2025-06-24",24.8585
"2025-06-25",24.8001
"2025-06-26",24.2367
"2025-06-27",24.5192
"2025-06-28",24.9742
"2025-06-29",24.1514
"2025-06-30",24.2655
"2025-07-01",24.3959
"2025-07-02",24.5514
"2025-07-03",24.5919
"2025-07-04",24.2638
"2025-07-05",24.4484
"2025-07-06",24.3878
"2025-07-07",24.3795
"2025-07-08",24.626
"2025-07-09",24.5348
"2025-07-10",24.472
"2025-07-11",24.622
"2025-07-12",24.471
"2025-07-13",24.1061
"2025-07-14",23.931
"2025-07-15",23.9213
"2025-07-16",23.884
"2025-07-17",23.8072
"2025-07-18",24.01
"2025-07-19",23.7153
"2025-07-20",23.7189
"2025-07-21",23.7293
"2025-07-22",24.0525
"2025-07-23",23.5333
"2025-07-24",23.187
"2025-07-25",23.2933
"2025-07-26",22.9549
"2025-07-27",23.3095
"2025-07-28",23.5307
"2025-07-29",23.4503
"2025-07-30",23.6368
"2025-07-31",23.7861
"2025-08-01",24.275
"2025-08-02",24.1862
"2025-08-03",24.0358
"2025-08-04",23.468
"2025-08-05",23.5886
"2025-08-06",23.34
"2025-08-07",23.4888
"2025-08-08",23.2077
"2025-08-09",23.5287
"2025-08-10",23.4505
"2025-08-11",23.7897
"2025-08-12",23.5743
"2025-08-13",23.4014
"2025-08-14",23.7761
"2025-08-15",23.7395
"2025-08-16",23.8712
"2025-08-17",24.1179
"2025-08-18",23.7523
"2025-08-19",23.017
"2025-08-20",23.3106
"2025-08-21",23.2073
"2025-08-22",23.7829
"2025-08-23",23.6484
"2025-08-24",23.2932
"2025-08-25",23.5135
"2025-08-26",23.1615
"2025-08-27",23.729
"2025-08-28",23.7145
"2025-08-29",23.7499
"2025-08-30",23.9929
"2025-08-31",24.0455
"2025-09-01",23.9514
"2025-09-02",23.3464
"2025-09-03",23.1209
"2025-09-04",23.1511
"2025-09-05",23.2439
"2025-09-06",23.474
"2025-09-07",23.3375
"2025-09-08",24.2952
"2025-09-09",24.1692
"2025-09-10",23.6788
"2025-09-11",23.6551
"2025-09-12",23.5074
"2025-09-13",23.2508
"2025-09-14",23.391
"2025-09-15",23.5336
"2025-09-16",23.6542
"2025-09-17",23.8575
"2025-09-18",24.1238
"2025-09-19",24.055
"2025-09-20",23.6545
"2025-09-21",23.9246
"2025-09-22",24.0565
"2025-09-23",23.2015
"2025-09-24",24.2945
"2025-09-25",24.0602
"2025-09-26",24.2068
"2025-09-27",24.0744
"2025-09-28",24.2483
"2025-09-29",24.3395
"2025-09-30",23.7525
"2025-10-01",23.7551
"2025-10-02",23.3864
"2025-10-03",23.9986
"2025-10-04",23.3437
"2025-10-05",23.5324
"2025-10-06",23.9087
"2025-10-07",24.185
"2025-10-08",24.1229
"2025-10-09",23.1471
"2025-10-10",23.1283
"2025-10-11",23.5518
"2025-10-12",23.4438
"2025-10-13",24.1782
"2025-10-14",23.9897
"2025-10-15",24.1964
"2025-10-16",24.5426
"2025-10-17",24.4125
"2025-10-18",24.4267
"2025-10-19",24.1494
"2025-10-20",23.9882
"2025-10-21",23.8787
"2025-10-22",24.0086
"2025-10-23",23.7361
"2025-10-24",24.2989
"2025-10-25",24.4962
"2025-10-26",24.1586
"2025-10-27",24.4969
"2025-10-28",24.1778
"2025-10-29",23.5691
"2025-10-30",23.5747
"2025-10-31",23.9395
"2025-11-01",24.4415
"2025-11-02",23.8374
"2025-11-03",23.7603
"2025-11-04",24.0753
"2025-11-05",24.3059
"2025-11-06",24.0734
"2025-11-07",23.9118
"2025-11-08",23.8011
"2025-11-09",23.346
"2025-11-10",23.808
"2025-11-11",23.9045
"2025-11-12",24.1709
"2025-11-13",23.5106
"2025-11-14",22.5153
"2025-11-15",23.6424
"2025-11-16",24.0044
"2025-11-17",23.8164
"2025-11-18",23.5378
"2025-11-19",23.3784
"2025-11-20",23.9314
"2025-11-21",23.968
"2025-11-22",24.0783
"2025-11-23",23.7292
"2025-11-24",23.4094
"2025-11-25",23.5588
"2025-11-26",23.3261
"2025-11-27",22.4866
"2025-11-28",22.3878
"2025-11-29",21.7184
"2025-11-30",21.9581
"2025-12-01",23.039
"2025-12-02",23.0045
"2025-12-03",23.1683
"2025-12-04",23.121
"2025-12-05",23.3682
"2025-12-06",23.067
"2025-12-07",23.5164
"2025-12-08",22.6653
"2025-12-09",23.3878
"2025-12-10",23.3377
"2025-12-11",23.0728
"2025-12-12",23.4055
"2025-12-13",22.8234
"2025-12-14",22.1213
"2025-12-15",22.5305
"2025-12-16",23.5898
"2025-12-17",23.5048
"2025-12-18",23.2806
"2025-12-19",22.562
"2025-12-20",21.3829
"2025-12-21",21.6599
"2025-12-22",20.6179
"2025-12-23",22.614
"2025-12-24",22.3545
"2025-12-25",21.1043
"2025-12-26",21.3458
"2025-12-27",22.0872
"2025-12-28",22.6593
"2025-12-29",23.0051
"2025-12-30",23.1663
"2025-12-31",23.8346
