,"(deg C) Mean Dew Point Temperature (ERA5) at Polonnaruwa, 2007-01-01 to 2025-12-31"
"2024-10-02",23.9856
"2024-10-03",22.9893
"2024-10-04",22.1783
"2024-10-05",23.0244
"2024-10-06",24.0241
"2024-10-07",24.2394
"2024-10-08",23.7353
"2024-10-09",24.1173
"2024-10-10",23.89
"2024-10-11",23.6035
"2024-10-12",23.6138
"2024-10-13",23.9044
"2024-10-14",23.1557
"2024-10-15",23.7533
"2024-10-16",23.5447
"2024-10-17",23.3133
"2024-10-18",23.4531
"2024-10-19",23.5029
"2024-10-20",24.588
"2024-10-21",24.7162
"2024-10-22",24.9085
"2024-10-23",24.1832
"2024-10-24",23.1618
"2024-10-25",23.8219
"2024-10-26",23.844
"2024-10-27",24.2656
"2024-10-28",24.3694
"2024-10-29",24.0405
"2024-10-30",24.3678
"2024-10-31",24.0162
"2024-11-01",24.0487
"2024-11-02",23.8537
"2024-11-03",24.2502
"2024-11-04",24.1361
"2024-11-05",23.0228
"2024-11-06",23.0975
"2024-11-07",24.6432
"2024-11-08",24.3107
"2024-11-09",24.2328
"2024-11-10",23.7467
"2024-11-11",24.3354
"2024-11-12",24.4627
"2024-11-13",24.1494
"2024-11-14",24.7444
"2024-11-15",24.7618
"2024-11-16",24.5452
"2024-11-17",24.9348
"2024-11-18",24.5724
"2024-11-19",24.4009
"2024-11-20",24.2527
"2024-11-21",24.1043
"2024-11-22",24.21
"2024-11-23",23.7965
"2024-11-24",23.774
"2024-11-25",23.7241
"2024-11-26",23.6958
"2024-11-27",23.7733
"2024-11-28",21.713
"2024-11-29",22.5081
"2024-11-30",23.4123
"2024-12-01",22.351
"2024-12-02",21.9186
"2024-12-03",22.5356
"2024-12-04",24.0999
"2024-12-05",24.0807
"2024-12-06",23.2921
"2024-12-07",23.6044
"2024-12-08",23.1477
"2024-12-09",22.3025
"2024-12-10",23.4716
"2024-12-11",24.3252
"2024-12-12",24.6953
"2024-12-13",24.2518
"2024-12-14",24.106
"2024-12-15",22.9868
"2024-12-16",23.434
"2024-12-17",23.7501
"2024-12-18",23.0559
"2024-12-19",24.096
"2024-12-20",24.3823
"2024-12-21",24.6674
"2024-12-22",24.0028
"2024-12-23",22.2734
"2024-12-24",21.4513
"2024-12-25",22.3175
"2024-12-26",22.777
"2024-12-27",23.5901
"2024-12-28",23.7579
"2024-12-29",23.5759
"2024-12-30",24.1751
"2024-12-31",23.7544
"2025-01-01",23.4195
"2025-01-02",21.2337
"2025-01-03",21.1576
"2025-01-04",20.3532
"2025-01-05",21.1029
"2025-01-06",22.0554
"2025-01-07",22.9949
"2025-01-08",23.1499
"2025-01-09",22.9516
"2025-01-10",23.5665
"2025-01-11",22.7939
"2025-01-12",23.8768
"2025-01-13",23.6666
"2025-01-14",23.414
"2025-01-15",23.7035
"2025-01-16",23.1766
"2025-01-17",22.4481
"2025-01-18",23.6676
"2025-01-19",23.6008
"2025-01-20",23.5182
"2025-01-21",23.1921
"2025-01-22",23.446
"2025-01-23",22.6587
"2025-01-24",22.2667
"2025-01-25",23.2375
"2025-01-26",22.595
"2025-01-27",20.636
"2025-01-28",22.3368
"2025-01-29",23.7044
"2025-01-30",24.4607
"2025-01-31",24.3237
"2025-02-01",23.0296
"2025-02-02",22.4521
"2025-02-03",21.2546
"2025-02-04",21.4039
"2025-02-05",22.4625
"2025-02-06",22.4993
"2025-02-07",21.9813
"2025-02-08",21.6262
"2025-02-09",20.9947
"2025-02-10",21.6036
"2025-02-11",23.4187
"2025-02-12",22.875
"2025-02-13",21.1434
"2025-02-14",20.9017
"2025-02-15",20.9411
"2025-02-16",20.7401
"2025-02-17",21.7299
"2025-02-18",22.1743
"2025-02-19",21.274
"2025-02-20",21.1999
"2025-02-21",21.5536
"2025-02-22",21.6709
"2025-02-23",22.1731
"2025-02-24",22.7689
"2025-02-25",23.9382
"2025-02-26",24.4222
"2025-02-27",24.2482
"2025-02-28",24.2516
"2025-03-01",24.0957
"2025-03-02",24.5055
"2025-03-03",24.2386
"2025-03-04",23.1637
"2025-03-05",22.4057
"2025-03-06",21.2196
"2025-03-07",20.9586
"2025-03-08",21.1116
"2025-03-09",20.6942
"2025-03-10",24.1311
"2025-03-11",23.8239
"2025-03-12",23.4933
"2025-03-13",23.9441
"2025-03-14",23.4363
"2025-03-15",23.6574
"2025-03-16",24.3845
"2025-03-17",24.0433
"2025-03-18",24.3883
"2025-03-19",24.3645
"2025-03-20",24.2899
"2025-03-21",24.2726
"2025-03-22",24.504
"2025-03-23",24.3873
"2025-03-24",24.5772
"2025-03-25",24.1746
"2025-03-26",23.1705
"2025-03-27",23.4336
"2025-03-28",23.0004
"2025-03-29",22.349
"2025-03-30",23.1121
"2025-03-31",23.3706
"2025-04-01",24.3541
"2025-04-02",24.6383
"2025-04-03",24.3972
"2025-04-04",24.118
"2025-04-05",24.4506
"2025-04-06",24.0445
"2025-04-07",24.0845
"2025-04-08",24.1645
"2025-04-09",24.2554
"2025-04-10",23.88
"2025-04-11",23.3427
"2025-04-12",23.7689
"2025-04-13",24.4443
"2025-04-14",24.5005
"2025-04-15",24.5451
"2025-04-16",24.2175
"2025-04-17",24.4045
"2025-04-18",24.1411
"2025-04-19",24.5258
"2025-04-20",24.4302
"2025-04-21",24.2963
"2025-04-22",24.1996
"2025-04-23",24.3776
"2025-04-24",24.5698
"2025-04-25",24.6327
"2025-04-26",24.2927
"2025-04-27",24.2534
"2025-04-28",24.4796
"2025-04-29",24.882
"2025-04-30",24.8726
"2025-05-01",25.0921
"2025-05-02",24.7325
"2025-05-03",24.834
"2025-05-04",24.7512
"2025-05-05",24.2151
"2025-05-06",24.8714
"2025-05-07",24.296
"2025-05-08",23.9271
"2025-05-09",24.4726
"2025-05-10",24.6957
"2025-05-11",23.7849
"2025-05-12",24.2124
"2025-05-13",24.7577
"2025-05-14",24.9882
"2025-05-15",24.1981
"2025-05-16",24.2597
"2025-05-17",23.6766
"2025-05-18",24.361
"2025-05-19",24.4331
"2025-05-20",24.1628
"2025-05-21",24.2156
"2025-05-22",24.4884
"2025-05-23",24.7835
"2025-05-24",23.9348
"2025-05-25",24.3301
"2025-05-26",23.8498
"2025-05-27",24.3877
"2025-05-28",24.1535
"2025-05-29",23.8027
"2025-05-30",23.8431
"2025-05-31",24.4277
"2025-06-01",24.5692
"2025-06-02",23.688
"2025-06-03",23.4735
"2025-06-04",23.3827
"2025-06-05",24.1435
"2025-06-06",23.3416
"2025-06-07",22.9129
"2025-06-08",22.656
"2025-06-09",23.1815
"2025-06-10",24.0467
"2025-06-11",23.5799
"2025-06-12",23.4305
"2025-06-13",23.4727
"2025-06-14",23.4859
"2025-06-15",23.0874
"2025-06-16",22.7613
"2025-06-17",22.3498
"2025-06-18",22.6285
"2025-06-19",23.1754
"2025-06-20",23.4329
"2025-06-21",23.4901
"2025-06-22",23.5708
"2025-06-23",23.4011
"2025-06-24",23.154
"2025-06-25",23.3286
"2025-06-26",22.9117
"2025-06-27",22.9868
"2025-06-28",23.6227
"2025-06-29",22.1809
"2025-06-30",22.4845
"2025-07-01",22.6311
"2025-07-02",22.8044
"2025-07-03",23.0248
"2025-07-04",22.351
"2025-07-05",22.9188
"2025-07-06",22.4437
"2025-07-07",22.5307
"2025-07-08",22.8995
"2025-07-09",23.0728
"2025-07-10",22.8628
"2025-07-11",22.9419
"2025-07-12",23.2135
"2025-07-13",22.5448
"2025-07-14",22.468
"2025-07-15",22.4977
"2025-07-16",22.7718
"2025-07-17",22.5135
"2025-07-18",22.7985
"2025-07-19",22.6512
"2025-07-20",22.4831
"2025-07-21",22.3863
"2025-07-22",22.8404
"2025-07-23",22.0417
"2025-07-24",21.4566
"2025-07-25",21.7973
"2025-07-26",22.0169
"2025-07-27",21.5152
"2025-07-28",21.8545
"2025-07-29",21.7172
"2025-07-30",21.7841
"2025-07-31",22.5505
"2025-08-01",23.2784
"2025-08-02",23.2748
"2025-08-03",23.0726
"2025-08-04",22.4261
"2025-08-05",22.1635
"2025-08-06",22.0385
"2025-08-07",22.0725
"2025-08-08",21.5572
"2025-08-09",21.8621
"2025-08-10",21.7684
"2025-08-11",22.3912
"2025-08-12",21.923
"2025-08-13",21.6878
"2025-08-14",21.9419
"2025-08-15",22.0244
"2025-08-16",22.085
"2025-08-17",22.3386
"2025-08-18",21.3509
"2025-08-19",20.7538
"2025-08-20",21.176
"2025-08-21",20.9312
"2025-08-22",22.3335
"2025-08-23",21.6375
"2025-08-24",21.3765
"2025-08-25",21.9131
"2025-08-26",21.5511
"2025-08-27",22.2048
"2025-08-28",22.1939
"2025-08-29",22.2651
"2025-08-30",22.4217
"2025-08-31",22.5449
"2025-09-01",22.5259
"2025-09-02",21.6266
"2025-09-03",21.4562
"2025-09-04",21.0625
"2025-09-05",21.2689
"2025-09-06",22.3004
"2025-09-07",21.9202
"2025-09-08",23.5662
"2025-09-09",23.8104
"2025-09-10",22.5501
"2025-09-11",22.2342
"2025-09-12",22.618
"2025-09-13",21.4965
"2025-09-14",21.7657
"2025-09-15",22.0149
"2025-09-16",22.3708
"2025-09-17",22.5914
"2025-09-18",22.7357
"2025-09-19",22.4605
"2025-09-20",21.7333
"2025-09-21",22.3516
"2025-09-22",22.2568
"2025-09-23",20.9805
"2025-09-24",22.5993
"2025-09-25",22.7938
"2025-09-26",22.8709
"2025-09-27",22.4933
"2025-09-28",22.4235
"2025-09-29",22.5053
"2025-09-30",21.7247
"2025-10-01",21.6577
"2025-10-02",21.5724
"2025-10-03",22.5866
"2025-10-04",22.6601
"2025-10-05",22.7537
"2025-10-06",23.1474
"2025-10-07",23.6862
"2025-10-08",23.7401
"2025-10-09",22.7436
"2025-10-10",22.1755
"2025-10-11",22.7697
"2025-10-12",23.1327
"2025-10-13",23.8703
"2025-10-14",23.9624
"2025-10-15",24.0188
"2025-10-16",24.6675
"2025-10-17",24.6846
"2025-10-18",24.2721
"2025-10-19",24.1885
"2025-10-20",24.0921
"2025-10-21",23.4446
"2025-10-22",23.3846
"2025-10-23",23.0002
"2025-10-24",23.7588
"2025-10-25",24.0222
"2025-10-26",23.6043
"2025-10-27",23.5205
"2025-10-28",23.2945
"2025-10-29",22.7075
"2025-10-30",22.6333
"2025-10-31",22.9439
"2025-11-01",23.7319
"2025-11-02",23.0288
"2025-11-03",22.6291
"2025-11-04",23.0344
"2025-11-05",23.1543
"2025-11-06",23.1755
"2025-11-07",23.4862
"2025-11-08",23.087
"2025-11-09",22.8483
"2025-11-10",23.054
"2025-11-11",23.5163
"2025-11-12",24.2797
"2025-11-13",23.8479
"2025-11-14",22.829
"2025-11-15",24.0611
"2025-11-16",24.067
"2025-11-17",23.7731
"2025-11-18",23.4559
"2025-11-19",23.1719
"2025-11-20",24.0663
"2025-11-21",24.3329
"2025-11-22",24.25
"2025-11-23",23.6691
"2025-11-24",23.4154
"2025-11-25",23.6459
"2025-11-26",23.4666
"2025-11-27",23.1955
"2025-11-28",23.0583
"2025-11-29",21.4986
"2025-11-30",21.3455
"2025-12-01",22.7639
"2025-12-02",23.1616
"2025-12-03",23.4403
"2025-12-04",23.2379
"2025-12-05",23.5402
"2025-12-06",23.098
"2025-12-07",23.5847
"2025-12-08",22.9123
"2025-12-09",23.2916
"2025-12-10",23.2198
"2025-12-11",23.2089
"2025-12-12",23.2953
"2025-12-13",22.7002
"2025-12-14",22.1377
"2025-12-15",22.9365
"2025-12-16",23.7042
"2025-12-17",23.5689
"2025-12-18",23.3865
"2025-12-19",22.751
"2025-12-20",21.3254
"2025-12-21",21.5411
"2025-12-22",20.7959
"2025-12-23",22.6517
"2025-12-24",22.3254
"2025-12-25",21.2447
"2025-12-26",21.6765
"2025-12-27",22.228
"2025-12-28",22.9751
"2025-12-29",23.099
"2025-12-30",23.5637
"2025-12-31",23.833
