,"(deg C) Mean Dew Point Temperature (ERA5) at Puttalam, 2007-01-01 to 2025-12-31"
"2024-09-30",24.6807
"2024-10-01",24.8209
"2024-10-02",25.0135
"2024-10-03",24.8615
"2024-10-04",25.0665
"2024-10-05",25.0598
"2024-10-06",25.0438
"2024-10-07",24.4534
"2024-10-08",24.6944
"2024-10-09",24.8327
"2024-10-10",24.7619
"2024-10-11",24.4354
"2024-10-12",24.5298
"2024-10-13",24.668
"2024-10-14",23.9487
"2024-10-15",24.6908
"2024-10-16",25.1381
"2024-10-17",25.0577
"2024-10-18",24.9469
"2024-10-19",24.8977
"2024-10-20",24.909
"2024-10-21",24.8745
"2024-10-22",24.7847
"2024-10-23",24.5061
"2024-10-24",24.5178
"2024-10-25",24.7622
"2024-10-26",24.7004
"2024-10-27",25.0216
"2024-10-28",25.2623
"2024-10-29",25.0223
"2024-10-30",24.9922
"2024-10-31",24.6759
"2024-11-01",24.3187
"2024-11-02",23.8746
"2024-11-03",24.0467
"2024-11-04",23.836
"2024-11-05",23.4447
"2024-11-06",23.7853
"2024-11-07",24.898
"2024-11-08",24.5063
"2024-11-09",24.4858
"2024-11-10",24.0485
"2024-11-11",24.7595
"2024-11-12",24.9128
"2024-11-13",24.563
"2024-11-14",24.4885
"2024-11-15",24.4709
"2024-11-16",24.5405
"2024-11-17",24.667
"2024-11-18",24.4112
"2024-11-19",24.4505
"2024-11-20",24.4965
"2024-11-21",24.2838
"2024-11-22",24.2305
"2024-11-23",24.3712
"2024-11-24",24.0225
"2024-11-25",24.0444
"2024-11-26",24.2661
"2024-11-27",23.6468
"2024-11-28",21.8396
"2024-11-29",23.2852
"2024-11-30",24.5376
"2024-12-01",23.8097
"2024-12-02",23.4911
"2024-12-03",23.4616
"2024-12-04",23.6354
"2024-12-05",24.32
"2024-12-06",23.7666
"2024-12-07",23.7108
"2024-12-08",23.5641
"2024-12-09",23.339
"2024-12-10",23.389
"2024-12-11",24.2607
"2024-12-12",24.3913
"2024-12-13",24.2127
"2024-12-14",24.0326
"2024-12-15",22.4951
"2024-12-16",23.7082
"2024-12-17",23.5294
"2024-12-18",23.6582
"2024-12-19",24.4661
"2024-12-20",25.0172
"2024-12-21",25.1396
"2024-12-22",24.5051
"2024-12-23",23.1005
"2024-12-24",22.813
"2024-12-25",22.8392
"2024-12-26",23.4147
"2024-12-27",23.7184
"2024-12-28",23.5236
"2024-12-29",23.4559
"2024-12-30",24.2924
"2024-12-31",24.0712
"2025-01-01",23.2078
"2025-01-02",21.4455
"2025-01-03",21.4768
"2025-01-04",20.619
"2025-01-05",21.068
"2025-01-06",21.6369
"2025-01-07",22.9744
"2025-01-08",22.6382
"2025-01-09",22.7043
"2025-01-10",23.3532
"2025-01-11",22.5225
"2025-01-12",23.6966
"2025-01-13",23.7419
"2025-01-14",23.6512
"2025-01-15",23.6408
"2025-01-16",23.1175
"2025-01-17",22.1771
"2025-01-18",23.5247
"2025-01-19",23.8081
"2025-01-20",23.4601
"2025-01-21",22.5078
"2025-01-22",23.5773
"2025-01-23",23.1111
"2025-01-24",22.3779
"2025-01-25",22.9414
"2025-01-26",22.6392
"2025-01-27",20.8803
"2025-01-28",21.9646
"2025-01-29",23.4458
"2025-01-30",24.3913
"2025-01-31",24.3209
"2025-02-01",23.6239
"2025-02-02",22.9766
"2025-02-03",21.9446
"2025-02-04",21.6025
"2025-02-05",22.4921
"2025-02-06",22.3953
"2025-02-07",21.8508
"2025-02-08",21.6047
"2025-02-09",21.2657
"2025-02-10",21.6273
"2025-02-11",23.1041
"2025-02-12",23.0764
"2025-02-13",21.3842
"2025-02-14",21.3099
"2025-02-15",21.2419
"2025-02-16",20.968
"2025-02-17",21.7126
"2025-02-18",22.1945
"2025-02-19",21.9604
"2025-02-20",21.9298
"2025-02-21",21.9993
"2025-02-22",21.9962
"2025-02-23",22.4099
"2025-02-24",22.4812
"2025-02-25",23.6707
"2025-02-26",24.1247
"2025-02-27",24.1524
"2025-02-28",24.2842
"2025-03-01",24.2652
"2025-03-02",24.3346
"2025-03-03",24.6942
"2025-03-04",23.6727
"2025-03-05",23.2941
"2025-03-06",23.7412
"2025-03-07",23.6015
"2025-03-08",22.76
"2025-03-09",20.2924
"2025-03-10",23.7446
"2025-03-11",24.2198
"2025-03-12",23.8216
"2025-03-13",24.4969
"2025-03-14",24.4718
"2025-03-15",24.3351
"2025-03-16",24.2847
"2025-03-17",24.3002
"2025-03-18",24.4637
"2025-03-19",24.6473
"2025-03-20",24.323
"2025-03-21",24.8929
"2025-03-22",24.9588
"2025-03-23",24.6465
"2025-03-24",24.6176
"2025-03-25",24.6714
"2025-03-26",24.5595
"2025-03-27",24.7292
"2025-03-28",24.9753
"2025-03-29",24.1008
"2025-03-30",24.1659
"2025-03-31",24.1521
"2025-04-01",24.1816
"2025-04-02",24.3871
"2025-04-03",24.4237
"2025-04-04",24.3588
"2025-04-05",24.5117
"2025-04-06",25.024
"2025-04-07",25.0109
"2025-04-08",25.087
"2025-04-09",25.3376
"2025-04-10",25.5904
"2025-04-11",25.436
"2025-04-12",25.4982
"2025-04-13",25.6812
"2025-04-14",25.9131
"2025-04-15",25.4221
"2025-04-16",25.875
"2025-04-17",25.9814
"2025-04-18",25.8563
"2025-04-19",25.9582
"2025-04-20",25.9228
"2025-04-21",25.7302
"2025-04-22",25.2768
"2025-04-23",25.7086
"2025-04-24",25.7569
"2025-04-25",25.3539
"2025-04-26",25.3153
"2025-04-27",24.9349
"2025-04-28",25.0409
"2025-04-29",25.17
"2025-04-30",25.251
"2025-05-01",25.5535
"2025-05-02",25.4714
"2025-05-03",25.944
"2025-05-04",26.0013
"2025-05-05",25.665
"2025-05-06",25.7033
"2025-05-07",25.5685
"2025-05-08",25.5793
"2025-05-09",25.736
"2025-05-10",25.8859
"2025-05-11",25.2782
"2025-05-12",25.8779
"2025-05-13",26.2316
"2025-05-14",26.3711
"2025-05-15",25.8446
"2025-05-16",25.7351
"2025-05-17",25.1731
"2025-05-18",25.6054
"2025-05-19",25.8338
"2025-05-20",25.6017
"2025-05-21",25.9351
"2025-05-22",26.2608
"2025-05-23",26.1338
"2025-05-24",25.3503
"2025-05-25",25.7696
"2025-05-26",25.5971
"2025-05-27",25.8742
"2025-05-28",25.951
"2025-05-29",25.5831
"2025-05-30",25.3355
"2025-05-31",25.7533
"2025-06-01",26.1013
"2025-06-02",25.7027
"2025-06-03",25.688
"2025-06-04",25.367
"2025-06-05",25.7025
"2025-06-06",25.5175
"2025-06-07",25.3058
"2025-06-08",25.1836
"2025-06-09",25.4607
"2025-06-10",25.6057
"2025-06-11",25.3017
"2025-06-12",25.2455
"2025-06-13",25.3366
"2025-06-14",24.9
"2025-06-15",24.6613
"2025-06-16",24.5856
"2025-06-17",24.9742
"2025-06-18",25.206
"2025-06-19",25.4429
"2025-06-20",25.5345
"2025-06-21",25.6528
"2025-06-22",25.4683
"2025-06-23",25.2787
"2025-06-24",25.2643
"2025-06-25",25.3312
"2025-06-26",24.9607
"2025-06-27",25.1962
"2025-06-28",25.3635
"2025-06-29",24.7558
"2025-06-30",25.1066
"2025-07-01",25.1646
"2025-07-02",25.1795
"2025-07-03",25.3281
"2025-07-04",25.1278
"2025-07-05",25.3115
"2025-07-06",25.1098
"2025-07-07",25.1794
"2025-07-08",25.3431
"2025-07-09",25.2161
"2025-07-10",25.2033
"2025-07-11",25.2294
"2025-07-12",25.0791
"2025-07-13",24.9162
"2025-07-14",24.8537
"2025-07-15",24.7991
"2025-07-16",24.4679
"2025-07-17",24.5123
"2025-07-18",24.6285
"2025-07-19",24.5425
"2025-07-20",24.3592
"2025-07-21",24.3595
"2025-07-22",24.556
"2025-07-23",24.3016
"2025-07-24",24.2293
"2025-07-25",24.1797
"2025-07-26",23.5372
"2025-07-27",24.1371
"2025-07-28",24.3217
"2025-07-29",24.4076
"2025-07-30",24.6443
"2025-07-31",24.5935
"2025-08-01",24.8959
"2025-08-02",24.7395
"2025-08-03",24.4621
"2025-08-04",24.3195
"2025-08-05",24.2605
"2025-08-06",24.2326
"2025-08-07",24.219
"2025-08-08",24.1646
"2025-08-09",24.3298
"2025-08-10",24.3253
"2025-08-11",24.3069
"2025-08-12",24.1992
"2025-08-13",24.0985
"2025-08-14",24.4002
"2025-08-15",24.2802
"2025-08-16",24.4217
"2025-08-17",24.7106
"2025-08-18",24.584
"2025-08-19",24.1941
"2025-08-20",24.1667
"2025-08-21",23.9175
"2025-08-22",24.5577
"2025-08-23",24.4655
"2025-08-24",24.2443
"2025-08-25",24.3055
"2025-08-26",24.0609
"2025-08-27",24.3429
"2025-08-28",24.3721
"2025-08-29",24.5348
"2025-08-30",24.5474
"2025-08-31",24.6546
"2025-09-01",24.5975
"2025-09-02",24.2045
"2025-09-03",24.0961
"2025-09-04",24.1364
"2025-09-05",24.2309
"2025-09-06",24.3477
"2025-09-07",24.3676
"2025-09-08",24.773
"2025-09-09",24.6736
"2025-09-10",24.5691
"2025-09-11",24.479
"2025-09-12",24.4445
"2025-09-13",24.1177
"2025-09-14",24.2027
"2025-09-15",24.3634
"2025-09-16",24.3369
"2025-09-17",24.3877
"2025-09-18",24.5204
"2025-09-19",24.6676
"2025-09-20",24.4809
"2025-09-21",24.5214
"2025-09-22",24.7135
"2025-09-23",24.246
"2025-09-24",24.8843
"2025-09-25",24.4785
"2025-09-26",24.6736
"2025-09-27",24.8248
"2025-09-28",24.8262
"2025-09-29",24.9593
"2025-09-30",24.6703
"2025-10-01",24.7163
"2025-10-02",24.3829
"2025-10-03",24.7841
"2025-10-04",24.2422
"2025-10-05",24.4244
"2025-10-06",24.7066
"2025-10-07",24.8304
"2025-10-08",24.5881
"2025-10-09",23.9978
"2025-10-10",24.1214
"2025-10-11",24.1867
"2025-10-12",24.1457
"2025-10-13",24.3929
"2025-10-14",24.2779
"2025-10-15",24.3244
"2025-10-16",24.4314
"2025-10-17",24.36
"2025-10-18",24.4411
"2025-10-19",24.116
"2025-10-20",24.0297
"2025-10-21",24.2231
"2025-10-22",24.5788
"2025-10-23",24.5002
"2025-10-24",24.7608
"2025-10-25",24.775
"2025-10-26",24.7794
"2025-10-27",25.003
"2025-10-28",24.9583
"2025-10-29",24.6909
"2025-10-30",24.5981
"2025-10-31",24.4303
"2025-11-01",24.7512
"2025-11-02",24.3188
"2025-11-03",24.4153
"2025-11-04",24.6249
"2025-11-05",24.9188
"2025-11-06",24.5395
"2025-11-07",24.128
"2025-11-08",23.8785
"2025-11-09",23.4934
"2025-11-10",23.777
"2025-11-11",24.1475
"2025-11-12",24.3833
"2025-11-13",23.9307
"2025-11-14",22.7473
"2025-11-15",23.8213
"2025-11-16",24.2017
"2025-11-17",23.9128
"2025-11-18",23.8
"2025-11-19",23.7686
"2025-11-20",24.2449
"2025-11-21",24.2534
"2025-11-22",24.1115
"2025-11-23",23.9324
"2025-11-24",23.8424
"2025-11-25",23.8231
"2025-11-26",23.8112
"2025-11-27",23.0221
"2025-11-28",22.9236
"2025-11-29",22.0217
"2025-11-30",22.7366
"2025-12-01",23.6662
"2025-12-02",23.4838
"2025-12-03",23.1144
"2025-12-04",23.807
"2025-12-05",23.8407
"2025-12-06",23.4924
"2025-12-07",23.7427
"2025-12-08",23.1042
"2025-12-09",23.6069
"2025-12-10",23.4867
"2025-12-11",23.2075
"2025-12-12",23.549
"2025-12-13",22.8982
"2025-12-14",21.951
"2025-12-15",22.357
"2025-12-16",23.776
"2025-12-17",23.7772
"2025-12-18",23.2034
"2025-12-19",22.1017
"2025-12-20",20.977
"2025-12-21",21.5368
"2025-12-22",20.8549
"2025-12-23",22.8249
"2025-12-24",22.3276
"2025-12-25",21.8698
"2025-12-26",22.2468
"2025-12-27",22.3098
"2025-12-28",22.6868
"2025-12-29",23.0536
"2025-12-30",23.2525
"2025-12-31",23.8069
