,"(deg C) Mean Dew Point Temperature (ERA5) at Kegalle, 2007-01-01 to 2025-12-31"
"2024-10-04",22.7431
"2024-10-05",23.4941
"2024-10-06",24.1157
"2024-10-07",23.461
"2024-10-08",22.6164
"2024-10-09",23.5048
"2024-10-10",23.1488
"2024-10-11",23.0878
"2024-10-12",23.3203
"2024-10-13",23.2614
"2024-10-14",22.6296
"2024-10-15",23.3508
"2024-10-16",23.574
"2024-10-17",23.1713
"2024-10-18",22.9935
"2024-10-19",23.0941
"2024-10-20",23.9943
"2024-10-21",24.3454
"2024-10-22",24.0489
"2024-10-23",23.5154
"2024-10-24",23.0563
"2024-10-25",23.3197
"2024-10-26",23.3016
"2024-10-27",23.7225
"2024-10-28",24.0626
"2024-10-29",23.8517
"2024-10-30",23.741
"2024-10-31",23.3264
"2024-11-01",23.3462
"2024-11-02",22.943
"2024-11-03",23.3295
"2024-11-04",23.034
"2024-11-05",23.0619
"2024-11-06",22.4213
"2024-11-07",23.7205
"2024-11-08",23.4285
"2024-11-09",22.806
"2024-11-10",22.2139
"2024-11-11",23.4745
"2024-11-12",23.7771
"2024-11-13",23.1951
"2024-11-14",23.9356
"2024-11-15",23.653
"2024-11-16",23.6613
"2024-11-17",23.7113
"2024-11-18",23.628
"2024-11-19",23.7757
"2024-11-20",23.6609
"2024-11-21",23.5091
"2024-11-22",23.4986
"2024-11-23",23.0707
"2024-11-24",22.922
"2024-11-25",22.6784
"2024-11-26",23.0885
"2024-11-27",22.9867
"2024-11-28",21.4051
"2024-11-29",21.9616
"2024-11-30",22.8359
"2024-12-01",21.861
"2024-12-02",21.2946
"2024-12-03",21.6601
"2024-12-04",22.9373
"2024-12-05",22.8988
"2024-12-06",22.0444
"2024-12-07",22.5605
"2024-12-08",22.1243
"2024-12-09",21.0128
"2024-12-10",22.1549
"2024-12-11",23.2176
"2024-12-12",24.0925
"2024-12-13",23.5211
"2024-12-14",23.3962
"2024-12-15",21.9246
"2024-12-16",22.8729
"2024-12-17",23.1451
"2024-12-18",22.8623
"2024-12-19",23.5608
"2024-12-20",23.6116
"2024-12-21",23.8184
"2024-12-22",23.016
"2024-12-23",21.1783
"2024-12-24",20.5226
"2024-12-25",20.506
"2024-12-26",21.2696
"2024-12-27",22.3855
"2024-12-28",22.2458
"2024-12-29",22.5869
"2024-12-30",23.5995
"2024-12-31",23.2514
"2025-01-01",22.6717
"2025-01-02",21.1738
"2025-01-03",21.155
"2025-01-04",20.8713
"2025-01-05",21.4174
"2025-01-06",20.5783
"2025-01-07",20.9143
"2025-01-08",21.6794
"2025-01-09",22.4361
"2025-01-10",22.4702
"2025-01-11",21.786
"2025-01-12",22.7818
"2025-01-13",22.0763
"2025-01-14",22.6633
"2025-01-15",22.7399
"2025-01-16",22.5225
"2025-01-17",21.7355
"2025-01-18",22.9813
"2025-01-19",22.6293
"2025-01-20",22.2248
"2025-01-21",22.4193
"2025-01-22",22.7245
"2025-01-23",22.6589
"2025-01-24",22.2025
"2025-01-25",22.5838
"2025-01-26",22.5862
"2025-01-27",20.09
"2025-01-28",21.7173
"2025-01-29",23.0942
"2025-01-30",23.9062
"2025-01-31",23.5724
"2025-02-01",21.8104
"2025-02-02",20.4846
"2025-02-03",20.1785
"2025-02-04",19.8231
"2025-02-05",21.5122
"2025-02-06",21.0637
"2025-02-07",20.0223
"2025-02-08",19.1359
"2025-02-09",18.8337
"2025-02-10",19.6992
"2025-02-11",21.4951
"2025-02-12",21.3603
"2025-02-13",19.39
"2025-02-14",20.2591
"2025-02-15",19.2608
"2025-02-16",19.0974
"2025-02-17",20.6125
"2025-02-18",21.3234
"2025-02-19",21.2555
"2025-02-20",20.2722
"2025-02-21",20.375
"2025-02-22",19.6752
"2025-02-23",18.7256
"2025-02-24",20.0582
"2025-02-25",21.9843
"2025-02-26",22.4017
"2025-02-27",22.5352
"2025-02-28",23.3564
"2025-03-01",23.5721
"2025-03-02",23.5066
"2025-03-03",23.317
"2025-03-04",21.7781
"2025-03-05",20.7371
"2025-03-06",19.8595
"2025-03-07",19.4002
"2025-03-08",19.5554
"2025-03-09",17.3684
"2025-03-10",22.316
"2025-03-11",23.1879
"2025-03-12",22.1992
"2025-03-13",22.6718
"2025-03-14",22.4972
"2025-03-15",22.5041
"2025-03-16",22.8895
"2025-03-17",21.7891
"2025-03-18",22.529
"2025-03-19",23.221
"2025-03-20",22.9131
"2025-03-21",23.1865
"2025-03-22",22.7461
"2025-03-23",22.2971
"2025-03-24",22.5365
"2025-03-25",22.5149
"2025-03-26",22.869
"2025-03-27",22.6907
"2025-03-28",22.2357
"2025-03-29",22.0775
"2025-03-30",22.0332
"2025-03-31",22.1793
"2025-04-01",22.5818
"2025-04-02",23.0844
"2025-04-03",23.3797
"2025-04-04",23.6194
"2025-04-05",24.1447
"2025-04-06",23.5196
"2025-04-07",23.7157
"2025-04-08",23.5507
"2025-04-09",23.9075
"2025-04-10",23.4432
"2025-04-11",23.4794
"2025-04-12",23.5202
"2025-04-13",24.2595
"2025-04-14",24.0839
"2025-04-15",23.8375
"2025-04-16",24.3205
"2025-04-17",24.2828
"2025-04-18",24.2236
"2025-04-19",23.7939
"2025-04-20",24.1769
"2025-04-21",23.9112
"2025-04-22",23.789
"2025-04-23",23.8161
"2025-04-24",23.9045
"2025-04-25",23.8334
"2025-04-26",23.89
"2025-04-27",23.8832
"2025-04-28",23.8984
"2025-04-29",24.1147
"2025-04-30",23.7417
"2025-05-01",24.1283
"2025-05-02",23.5969
"2025-05-03",24.2456
"2025-05-04",24.5451
"2025-05-05",23.6358
"2025-05-06",24.1978
"2025-05-07",23.6341
"2025-05-08",23.1776
"2025-05-09",23.5635
"2025-05-10",24.5366
"2025-05-11",23.6912
"2025-05-12",23.8323
"2025-05-13",24.7953
"2025-05-14",24.9647
"2025-05-15",24.0326
"2025-05-16",23.9044
"2025-05-17",23.0918
"2025-05-18",23.818
"2025-05-19",24.3507
"2025-05-20",24.325
"2025-05-21",23.8352
"2025-05-22",24.6215
"2025-05-23",25.216
"2025-05-24",23.7584
"2025-05-25",24.4043
"2025-05-26",24.077
"2025-05-27",24.3509
"2025-05-28",24.7746
"2025-05-29",24.3215
"2025-05-30",23.9647
"2025-05-31",24.4653
"2025-06-01",24.6725
"2025-06-02",24.072
"2025-06-03",23.9347
"2025-06-04",23.9513
"2025-06-05",24.3966
"2025-06-06",23.9022
"2025-06-07",23.3378
"2025-06-08",23.0333
"2025-06-09",23.5886
"2025-06-10",24.3469
"2025-06-11",24.1091
"2025-06-12",24.0657
"2025-06-13",23.8922
"2025-06-14",23.2429
"2025-06-15",22.8612
"2025-06-16",22.6413
"2025-06-17",22.3749
"2025-06-18",23.3137
"2025-06-19",23.8289
"2025-06-20",24.0716
"2025-06-21",23.9964
"2025-06-22",24.2641
"2025-06-23",24.4569
"2025-06-24",24.034
"2025-06-25",23.8502
"2025-06-26",23.3615
"2025-06-27",23.7694
"2025-06-28",23.9216
"2025-06-29",23.2193
"2025-06-30",23.2367
"2025-07-01",23.3978
"2025-07-02",23.569
"2025-07-03",23.4005
"2025-07-04",23.3651
"2025-07-05",23.5655
"2025-07-06",23.5308
"2025-07-07",23.624
"2025-07-08",23.8962
"2025-07-09",23.9336
"2025-07-10",23.8951
"2025-07-11",23.7673
"2025-07-12",23.6703
"2025-07-13",23.5055
"2025-07-14",23.2613
"2025-07-15",23.1325
"2025-07-16",23.5417
"2025-07-17",23.1579
"2025-07-18",23.6222
"2025-07-19",23.2414
"2025-07-20",23.2392
"2025-07-21",23.3552
"2025-07-22",23.0258
"2025-07-23",22.5939
"2025-07-24",22.393
"2025-07-25",22.2493
"2025-07-26",22.1831
"2025-07-27",22.2139
"2025-07-28",22.6144
"2025-07-29",22.7493
"2025-07-30",23.0501
"2025-07-31",23.0293
"2025-08-01",23.6804
"2025-08-02",23.6645
"2025-08-03",22.6888
"2025-08-04",22.6555
"2025-08-05",22.9294
"2025-08-06",22.4168
"2025-08-07",22.6655
"2025-08-08",22.3444
"2025-08-09",22.6593
"2025-08-10",22.6084
"2025-08-11",22.5872
"2025-08-12",22.7367
"2025-08-13",22.7645
"2025-08-14",22.8423
"2025-08-15",22.8918
"2025-08-16",23.0153
"2025-08-17",23.0719
"2025-08-18",22.7147
"2025-08-19",21.8581
"2025-08-20",22.4699
"2025-08-21",22.7342
"2025-08-22",23.5763
"2025-08-23",22.8865
"2025-08-24",22.2479
"2025-08-25",22.6427
"2025-08-26",22.7913
"2025-08-27",22.812
"2025-08-28",23.0634
"2025-08-29",23.2303
"2025-08-30",23.5158
"2025-08-31",23.2409
"2025-09-01",23.3812
"2025-09-02",22.7873
"2025-09-03",22.7271
"2025-09-04",22.5973
"2025-09-05",22.5332
"2025-09-06",22.497
"2025-09-07",22.4582
"2025-09-08",23.7395
"2025-09-09",23.6602
"2025-09-10",23.0051
"2025-09-11",23.1544
"2025-09-12",22.5963
"2025-09-13",22.642
"2025-09-14",22.8225
"2025-09-15",22.9376
"2025-09-16",23.1486
"2025-09-17",23.1442
"2025-09-18",23.2636
"2025-09-19",23.2215
"2025-09-20",22.954
"2025-09-21",23.2892
"2025-09-22",23.1957
"2025-09-23",23.0291
"2025-09-24",23.2305
"2025-09-25",23.1447
"2025-09-26",22.908
"2025-09-27",23.0487
"2025-09-28",23.2548
"2025-09-29",23.2469
"2025-09-30",22.8336
"2025-10-01",22.5941
"2025-10-02",22.3807
"2025-10-03",22.9902
"2025-10-04",22.4481
"2025-10-05",22.4997
"2025-10-06",22.9105
"2025-10-07",23.1285
"2025-10-08",23.3432
"2025-10-09",22.1483
"2025-10-10",22.2107
"2025-10-11",22.8929
"2025-10-12",23.1562
"2025-10-13",23.6916
"2025-10-14",23.6134
"2025-10-15",23.5993
"2025-10-16",23.8088
"2025-10-17",23.7357
"2025-10-18",23.7429
"2025-10-19",23.3519
"2025-10-20",23.1951
"2025-10-21",22.831
"2025-10-22",23.1431
"2025-10-23",22.5081
"2025-10-24",23.1309
"2025-10-25",23.2613
"2025-10-26",22.4958
"2025-10-27",23.0516
"2025-10-28",22.7316
"2025-10-29",21.9926
"2025-10-30",22.3145
"2025-10-31",22.6519
"2025-11-01",23.448
"2025-11-02",23.0238
"2025-11-03",22.7847
"2025-11-04",23.1267
"2025-11-05",23.0019
"2025-11-06",23.0823
"2025-11-07",22.8036
"2025-11-08",22.6122
"2025-11-09",22.5032
"2025-11-10",22.9873
"2025-11-11",23.1261
"2025-11-12",23.4227
"2025-11-13",22.8636
"2025-11-14",22.1499
"2025-11-15",22.9808
"2025-11-16",23.3709
"2025-11-17",23.2098
"2025-11-18",22.8823
"2025-11-19",22.98
"2025-11-20",23.1339
"2025-11-21",23.443
"2025-11-22",23.5945
"2025-11-23",23.1443
"2025-11-24",22.7509
"2025-11-25",22.875
"2025-11-26",22.6349
"2025-11-27",21.7192
"2025-11-28",21.408
"2025-11-29",20.8241
"2025-11-30",20.2466
"2025-12-01",21.0915
"2025-12-02",21.7245
"2025-12-03",22.5286
"2025-12-04",22.6305
"2025-12-05",22.4284
"2025-12-06",22.3411
"2025-12-07",22.8007
"2025-12-08",21.7853
"2025-12-09",23.1021
"2025-12-10",22.6222
"2025-12-11",22.256
"2025-12-12",22.5969
"2025-12-13",22.2447
"2025-12-14",21.654
"2025-12-15",21.993
"2025-12-16",23.1457
"2025-12-17",22.8797
"2025-12-18",22.7613
"2025-12-19",22.2533
"2025-12-20",21.4674
"2025-12-21",21.4506
"2025-12-22",20.6162
"2025-12-23",21.8261
"2025-12-24",21.6589
"2025-12-25",20.3181
"2025-12-26",19.8812
"2025-12-27",21.3805
"2025-12-28",21.8907
"2025-12-29",22.2868
"2025-12-30",22.4552
"2025-12-31",22.9835
