,"(deg C) Mean Dew Point Temperature (ERA5) at Hambantota, 2007-01-01 to 2025-12-31"
"2024-10-01",23.6795
"2024-10-02",23.6584
"2024-10-03",23.7968
"2024-10-04",23.056
"2024-10-05",23.7718
"2024-10-06",23.6287
"2024-10-07",23.3895
"2024-10-08",22.5481
"2024-10-09",23.5292
"2024-10-10",23.3917
"2024-10-11",23.2266
"2024-10-12",23.473
"2024-10-13",23.3495
"2024-10-14",23.039
"2024-10-15",23.397
"2024-10-16",23.3503
"2024-10-17",22.9231
"2024-10-18",23.2614
"2024-10-19",23.1375
"2024-10-20",23.8932
"2024-10-21",24.1646
"2024-10-22",24.033
"2024-10-23",23.4705
"2024-10-24",23.3844
"2024-10-25",23.5643
"2024-10-26",23.0588
"2024-10-27",23.3507
"2024-10-28",23.6459
"2024-10-29",23.4319
"2024-10-30",23.4036
"2024-10-31",23.2264
"2024-11-01",23.6057
"2024-11-02",23.1259
"2024-11-03",23.521
"2024-11-04",23.5195
"2024-11-05",23.1273
"2024-11-06",23.015
"2024-11-07",23.7438
"2024-11-08",23.744
"2024-11-09",23.4513
"2024-11-10",23.0417
"2024-11-11",23.7811
"2024-11-12",23.7877
"2024-11-13",23.5635
"2024-11-14",23.9074
"2024-11-15",23.724
"2024-11-16",23.7874
"2024-11-17",23.8564
"2024-11-18",23.6369
"2024-11-19",23.5146
"2024-11-20",23.7554
"2024-11-21",23.8193
"2024-11-22",23.5973
"2024-11-23",23.5098
"2024-11-24",23.5259
"2024-11-25",23.2132
"2024-11-26",23.0706
"2024-11-27",23.3411
"2024-11-28",21.5581
"2024-11-29",22.2671
"2024-11-30",23.1342
"2024-12-01",22.3494
"2024-12-02",21.7748
"2024-12-03",22.4368
"2024-12-04",23.2507
"2024-12-05",23.2135
"2024-12-06",23.3152
"2024-12-07",22.8216
"2024-12-08",22.8005
"2024-12-09",22.7451
"2024-12-10",23.0135
"2024-12-11",23.7342
"2024-12-12",24.2844
"2024-12-13",23.7898
"2024-12-14",23.6316
"2024-12-15",23.315
"2024-12-16",23.9618
"2024-12-17",24.2611
"2024-12-18",23.736
"2024-12-19",23.909
"2024-12-20",24.2514
"2024-12-21",23.9981
"2024-12-22",23.859
"2024-12-23",22.8186
"2024-12-24",22.1219
"2024-12-25",21.7636
"2024-12-26",22.2206
"2024-12-27",22.5214
"2024-12-28",22.6808
"2024-12-29",23.0224
"2024-12-30",23.7709
"2024-12-31",23.6333
"2025-01-01",23.1533
"2025-01-02",22.4345
"2025-01-03",22.3524
"2025-01-04",22.1371
"2025-01-05",22.287
"2025-01-06",22.179
"2025-01-07",22.3275
"2025-01-08",22.549
"2025-01-09",23.0164
"2025-01-10",23.2711
"2025-01-11",22.837
"2025-01-12",22.8911
"2025-01-13",22.7656
"2025-01-14",22.8644
"2025-01-15",23.1757
"2025-01-16",22.7379
"2025-01-17",22.1665
"2025-01-18",23.2234
"2025-01-19",22.8218
"2025-01-20",22.1431
"2025-01-21",22.8024
"2025-01-22",22.9458
"2025-01-23",22.8167
"2025-01-24",22.0307
"2025-01-25",22.885
"2025-01-26",22.988
"2025-01-27",21.2575
"2025-01-28",21.9437
"2025-01-29",23.3605
"2025-01-30",23.866
"2025-01-31",23.58
"2025-02-01",22.6882
"2025-02-02",21.2913
"2025-02-03",21.0582
"2025-02-04",21.0876
"2025-02-05",21.8064
"2025-02-06",21.4971
"2025-02-07",20.8104
"2025-02-08",19.8843
"2025-02-09",19.6665
"2025-02-10",20.7809
"2025-02-11",22.3605
"2025-02-12",22.2082
"2025-02-13",21.0587
"2025-02-14",20.5058
"2025-02-15",21.7132
"2025-02-16",20.9275
"2025-02-17",22.2765
"2025-02-18",22.7594
"2025-02-19",21.9698
"2025-02-20",21.578
"2025-02-21",21.322
"2025-02-22",20.7168
"2025-02-23",21.1472
"2025-02-24",21.3763
"2025-02-25",22.7357
"2025-02-26",23.2273
"2025-02-27",23.5116
"2025-02-28",23.4441
"2025-03-01",23.6543
"2025-03-02",23.6885
"2025-03-03",23.7505
"2025-03-04",22.5763
"2025-03-05",22.3149
"2025-03-06",22.5912
"2025-03-07",22.1856
"2025-03-08",21.9589
"2025-03-09",20.7602
"2025-03-10",23.1485
"2025-03-11",23.1576
"2025-03-12",22.9524
"2025-03-13",23.55
"2025-03-14",23.5367
"2025-03-15",23.4238
"2025-03-16",23.3925
"2025-03-17",22.9926
"2025-03-18",23.8355
"2025-03-19",23.6247
"2025-03-20",23.5965
"2025-03-21",23.6376
"2025-03-22",23.4677
"2025-03-23",23.6768
"2025-03-24",23.9532
"2025-03-25",23.3509
"2025-03-26",23.51
"2025-03-27",23.7222
"2025-03-28",23.7294
"2025-03-29",23.8687
"2025-03-30",23.7884
"2025-03-31",24.1934
"2025-04-01",24.3497
"2025-04-02",23.9921
"2025-04-03",23.8904
"2025-04-04",23.6124
"2025-04-05",24.1116
"2025-04-06",23.9559
"2025-04-07",23.8762
"2025-04-08",23.9898
"2025-04-09",24.3433
"2025-04-10",23.8084
"2025-04-11",23.8298
"2025-04-12",23.7151
"2025-04-13",24.5324
"2025-04-14",24.1067
"2025-04-15",24.3415
"2025-04-16",24.4896
"2025-04-17",24.8367
"2025-04-18",24.6268
"2025-04-19",24.2137
"2025-04-20",24.5584
"2025-04-21",24.2721
"2025-04-22",24.2191
"2025-04-23",23.9627
"2025-04-24",24.2219
"2025-04-25",24.2222
"2025-04-26",24.2386
"2025-04-27",24.4335
"2025-04-28",24.4102
"2025-04-29",24.2637
"2025-04-30",24.2204
"2025-05-01",24.5501
"2025-05-02",24.1013
"2025-05-03",24.7271
"2025-05-04",24.9737
"2025-05-05",24.6518
"2025-05-06",24.7339
"2025-05-07",24.1929
"2025-05-08",23.79
"2025-05-09",24.1643
"2025-05-10",24.8954
"2025-05-11",24.197
"2025-05-12",24.1341
"2025-05-13",24.7147
"2025-05-14",25.0027
"2025-05-15",24.3813
"2025-05-16",24.3819
"2025-05-17",23.4122
"2025-05-18",24.3139
"2025-05-19",24.361
"2025-05-20",24.3648
"2025-05-21",24.2156
"2025-05-22",24.8749
"2025-05-23",25.023
"2025-05-24",23.8123
"2025-05-25",24.5207
"2025-05-26",24.1625
"2025-05-27",24.2338
"2025-05-28",24.5666
"2025-05-29",24.1594
"2025-05-30",23.6765
"2025-05-31",24.2499
"2025-06-01",24.7758
"2025-06-02",23.9595
"2025-06-03",23.5918
"2025-06-04",23.5714
"2025-06-05",24.2925
"2025-06-06",23.8671
"2025-06-07",23.0155
"2025-06-08",22.8625
"2025-06-09",22.8247
"2025-06-10",23.9873
"2025-06-11",23.7449
"2025-06-12",23.8353
"2025-06-13",23.72
"2025-06-14",23.3943
"2025-06-15",22.7155
"2025-06-16",22.4489
"2025-06-17",22.3829
"2025-06-18",23.0857
"2025-06-19",23.6923
"2025-06-20",23.8939
"2025-06-21",23.8058
"2025-06-22",24.0133
"2025-06-23",23.5903
"2025-06-24",23.4716
"2025-06-25",23.634
"2025-06-26",23.0222
"2025-06-27",23.0854
"2025-06-28",23.2765
"2025-06-29",22.6242
"2025-06-30",22.4715
"2025-07-01",22.9793
"2025-07-02",22.914
"2025-07-03",23.2275
"2025-07-04",22.6577
"2025-07-05",22.8616
"2025-07-06",22.6434
"2025-07-07",22.7377
"2025-07-08",23.0572
"2025-07-09",23.0073
"2025-07-10",23.0114
"2025-07-11",22.8022
"2025-07-12",22.2578
"2025-07-13",22.3406
"2025-07-14",22.3687
"2025-07-15",22.369
"2025-07-16",22.2329
"2025-07-17",22.3164
"2025-07-18",22.7082
"2025-07-19",22.1809
"2025-07-20",22.9112
"2025-07-21",22.7234
"2025-07-22",22.4623
"2025-07-23",22.5287
"2025-07-24",21.9848
"2025-07-25",22.348
"2025-07-26",21.9274
"2025-07-27",21.8723
"2025-07-28",22.2649
"2025-07-29",22.1699
"2025-07-30",22.3387
"2025-07-31",22.476
"2025-08-01",23.0877
"2025-08-02",23.1424
"2025-08-03",22.4842
"2025-08-04",22.1179
"2025-08-05",22.3397
"2025-08-06",21.7553
"2025-08-07",22.2851
"2025-08-08",22.0268
"2025-08-09",22.5519
"2025-08-10",22.178
"2025-08-11",22.177
"2025-08-12",21.9469
"2025-08-13",22.1433
"2025-08-14",22.1766
"2025-08-15",21.9105
"2025-08-16",22.2424
"2025-08-17",22.5199
"2025-08-18",21.9169
"2025-08-19",20.9791
"2025-08-20",21.4548
"2025-08-21",21.8956
"2025-08-22",22.6478
"2025-08-23",22.1462
"2025-08-24",21.2871
"2025-08-25",21.9009
"2025-08-26",21.9548
"2025-08-27",22.0162
"2025-08-28",22.1551
"2025-08-29",22.2183
"2025-08-30",22.3688
"2025-08-31",22.3545
"2025-09-01",22.3436
"2025-09-02",21.7767
"2025-09-03",21.6481
"2025-09-04",21.3759
"2025-09-05",21.3529
"2025-09-06",21.6904
"2025-09-07",21.3175
"2025-09-08",22.4644
"2025-09-09",22.7448
"2025-09-10",22.0427
"2025-09-11",22.2222
"2025-09-12",22.2089
"2025-09-13",21.9995
"2025-09-14",21.7417
"2025-09-15",22.1626
"2025-09-16",22.5052
"2025-09-17",22.79
"2025-09-18",22.6863
"2025-09-19",22.7123
"2025-09-20",22.3617
"2025-09-21",22.6555
"2025-09-22",22.5489
"2025-09-23",22.4234
"2025-09-24",22.841
"2025-09-25",22.5984
"2025-09-26",22.6229
"2025-09-27",22.5088
"2025-09-28",22.7222
"2025-09-29",22.8564
"2025-09-30",22.1451
"2025-10-01",21.8192
"2025-10-02",21.6002
"2025-10-03",21.7174
"2025-10-04",22.3022
"2025-10-05",23.1132
"2025-10-06",23.1588
"2025-10-07",23.0137
"2025-10-08",22.4825
"2025-10-09",22.0477
"2025-10-10",22.6485
"2025-10-11",23.2245
"2025-10-12",23.2662
"2025-10-13",23.4255
"2025-10-14",23.3106
"2025-10-15",23.4734
"2025-10-16",23.9001
"2025-10-17",23.5976
"2025-10-18",23.7301
"2025-10-19",23.8385
"2025-10-20",23.5403
"2025-10-21",22.7327
"2025-10-22",23.1208
"2025-10-23",22.6461
"2025-10-24",23.2964
"2025-10-25",23.21
"2025-10-26",22.4713
"2025-10-27",22.5823
"2025-10-28",22.2018
"2025-10-29",21.9483
"2025-10-30",22.475
"2025-10-31",22.6475
"2025-11-01",23.4689
"2025-11-02",22.7773
"2025-11-03",22.2535
"2025-11-04",22.2435
"2025-11-05",22.3407
"2025-11-06",22.7275
"2025-11-07",22.9013
"2025-11-08",23.0001
"2025-11-09",23.0235
"2025-11-10",22.9565
"2025-11-11",23.2445
"2025-11-12",23.437
"2025-11-13",23.2534
"2025-11-14",22.7743
"2025-11-15",23.0204
"2025-11-16",23.4822
"2025-11-17",23.3438
"2025-11-18",22.9372
"2025-11-19",23.149
"2025-11-20",23.3017
"2025-11-21",23.5334
"2025-11-22",23.1362
"2025-11-23",23.0861
"2025-11-24",23.1665
"2025-11-25",23.2271
"2025-11-26",23.203
"2025-11-27",22.0026
"2025-11-28",21.5924
"2025-11-29",21.3831
"2025-11-30",21.5874
"2025-12-01",22.6538
"2025-12-02",22.3879
"2025-12-03",22.812
"2025-12-04",22.7434
"2025-12-05",22.5692
"2025-12-06",22.6155
"2025-12-07",22.783
"2025-12-08",22.8432
"2025-12-09",23.3138
"2025-12-10",22.7572
"2025-12-11",22.5367
"2025-12-12",22.4642
"2025-12-13",22.3318
"2025-12-14",22.1382
"2025-12-15",22.3936
"2025-12-16",23.0518
"2025-12-17",23.26
"2025-12-18",22.9712
"2025-12-19",22.6993
"2025-12-20",22.4076
"2025-12-21",22.352
"2025-12-22",21.9586
"2025-12-23",22.2909
"2025-12-24",22.1143
"2025-12-25",21.2801
"2025-12-26",21.2458
"2025-12-27",21.6106
"2025-12-28",22.163
"2025-12-29",22.5901
"2025-12-30",23.2177
"2025-12-31",23.2794
