,"(deg C) Mean Dew Point Temperature (ERA5) at Matale, 2007-01-01 to 2025-12-31"
"2024-10-06",23.7722
"2024-10-07",23.5627
"2024-10-08",22.814
"2024-10-09",23.4041
"2024-10-10",23.0712
"2024-10-11",23.0413
"2024-10-12",23.0503
"2024-10-13",23.2071
"2024-10-14",22.6603
"2024-10-15",23.4266
"2024-10-16",23.3097
"2024-10-17",22.9914
"2024-10-18",22.9961
"2024-10-19",22.983
"2024-10-20",23.9386
"2024-10-21",24.0652
"2024-10-22",24.1897
"2024-10-23",23.5564
"2024-10-24",22.7629
"2024-10-25",23.2949
"2024-10-26",23.3534
"2024-10-27",23.6909
"2024-10-28",23.8232
"2024-10-29",23.5073
"2024-10-30",23.792
"2024-10-31",23.4979
"2024-11-01",23.398
"2024-11-02",23.1306
"2024-11-03",23.4932
"2024-11-04",23.2295
"2024-11-05",22.5291
"2024-11-06",22.393
"2024-11-07",24.0231
"2024-11-08",23.6103
"2024-11-09",23.4139
"2024-11-10",22.7682
"2024-11-11",23.7369
"2024-11-12",23.9992
"2024-11-13",23.5821
"2024-11-14",23.8845
"2024-11-15",23.8928
"2024-11-16",23.7086
"2024-11-17",23.9279
"2024-11-18",23.739
"2024-11-19",23.7997
"2024-11-20",23.7365
"2024-11-21",23.5097
"2024-11-22",23.6096
"2024-11-23",23.1527
"2024-11-24",23.1373
"2024-11-25",22.9307
"2024-11-26",23.1471
"2024-11-27",23.0294
"2024-11-28",21.501
"2024-11-29",22.1117
"2024-11-30",22.887
"2024-12-01",21.7329
"2024-12-02",21.3461
"2024-12-03",21.5878
"2024-12-04",23.1542
"2024-12-05",23.1568
"2024-12-06",22.4747
"2024-12-07",22.8797
"2024-12-08",22.3581
"2024-12-09",21.2904
"2024-12-10",22.7006
"2024-12-11",23.6998
"2024-12-12",24.0808
"2024-12-13",23.7075
"2024-12-14",23.588
"2024-12-15",22.2605
"2024-12-16",22.9953
"2024-12-17",23.28
"2024-12-18",22.6427
"2024-12-19",23.5263
"2024-12-20",23.6958
"2024-12-21",23.8963
"2024-12-22",23.4316
"2024-12-23",21.5622
"2024-12-24",20.6494
"2024-12-25",21.0182
"2024-12-26",21.6715
"2024-12-27",22.7569
"2024-12-28",22.7962
"2024-12-29",23.0516
"2024-12-30",23.6802
"2024-12-31",23.257
"2025-01-01",22.818
"2025-01-02",20.8914
"2025-01-03",20.9488
"2025-01-04",20.2107
"2025-01-05",20.8674
"2025-01-06",21.0194
"2025-01-07",21.9518
"2025-01-08",22.5054
"2025-01-09",22.586
"2025-01-10",22.9873
"2025-01-11",22.0952
"2025-01-12",23.1507
"2025-01-13",22.6895
"2025-01-14",22.7862
"2025-01-15",23.0417
"2025-01-16",22.7406
"2025-01-17",22.0111
"2025-01-18",23.0232
"2025-01-19",22.945
"2025-01-20",22.7738
"2025-01-21",22.679
"2025-01-22",22.7745
"2025-01-23",22.3569
"2025-01-24",21.7685
"2025-01-25",22.9633
"2025-01-26",22.4358
"2025-01-27",20.0514
"2025-01-28",22.0908
"2025-01-29",23.2357
"2025-01-30",23.8937
"2025-01-31",23.6454
"2025-02-01",22.2339
"2025-02-02",21.4504
"2025-02-03",20.4931
"2025-02-04",20.7263
"2025-02-05",21.9859
"2025-02-06",21.7865
"2025-02-07",21.2647
"2025-02-08",20.7155
"2025-02-09",20.1014
"2025-02-10",20.8704
"2025-02-11",22.5601
"2025-02-12",22.2409
"2025-02-13",20.6924
"2025-02-14",19.7782
"2025-02-15",20.0498
"2025-02-16",19.817
"2025-02-17",21.3391
"2025-02-18",21.8591
"2025-02-19",20.6941
"2025-02-20",20.096
"2025-02-21",20.5711
"2025-02-22",20.6976
"2025-02-23",21.1881
"2025-02-24",21.7628
"2025-02-25",23.0918
"2025-02-26",23.4658
"2025-02-27",23.4181
"2025-02-28",23.4544
"2025-03-01",23.3907
"2025-03-02",23.7136
"2025-03-03",23.5675
"2025-03-04",22.0064
"2025-03-05",20.8898
"2025-03-06",19.4616
"2025-03-07",18.1884
"2025-03-08",19.5377
"2025-03-09",19.3516
"2025-03-10",23.2641
"2025-03-11",23.1574
"2025-03-12",22.3996
"2025-03-13",23.1729
"2025-03-14",22.6673
"2025-03-15",22.9626
"2025-03-16",23.5656
"2025-03-17",23.0081
"2025-03-18",23.5464
"2025-03-19",23.5521
"2025-03-20",23.3
"2025-03-21",23.256
"2025-03-22",23.6937
"2025-03-23",23.3149
"2025-03-24",23.7397
"2025-03-25",23.4693
"2025-03-26",22.9246
"2025-03-27",22.8891
"2025-03-28",22.3016
"2025-03-29",21.4842
"2025-03-30",22.1808
"2025-03-31",22.6983
"2025-04-01",23.3951
"2025-04-02",23.8504
"2025-04-03",23.5873
"2025-04-04",23.5243
"2025-04-05",23.8692
"2025-04-06",23.4724
"2025-04-07",23.4984
"2025-04-08",23.3856
"2025-04-09",23.8182
"2025-04-10",23.2547
"2025-04-11",23.024
"2025-04-12",23.4128
"2025-04-13",23.9891
"2025-04-14",23.9145
"2025-04-15",23.9213
"2025-04-16",23.8673
"2025-04-17",24.1475
"2025-04-18",23.9758
"2025-04-19",23.9575
"2025-04-20",24.0347
"2025-04-21",23.9224
"2025-04-22",23.5107
"2025-04-23",23.7818
"2025-04-24",23.8517
"2025-04-25",23.8578
"2025-04-26",23.7479
"2025-04-27",23.741
"2025-04-28",23.8296
"2025-04-29",24.1462
"2025-04-30",23.9885
"2025-05-01",24.2622
"2025-05-02",23.8047
"2025-05-03",24.1674
"2025-05-04",24.2241
"2025-05-05",23.5007
"2025-05-06",24.0778
"2025-05-07",23.5903
"2025-05-08",23.1652
"2025-05-09",23.7206
"2025-05-10",24.2174
"2025-05-11",23.3878
"2025-05-12",23.7774
"2025-05-13",24.4065
"2025-05-14",24.6634
"2025-05-15",23.6428
"2025-05-16",23.7703
"2025-05-17",23.0465
"2025-05-18",23.8428
"2025-05-19",24.1741
"2025-05-20",23.9935
"2025-05-21",23.8969
"2025-05-22",24.2817
"2025-05-23",24.6486
"2025-05-24",23.6416
"2025-05-25",24.1414
"2025-05-26",23.8363
"2025-05-27",24.3648
"2025-05-28",24.5226
"2025-05-29",24.0896
"2025-05-30",23.8905
"2025-05-31",24.452
"2025-06-01",24.3271
"2025-06-02",23.7756
"2025-06-03",23.505
"2025-06-04",23.3416
"2025-06-05",23.9345
"2025-06-06",23.3489
"2025-06-07",22.933
"2025-06-08",22.6771
"2025-06-09",23.1703
"2025-06-10",24.0712
"2025-06-11",23.7812
"2025-06-12",23.6983
"2025-06-13",23.5052
"2025-06-14",23.3542
"2025-06-15",22.9361
"2025-06-16",22.6093
"2025-06-17",22.382
"2025-06-18",22.8292
"2025-06-19",23.3054
"2025-06-20",23.5802
"2025-06-21",23.5014
"2025-06-22",23.7154
"2025-06-23",23.7297
"2025-06-24",23.3876
"2025-06-25",23.4111
"2025-06-26",22.8138
"2025-06-27",23.0117
"2025-06-28",23.6157
"2025-06-29",22.4061
"2025-06-30",22.7391
"2025-07-01",22.7122
"2025-07-02",22.9644
"2025-07-03",23.0458
"2025-07-04",22.5558
"2025-07-05",23.0054
"2025-07-06",22.8209
"2025-07-07",22.843
"2025-07-08",23.0812
"2025-07-09",23.1293
"2025-07-10",22.9925
"2025-07-11",23.1683
"2025-07-12",23.1622
"2025-07-13",22.6592
"2025-07-14",22.6591
"2025-07-15",22.5479
"2025-07-16",22.7896
"2025-07-17",22.5906
"2025-07-18",22.9995
"2025-07-19",22.82
"2025-07-20",22.879
"2025-07-21",22.8146
"2025-07-22",22.9352
"2025-07-23",22.4032
"2025-07-24",21.7597
"2025-07-25",21.8751
"2025-07-26",21.8378
"2025-07-27",21.6835
"2025-07-28",21.9069
"2025-07-29",21.9597
"2025-07-30",22.1359
"2025-07-31",22.396
"2025-08-01",23.0974
"2025-08-02",23.0438
"2025-08-03",22.6976
"2025-08-04",22.0092
"2025-08-05",22.1005
"2025-08-06",21.7995
"2025-08-07",22.0223
"2025-08-08",21.5766
"2025-08-09",21.7872
"2025-08-10",21.7844
"2025-08-11",22.204
"2025-08-12",22.0862
"2025-08-13",22.0161
"2025-08-14",22.1187
"2025-08-15",22.3096
"2025-08-16",22.3711
"2025-08-17",22.5759
"2025-08-18",21.7983
"2025-08-19",21.073
"2025-08-20",21.5232
"2025-08-21",21.5518
"2025-08-22",22.3269
"2025-08-23",21.7217
"2025-08-24",21.3809
"2025-08-25",21.7142
"2025-08-26",21.6925
"2025-08-27",22.2989
"2025-08-28",22.5055
"2025-08-29",22.3824
"2025-08-30",22.5228
"2025-08-31",22.5208
"2025-09-01",22.5615
"2025-09-02",21.8111
"2025-09-03",21.6886
"2025-09-04",21.3329
"2025-09-05",21.4124
"2025-09-06",21.9785
"2025-09-07",21.4894
"2025-09-08",23.0832
"2025-09-09",23.3906
"2025-09-10",22.3488
"2025-09-11",22.1905
"2025-09-12",22.0732
"2025-09-13",21.7049
"2025-09-14",21.8947
"2025-09-15",22.0236
"2025-09-16",22.2986
"2025-09-17",22.5105
"2025-09-18",22.7324
"2025-09-19",22.4203
"2025-09-20",21.9225
"2025-09-21",22.4355
"2025-09-22",22.3932
"2025-09-23",21.6045
"2025-09-24",22.6172
"2025-09-25",22.8707
"2025-09-26",22.8067
"2025-09-27",22.4882
"2025-09-28",22.6563
"2025-09-29",22.7341
"2025-09-30",21.9427
"2025-10-01",21.9267
"2025-10-02",21.6142
"2025-10-03",22.3949
"2025-10-04",22.1364
"2025-10-05",22.1039
"2025-10-06",22.1909
"2025-10-07",22.9426
"2025-10-08",22.9436
"2025-10-09",21.8098
"2025-10-10",21.4058
"2025-10-11",22.2841
"2025-10-12",22.1365
"2025-10-13",23.2498
"2025-10-14",23.1908
"2025-10-15",23.4321
"2025-10-16",23.9247
"2025-10-17",23.9586
"2025-10-18",23.8315
"2025-10-19",23.6522
"2025-10-20",23.3865
"2025-10-21",22.8225
"2025-10-22",22.875
"2025-10-23",22.3725
"2025-10-24",23.1598
"2025-10-25",23.5766
"2025-10-26",22.7566
"2025-10-27",23.2805
"2025-10-28",23.0057
"2025-10-29",22.1417
"2025-10-30",22.2165
"2025-10-31",22.525
"2025-11-01",23.3482
"2025-11-02",22.7975
"2025-11-03",22.4582
"2025-11-04",22.8598
"2025-11-05",22.9114
"2025-11-06",22.7942
"2025-11-07",22.8288
"2025-11-08",22.8629
"2025-11-09",22.407
"2025-11-10",22.7891
"2025-11-11",22.8897
"2025-11-12",23.5483
"2025-11-13",22.9402
"2025-11-14",22.1951
"2025-11-15",23.3644
"2025-11-16",23.4371
"2025-11-17",23.3303
"2025-11-18",22.8121
"2025-11-19",22.6231
"2025-11-20",23.3189
"2025-11-21",23.322
"2025-11-22",23.424
"2025-11-23",23.0294
"2025-11-24",22.8043
"2025-11-25",22.9549
"2025-11-26",22.7308
"2025-11-27",22.0542
"2025-11-28",21.9679
"2025-11-29",20.8442
"2025-11-30",20.4858
"2025-12-01",21.7069
"2025-12-02",22.1205
"2025-12-03",22.74
"2025-12-04",22.4321
"2025-12-05",22.6974
"2025-12-06",22.4916
"2025-12-07",22.9039
"2025-12-08",22.1623
"2025-12-09",22.8883
"2025-12-10",22.7732
"2025-12-11",22.5946
"2025-12-12",22.8075
"2025-12-13",22.2158
"2025-12-14",21.7984
"2025-12-15",22.3159
"2025-12-16",23.0663
"2025-12-17",22.9875
"2025-12-18",22.8328
"2025-12-19",22.3683
"2025-12-20",21.1362
"2025-12-21",21.2871
"2025-12-22",20.4166
"2025-12-23",22.1551
"2025-12-24",21.9289
"2025-12-25",20.5336
"2025-12-26",20.8413
"2025-12-27",21.6676
"2025-12-28",22.435
"2025-12-29",22.5446
"2025-12-30",22.9083
"2025-12-31",23.3695
