,"(deg C) Mean Dew Point Temperature (ERA5) at Kalutara, 2007-01-01 to 2025-12-31"
"2024-10-02",24.4514
"2024-10-03",24.6109
"2024-10-04",24.1971
"2024-10-05",24.6905
"2024-10-06",24.9021
"2024-10-07",23.9899
"2024-10-08",23.6197
"2024-10-09",24.5206
"2024-10-10",24.1651
"2024-10-11",23.9907
"2024-10-12",24.1313
"2024-10-13",24.1954
"2024-10-14",23.7265
"2024-10-15",24.6895
"2024-10-16",24.882
"2024-10-17",24.3853
"2024-10-18",24.2997
"2024-10-19",24.5291
"2024-10-20",24.8152
"2024-10-21",25.0453
"2024-10-22",24.6056
"2024-10-23",24.0853
"2024-10-24",24.2206
"2024-10-25",24.3649
"2024-10-26",24.191
"2024-10-27",24.6535
"2024-10-28",24.9817
"2024-10-29",24.7903
"2024-10-30",24.5001
"2024-10-31",23.8522
"2024-11-01",24.2811
"2024-11-02",23.6077
"2024-11-03",24.1248
"2024-11-04",23.9074
"2024-11-05",23.6234
"2024-11-06",23.3648
"2024-11-07",24.5136
"2024-11-08",24.0807
"2024-11-09",23.7791
"2024-11-10",23.1617
"2024-11-11",24.2186
"2024-11-12",24.5543
"2024-11-13",24.2756
"2024-11-14",24.4277
"2024-11-15",24.1437
"2024-11-16",24.291
"2024-11-17",24.5076
"2024-11-18",24.2374
"2024-11-19",24.2242
"2024-11-20",24.2115
"2024-11-21",24.2273
"2024-11-22",24.1597
"2024-11-23",24.238
"2024-11-24",23.6576
"2024-11-25",23.3332
"2024-11-26",23.5908
"2024-11-27",23.5525
"2024-11-28",21.8644
"2024-11-29",23.0192
"2024-11-30",23.8166
"2024-12-01",23.3438
"2024-12-02",22.7086
"2024-12-03",22.8417
"2024-12-04",23.5976
"2024-12-05",23.7136
"2024-12-06",23.8805
"2024-12-07",24.0175
"2024-12-08",23.6408
"2024-12-09",22.3988
"2024-12-10",22.6829
"2024-12-11",23.7505
"2024-12-12",24.5109
"2024-12-13",24.4637
"2024-12-14",24.0139
"2024-12-15",22.7424
"2024-12-16",23.2508
"2024-12-17",23.695
"2024-12-18",23.7619
"2024-12-19",24.3735
"2024-12-20",24.721
"2024-12-21",24.7344
"2024-12-22",24.4433
"2024-12-23",22.2543
"2024-12-24",21.821
"2024-12-25",21.4824
"2024-12-26",22.2731
"2024-12-27",23.0669
"2024-12-28",23.2346
"2024-12-29",23.0762
"2024-12-30",24.0167
"2024-12-31",24.0673
"2025-01-01",23.614
"2025-01-02",22.634
"2025-01-03",22.646
"2025-01-04",22.6213
"2025-01-05",22.7545
"2025-01-06",21.9465
"2025-01-07",22.3962
"2025-01-08",22.9309
"2025-01-09",23.3176
"2025-01-10",23.6547
"2025-01-11",22.3808
"2025-01-12",23.3711
"2025-01-13",23.7692
"2025-01-14",23.4491
"2025-01-15",23.8004
"2025-01-16",23.5841
"2025-01-17",22.7909
"2025-01-18",23.6981
"2025-01-19",23.4013
"2025-01-20",23.4714
"2025-01-21",23.1826
"2025-01-22",23.3671
"2025-01-23",23.5502
"2025-01-24",23.3082
"2025-01-25",23.5581
"2025-01-26",23.834
"2025-01-27",22.0449
"2025-01-28",22.1344
"2025-01-29",23.6883
"2025-01-30",24.2767
"2025-01-31",24.3675
"2025-02-01",23.5016
"2025-02-02",22.8918
"2025-02-03",22.6565
"2025-02-04",22.5132
"2025-02-05",22.8418
"2025-02-06",23.2084
"2025-02-07",21.9898
"2025-02-08",21.0793
"2025-02-09",21.0485
"2025-02-10",21.6142
"2025-02-11",22.912
"2025-02-12",23.3237
"2025-02-13",22.7178
"2025-02-14",22.3681
"2025-02-15",22.1252
"2025-02-16",22.4261
"2025-02-17",22.8521
"2025-02-18",23.1316
"2025-02-19",23.0363
"2025-02-20",22.5645
"2025-02-21",22.4461
"2025-02-22",22.3602
"2025-02-23",22.3788
"2025-02-24",22.4264
"2025-02-25",22.7625
"2025-02-26",23.65
"2025-02-27",24.0376
"2025-02-28",24.1745
"2025-03-01",23.9384
"2025-03-02",24.2115
"2025-03-03",24.1877
"2025-03-04",23.8863
"2025-03-05",23.8173
"2025-03-06",23.446
"2025-03-07",23.2964
"2025-03-08",23.0046
"2025-03-09",21.2432
"2025-03-10",23.3612
"2025-03-11",23.6123
"2025-03-12",23.1958
"2025-03-13",23.8538
"2025-03-14",23.9697
"2025-03-15",23.4955
"2025-03-16",23.5248
"2025-03-17",23.4963
"2025-03-18",24.02
"2025-03-19",23.9467
"2025-03-20",24.2362
"2025-03-21",24.5008
"2025-03-22",24.0697
"2025-03-23",24.2363
"2025-03-24",24.1961
"2025-03-25",23.9128
"2025-03-26",24.083
"2025-03-27",24.262
"2025-03-28",24.0571
"2025-03-29",23.9732
"2025-03-30",23.7029
"2025-03-31",23.9105
"2025-04-01",23.9541
"2025-04-02",24.1362
"2025-04-03",24.1554
"2025-04-04",24.276
"2025-04-05",24.605
"2025-04-06",24.6852
"2025-04-07",24.5608
"2025-04-08",24.8758
"2025-04-09",24.9257
"2025-04-10",24.633
"2025-04-11",24.6833
"2025-04-12",24.8681
"2025-04-13",25.3755
"2025-04-14",25.2499
"2025-04-15",25.0392
"2025-04-16",25.5179
"2025-04-17",25.2957
"2025-04-18",25.3685
"2025-04-19",25.0452
"2025-04-20",25.5422
"2025-04-21",25.0843
"2025-04-22",24.8882
"2025-04-23",25.0125
"2025-04-24",24.9568
"2025-04-25",24.8254
"2025-04-26",24.8573
"2025-04-27",24.9307
"2025-04-28",24.7878
"2025-04-29",24.8333
"2025-04-30",24.6007
"2025-05-01",24.9536
"2025-05-02",24.6716
"2025-05-03",25.438
"2025-05-04",25.8075
"2025-05-05",25.031
"2025-05-06",25.253
"2025-05-07",24.7545
"2025-05-08",24.4565
"2025-05-09",24.9031
"2025-05-10",25.5777
"2025-05-11",25.0017
"2025-05-12",25.3656
"2025-05-13",25.835
"2025-05-14",25.8959
"2025-05-15",25.3896
"2025-05-16",25.3383
"2025-05-17",24.3038
"2025-05-18",25.1782
"2025-05-19",25.4478
"2025-05-20",25.3099
"2025-05-21",25.269
"2025-05-22",25.7716
"2025-05-23",25.953
"2025-05-24",24.66
"2025-05-25",25.3539
"2025-05-26",25.139
"2025-05-27",25.4536
"2025-05-28",25.5639
"2025-05-29",25.2786
"2025-05-30",24.8149
"2025-05-31",25.3749
"2025-06-01",25.9584
"2025-06-02",25.4926
"2025-06-03",25.1146
"2025-06-04",25.1144
"2025-06-05",25.5279
"2025-06-06",25.3975
"2025-06-07",24.5141
"2025-06-08",24.3737
"2025-06-09",24.6973
"2025-06-10",25.2361
"2025-06-11",24.802
"2025-06-12",25.0098
"2025-06-13",24.8939
"2025-06-14",24.3032
"2025-06-15",23.9563
"2025-06-16",23.467
"2025-06-17",23.8264
"2025-06-18",24.4933
"2025-06-19",25.208
"2025-06-20",25.3159
"2025-06-21",25.2036
"2025-06-22",25.4278
"2025-06-23",25.5097
"2025-06-24",25.005
"2025-06-25",25.1066
"2025-06-26",24.6758
"2025-06-27",24.9288
"2025-06-28",24.857
"2025-06-29",24.707
"2025-06-30",24.5546
"2025-07-01",24.7476
"2025-07-02",24.8855
"2025-07-03",24.7552
"2025-07-04",24.9986
"2025-07-05",24.9658
"2025-07-06",24.5292
"2025-07-07",24.9798
"2025-07-08",25.4793
"2025-07-09",25.4472
"2025-07-10",25.1429
"2025-07-11",24.8419
"2025-07-12",24.6335
"2025-07-13",24.6855
"2025-07-14",24.5962
"2025-07-15",24.6343
"2025-07-16",24.4283
"2025-07-17",24.1648
"2025-07-18",24.3607
"2025-07-19",23.9308
"2025-07-20",24.1187
"2025-07-21",24.1055
"2025-07-22",24.1045
"2025-07-23",23.9901
"2025-07-24",23.949
"2025-07-25",23.5938
"2025-07-26",23.0468
"2025-07-27",23.667
"2025-07-28",24.1125
"2025-07-29",23.9958
"2025-07-30",24.1767
"2025-07-31",24.1817
"2025-08-01",24.3436
"2025-08-02",24.3328
"2025-08-03",23.6845
"2025-08-04",23.7273
"2025-08-05",24.033
"2025-08-06",23.8807
"2025-08-07",24.0502
"2025-08-08",24.1161
"2025-08-09",24.1358
"2025-08-10",24.1303
"2025-08-11",24.1064
"2025-08-12",24.1038
"2025-08-13",23.999
"2025-08-14",24.4192
"2025-08-15",24.2195
"2025-08-16",24.2648
"2025-08-17",24.5469
"2025-08-18",24.4171
"2025-08-19",23.7639
"2025-08-20",23.8885
"2025-08-21",23.7457
"2025-08-22",24.7491
"2025-08-23",24.3016
"2025-08-24",24.2904
"2025-08-25",23.826
"2025-08-26",23.8701
"2025-08-27",24.0193
"2025-08-28",24.0425
"2025-08-29",24.3317
"2025-08-30",24.5302
"2025-08-31",24.5327
"2025-09-01",24.6519
"2025-09-02",24.227
"2025-09-03",23.9954
"2025-09-04",23.9253
"2025-09-05",24.1167
"2025-09-06",24.0057
"2025-09-07",23.8
"2025-09-08",24.6014
"2025-09-09",24.25
"2025-09-10",24.3432
"2025-09-11",24.5981
"2025-09-12",24.1414
"2025-09-13",24.2174
"2025-09-14",24.1705
"2025-09-15",24.3049
"2025-09-16",24.3275
"2025-09-17",24.2468
"2025-09-18",24.3876
"2025-09-19",24.5362
"2025-09-20",24.3571
"2025-09-21",24.664
"2025-09-22",24.7088
"2025-09-23",24.5474
"2025-09-24",24.4616
"2025-09-25",24.1363
"2025-09-26",24.0429
"2025-09-27",24.2967
"2025-09-28",24.6303
"2025-09-29",24.8679
"2025-09-30",24.5737
"2025-10-01",24.1892
"2025-10-02",23.6261
"2025-10-03",24.0741
"2025-10-04",23.5038
"2025-10-05",23.8475
"2025-10-06",24.5123
"2025-10-07",24.2435
"2025-10-08",24.1395
"2025-10-09",23.1632
"2025-10-10",23.5301
"2025-10-11",24.0237
"2025-10-12",24.2684
"2025-10-13",24.3771
"2025-10-14",24.3072
"2025-10-15",24.1894
"2025-10-16",24.349
"2025-10-17",24.1944
"2025-10-18",24.19
"2025-10-19",23.9784
"2025-10-20",23.9507
"2025-10-21",23.4448
"2025-10-22",24.0702
"2025-10-23",23.7369
"2025-10-24",24.2288
"2025-10-25",24.2505
"2025-10-26",23.9606
"2025-10-27",24.1006
"2025-10-28",24.0735
"2025-10-29",23.3702
"2025-10-30",23.5542
"2025-10-31",23.6052
"2025-11-01",24.3606
"2025-11-02",23.4664
"2025-11-03",23.4247
"2025-11-04",23.6482
"2025-11-05",23.9064
"2025-11-06",23.9571
"2025-11-07",23.7773
"2025-11-08",23.5863
"2025-11-09",23.3429
"2025-11-10",23.7477
"2025-11-11",24.1955
"2025-11-12",24.0869
"2025-11-13",23.8103
"2025-11-14",23.3838
"2025-11-15",23.2785
"2025-11-16",24.147
"2025-11-17",23.7409
"2025-11-18",23.5511
"2025-11-19",23.9003
"2025-11-20",23.7891
"2025-11-21",24.1074
"2025-11-22",23.8447
"2025-11-23",23.675
"2025-11-24",23.6422
"2025-11-25",23.5654
"2025-11-26",23.3694
"2025-11-27",22.4977
"2025-11-28",21.9426
"2025-11-29",21.73
"2025-11-30",21.7169
"2025-12-01",22.4769
"2025-12-02",22.6735
"2025-12-03",23.3509
"2025-12-04",23.5961
"2025-12-05",23.4665
"2025-12-06",23.2558
"2025-12-07",23.5843
"2025-12-08",23.1197
"2025-12-09",23.7243
"2025-12-10",23.3874
"2025-12-11",23.227
"2025-12-12",23.2354
"2025-12-13",23.374
"2025-12-14",22.8222
"2025-12-15",22.5404
"2025-12-16",23.827
"2025-12-17",24.1786
"2025-12-18",23.6734
"2025-12-19",23.3229
"2025-12-20",22.5468
"2025-12-21",22.8079
"2025-12-22",22.0261
"2025-12-23",22.887
"2025-12-24",22.9842
"2025-12-25",21.9508
"2025-12-26",21.8979
"2025-12-27",22.4207
"2025-12-28",22.7183
"2025-12-29",23.1758
"2025-12-30",23.1692
"2025-12-31",23.4461
