,"(deg C) Mean Dew Point Temperature (ERA5) at Batticaloa, 2007-01-01 to 2025-12-31"
"2024-09-30",24.4899
"2024-10-01",23.9603
"2024-10-02",24.7685
"2024-10-03",23.809
"2024-10-04",22.7111
"2024-10-05",22.9422
"2024-10-06",24.1112
"2024-10-07",24.4173
"2024-10-08",23.8365
"2024-10-09",24.2161
"2024-10-10",24.5323
"2024-10-11",24.234
"2024-10-12",24.3577
"2024-10-13",24.3262
"2024-10-14",23.3659
"2024-10-15",23.6244
"2024-10-16",23.6526
"2024-10-17",23.7675
"2024-10-18",23.781
"2024-10-19",23.6352
"2024-10-20",24.7174
"2024-10-21",24.8214
"2024-10-22",25.1211
"2024-10-23",24.4839
"2024-10-24",24.0557
"2024-10-25",24.0469
"2024-10-26",24.2886
"2024-10-27",24.2455
"2024-10-28",24.8166
"2024-10-29",24.7084
"2024-10-30",25.1406
"2024-10-31",24.5086
"2024-11-01",24.265
"2024-11-02",23.9594
"2024-11-03",24.413
"2024-11-04",24.3105
"2024-11-05",23.4564
"2024-11-06",23.6119
"2024-11-07",24.6536
"2024-11-08",24.4734
"2024-11-09",24.4603
"2024-11-10",24.0485
"2024-11-11",24.4772
"2024-11-12",24.3889
"2024-11-13",24.3539
"2024-11-14",24.9727
"2024-11-15",24.8193
"2024-11-16",24.5584
"2024-11-17",25.1375
"2024-11-18",24.8401
"2024-11-19",24.5171
"2024-11-20",24.4265
"2024-11-21",24.3944
"2024-11-22",24.391
"2024-11-23",23.9849
"2024-11-24",24.0108
"2024-11-25",24.0738
"2024-11-26",23.9743
"2024-11-27",24.1765
"2024-11-28",21.8116
"2024-11-29",22.3558
"2024-11-30",23.6318
"2024-12-01",22.217
"2024-12-02",22.6115
"2024-12-03",23.1196
"2024-12-04",24.4573
"2024-12-05",24.3338
"2024-12-06",23.6757
"2024-12-07",23.9071
"2024-12-08",23.4087
"2024-12-09",22.3703
"2024-12-10",23.7015
"2024-12-11",24.3538
"2024-12-12",24.9689
"2024-12-13",24.6012
"2024-12-14",24.271
"2024-12-15",23.2481
"2024-12-16",23.4866
"2024-12-17",23.824
"2024-12-18",23.2436
"2024-12-19",24.0933
"2024-12-20",24.6522
"2024-12-21",24.598
"2024-12-22",24.2152
"2024-12-23",22.9233
"2024-12-24",21.9984
"2024-12-25",23.1495
"2024-12-26",23.0376
"2024-12-27",23.9185
"2024-12-28",24.1573
"2024-12-29",23.8834
"2024-12-30",24.3827
"2024-12-31",24.0875
"2025-01-01",23.8111
"2025-01-02",21.5825
"2025-01-03",21.3102
"2025-01-04",20.302
"2025-01-05",21.3763
"2025-01-06",22.5587
"2025-01-07",23.3384
"2025-01-08",23.4194
"2025-01-09",23.3957
"2025-01-10",23.9868
"2025-01-11",23.4043
"2025-01-12",24.014
"2025-01-13",24.0612
"2025-01-14",23.6182
"2025-01-15",23.932
"2025-01-16",23.4441
"2025-01-17",22.8751
"2025-01-18",23.9087
"2025-01-19",23.7273
"2025-01-20",23.5453
"2025-01-21",23.6915
"2025-01-22",23.7583
"2025-01-23",22.8066
"2025-01-24",22.4255
"2025-01-25",23.5196
"2025-01-26",22.8971
"2025-01-27",20.9234
"2025-01-28",22.6984
"2025-01-29",24.0184
"2025-01-30",24.5029
"2025-01-31",24.4698
"2025-02-01",23.7673
"2025-02-02",22.8206
"2025-02-03",21.4463
"2025-02-04",21.8886
"2025-02-05",22.7967
"2025-02-06",22.7011
"2025-02-07",22.3003
"2025-02-08",21.9078
"2025-02-09",20.9512
"2025-02-10",21.9918
"2025-02-11",23.6636
"2025-02-12",23.1487
"2025-02-13",21.5444
"2025-02-14",21.3401
"2025-02-15",21.6353
"2025-02-16",21.09
"2025-02-17",22.2525
"2025-02-18",22.942
"2025-02-19",21.7527
"2025-02-20",21.6295
"2025-02-21",22.0215
"2025-02-22",22.12
"2025-02-23",22.5817
"2025-02-24",23.2612
"2025-02-25",24.52
"2025-02-26",24.8406
"2025-02-27",24.6293
"2025-02-28",24.5238
"2025-03-01",24.2487
"2025-03-02",24.6461
"2025-03-03",24.3767
"2025-03-04",23.45
"2025-03-05",22.8846
"2025-03-06",22.0008
"2025-03-07",22.119
"2025-03-08",21.9307
"2025-03-09",21.4316
"2025-03-10",24.5472
"2025-03-11",24.2172
"2025-03-12",24.505
"2025-03-13",24.2404
"2025-03-14",23.945
"2025-03-15",24.0899
"2025-03-16",24.5727
"2025-03-17",24.4912
"2025-03-18",24.7304
"2025-03-19",24.5262
"2025-03-20",24.7963
"2025-03-21",24.6075
"2025-03-22",24.824
"2025-03-23",24.8925
"2025-03-24",25.0203
"2025-03-25",24.6796
"2025-03-26",24.1024
"2025-03-27",24.0075
"2025-03-28",23.8006
"2025-03-29",23.5775
"2025-03-30",23.8845
"2025-03-31",24.0319
"2025-04-01",24.663
"2025-04-02",24.9761
"2025-04-03",24.8426
"2025-04-04",24.4585
"2025-04-05",24.7507
"2025-04-06",24.4517
"2025-04-07",24.3476
"2025-04-08",24.4151
"2025-04-09",24.6228
"2025-04-10",24.4313
"2025-04-11",23.839
"2025-04-12",23.9487
"2025-04-13",24.9744
"2025-04-14",25.1627
"2025-04-15",25.1036
"2025-04-16",24.7145
"2025-04-17",25.1578
"2025-04-18",25.1191
"2025-04-19",24.9749
"2025-04-20",25.1254
"2025-04-21",24.7898
"2025-04-22",24.6983
"2025-04-23",24.8335
"2025-04-24",25.1713
"2025-04-25",24.9627
"2025-04-26",24.9073
"2025-04-27",24.7437
"2025-04-28",24.6757
"2025-04-29",24.8158
"2025-04-30",25.2508
"2025-05-01",25.5878
"2025-05-02",25.2392
"2025-05-03",24.8947
"2025-05-04",25.2524
"2025-05-05",24.8416
"2025-05-06",25.1109
"2025-05-07",24.7987
"2025-05-08",24.463
"2025-05-09",24.6964
"2025-05-10",24.9193
"2025-05-11",24.2481
"2025-05-12",23.6938
"2025-05-13",24.3854
"2025-05-14",24.8698
"2025-05-15",24.3661
"2025-05-16",24.459
"2025-05-17",23.8498
"2025-05-18",24.3434
"2025-05-19",24.1775
"2025-05-20",23.8307
"2025-05-21",23.5635
"2025-05-22",24.3952
"2025-05-23",24.6574
"2025-05-24",23.8062
"2025-05-25",23.8728
"2025-05-26",23.2901
"2025-05-27",23.6437
"2025-05-28",23.2434
"2025-05-29",22.8841
"2025-05-30",23.1368
"2025-05-31",23.5779
"2025-06-01",23.98
"2025-06-02",22.8933
"2025-06-03",22.6934
"2025-06-04",22.7429
"2025-06-05",23.828
"2025-06-06",22.9241
"2025-06-07",21.8317
"2025-06-08",21.4997
"2025-06-09",22.0909
"2025-06-10",23.1558
"2025-06-11",22.8004
"2025-06-12",22.4687
"2025-06-13",22.3388
"2025-06-14",23.0766
"2025-06-15",22.5646
"2025-06-16",22.0614
"2025-06-17",21.2923
"2025-06-18",21.7476
"2025-06-19",22.4753
"2025-06-20",22.5355
"2025-06-21",22.4867
"2025-06-22",22.666
"2025-06-23",22.3651
"2025-06-24",22.2072
"2025-06-25",22.3698
"2025-06-26",22.1012
"2025-06-27",22.2487
"2025-06-28",22.6605
"2025-06-29",21.2063
"2025-06-30",21.2096
"2025-07-01",21.4678
"2025-07-02",21.8094
"2025-07-03",22.0799
"2025-07-04",21.1771
"2025-07-05",21.7578
"2025-07-06",21.3766
"2025-07-07",21.5666
"2025-07-08",22.0059
"2025-07-09",22.4627
"2025-07-10",22.8954
"2025-07-11",22.836
"2025-07-12",22.3427
"2025-07-13",21.5618
"2025-07-14",21.6518
"2025-07-15",21.6399
"2025-07-16",22.1663
"2025-07-17",21.7596
"2025-07-18",22.2693
"2025-07-19",22.1007
"2025-07-20",22.0402
"2025-07-21",21.7882
"2025-07-22",21.5448
"2025-07-23",21.0984
"2025-07-24",20.5617
"2025-07-25",20.8819
"2025-07-26",21.7046
"2025-07-27",20.5684
"2025-07-28",21.3873
"2025-07-29",21.4983
"2025-07-30",21.771
"2025-07-31",22.252
"2025-08-01",23.6172
"2025-08-02",23.9967
"2025-08-03",23.4046
"2025-08-04",23.2742
"2025-08-05",22.3156
"2025-08-06",22.346
"2025-08-07",22.0567
"2025-08-08",21.719
"2025-08-09",21.9842
"2025-08-10",21.7313
"2025-08-11",22.1708
"2025-08-12",21.2476
"2025-08-13",21.0496
"2025-08-14",21.2534
"2025-08-15",21.2002
"2025-08-16",21.3043
"2025-08-17",21.4009
"2025-08-18",20.0911
"2025-08-19",19.8047
"2025-08-20",21.635
"2025-08-21",22.8075
"2025-08-22",23.3657
"2025-08-23",22.1302
"2025-08-24",21.1867
"2025-08-25",22.4412
"2025-08-26",20.9051
"2025-08-27",21.3071
"2025-08-28",21.4667
"2025-08-29",21.6684
"2025-08-30",21.7184
"2025-08-31",21.8845
"2025-09-01",22.0211
"2025-09-02",20.7469
"2025-09-03",20.5252
"2025-09-04",20.1198
"2025-09-05",20.3654
"2025-09-06",22.1161
"2025-09-07",22.7103
"2025-09-08",23.546
"2025-09-09",23.8562
"2025-09-10",22.8383
"2025-09-11",22.0024
"2025-09-12",22.9464
"2025-09-13",21.0688
"2025-09-14",21.4856
"2025-09-15",21.3485
"2025-09-16",22.2606
"2025-09-17",23.1953
"2025-09-18",22.7258
"2025-09-19",22.6897
"2025-09-20",21.4696
"2025-09-21",21.9898
"2025-09-22",21.7431
"2025-09-23",20.4487
"2025-09-24",21.4851
"2025-09-25",21.8874
"2025-09-26",21.6377
"2025-09-27",21.3663
"2025-09-28",21.3434
"2025-09-29",21.4954
"2025-09-30",20.517
"2025-10-01",20.5005
"2025-10-02",21.2006
"2025-10-03",22.0296
"2025-10-04",22.6202
"2025-10-05",23.3519
"2025-10-06",23.735
"2025-10-07",24.1179
"2025-10-08",24.2885
"2025-10-09",23.769
"2025-10-10",23.7293
"2025-10-11",23.3364
"2025-10-12",23.9832
"2025-10-13",24.2272
"2025-10-14",24.2068
"2025-10-15",24.1094
"2025-10-16",24.8051
"2025-10-17",24.6574
"2025-10-18",24.422
"2025-10-19",24.3666
"2025-10-20",24.2984
"2025-10-21",23.8806
"2025-10-22",23.9878
"2025-10-23",23.5085
"2025-10-24",23.7988
"2025-10-25",23.8486
"2025-10-26",23.1399
"2025-10-27",22.8575
"2025-10-28",22.7508
"2025-10-29",22.7183
"2025-10-30",23.2013
"2025-10-31",23.5976
"2025-11-01",24.3714
"2025-11-02",23.9276
"2025-11-03",22.662
"2025-11-04",22.5133
"2025-11-05",22.4503
"2025-11-06",23.2793
"2025-11-07",23.6722
"2025-11-08",23.3336
"2025-11-09",23.1468
"2025-11-10",23.0357
"2025-11-11",23.4076
"2025-11-12",24.4224
"2025-11-13",24.0779
"2025-11-14",23.4124
"2025-11-15",24.1735
"2025-11-16",24.2459
"2025-11-17",24.0933
"2025-11-18",23.8228
"2025-11-19",23.505
"2025-11-20",24.1381
"2025-11-21",24.544
"2025-11-22",24.2013
"2025-11-23",23.8031
"2025-11-24",23.8187
"2025-11-25",23.967
"2025-11-26",23.8691
"2025-11-27",23.6648
"2025-11-28",22.7056
"2025-11-29",21.4422
"2025-11-30",21.7989
"2025-12-01",22.6453
"2025-12-02",23.5684
"2025-12-03",23.8601
"2025-12-04",23.4842
"2025-12-05",23.8191
"2025-12-06",23.3617
"2025-12-07",23.7613
"2025-12-08",23.2483
"2025-12-09",23.6081
"2025-12-10",23.4604
"2025-12-11",23.5052
"2025-12-12",23.3016
"2025-12-13",23.095
"2025-12-14",22.8097
"2025-12-15",23.4272
"2025-12-16",24.078
"2025-12-17",23.9584
"2025-12-18",23.6718
"2025-12-19",23.2778
"2025-12-20",22.186
"2025-12-21",22.0005
"2025-12-22",21.6031
"2025-12-23",22.9928
"2025-12-24",22.6494
"2025-12-25",21.005
"2025-12-26",22.132
"2025-12-27",22.6633
"2025-12-28",23.2524
"2025-12-29",23.4369
"2025-12-30",23.8763
"2025-12-31",23.9427
