,"(deg C) Mean Dew Point Temperature (ERA5) at Anuradhapura, 2007-01-01 to 2025-12-31"
"2024-10-03",23.8831
"2024-10-04",24.2402
"2024-10-05",24.3307
"2024-10-06",24.599
"2024-10-07",24.5373
"2024-10-08",24.462
"2024-10-09",24.7635
"2024-10-10",24.4426
"2024-10-11",24.4932
"2024-10-12",24.132
"2024-10-13",24.6286
"2024-10-14",23.6714
"2024-10-15",24.0995
"2024-10-16",24.5567
"2024-10-17",24.2765
"2024-10-18",24.4267
"2024-10-19",24.2915
"2024-10-20",24.9549
"2024-10-21",24.9163
"2024-10-22",24.9817
"2024-10-23",24.5312
"2024-10-24",23.8249
"2024-10-25",24.5143
"2024-10-26",24.5909
"2024-10-27",25.0559
"2024-10-28",25.231
"2024-10-29",24.6974
"2024-10-30",24.912
"2024-10-31",24.3475
"2024-11-01",24.321
"2024-11-02",23.9929
"2024-11-03",24.3677
"2024-11-04",24.2326
"2024-11-05",23.0003
"2024-11-06",23.5472
"2024-11-07",24.7729
"2024-11-08",24.5178
"2024-11-09",24.3656
"2024-11-10",24.0282
"2024-11-11",24.8169
"2024-11-12",25.0627
"2024-11-13",24.5259
"2024-11-14",24.7989
"2024-11-15",25.0337
"2024-11-16",24.8696
"2024-11-17",24.9088
"2024-11-18",24.7287
"2024-11-19",24.6913
"2024-11-20",24.5178
"2024-11-21",24.2317
"2024-11-22",24.3297
"2024-11-23",24.1987
"2024-11-24",23.9974
"2024-11-25",23.8955
"2024-11-26",23.9742
"2024-11-27",23.6826
"2024-11-28",21.8029
"2024-11-29",22.9107
"2024-11-30",24.2786
"2024-12-01",23.5714
"2024-12-02",22.9497
"2024-12-03",23.5207
"2024-12-04",24.2643
"2024-12-05",24.3871
"2024-12-06",23.6453
"2024-12-07",23.564
"2024-12-08",23.4218
"2024-12-09",22.9384
"2024-12-10",23.5746
"2024-12-11",24.3207
"2024-12-12",24.6456
"2024-12-13",24.2925
"2024-12-14",24.0449
"2024-12-15",22.6953
"2024-12-16",23.5953
"2024-12-17",23.7132
"2024-12-18",23.4485
"2024-12-19",24.2582
"2024-12-20",24.8238
"2024-12-21",25.2027
"2024-12-22",24.2441
"2024-12-23",22.6576
"2024-12-24",22.1783
"2024-12-25",22.7405
"2024-12-26",23.3581
"2024-12-27",23.7217
"2024-12-28",23.5644
"2024-12-29",23.4055
"2024-12-30",24.2316
"2024-12-31",24.009
"2025-01-01",23.2751
"2025-01-02",21.1382
"2025-01-03",21.1079
"2025-01-04",20.481
"2025-01-05",20.9766
"2025-01-06",22.1511
"2025-01-07",23.1809
"2025-01-08",22.6897
"2025-01-09",22.7069
"2025-01-10",23.4484
"2025-01-11",22.7023
"2025-01-12",23.9874
"2025-01-13",23.8245
"2025-01-14",23.621
"2025-01-15",23.756
"2025-01-16",23.0399
"2025-01-17",22.2889
"2025-01-18",23.7748
"2025-01-19",23.9296
"2025-01-20",23.5961
"2025-01-21",22.8182
"2025-01-22",23.7759
"2025-01-23",22.7898
"2025-01-24",22.3245
"2025-01-25",22.7975
"2025-01-26",22.2708
"2025-01-27",20.7782
"2025-01-28",21.8979
"2025-01-29",23.6023
"2025-01-30",24.5357
"2025-01-31",24.4509
"2025-02-01",23.2985
"2025-02-02",22.8088
"2025-02-03",21.5059
"2025-02-04",21.5235
"2025-02-05",22.287
"2025-02-06",22.3551
"2025-02-07",21.7203
"2025-02-08",21.6355
"2025-02-09",21.2867
"2025-02-10",21.4914
"2025-02-11",23.3952
"2025-02-12",22.9291
"2025-02-13",21.0923
"2025-02-14",21.0712
"2025-02-15",20.5274
"2025-02-16",20.8202
"2025-02-17",21.4454
"2025-02-18",21.6245
"2025-02-19",21.2175
"2025-02-20",21.4156
"2025-02-21",21.6446
"2025-02-22",21.7752
"2025-02-23",22.2926
"2025-02-24",22.5759
"2025-02-25",23.9688
"2025-02-26",24.5033
"2025-02-27",24.5826
"2025-02-28",24.4835
"2025-03-01",24.4667
"2025-03-02",24.6047
"2025-03-03",24.4477
"2025-03-04",23.4553
"2025-03-05",22.8968
"2025-03-06",22.3106
"2025-03-07",21.9894
"2025-03-08",21.3551
"2025-03-09",20.5389
"2025-03-10",24.1002
"2025-03-11",24.0128
"2025-03-12",23.4711
"2025-03-13",24.1753
"2025-03-14",23.4898
"2025-03-15",23.788
"2025-03-16",24.7059
"2025-03-17",24.4375
"2025-03-18",24.654
"2025-03-19",24.749
"2025-03-20",24.3435
"2025-03-21",24.8086
"2025-03-22",24.9865
"2025-03-23",24.5956
"2025-03-24",24.5911
"2025-03-25",24.2066
"2025-03-26",23.5363
"2025-03-27",23.9048
"2025-03-28",23.3826
"2025-03-29",22.387
"2025-03-30",23.1295
"2025-03-31",23.1615
"2025-04-01",23.9857
"2025-04-02",24.7295
"2025-04-03",24.4907
"2025-04-04",24.319
"2025-04-05",24.4705
"2025-04-06",24.4924
"2025-04-07",24.5048
"2025-04-08",24.6924
"2025-04-09",24.7945
"2025-04-10",24.9391
"2025-04-11",24.4454
"2025-04-12",24.715
"2025-04-13",25.1694
"2025-04-14",25.2342
"2025-04-15",24.7763
"2025-04-16",24.5602
"2025-04-17",24.964
"2025-04-18",25.1594
"2025-04-19",25.3003
"2025-04-20",25.3238
"2025-04-21",24.9883
"2025-04-22",24.684
"2025-04-23",25.0193
"2025-04-24",25.1933
"2025-04-25",25.0143
"2025-04-26",24.5818
"2025-04-27",24.5417
"2025-04-28",24.7324
"2025-04-29",25.1027
"2025-04-30",24.9445
"2025-05-01",25.2895
"2025-05-02",25.191
"2025-05-03",25.3025
"2025-05-04",24.9792
"2025-05-05",24.6506
"2025-05-06",24.852
"2025-05-07",24.6457
"2025-05-08",24.6564
"2025-05-09",25.189
"2025-05-10",24.9804
"2025-05-11",24.3442
"2025-05-12",25.0347
"2025-05-13",25.4199
"2025-05-14",25.6447
"2025-05-15",25.1355
"2025-05-16",25.0471
"2025-05-17",24.2649
"2025-05-18",25.2257
"2025-05-19",25.4689
"2025-05-20",25.0927
"2025-05-21",25.1171
"2025-05-22",25.3415
"2025-05-23",25.4242
"2025-05-24",24.5873
"2025-05-25",24.9939
"2025-05-26",24.4623
"2025-05-27",24.9716
"2025-05-28",24.8976
"2025-05-29",24.3519
"2025-05-30",24.361
"2025-05-31",25.0701
"2025-06-01",25.3757
"2025-06-02",24.5027
"2025-06-03",24.3883
"2025-06-04",24.2837
"2025-06-05",25.033
"2025-06-06",24.3736
"2025-06-07",24.0234
"2025-06-08",23.8829
"2025-06-09",24.3144
"2025-06-10",24.7559
"2025-06-11",24.3147
"2025-06-12",24.0402
"2025-06-13",24.2416
"2025-06-14",24.0248
"2025-06-15",23.9205
"2025-06-16",23.7018
"2025-06-17",23.4191
"2025-06-18",23.7351
"2025-06-19",24.2012
"2025-06-20",24.3619
"2025-06-21",24.6274
"2025-06-22",24.3197
"2025-06-23",24.0641
"2025-06-24",23.976
"2025-06-25",24.2396
"2025-06-26",23.8479
"2025-06-27",24.1608
"2025-06-28",24.4515
"2025-06-29",23.169
"2025-06-30",23.4921
"2025-07-01",23.76
"2025-07-02",23.8043
"2025-07-03",24.0527
"2025-07-04",23.4054
"2025-07-05",23.7925
"2025-07-06",23.3491
"2025-07-07",23.392
"2025-07-08",23.7691
"2025-07-09",23.8508
"2025-07-10",23.8618
"2025-07-11",24.1258
"2025-07-12",24.1498
"2025-07-13",23.5209
"2025-07-14",23.4175
"2025-07-15",23.401
"2025-07-16",23.5592
"2025-07-17",23.2266
"2025-07-18",23.5254
"2025-07-19",23.4606
"2025-07-20",23.0115
"2025-07-21",22.945
"2025-07-22",23.5037
"2025-07-23",22.8154
"2025-07-24",22.4854
"2025-07-25",22.7571
"2025-07-26",22.7101
"2025-07-27",22.5287
"2025-07-28",22.8149
"2025-07-29",22.5459
"2025-07-30",22.6699
"2025-07-31",23.3723
"2025-08-01",23.9458
"2025-08-02",23.706
"2025-08-03",24.066
"2025-08-04",23.5767
"2025-08-05",23.1714
"2025-08-06",23.1918
"2025-08-07",23.0197
"2025-08-08",22.6772
"2025-08-09",23.0442
"2025-08-10",23.0465
"2025-08-11",23.2566
"2025-08-12",22.7988
"2025-08-13",22.6076
"2025-08-14",22.8766
"2025-08-15",22.8936
"2025-08-16",22.8642
"2025-08-17",23.2412
"2025-08-18",22.5337
"2025-08-19",21.8251
"2025-08-20",22.3472
"2025-08-21",21.9022
"2025-08-22",22.9062
"2025-08-23",22.8634
"2025-08-24",22.5947
"2025-08-25",23.0252
"2025-08-26",22.5532
"2025-08-27",22.9392
"2025-08-28",22.8349
"2025-08-29",23.1025
"2025-08-30",23.2917
"2025-08-31",23.4151
"2025-09-01",23.4178
"2025-09-02",22.6444
"2025-09-03",22.5406
"2025-09-04",22.3344
"2025-09-05",22.6244
"2025-09-06",23.2421
"2025-09-07",23.1911
"2025-09-08",23.921
"2025-09-09",24.121
"2025-09-10",23.6679
"2025-09-11",23.4232
"2025-09-12",23.9448
"2025-09-13",22.7401
"2025-09-14",22.8565
"2025-09-15",23.277
"2025-09-16",23.3621
"2025-09-17",23.5059
"2025-09-18",23.6212
"2025-09-19",23.5294
"2025-09-20",22.96
"2025-09-21",23.3466
"2025-09-22",23.2415
"2025-09-23",22.3828
"2025-09-24",23.7889
"2025-09-25",23.5388
"2025-09-26",23.9933
"2025-09-27",23.7118
"2025-09-28",23.4431
"2025-09-29",23.3795
"2025-09-30",22.8837
"2025-10-01",22.8808
"2025-10-02",22.9521
"2025-10-03",23.4376
"2025-10-04",23.1519
"2025-10-05",23.194
"2025-10-06",24.081
"2025-10-07",24.2465
"2025-10-08",24.0579
"2025-10-09",23.3163
"2025-10-10",23.2254
"2025-10-11",23.2026
"2025-10-12",23.2774
"2025-10-13",24.1397
"2025-10-14",24.2244
"2025-10-15",24.3066
"2025-10-16",24.6916
"2025-10-17",24.8184
"2025-10-18",24.4631
"2025-10-19",24.3051
"2025-10-20",24.3524
"2025-10-21",24.1086
"2025-10-22",23.9909
"2025-10-23",23.9029
"2025-10-24",24.4253
"2025-10-25",24.6499
"2025-10-26",24.7279
"2025-10-27",24.5555
"2025-10-28",24.2104
"2025-10-29",23.8577
"2025-10-30",23.7065
"2025-10-31",24.0513
"2025-11-01",24.3648
"2025-11-02",23.7831
"2025-11-03",23.8929
"2025-11-04",24.1638
"2025-11-05",24.4777
"2025-11-06",24.0448
"2025-11-07",24.1086
"2025-11-08",23.6345
"2025-11-09",23.5243
"2025-11-10",23.8917
"2025-11-11",24.3291
"2025-11-12",24.5708
"2025-11-13",23.9869
"2025-11-14",22.5612
"2025-11-15",24.0884
"2025-11-16",24.1982
"2025-11-17",23.9987
"2025-11-18",23.6739
"2025-11-19",23.3921
"2025-11-20",24.3423
"2025-11-21",24.5196
"2025-11-22",24.4723
"2025-11-23",23.9074
"2025-11-24",23.6192
"2025-11-25",23.7882
"2025-11-26",23.6423
"2025-11-27",22.9391
"2025-11-28",23.6068
"2025-11-29",22.4021
"2025-11-30",22.4209
"2025-12-01",23.8066
"2025-12-02",23.8845
"2025-12-03",23.3388
"2025-12-04",23.4754
"2025-12-05",23.8229
"2025-12-06",22.8525
"2025-12-07",23.6562
"2025-12-08",23.1176
"2025-12-09",23.5335
"2025-12-10",23.4314
"2025-12-11",23.3162
"2025-12-12",23.4514
"2025-12-13",22.6753
"2025-12-14",21.7159
"2025-12-15",22.6207
"2025-12-16",23.8551
"2025-12-17",23.8453
"2025-12-18",23.1998
"2025-12-19",21.8722
"2025-12-20",20.6553
"2025-12-21",21.2095
"2025-12-22",20.5851
"2025-12-23",22.6606
"2025-12-24",22.1467
"2025-12-25",21.6983
"2025-12-26",21.9639
"2025-12-27",22.1436
"2025-12-28",22.8192
"2025-12-29",22.9995
"2025-12-30",23.2902
"2025-12-31",23.8265
