,"(deg C) Mean Dew Point Temperature (ERA5) at Mullaitivu, 2007-01-01 to 2025-12-31"
"2024-10-06",25.0875
"2024-10-07",24.9636
"2024-10-08",24.9521
"2024-10-09",25.0806
"2024-10-10",24.8943
"2024-10-11",24.9218
"2024-10-12",24.5495
"2024-10-13",25.1484
"2024-10-14",24.156
"2024-10-15",24.1233
"2024-10-16",25.233
"2024-10-17",24.8318
"2024-10-18",25.0432
"2024-10-19",25.2633
"2024-10-20",25.4378
"2024-10-21",25.231
"2024-10-22",25.3643
"2024-10-23",25.132
"2024-10-24",24.3616
"2024-10-25",24.9989
"2024-10-26",25.1747
"2024-10-27",25.4318
"2024-10-28",25.608
"2024-10-29",25.3762
"2024-10-30",25.249
"2024-10-31",24.7892
"2024-11-01",24.6815
"2024-11-02",24.3296
"2024-11-03",24.826
"2024-11-04",24.5222
"2024-11-05",23.667
"2024-11-06",24.5193
"2024-11-07",25.0731
"2024-11-08",25.0453
"2024-11-09",24.969
"2024-11-10",24.8256
"2024-11-11",25.2151
"2024-11-12",25.612
"2024-11-13",24.8508
"2024-11-14",25.1039
"2024-11-15",25.4244
"2024-11-16",25.1547
"2024-11-17",25.1214
"2024-11-18",25.2092
"2024-11-19",25.0125
"2024-11-20",24.8201
"2024-11-21",24.6532
"2024-11-22",24.8553
"2024-11-23",24.7447
"2024-11-24",24.1624
"2024-11-25",24.2664
"2024-11-26",24.4398
"2024-11-27",24.0764
"2024-11-28",22.2883
"2024-11-29",22.6449
"2024-11-30",24.3193
"2024-12-01",24.3115
"2024-12-02",23.7628
"2024-12-03",24.3283
"2024-12-04",24.6808
"2024-12-05",24.8374
"2024-12-06",24.3553
"2024-12-07",23.7646
"2024-12-08",23.9037
"2024-12-09",23.6754
"2024-12-10",24.0536
"2024-12-11",24.5783
"2024-12-12",24.8767
"2024-12-13",24.665
"2024-12-14",24.2454
"2024-12-15",22.8217
"2024-12-16",23.5499
"2024-12-17",23.9146
"2024-12-18",24.1258
"2024-12-19",24.2415
"2024-12-20",25.1212
"2024-12-21",25.5654
"2024-12-22",24.5065
"2024-12-23",23.1222
"2024-12-24",22.8491
"2024-12-25",23.5197
"2024-12-26",23.9434
"2024-12-27",24.1415
"2024-12-28",23.7987
"2024-12-29",23.9275
"2024-12-30",24.6028
"2024-12-31",24.4216
"2025-01-01",23.1222
"2025-01-02",21.0899
"2025-01-03",21.0292
"2025-01-04",20.663
"2025-01-05",20.9898
"2025-01-06",22.8287
"2025-01-07",23.3646
"2025-01-08",22.4262
"2025-01-09",22.6695
"2025-01-10",23.6825
"2025-01-11",23.0019
"2025-01-12",24.2073
"2025-01-13",24.2051
"2025-01-14",23.9494
"2025-01-15",24.0068
"2025-01-16",22.7764
"2025-01-17",22.4038
"2025-01-18",23.9279
"2025-01-19",24.2633
"2025-01-20",23.7581
"2025-01-21",22.7066
"2025-01-22",23.9396
"2025-01-23",22.9977
"2025-01-24",22.5171
"2025-01-25",22.5169
"2025-01-26",21.9986
"2025-01-27",21.025
"2025-01-28",21.5514
"2025-01-29",23.6298
"2025-01-30",24.7554
"2025-01-31",24.8207
"2025-02-01",24.0478
"2025-02-02",23.3742
"2025-02-03",22.201
"2025-02-04",22.2304
"2025-02-05",22.5514
"2025-02-06",22.409
"2025-02-07",21.9389
"2025-02-08",22.0123
"2025-02-09",21.7956
"2025-02-10",21.8652
"2025-02-11",23.5215
"2025-02-12",23.2369
"2025-02-13",21.4986
"2025-02-14",21.4914
"2025-02-15",20.9687
"2025-02-16",21.2036
"2025-02-17",21.5177
"2025-02-18",21.6681
"2025-02-19",21.4904
"2025-02-20",21.8564
"2025-02-21",22.0412
"2025-02-22",22.0637
"2025-02-23",22.7744
"2025-02-24",23.057
"2025-02-25",24.5615
"2025-02-26",25.1482
"2025-02-27",24.9991
"2025-02-28",24.8619
"2025-03-01",25.0505
"2025-03-02",25.0954
"2025-03-03",24.8396
"2025-03-04",24.1666
"2025-03-05",23.7371
"2025-03-06",23.4083
"2025-03-07",23.0944
"2025-03-08",22.0729
"2025-03-09",21.2497
"2025-03-10",24.4429
"2025-03-11",24.6146
"2025-03-12",24.1019
"2025-03-13",24.6038
"2025-03-14",23.931
"2025-03-15",24.2476
"2025-03-16",25.1871
"2025-03-17",25.3028
"2025-03-18",25.0897
"2025-03-19",24.9267
"2025-03-20",24.7697
"2025-03-21",25.3153
"2025-03-22",25.3948
"2025-03-23",25.0728
"2025-03-24",25.0961
"2025-03-25",24.213
"2025-03-26",23.9015
"2025-03-27",24.3628
"2025-03-28",24.1884
"2025-03-29",22.6679
"2025-03-30",23.6582
"2025-03-31",23.7877
"2025-04-01",23.8633
"2025-04-02",25.1876
"2025-04-03",24.9898
"2025-04-04",24.9271
"2025-04-05",24.8923
"2025-04-06",24.8155
"2025-04-07",24.9724
"2025-04-08",25.2616
"2025-04-09",25.1017
"2025-04-10",25.4342
"2025-04-11",24.9107
"2025-04-12",25.2157
"2025-04-13",25.5567
"2025-04-14",25.4247
"2025-04-15",25.413
"2025-04-16",24.9969
"2025-04-17",25.069
"2025-04-18",25.3434
"2025-04-19",25.4097
"2025-04-20",25.5291
"2025-04-21",25.0871
"2025-04-22",25.0618
"2025-04-23",25.3172
"2025-04-24",25.5238
"2025-04-25",25.4503
"2025-04-26",24.9479
"2025-04-27",24.9612
"2025-04-28",24.9185
"2025-04-29",25.3359
"2025-04-30",25.4011
"2025-05-01",25.6863
"2025-05-02",25.6194
"2025-05-03",25.719
"2025-05-04",25.2895
"2025-05-05",25.2317
"2025-05-06",24.9753
"2025-05-07",25.0662
"2025-05-08",25.2929
"2025-05-09",25.5471
"2025-05-10",25.237
"2025-05-11",24.8214
"2025-05-12",25.4017
"2025-05-13",25.7018
"2025-05-14",26.1127
"2025-05-15",25.83
"2025-05-16",25.5196
"2025-05-17",24.5249
"2025-05-18",25.6128
"2025-05-19",25.8976
"2025-05-20",25.3683
"2025-05-21",25.5023
"2025-05-22",25.7523
"2025-05-23",25.6729
"2025-05-24",25.0776
"2025-05-25",25.2677
"2025-05-26",24.887
"2025-05-27",25.3016
"2025-05-28",25.3048
"2025-05-29",24.7513
"2025-05-30",24.8716
"2025-05-31",25.3202
"2025-06-01",25.5701
"2025-06-02",24.9773
"2025-06-03",24.7126
"2025-06-04",24.8512
"2025-06-05",25.2133
"2025-06-06",24.6298
"2025-06-07",24.5601
"2025-06-08",24.4982
"2025-06-09",24.9279
"2025-06-10",25.0568
"2025-06-11",24.8543
"2025-06-12",24.3812
"2025-06-13",24.6086
"2025-06-14",24.3393
"2025-06-15",24.1881
"2025-06-16",24.0837
"2025-06-17",23.8912
"2025-06-18",24.3364
"2025-06-19",24.6453
"2025-06-20",24.7454
"2025-06-21",25.0229
"2025-06-22",24.688
"2025-06-23",24.5453
"2025-06-24",24.5893
"2025-06-25",24.6881
"2025-06-26",24.4194
"2025-06-27",24.7589
"2025-06-28",24.9589
"2025-06-29",23.8637
"2025-06-30",24.0413
"2025-07-01",24.4336
"2025-07-02",24.5363
"2025-07-03",24.401
"2025-07-04",24.0701
"2025-07-05",24.2691
"2025-07-06",24.1422
"2025-07-07",24.093
"2025-07-08",24.4479
"2025-07-09",24.4901
"2025-07-10",24.5839
"2025-07-11",24.7591
"2025-07-12",24.8403
"2025-07-13",24.3728
"2025-07-14",24.2958
"2025-07-15",24.2552
"2025-07-16",24.4228
"2025-07-17",23.7334
"2025-07-18",24.5438
"2025-07-19",24.5323
"2025-07-20",23.9015
"2025-07-21",24.0137
"2025-07-22",23.9328
"2025-07-23",23.8761
"2025-07-24",23.5196
"2025-07-25",23.523
"2025-07-26",23.2875
"2025-07-27",22.9866
"2025-07-28",23.6207
"2025-07-29",23.1603
"2025-07-30",23.0895
"2025-07-31",23.9699
"2025-08-01",24.3092
"2025-08-02",24.2425
"2025-08-03",24.2851
"2025-08-04",24.5455
"2025-08-05",23.8901
"2025-08-06",24.0927
"2025-08-07",23.7055
"2025-08-08",23.4343
"2025-08-09",23.6634
"2025-08-10",23.4852
"2025-08-11",23.6985
"2025-08-12",23.4837
"2025-08-13",23.4719
"2025-08-14",23.5416
"2025-08-15",23.5682
"2025-08-16",23.5512
"2025-08-17",23.7556
"2025-08-18",23.1181
"2025-08-19",22.2919
"2025-08-20",22.9827
"2025-08-21",23.3251
"2025-08-22",23.1799
"2025-08-23",23.4028
"2025-08-24",23.4349
"2025-08-25",23.9557
"2025-08-26",23.3217
"2025-08-27",23.6602
"2025-08-28",23.4696
"2025-08-29",23.716
"2025-08-30",24.0447
"2025-08-31",24.2492
"2025-09-01",24.2091
"2025-09-02",23.6443
"2025-09-03",23.5183
"2025-09-04",23.3421
"2025-09-05",23.6132
"2025-09-06",24.154
"2025-09-07",24.6544
"2025-09-08",24.8612
"2025-09-09",24.6086
"2025-09-10",24.2457
"2025-09-11",24.254
"2025-09-12",24.9015
"2025-09-13",23.8462
"2025-09-14",23.7327
"2025-09-15",24.1194
"2025-09-16",24.1717
"2025-09-17",24.2879
"2025-09-18",24.2019
"2025-09-19",24.3548
"2025-09-20",23.9606
"2025-09-21",23.9042
"2025-09-22",23.6885
"2025-09-23",23.6622
"2025-09-24",24.1484
"2025-09-25",23.9155
"2025-09-26",24.2286
"2025-09-27",24.0657
"2025-09-28",23.7002
"2025-09-29",23.6304
"2025-09-30",23.4137
"2025-10-01",23.5248
"2025-10-02",23.8444
"2025-10-03",24
"2025-10-04",23.6519
"2025-10-05",23.6953
"2025-10-06",24.6836
"2025-10-07",24.6935
"2025-10-08",24.2207
"2025-10-09",24.1172
"2025-10-10",24.1408
"2025-10-11",23.6714
"2025-10-12",23.928
"2025-10-13",24.6139
"2025-10-14",24.5778
"2025-10-15",24.6204
"2025-10-16",24.9378
"2025-10-17",25.0886
"2025-10-18",24.8208
"2025-10-19",24.5984
"2025-10-20",24.5604
"2025-10-21",24.5246
"2025-10-22",24.4307
"2025-10-23",24.46
"2025-10-24",24.9142
"2025-10-25",24.8521
"2025-10-26",25.2763
"2025-10-27",24.9831
"2025-10-28",24.6472
"2025-10-29",24.4414
"2025-10-30",24.4651
"2025-10-31",24.701
"2025-11-01",24.8839
"2025-11-02",24.4694
"2025-11-03",24.6364
"2025-11-04",24.8866
"2025-11-05",25.0373
"2025-11-06",24.373
"2025-11-07",24.541
"2025-11-08",24.2438
"2025-11-09",23.8913
"2025-11-10",24.2804
"2025-11-11",24.7528
"2025-11-12",25.0477
"2025-11-13",24.4144
"2025-11-14",22.9588
"2025-11-15",24.5198
"2025-11-16",24.4741
"2025-11-17",24.2504
"2025-11-18",24.3667
"2025-11-19",23.848
"2025-11-20",24.8276
"2025-11-21",24.7741
"2025-11-22",24.6195
"2025-11-23",24.3436
"2025-11-24",23.9143
"2025-11-25",24.0183
"2025-11-26",24.1196
"2025-11-27",23.1635
"2025-11-28",23.9813
"2025-11-29",23.3366
"2025-11-30",22.8484
"2025-12-01",23.9828
"2025-12-02",24.4676
"2025-12-03",23.7157
"2025-12-04",23.9206
"2025-12-05",24.2109
"2025-12-06",23.3537
"2025-12-07",24.0048
"2025-12-08",23.5458
"2025-12-09",23.8142
"2025-12-10",23.6247
"2025-12-11",23.461
"2025-12-12",23.7309
"2025-12-13",22.5223
"2025-12-14",21.4634
"2025-12-15",22.8603
"2025-12-16",24.2562
"2025-12-17",24.1484
"2025-12-18",22.9816
"2025-12-19",21.41
"2025-12-20",20.2694
"2025-12-21",20.9405
"2025-12-22",20.9541
"2025-12-23",22.7703
"2025-12-24",21.9318
"2025-12-25",22.362
"2025-12-26",22.5245
"2025-12-27",22.1912
"2025-12-28",22.9362
"2025-12-29",22.9121
"2025-12-30",23.3832
"2025-12-31",24.0494
