,"(deg C) Mean Dew Point Temperature (ERA5) at Trincomalee, 2007-01-01 to 2025-12-31"
"2024-10-01",24.355
"2024-10-02",24.3393
"2024-10-03",23.6417
"2024-10-04",23.8997
"2024-10-05",24.2519
"2024-10-06",24.4403
"2024-10-07",24.6533
"2024-10-08",24.8223
"2024-10-09",24.57
"2024-10-10",24.403
"2024-10-11",24.3389
"2024-10-12",23.7862
"2024-10-13",24.4317
"2024-10-14",23.7028
"2024-10-15",23.6915
"2024-10-16",24.0824
"2024-10-17",23.8394
"2024-10-18",24.115
"2024-10-19",24.2411
"2024-10-20",24.9936
"2024-10-21",24.9813
"2024-10-22",25.0891
"2024-10-23",24.5272
"2024-10-24",23.6993
"2024-10-25",24.4522
"2024-10-26",24.5798
"2024-10-27",24.7606
"2024-10-28",24.9919
"2024-10-29",24.8137
"2024-10-30",24.7342
"2024-10-31",24.5617
"2024-11-01",24.6363
"2024-11-02",24.244
"2024-11-03",24.5684
"2024-11-04",24.6523
"2024-11-05",23.5091
"2024-11-06",23.8335
"2024-11-07",25.0034
"2024-11-08",24.7941
"2024-11-09",24.6869
"2024-11-10",24.4997
"2024-11-11",24.8105
"2024-11-12",24.8576
"2024-11-13",24.4942
"2024-11-14",25.0863
"2024-11-15",25.3696
"2024-11-16",25.0806
"2024-11-17",25.1021
"2024-11-18",25.155
"2024-11-19",24.9593
"2024-11-20",24.7419
"2024-11-21",24.4625
"2024-11-22",24.7242
"2024-11-23",24.4857
"2024-11-24",24.2215
"2024-11-25",24.1425
"2024-11-26",24.11
"2024-11-27",24.3629
"2024-11-28",22.1403
"2024-11-29",22.5874
"2024-11-30",23.8043
"2024-12-01",23.2642
"2024-12-02",22.7172
"2024-12-03",23.4529
"2024-12-04",24.648
"2024-12-05",24.6365
"2024-12-06",23.8836
"2024-12-07",23.7705
"2024-12-08",23.6863
"2024-12-09",22.9009
"2024-12-10",23.9615
"2024-12-11",24.7096
"2024-12-12",25.0403
"2024-12-13",24.7056
"2024-12-14",24.181
"2024-12-15",23.1684
"2024-12-16",23.9087
"2024-12-17",24.1776
"2024-12-18",23.6002
"2024-12-19",24.3828
"2024-12-20",24.6202
"2024-12-21",25.116
"2024-12-22",24.2483
"2024-12-23",22.8549
"2024-12-24",22.2722
"2024-12-25",22.7647
"2024-12-26",23.5273
"2024-12-27",24.154
"2024-12-28",24.0607
"2024-12-29",23.6396
"2024-12-30",24.5158
"2024-12-31",24.2772
"2025-01-01",23.6492
"2025-01-02",21.3014
"2025-01-03",21.1679
"2025-01-04",20.5095
"2025-01-05",21.1592
"2025-01-06",22.9069
"2025-01-07",23.4835
"2025-01-08",23.0541
"2025-01-09",22.995
"2025-01-10",23.7454
"2025-01-11",23.273
"2025-01-12",24.2978
"2025-01-13",24.096
"2025-01-14",23.8181
"2025-01-15",24.0896
"2025-01-16",23.1922
"2025-01-17",22.6572
"2025-01-18",24.1241
"2025-01-19",24.0528
"2025-01-20",23.8821
"2025-01-21",23.463
"2025-01-22",23.9323
"2025-01-23",22.7495
"2025-01-24",22.446
"2025-01-25",22.94
"2025-01-26",22.4221
"2025-01-27",20.9232
"2025-01-28",21.9509
"2025-01-29",23.7965
"2025-01-30",24.6907
"2025-01-31",24.5572
"2025-02-01",23.5633
"2025-02-02",23.1898
"2025-02-03",21.8156
"2025-02-04",21.8563
"2025-02-05",22.5127
"2025-02-06",22.6171
"2025-02-07",22.1558
"2025-02-08",22.0021
"2025-02-09",21.4276
"2025-02-10",21.9438
"2025-02-11",23.7115
"2025-02-12",23.1452
"2025-02-13",21.2714
"2025-02-14",21.2352
"2025-02-15",20.9966
"2025-02-16",21.1746
"2025-02-17",21.6697
"2025-02-18",21.8134
"2025-02-19",21.4969
"2025-02-20",21.65
"2025-02-21",21.9335
"2025-02-22",22.0155
"2025-02-23",22.7047
"2025-02-24",23.184
"2025-02-25",24.4566
"2025-02-26",25.1033
"2025-02-27",24.8758
"2025-02-28",24.7367
"2025-03-01",24.8367
"2025-03-02",24.9379
"2025-03-03",24.6322
"2025-03-04",23.8709
"2025-03-05",23.271
"2025-03-06",22.5472
"2025-03-07",22.693
"2025-03-08",21.8249
"2025-03-09",21.1731
"2025-03-10",24.5877
"2025-03-11",24.315
"2025-03-12",24.1474
"2025-03-13",24.4773
"2025-03-14",23.8003
"2025-03-15",24.2004
"2025-03-16",25.0445
"2025-03-17",24.7534
"2025-03-18",24.9539
"2025-03-19",24.7832
"2025-03-20",24.6442
"2025-03-21",25.2639
"2025-03-22",25.189
"2025-03-23",25.012
"2025-03-24",25.0877
"2025-03-25",24.8204
"2025-03-26",23.7964
"2025-03-27",24.0567
"2025-03-28",23.7655
"2025-03-29",22.6569
"2025-03-30",23.8352
"2025-03-31",23.87
"2025-04-01",24.4688
"2025-04-02",25.0071
"2025-04-03",24.8188
"2025-04-04",24.6795
"2025-04-05",25.1313
"2025-04-06",24.4875
"2025-04-07",24.5418
"2025-04-08",24.8959
"2025-04-09",24.2854
"2025-04-10",24.5385
"2025-04-11",24.0922
"2025-04-12",24.3182
"2025-04-13",24.9778
"2025-04-14",25.0956
"2025-04-15",25.1985
"2025-04-16",24.6847
"2025-04-17",24.9641
"2025-04-18",24.74
"2025-04-19",25.1166
"2025-04-20",24.935
"2025-04-21",24.7161
"2025-04-22",24.771
"2025-04-23",24.9872
"2025-04-24",25.1703
"2025-04-25",25.0036
"2025-04-26",24.5332
"2025-04-27",24.7555
"2025-04-28",24.859
"2025-04-29",25.205
"2025-04-30",25.0778
"2025-05-01",25.3741
"2025-05-02",25.2801
"2025-05-03",25.1038
"2025-05-04",25.1978
"2025-05-05",24.8619
"2025-05-06",24.8863
"2025-05-07",24.5257
"2025-05-08",24.5232
"2025-05-09",24.9155
"2025-05-10",24.9654
"2025-05-11",24.1598
"2025-05-12",24.6358
"2025-05-13",25.1192
"2025-05-14",25.3398
"2025-05-15",25.1885
"2025-05-16",25.0015
"2025-05-17",24.3942
"2025-05-18",24.9855
"2025-05-19",25.0602
"2025-05-20",24.7581
"2025-05-21",24.686
"2025-05-22",24.9834
"2025-05-23",25.1903
"2025-05-24",24.3953
"2025-05-25",24.6132
"2025-05-26",23.977
"2025-05-27",24.4912
"2025-05-28",24.1833
"2025-05-29",23.7199
"2025-05-30",23.9427
"2025-05-31",24.4654
"2025-06-01",25.2053
"2025-06-02",24.0394
"2025-06-03",23.8123
"2025-06-04",23.8058
"2025-06-05",24.9492
"2025-06-06",23.8751
"2025-06-07",23.4295
"2025-06-08",23.3105
"2025-06-09",23.7635
"2025-06-10",24.1997
"2025-06-11",23.7216
"2025-06-12",23.4415
"2025-06-13",23.7533
"2025-06-14",23.6653
"2025-06-15",23.4649
"2025-06-16",23.1593
"2025-06-17",22.6304
"2025-06-18",22.909
"2025-06-19",23.472
"2025-06-20",23.6607
"2025-06-21",24.0349
"2025-06-22",23.7565
"2025-06-23",23.5086
"2025-06-24",23.2922
"2025-06-25",23.6043
"2025-06-26",23.4289
"2025-06-27",23.5854
"2025-06-28",23.9821
"2025-06-29",22.7189
"2025-06-30",22.9353
"2025-07-01",23.1208
"2025-07-02",23.1903
"2025-07-03",23.4259
"2025-07-04",22.7147
"2025-07-05",23.2097
"2025-07-06",22.592
"2025-07-07",22.6911
"2025-07-08",23.1978
"2025-07-09",23.6065
"2025-07-10",23.8682
"2025-07-11",23.7036
"2025-07-12",24.1467
"2025-07-13",23.2777
"2025-07-14",23.043
"2025-07-15",23.1422
"2025-07-16",23.379
"2025-07-17",22.8881
"2025-07-18",23.5652
"2025-07-19",23.3902
"2025-07-20",22.6096
"2025-07-21",22.6469
"2025-07-22",23.0078
"2025-07-23",22.1681
"2025-07-24",21.8177
"2025-07-25",22.2218
"2025-07-26",22.3284
"2025-07-27",21.7888
"2025-07-28",22.3967
"2025-07-29",22.0906
"2025-07-30",22.1884
"2025-07-31",23.3505
"2025-08-01",23.9681
"2025-08-02",23.8441
"2025-08-03",23.7084
"2025-08-04",23.6467
"2025-08-05",22.9412
"2025-08-06",23.5453
"2025-08-07",22.926
"2025-08-08",22.4163
"2025-08-09",22.794
"2025-08-10",22.6615
"2025-08-11",22.9277
"2025-08-12",22.2648
"2025-08-13",22.145
"2025-08-14",22.255
"2025-08-15",22.3415
"2025-08-16",22.3372
"2025-08-17",22.5524
"2025-08-18",21.634
"2025-08-19",20.8981
"2025-08-20",21.9393
"2025-08-21",22.7048
"2025-08-22",23.0755
"2025-08-23",22.733
"2025-08-24",22.3001
"2025-08-25",23.3932
"2025-08-26",22.0492
"2025-08-27",22.5834
"2025-08-28",22.3104
"2025-08-29",22.6197
"2025-08-30",22.8452
"2025-08-31",23.3059
"2025-09-01",23.4022
"2025-09-02",22.4527
"2025-09-03",22.0133
"2025-09-04",21.7284
"2025-09-05",22.1373
"2025-09-06",23.5268
"2025-09-07",23.6573
"2025-09-08",24.338
"2025-09-09",24.2011
"2025-09-10",23.2445
"2025-09-11",22.9717
"2025-09-12",24.1745
"2025-09-13",22.3896
"2025-09-14",22.2934
"2025-09-15",22.8037
"2025-09-16",23.1022
"2025-09-17",23.4947
"2025-09-18",23.4063
"2025-09-19",23.2082
"2025-09-20",22.4688
"2025-09-21",22.9106
"2025-09-22",22.6828
"2025-09-23",21.4547
"2025-09-24",23.1911
"2025-09-25",23.0801
"2025-09-26",23.4567
"2025-09-27",23.056
"2025-09-28",22.6323
"2025-09-29",22.6013
"2025-09-30",22.0275
"2025-10-01",21.9817
"2025-10-02",22.3528
"2025-10-03",23.3538
"2025-10-04",23.2364
"2025-10-05",23.6504
"2025-10-06",24.0503
"2025-10-07",24.5061
"2025-10-08",24.1056
"2025-10-09",24.0741
"2025-10-10",23.5351
"2025-10-11",23.7518
"2025-10-12",23.7482
"2025-10-13",24.5051
"2025-10-14",24.6156
"2025-10-15",24.5644
"2025-10-16",25.0172
"2025-10-17",25.0537
"2025-10-18",24.7569
"2025-10-19",24.5448
"2025-10-20",24.4958
"2025-10-21",24.0662
"2025-10-22",23.9216
"2025-10-23",23.7092
"2025-10-24",24.3186
"2025-10-25",24.4491
"2025-10-26",24.6175
"2025-10-27",24.1544
"2025-10-28",23.7274
"2025-10-29",23.4171
"2025-10-30",23.6405
"2025-10-31",23.8899
"2025-11-01",24.7092
"2025-11-02",23.762
"2025-11-03",23.5237
"2025-11-04",23.7702
"2025-11-05",23.9917
"2025-11-06",23.8918
"2025-11-07",24.318
"2025-11-08",23.9902
"2025-11-09",23.8159
"2025-11-10",23.8514
"2025-11-11",24.202
"2025-11-12",24.9204
"2025-11-13",24.4086
"2025-11-14",23.1533
"2025-11-15",24.5069
"2025-11-16",24.3661
"2025-11-17",24.2259
"2025-11-18",24.0815
"2025-11-19",23.6862
"2025-11-20",24.666
"2025-11-21",24.7458
"2025-11-22",24.6622
"2025-11-23",24.1233
"2025-11-24",23.7579
"2025-11-25",24.0875
"2025-11-26",24.0333
"2025-11-27",23.7898
"2025-11-28",24.0541
"2025-11-29",22.5426
"2025-11-30",22.1978
"2025-12-01",23.7706
"2025-12-02",23.9925
"2025-12-03",23.9912
"2025-12-04",23.7217
"2025-12-05",23.9726
"2025-12-06",23.0479
"2025-12-07",23.8879
"2025-12-08",23.4221
"2025-12-09",23.6996
"2025-12-10",23.6127
"2025-12-11",23.6979
"2025-12-12",23.8216
"2025-12-13",23.1225
"2025-12-14",22.2396
"2025-12-15",23.2381
"2025-12-16",24.0372
"2025-12-17",24.1733
"2025-12-18",23.6222
"2025-12-19",22.451
"2025-12-20",21.108
"2025-12-21",21.4694
"2025-12-22",21.1584
"2025-12-23",22.8352
"2025-12-24",22.5312
"2025-12-25",21.7611
"2025-12-26",22.0875
"2025-12-27",22.5252
"2025-12-28",23.2079
"2025-12-29",23.395
"2025-12-30",23.6986
"2025-12-31",24.0515
