,"(deg C) Mean Dew Point Temperature (ERA5) at Kandy, 2007-01-01 to 2025-12-31"
"2024-10-05",21.7786
"2024-10-06",22.5797
"2024-10-07",22.2946
"2024-10-08",21.2023
"2024-10-09",22.1217
"2024-10-10",21.8505
"2024-10-11",21.7894
"2024-10-12",21.8588
"2024-10-13",21.8297
"2024-10-14",21.3938
"2024-10-15",21.8252
"2024-10-16",21.9108
"2024-10-17",21.5937
"2024-10-18",21.5456
"2024-10-19",21.5353
"2024-10-20",22.5311
"2024-10-21",22.8789
"2024-10-22",22.9058
"2024-10-23",22.5159
"2024-10-24",21.7167
"2024-10-25",22.0334
"2024-10-26",22.0315
"2024-10-27",22.2988
"2024-10-28",22.5803
"2024-10-29",22.3231
"2024-10-30",22.3697
"2024-10-31",22.2908
"2024-11-01",22.0337
"2024-11-02",21.7708
"2024-11-03",22.0766
"2024-11-04",21.8788
"2024-11-05",21.5619
"2024-11-06",21.0283
"2024-11-07",22.39
"2024-11-08",22.3546
"2024-11-09",21.6862
"2024-11-10",21.1242
"2024-11-11",22.3853
"2024-11-12",22.4006
"2024-11-13",22.1608
"2024-11-14",22.7677
"2024-11-15",22.4885
"2024-11-16",22.3589
"2024-11-17",22.377
"2024-11-18",22.4194
"2024-11-19",22.5142
"2024-11-20",22.4608
"2024-11-21",22.4129
"2024-11-22",22.3301
"2024-11-23",21.9203
"2024-11-24",21.8556
"2024-11-25",21.5429
"2024-11-26",21.8999
"2024-11-27",21.8995
"2024-11-28",20.1582
"2024-11-29",20.547
"2024-11-30",21.1505
"2024-12-01",20.1227
"2024-12-02",19.945
"2024-12-03",20.1813
"2024-12-04",21.7955
"2024-12-05",21.5732
"2024-12-06",20.6699
"2024-12-07",21.0742
"2024-12-08",20.9239
"2024-12-09",19.7445
"2024-12-10",21.2069
"2024-12-11",22.4175
"2024-12-12",22.9221
"2024-12-13",22.3483
"2024-12-14",22.313
"2024-12-15",21.1535
"2024-12-16",21.9315
"2024-12-17",22.2743
"2024-12-18",21.6204
"2024-12-19",22.128
"2024-12-20",22.3024
"2024-12-21",22.4206
"2024-12-22",21.7998
"2024-12-23",19.9569
"2024-12-24",18.9894
"2024-12-25",19.0644
"2024-12-26",19.9987
"2024-12-27",21.1952
"2024-12-28",21.324
"2024-12-29",21.6891
"2024-12-30",22.5892
"2024-12-31",22.2137
"2025-01-01",21.6568
"2025-01-02",20.403
"2025-01-03",20.3505
"2025-01-04",20.0781
"2025-01-05",20.5814
"2025-01-06",19.7605
"2025-01-07",20.0457
"2025-01-08",21.0885
"2025-01-09",21.738
"2025-01-10",21.8945
"2025-01-11",21.0547
"2025-01-12",21.8068
"2025-01-13",21.1804
"2025-01-14",21.5528
"2025-01-15",21.7339
"2025-01-16",21.4276
"2025-01-17",20.9103
"2025-01-18",21.926
"2025-01-19",21.4303
"2025-01-20",21.0261
"2025-01-21",21.5311
"2025-01-22",21.4553
"2025-01-23",21.4528
"2025-01-24",20.8645
"2025-01-25",21.6561
"2025-01-26",21.581
"2025-01-27",19.0125
"2025-01-28",20.6569
"2025-01-29",22.1787
"2025-01-30",22.7985
"2025-01-31",22.261
"2025-02-01",20.627
"2025-02-02",19.5731
"2025-02-03",19.0823
"2025-02-04",19.2081
"2025-02-05",20.7816
"2025-02-06",20.2422
"2025-02-07",19.378
"2025-02-08",18.4818
"2025-02-09",18.2183
"2025-02-10",19.5495
"2025-02-11",20.9871
"2025-02-12",20.7006
"2025-02-13",18.9328
"2025-02-14",18.338
"2025-02-15",18.6497
"2025-02-16",18.4795
"2025-02-17",20.2458
"2025-02-18",20.6939
"2025-02-19",19.7922
"2025-02-20",18.9679
"2025-02-21",19.0689
"2025-02-22",18.8394
"2025-02-23",19.0663
"2025-02-24",20.0031
"2025-02-25",21.636
"2025-02-26",21.9012
"2025-02-27",22.0578
"2025-02-28",22.1679
"2025-03-01",22.3595
"2025-03-02",22.364
"2025-03-03",22.1497
"2025-03-04",20.1463
"2025-03-05",19.0637
"2025-03-06",17.3586
"2025-03-07",16.5348
"2025-03-08",17.5073
"2025-03-09",17.9198
"2025-03-10",21.8337
"2025-03-11",21.9638
"2025-03-12",21.2583
"2025-03-13",21.8419
"2025-03-14",21.6211
"2025-03-15",21.9123
"2025-03-16",22.059
"2025-03-17",21.3411
"2025-03-18",22.0269
"2025-03-19",22.3299
"2025-03-20",21.9666
"2025-03-21",22.1094
"2025-03-22",22.1736
"2025-03-23",21.9156
"2025-03-24",22.2371
"2025-03-25",22.0152
"2025-03-26",21.7404
"2025-03-27",21.7232
"2025-03-28",21.0826
"2025-03-29",20.8352
"2025-03-30",21.1766
"2025-03-31",21.5385
"2025-04-01",22.4387
"2025-04-02",22.3818
"2025-04-03",22.2693
"2025-04-04",22.3248
"2025-04-05",22.9287
"2025-04-06",22.168
"2025-04-07",22.3081
"2025-04-08",22.2902
"2025-04-09",22.6689
"2025-04-10",21.9378
"2025-04-11",21.8042
"2025-04-12",22.0893
"2025-04-13",22.7483
"2025-04-14",22.5488
"2025-04-15",22.5825
"2025-04-16",22.9301
"2025-04-17",22.9416
"2025-04-18",22.8446
"2025-04-19",22.3793
"2025-04-20",22.7204
"2025-04-21",22.4277
"2025-04-22",22.3005
"2025-04-23",22.4123
"2025-04-24",22.6821
"2025-04-25",22.4398
"2025-04-26",22.5427
"2025-04-27",22.6138
"2025-04-28",22.5325
"2025-04-29",23.0391
"2025-04-30",22.655
"2025-05-01",23.1929
"2025-05-02",22.4265
"2025-05-03",22.7959
"2025-05-04",23.0494
"2025-05-05",22.3122
"2025-05-06",23.0354
"2025-05-07",22.4567
"2025-05-08",21.8891
"2025-05-09",22.1737
"2025-05-10",23.1092
"2025-05-11",22.3736
"2025-05-12",22.3164
"2025-05-13",23.0981
"2025-05-14",23.495
"2025-05-15",22.5501
"2025-05-16",22.2835
"2025-05-17",21.5532
"2025-05-18",22.4865
"2025-05-19",22.891
"2025-05-20",22.6018
"2025-05-21",22.3061
"2025-05-22",23.0325
"2025-05-23",23.3932
"2025-05-24",22.1729
"2025-05-25",22.7934
"2025-05-26",22.5425
"2025-05-27",22.8807
"2025-05-28",23.2546
"2025-05-29",22.7884
"2025-05-30",22.4962
"2025-05-31",23.1094
"2025-06-01",22.943
"2025-06-02",22.3359
"2025-06-03",22.1131
"2025-06-04",21.9611
"2025-06-05",22.6469
"2025-06-06",22.1641
"2025-06-07",21.4411
"2025-06-08",21.251
"2025-06-09",21.6358
"2025-06-10",22.8589
"2025-06-11",22.6199
"2025-06-12",22.4123
"2025-06-13",22.1657
"2025-06-14",21.9193
"2025-06-15",21.2466
"2025-06-16",21.1873
"2025-06-17",20.7585
"2025-06-18",21.419
"2025-06-19",22.0099
"2025-06-20",22.1678
"2025-06-21",22.0983
"2025-06-22",22.4393
"2025-06-23",22.181
"2025-06-24",22.0753
"2025-06-25",22.1015
"2025-06-26",21.3869
"2025-06-27",21.7855
"2025-06-28",22.1673
"2025-06-29",20.672
"2025-06-30",21.3758
"2025-07-01",21.3809
"2025-07-02",21.5218
"2025-07-03",21.4829
"2025-07-04",21.0993
"2025-07-05",21.6468
"2025-07-06",21.562
"2025-07-07",21.5059
"2025-07-08",21.8379
"2025-07-09",21.9331
"2025-07-10",22.0578
"2025-07-11",22.0629
"2025-07-12",21.9222
"2025-07-13",21.6395
"2025-07-14",21.6746
"2025-07-15",21.4575
"2025-07-16",21.7203
"2025-07-17",21.5011
"2025-07-18",22.1872
"2025-07-19",21.776
"2025-07-20",21.7497
"2025-07-21",21.7529
"2025-07-22",21.3994
"2025-07-23",21.0882
"2025-07-24",20.6886
"2025-07-25",20.5407
"2025-07-26",20.7032
"2025-07-27",20.5043
"2025-07-28",20.9269
"2025-07-29",21.1883
"2025-07-30",21.4305
"2025-07-31",21.5302
"2025-08-01",22.0916
"2025-08-02",22.297
"2025-08-03",21.1644
"2025-08-04",20.887
"2025-08-05",20.9916
"2025-08-06",20.6954
"2025-08-07",20.9033
"2025-08-08",20.4858
"2025-08-09",20.8753
"2025-08-10",20.8111
"2025-08-11",20.8106
"2025-08-12",20.937
"2025-08-13",20.9258
"2025-08-14",20.8239
"2025-08-15",21.0992
"2025-08-16",21.3271
"2025-08-17",21.3451
"2025-08-18",20.3085
"2025-08-19",19.5782
"2025-08-20",20.2946
"2025-08-21",20.689
"2025-08-22",21.6332
"2025-08-23",20.6533
"2025-08-24",20.0434
"2025-08-25",20.6639
"2025-08-26",20.38
"2025-08-27",20.9787
"2025-08-28",21.5123
"2025-08-29",21.4626
"2025-08-30",21.3878
"2025-08-31",21.3833
"2025-09-01",21.3936
"2025-09-02",20.7487
"2025-09-03",20.6024
"2025-09-04",20.1384
"2025-09-05",20.1977
"2025-09-06",20.7048
"2025-09-07",20.4283
"2025-09-08",21.9909
"2025-09-09",22.4401
"2025-09-10",21.2703
"2025-09-11",21.2103
"2025-09-12",21.1566
"2025-09-13",20.7424
"2025-09-14",20.8357
"2025-09-15",20.9282
"2025-09-16",21.2603
"2025-09-17",21.4526
"2025-09-18",21.6078
"2025-09-19",21.195
"2025-09-20",20.8659
"2025-09-21",21.2862
"2025-09-22",21.1585
"2025-09-23",20.7922
"2025-09-24",21.0962
"2025-09-25",21.4476
"2025-09-26",21.0896
"2025-09-27",21.1572
"2025-09-28",21.3034
"2025-09-29",21.2185
"2025-09-30",20.519
"2025-10-01",20.4529
"2025-10-02",20.3606
"2025-10-03",20.8046
"2025-10-04",20.8553
"2025-10-05",20.8189
"2025-10-06",20.9405
"2025-10-07",21.2804
"2025-10-08",21.7805
"2025-10-09",20.7831
"2025-10-10",20.421
"2025-10-11",21.2223
"2025-10-12",21.3912
"2025-10-13",22.2289
"2025-10-14",22.089
"2025-10-15",22.1804
"2025-10-16",22.6307
"2025-10-17",22.5833
"2025-10-18",22.5397
"2025-10-19",22.313
"2025-10-20",22.103
"2025-10-21",21.4645
"2025-10-22",21.696
"2025-10-23",20.951
"2025-10-24",21.5249
"2025-10-25",21.8466
"2025-10-26",20.6486
"2025-10-27",21.4297
"2025-10-28",21.0728
"2025-10-29",20.4522
"2025-10-30",20.8223
"2025-10-31",20.9378
"2025-11-01",21.9379
"2025-11-02",21.7186
"2025-11-03",21.3288
"2025-11-04",21.4847
"2025-11-05",21.4549
"2025-11-06",21.5094
"2025-11-07",21.3754
"2025-11-08",21.2332
"2025-11-09",21.1729
"2025-11-10",21.5288
"2025-11-11",21.623
"2025-11-12",22.2692
"2025-11-13",21.5951
"2025-11-14",21.1289
"2025-11-15",22.2406
"2025-11-16",22.1321
"2025-11-17",22.1966
"2025-11-18",21.5556
"2025-11-19",21.5908
"2025-11-20",21.9457
"2025-11-21",22.0706
"2025-11-22",22.3552
"2025-11-23",21.9842
"2025-11-24",21.4207
"2025-11-25",21.6493
"2025-11-26",21.466
"2025-11-27",20.564
"2025-11-28",20.322
"2025-11-29",19.4665
"2025-11-30",18.6108
"2025-12-01",19.2307
"2025-12-02",20.3976
"2025-12-03",21.5855
"2025-12-04",21.0269
"2025-12-05",21.0724
"2025-12-06",21.0991
"2025-12-07",21.5091
"2025-12-08",20.9179
"2025-12-09",21.9647
"2025-12-10",21.5416
"2025-12-11",21.1306
"2025-12-12",21.3434
"2025-12-13",21.2302
"2025-12-14",20.7299
"2025-12-15",21.1743
"2025-12-16",21.927
"2025-12-17",21.7185
"2025-12-18",21.6691
"2025-12-19",21.3585
"2025-12-20",20.7708
"2025-12-21",20.6206
"2025-12-22",20.0325
"2025-12-23",20.9505
"2025-12-24",20.7331
"2025-12-25",19.3208
"2025-12-26",19.2497
"2025-12-27",20.527
"2025-12-28",21.2185
"2025-12-29",21.4622
"2025-12-30",21.7903
"2025-12-31",22.0934
