,"(deg C) Mean Dew Point Temperature (ERA5) at Nuwara Eliya, 2007-01-01 to 2025-12-31"
"2024-09-29",22.2649
"2024-09-30",22.0039
"2024-10-01",22.1399
"2024-10-02",21.9436
"2024-10-03",21.5494
"2024-10-04",20.871
"2024-10-05",21.4423
"2024-10-06",22.1449
"2024-10-07",21.7988
"2024-10-08",20.6364
"2024-10-09",21.6495
"2024-10-10",21.3784
"2024-10-11",21.2987
"2024-10-12",21.4271
"2024-10-13",21.382
"2024-10-14",20.9395
"2024-10-15",21.33
"2024-10-16",21.4882
"2024-10-17",21.1228
"2024-10-18",21.0929
"2024-10-19",21.0568
"2024-10-20",22.0059
"2024-10-21",22.3985
"2024-10-22",22.4645
"2024-10-23",22.0884
"2024-10-24",21.2753
"2024-10-25",21.565
"2024-10-26",21.52
"2024-10-27",21.8445
"2024-10-28",22.1953
"2024-10-29",21.9161
"2024-10-30",21.8556
"2024-10-31",21.7697
"2024-11-01",21.4545
"2024-11-02",21.2303
"2024-11-03",21.5271
"2024-11-04",21.3259
"2024-11-05",21.1009
"2024-11-06",20.5208
"2024-11-07",21.7755
"2024-11-08",21.9248
"2024-11-09",20.9914
"2024-11-10",20.5438
"2024-11-11",21.82
"2024-11-12",21.849
"2024-11-13",21.7308
"2024-11-14",22.2157
"2024-11-15",21.9248
"2024-11-16",21.8722
"2024-11-17",21.8445
"2024-11-18",21.9375
"2024-11-19",22.0125
"2024-11-20",21.9802
"2024-11-21",21.9816
"2024-11-22",21.7682
"2024-11-23",21.4684
"2024-11-24",21.3264
"2024-11-25",21.0765
"2024-11-26",21.3338
"2024-11-27",21.4011
"2024-11-28",19.5614
"2024-11-29",20.0345
"2024-11-30",20.6111
"2024-12-01",19.7212
"2024-12-02",19.4938
"2024-12-03",19.7724
"2024-12-04",21.3627
"2024-12-05",21.0879
"2024-12-06",19.9801
"2024-12-07",20.4571
"2024-12-08",20.5092
"2024-12-09",19.2433
"2024-12-10",20.551
"2024-12-11",21.9364
"2024-12-12",22.3685
"2024-12-13",21.7984
"2024-12-14",21.8064
"2024-12-15",20.8284
"2024-12-16",21.4875
"2024-12-17",21.8287
"2024-12-18",21.1901
"2024-12-19",21.7072
"2024-12-20",21.8113
"2024-12-21",21.946
"2024-12-22",21.2528
"2024-12-23",19.4283
"2024-12-24",18.3176
"2024-12-25",18.375
"2024-12-26",19.5554
"2024-12-27",20.6787
"2024-12-28",20.8892
"2024-12-29",21.0962
"2024-12-30",22.1206
"2024-12-31",21.8035
"2025-01-01",21.2461
"2025-01-02",20.1892
"2025-01-03",20.2864
"2025-01-04",20.2212
"2025-01-05",20.5896
"2025-01-06",19.6106
"2025-01-07",19.4815
"2025-01-08",20.604
"2025-01-09",21.4029
"2025-01-10",21.4794
"2025-01-11",20.6293
"2025-01-12",21.3146
"2025-01-13",20.8287
"2025-01-14",21.0617
"2025-01-15",21.2993
"2025-01-16",20.9398
"2025-01-17",20.367
"2025-01-18",21.5249
"2025-01-19",20.8899
"2025-01-20",20.5435
"2025-01-21",21.0397
"2025-01-22",20.9481
"2025-01-23",21.0365
"2025-01-24",20.4882
"2025-01-25",21.1604
"2025-01-26",21.2183
"2025-01-27",18.8054
"2025-01-28",20.1679
"2025-01-29",21.7942
"2025-01-30",22.2977
"2025-01-31",21.7166
"2025-02-01",20.1757
"2025-02-02",18.9374
"2025-02-03",18.7156
"2025-02-04",18.8801
"2025-02-05",20.3816
"2025-02-06",19.861
"2025-02-07",18.7067
"2025-02-08",17.6214
"2025-02-09",17.5839
"2025-02-10",19.0963
"2025-02-11",20.4543
"2025-02-12",20.2125
"2025-02-13",18.3741
"2025-02-14",18.2187
"2025-02-15",18.5171
"2025-02-16",18.5105
"2025-02-17",20.0488
"2025-02-18",20.3744
"2025-02-19",19.778
"2025-02-20",19.0579
"2025-02-21",18.9547
"2025-02-22",18.4745
"2025-02-23",18.5133
"2025-02-24",19.471
"2025-02-25",21.1417
"2025-02-26",21.517
"2025-02-27",21.6464
"2025-02-28",21.7788
"2025-03-01",21.8738
"2025-03-02",21.8148
"2025-03-03",21.5853
"2025-03-04",19.6921
"2025-03-05",18.8308
"2025-03-06",17.2596
"2025-03-07",16.8752
"2025-03-08",17.0682
"2025-03-09",17.6678
"2025-03-10",21.4323
"2025-03-11",21.4828
"2025-03-12",20.743
"2025-03-13",21.4061
"2025-03-14",21.2256
"2025-03-15",21.4988
"2025-03-16",21.5307
"2025-03-17",20.818
"2025-03-18",21.5358
"2025-03-19",21.8146
"2025-03-20",21.5322
"2025-03-21",21.7535
"2025-03-22",21.6012
"2025-03-23",21.4977
"2025-03-24",21.7064
"2025-03-25",21.4367
"2025-03-26",21.2574
"2025-03-27",21.3118
"2025-03-28",20.8199
"2025-03-29",20.6465
"2025-03-30",20.8136
"2025-03-31",21.1692
"2025-04-01",22.1036
"2025-04-02",21.8756
"2025-04-03",21.7634
"2025-04-04",21.8979
"2025-04-05",22.4751
"2025-04-06",21.614
"2025-04-07",21.8514
"2025-04-08",21.8742
"2025-04-09",22.2075
"2025-04-10",21.5731
"2025-04-11",21.4955
"2025-04-12",21.6772
"2025-04-13",22.3549
"2025-04-14",22.0893
"2025-04-15",22.0684
"2025-04-16",22.4974
"2025-04-17",22.478
"2025-04-18",22.4249
"2025-04-19",21.9583
"2025-04-20",22.3093
"2025-04-21",22.0181
"2025-04-22",21.9097
"2025-04-23",22.0159
"2025-04-24",22.3292
"2025-04-25",21.9645
"2025-04-26",22.0954
"2025-04-27",22.2911
"2025-04-28",21.9695
"2025-04-29",22.5161
"2025-04-30",22.0748
"2025-05-01",22.6879
"2025-05-02",21.9537
"2025-05-03",22.3264
"2025-05-04",22.6916
"2025-05-05",21.9356
"2025-05-06",22.6061
"2025-05-07",22.0266
"2025-05-08",21.4545
"2025-05-09",21.6648
"2025-05-10",22.6653
"2025-05-11",21.9905
"2025-05-12",21.9806
"2025-05-13",22.6954
"2025-05-14",23.12
"2025-05-15",22.2029
"2025-05-16",21.888
"2025-05-17",21.1236
"2025-05-18",22.206
"2025-05-19",22.4436
"2025-05-20",22.2172
"2025-05-21",21.9164
"2025-05-22",22.6244
"2025-05-23",23.0613
"2025-05-24",21.6707
"2025-05-25",22.3643
"2025-05-26",22.058
"2025-05-27",22.3147
"2025-05-28",22.718
"2025-05-29",22.2787
"2025-05-30",21.8837
"2025-05-31",22.5755
"2025-06-01",22.4896
"2025-06-02",21.9101
"2025-06-03",21.7003
"2025-06-04",21.6949
"2025-06-05",22.3094
"2025-06-06",21.8328
"2025-06-07",21.0601
"2025-06-08",20.9144
"2025-06-09",21.222
"2025-06-10",22.4194
"2025-06-11",22.1779
"2025-06-12",21.9658
"2025-06-13",21.7823
"2025-06-14",21.3294
"2025-06-15",20.7678
"2025-06-16",20.7427
"2025-06-17",20.3145
"2025-06-18",21.0319
"2025-06-19",21.7055
"2025-06-20",21.8018
"2025-06-21",21.8141
"2025-06-22",22.0697
"2025-06-23",21.7335
"2025-06-24",21.8008
"2025-06-25",21.7461
"2025-06-26",21.0428
"2025-06-27",21.5232
"2025-06-28",21.7882
"2025-06-29",20.2582
"2025-06-30",21.0265
"2025-07-01",21.0586
"2025-07-02",21.184
"2025-07-03",21.1054
"2025-07-04",20.7451
"2025-07-05",21.3036
"2025-07-06",21.1673
"2025-07-07",21.1488
"2025-07-08",21.4409
"2025-07-09",21.5541
"2025-07-10",21.7944
"2025-07-11",21.7559
"2025-07-12",21.4375
"2025-07-13",21.3702
"2025-07-14",21.379
"2025-07-15",21.1072
"2025-07-16",21.3007
"2025-07-17",21.0925
"2025-07-18",21.7369
"2025-07-19",21.202
"2025-07-20",21.1175
"2025-07-21",21.2004
"2025-07-22",20.8774
"2025-07-23",20.6401
"2025-07-24",20.5052
"2025-07-25",20.1479
"2025-07-26",20.3193
"2025-07-27",20.1377
"2025-07-28",20.6422
"2025-07-29",20.9602
"2025-07-30",21.2267
"2025-07-31",21.2768
"2025-08-01",21.752
"2025-08-02",21.9522
"2025-08-03",20.6936
"2025-08-04",20.5459
"2025-08-05",20.697
"2025-08-06",20.3679
"2025-08-07",20.6255
"2025-08-08",20.1924
"2025-08-09",20.672
"2025-08-10",20.6149
"2025-08-11",20.4535
"2025-08-12",20.6011
"2025-08-13",20.5945
"2025-08-14",20.5511
"2025-08-15",20.7507
"2025-08-16",20.9892
"2025-08-17",20.9897
"2025-08-18",19.8967
"2025-08-19",19.2168
"2025-08-20",20.0248
"2025-08-21",20.4933
"2025-08-22",21.3503
"2025-08-23",20.415
"2025-08-24",19.7466
"2025-08-25",20.5028
"2025-08-26",19.9816
"2025-08-27",20.646
"2025-08-28",21.1422
"2025-08-29",21.1743
"2025-08-30",21.1072
"2025-08-31",21.0559
"2025-09-01",21.027
"2025-09-02",20.4714
"2025-09-03",20.2671
"2025-09-04",19.8571
"2025-09-05",19.8973
"2025-09-06",20.3471
"2025-09-07",20.2171
"2025-09-08",21.5887
"2025-09-09",22.029
"2025-09-10",20.8811
"2025-09-11",20.94
"2025-09-12",20.8655
"2025-09-13",20.4612
"2025-09-14",20.5324
"2025-09-15",20.6722
"2025-09-16",21.0261
"2025-09-17",21.2457
"2025-09-18",21.3455
"2025-09-19",20.8762
"2025-09-20",20.6394
"2025-09-21",21.0619
"2025-09-22",20.8774
"2025-09-23",20.5715
"2025-09-24",20.8818
"2025-09-25",21.0618
"2025-09-26",20.5924
"2025-09-27",20.9009
"2025-09-28",20.971
"2025-09-29",20.8853
"2025-09-30",20.2418
"2025-10-01",20.1307
"2025-10-02",20.1143
"2025-10-03",20.3766
"2025-10-04",20.4583
"2025-10-05",20.3823
"2025-10-06",20.6077
"2025-10-07",20.7548
"2025-10-08",21.4046
"2025-10-09",20.4143
"2025-10-10",20.1843
"2025-10-11",20.9224
"2025-10-12",21.1345
"2025-10-13",21.7974
"2025-10-14",21.6471
"2025-10-15",21.734
"2025-10-16",22.1352
"2025-10-17",22.0622
"2025-10-18",21.9018
"2025-10-19",21.757
"2025-10-20",21.6171
"2025-10-21",21.0265
"2025-10-22",21.2311
"2025-10-23",20.5355
"2025-10-24",21.0683
"2025-10-25",21.1896
"2025-10-26",19.9596
"2025-10-27",20.8569
"2025-10-28",20.5024
"2025-10-29",19.9177
"2025-10-30",20.3722
"2025-10-31",20.434
"2025-11-01",21.5301
"2025-11-02",21.3691
"2025-11-03",20.9846
"2025-11-04",21.0614
"2025-11-05",21.0517
"2025-11-06",21.2249
"2025-11-07",20.8881
"2025-11-08",20.6127
"2025-11-09",20.7375
"2025-11-10",21.0655
"2025-11-11",21.159
"2025-11-12",21.7638
"2025-11-13",21.1251
"2025-11-14",20.7416
"2025-11-15",21.7444
"2025-11-16",21.6576
"2025-11-17",21.6535
"2025-11-18",21.0109
"2025-11-19",21.0279
"2025-11-20",21.3683
"2025-11-21",21.5724
"2025-11-22",21.8155
"2025-11-23",21.4691
"2025-11-24",20.9578
"2025-11-25",21.1775
"2025-11-26",21.0183
"2025-11-27",20.0186
"2025-11-28",19.6854
"2025-11-29",19.0184
"2025-11-30",17.9216
"2025-12-01",18.4357
"2025-12-02",19.7674
"2025-12-03",21.0495
"2025-12-04",20.5648
"2025-12-05",20.5095
"2025-12-06",20.56
"2025-12-07",20.9777
"2025-12-08",20.4922
"2025-12-09",21.5409
"2025-12-10",21.0939
"2025-12-11",20.5993
"2025-12-12",20.7675
"2025-12-13",20.7468
"2025-12-14",20.2762
"2025-12-15",20.5464
"2025-12-16",21.4661
"2025-12-17",21.3272
"2025-12-18",21.2363
"2025-12-19",20.9627
"2025-12-20",20.4868
"2025-12-21",20.3766
"2025-12-22",19.8434
"2025-12-23",20.4791
"2025-12-24",20.2833
"2025-12-25",19.0208
"2025-12-26",18.7103
"2025-12-27",20.0464
"2025-12-28",20.704
"2025-12-29",21.0738
"2025-12-30",21.3846
"2025-12-31",21.5375
