,"(deg C) Mean Dew Point Temperature (ERA5) at Galle, 2007-01-01 to 2025-12-31"
"2024-10-03",24.6138
"2024-10-04",24.0655
"2024-10-05",24.5882
"2024-10-06",24.5775
"2024-10-07",23.7855
"2024-10-08",23.3204
"2024-10-09",24.2302
"2024-10-10",23.9778
"2024-10-11",23.9041
"2024-10-12",23.9999
"2024-10-13",23.8938
"2024-10-14",23.7098
"2024-10-15",24.4736
"2024-10-16",24.5898
"2024-10-17",24.1753
"2024-10-18",24.0753
"2024-10-19",24.338
"2024-10-20",24.4557
"2024-10-21",24.5758
"2024-10-22",24.2397
"2024-10-23",23.9036
"2024-10-24",24.1097
"2024-10-25",24.2441
"2024-10-26",24.0065
"2024-10-27",24.3228
"2024-10-28",24.6094
"2024-10-29",24.5878
"2024-10-30",24.3193
"2024-10-31",23.7933
"2024-11-01",23.9935
"2024-11-02",23.6131
"2024-11-03",23.8469
"2024-11-04",23.5802
"2024-11-05",23.387
"2024-11-06",23.3134
"2024-11-07",24.0673
"2024-11-08",24.0103
"2024-11-09",23.7399
"2024-11-10",23.352
"2024-11-11",24.0158
"2024-11-12",24.1262
"2024-11-13",23.9511
"2024-11-14",24.0256
"2024-11-15",23.9151
"2024-11-16",23.9918
"2024-11-17",23.9871
"2024-11-18",23.9093
"2024-11-19",23.7474
"2024-11-20",23.9121
"2024-11-21",24.2031
"2024-11-22",23.9585
"2024-11-23",24.0354
"2024-11-24",23.7654
"2024-11-25",23.2324
"2024-11-26",23.4913
"2024-11-27",23.5272
"2024-11-28",21.6405
"2024-11-29",22.7924
"2024-11-30",23.7338
"2024-12-01",23.3902
"2024-12-02",22.7245
"2024-12-03",22.9181
"2024-12-04",23.2935
"2024-12-05",23.3825
"2024-12-06",24.0387
"2024-12-07",23.9901
"2024-12-08",23.7394
"2024-12-09",22.9746
"2024-12-10",22.7027
"2024-12-11",23.5673
"2024-12-12",24.324
"2024-12-13",24.2843
"2024-12-14",23.923
"2024-12-15",23.2518
"2024-12-16",23.0393
"2024-12-17",23.5531
"2024-12-18",23.5715
"2024-12-19",24.1292
"2024-12-20",24.5809
"2024-12-21",24.3816
"2024-12-22",24.3483
"2024-12-23",22.5332
"2024-12-24",21.856
"2024-12-25",21.5237
"2024-12-26",22.1411
"2024-12-27",23.0957
"2024-12-28",23.207
"2024-12-29",23.201
"2024-12-30",23.868
"2024-12-31",23.8916
"2025-01-01",23.6332
"2025-01-02",22.951
"2025-01-03",23.1811
"2025-01-04",23.2016
"2025-01-05",22.9256
"2025-01-06",22.2813
"2025-01-07",22.5599
"2025-01-08",23.227
"2025-01-09",23.6066
"2025-01-10",23.9007
"2025-01-11",22.9069
"2025-01-12",23.0492
"2025-01-13",23.4495
"2025-01-14",23.4064
"2025-01-15",23.8812
"2025-01-16",23.5434
"2025-01-17",22.9869
"2025-01-18",23.4422
"2025-01-19",23.3133
"2025-01-20",23.4938
"2025-01-21",23.2922
"2025-01-22",23.2237
"2025-01-23",23.3906
"2025-01-24",23.1096
"2025-01-25",23.5828
"2025-01-26",23.7057
"2025-01-27",22.9001
"2025-01-28",22.1642
"2025-01-29",23.3245
"2025-01-30",23.9958
"2025-01-31",23.95
"2025-02-01",23.3007
"2025-02-02",22.9533
"2025-02-03",23.1173
"2025-02-04",23.0099
"2025-02-05",22.8847
"2025-02-06",22.893
"2025-02-07",22.9063
"2025-02-08",22.0079
"2025-02-09",21.8472
"2025-02-10",21.9845
"2025-02-11",23.1598
"2025-02-12",23.8502
"2025-02-13",23.1373
"2025-02-14",21.6228
"2025-02-15",22.8573
"2025-02-16",23.0308
"2025-02-17",23.2438
"2025-02-18",23.2512
"2025-02-19",23.1722
"2025-02-20",23.0029
"2025-02-21",22.3348
"2025-02-22",22.5272
"2025-02-23",22.7482
"2025-02-24",22.8876
"2025-02-25",23.4914
"2025-02-26",24.2329
"2025-02-27",23.9842
"2025-02-28",23.8136
"2025-03-01",23.9056
"2025-03-02",23.833
"2025-03-03",23.8167
"2025-03-04",23.639
"2025-03-05",23.6628
"2025-03-06",23.5174
"2025-03-07",23.2174
"2025-03-08",23.1158
"2025-03-09",21.8396
"2025-03-10",23.4291
"2025-03-11",23.5651
"2025-03-12",23.3386
"2025-03-13",23.7341
"2025-03-14",23.756
"2025-03-15",23.4087
"2025-03-16",23.3597
"2025-03-17",23.5243
"2025-03-18",24.0878
"2025-03-19",23.831
"2025-03-20",23.8971
"2025-03-21",24.1608
"2025-03-22",23.8352
"2025-03-23",24.0497
"2025-03-24",24.0352
"2025-03-25",23.833
"2025-03-26",23.9877
"2025-03-27",24.1111
"2025-03-28",24.0106
"2025-03-29",24.2321
"2025-03-30",23.8909
"2025-03-31",24.1055
"2025-04-01",24.0126
"2025-04-02",24.266
"2025-04-03",23.914
"2025-04-04",23.904
"2025-04-05",24.2008
"2025-04-06",24.3687
"2025-04-07",24.2756
"2025-04-08",24.5998
"2025-04-09",24.7228
"2025-04-10",24.3858
"2025-04-11",24.3294
"2025-04-12",24.4003
"2025-04-13",24.9409
"2025-04-14",24.9863
"2025-04-15",24.8982
"2025-04-16",25.206
"2025-04-17",25.082
"2025-04-18",25.0232
"2025-04-19",24.5968
"2025-04-20",25.1201
"2025-04-21",24.8449
"2025-04-22",24.609
"2025-04-23",24.5967
"2025-04-24",24.5316
"2025-04-25",24.4837
"2025-04-26",24.589
"2025-04-27",24.6153
"2025-04-28",24.5715
"2025-04-29",24.5894
"2025-04-30",24.4513
"2025-05-01",24.6598
"2025-05-02",24.4856
"2025-05-03",25.1001
"2025-05-04",25.3295
"2025-05-05",24.984
"2025-05-06",25.0161
"2025-05-07",24.4916
"2025-05-08",24.3255
"2025-05-09",24.6762
"2025-05-10",25.2072
"2025-05-11",24.6529
"2025-05-12",25.0887
"2025-05-13",25.5501
"2025-05-14",25.5269
"2025-05-15",25.1983
"2025-05-16",25.1622
"2025-05-17",24.2331
"2025-05-18",25.0568
"2025-05-19",25.1763
"2025-05-20",25.0097
"2025-05-21",24.9794
"2025-05-22",25.4019
"2025-05-23",25.4761
"2025-05-24",24.482
"2025-05-25",25.0673
"2025-05-26",25.0748
"2025-05-27",25.3166
"2025-05-28",25.6055
"2025-05-29",25.1238
"2025-05-30",24.7533
"2025-05-31",25.0774
"2025-06-01",25.5999
"2025-06-02",25.0673
"2025-06-03",24.8198
"2025-06-04",24.7028
"2025-06-05",25.1131
"2025-06-06",25.0335
"2025-06-07",24.2455
"2025-06-08",24.0565
"2025-06-09",24.3101
"2025-06-10",24.835
"2025-06-11",24.5717
"2025-06-12",24.7705
"2025-06-13",24.7618
"2025-06-14",24.1681
"2025-06-15",23.7913
"2025-06-16",23.4291
"2025-06-17",23.7778
"2025-06-18",24.2252
"2025-06-19",24.797
"2025-06-20",24.8384
"2025-06-21",24.9532
"2025-06-22",25.1354
"2025-06-23",25.0412
"2025-06-24",24.5349
"2025-06-25",24.9427
"2025-06-26",24.5187
"2025-06-27",24.4714
"2025-06-28",24.4092
"2025-06-29",24.4334
"2025-06-30",24.3456
"2025-07-01",24.4293
"2025-07-02",24.7061
"2025-07-03",24.4503
"2025-07-04",24.6408
"2025-07-05",24.6206
"2025-07-06",24.2854
"2025-07-07",24.6046
"2025-07-08",25.1492
"2025-07-09",25.0949
"2025-07-10",24.8348
"2025-07-11",24.5731
"2025-07-12",24.3368
"2025-07-13",24.4169
"2025-07-14",24.4768
"2025-07-15",24.3384
"2025-07-16",23.9638
"2025-07-17",23.9329
"2025-07-18",24.174
"2025-07-19",23.8224
"2025-07-20",23.9715
"2025-07-21",23.7647
"2025-07-22",23.8054
"2025-07-23",23.9067
"2025-07-24",23.9037
"2025-07-25",23.5225
"2025-07-26",22.8101
"2025-07-27",23.4593
"2025-07-28",24.0027
"2025-07-29",23.9327
"2025-07-30",24.071
"2025-07-31",24.0155
"2025-08-01",24.1681
"2025-08-02",23.9873
"2025-08-03",23.5333
"2025-08-04",23.5137
"2025-08-05",23.8556
"2025-08-06",23.5908
"2025-08-07",23.9721
"2025-08-08",23.9088
"2025-08-09",23.768
"2025-08-10",23.9288
"2025-08-11",24.053
"2025-08-12",23.8657
"2025-08-13",23.8721
"2025-08-14",24.2158
"2025-08-15",23.8754
"2025-08-16",23.9977
"2025-08-17",24.2505
"2025-08-18",24.2254
"2025-08-19",23.7579
"2025-08-20",23.8259
"2025-08-21",23.6381
"2025-08-22",24.4948
"2025-08-23",24.2082
"2025-08-24",24.0575
"2025-08-25",23.7143
"2025-08-26",23.9304
"2025-08-27",23.8847
"2025-08-28",24.0018
"2025-08-29",23.9132
"2025-08-30",24.2312
"2025-08-31",24.3027
"2025-09-01",24.3005
"2025-09-02",24.0514
"2025-09-03",23.7906
"2025-09-04",23.7256
"2025-09-05",23.9372
"2025-09-06",23.7561
"2025-09-07",23.4564
"2025-09-08",24.1879
"2025-09-09",23.9723
"2025-09-10",23.9766
"2025-09-11",24.2549
"2025-09-12",24.2429
"2025-09-13",24.0143
"2025-09-14",23.9775
"2025-09-15",24.1155
"2025-09-16",24.3151
"2025-09-17",24.1601
"2025-09-18",24.174
"2025-09-19",24.3571
"2025-09-20",24.1975
"2025-09-21",24.5402
"2025-09-22",24.5281
"2025-09-23",24.4425
"2025-09-24",24.2272
"2025-09-25",24.0492
"2025-09-26",23.8096
"2025-09-27",24.1402
"2025-09-28",24.3852
"2025-09-29",24.7154
"2025-09-30",24.3425
"2025-10-01",23.787
"2025-10-02",23.4175
"2025-10-03",23.6609
"2025-10-04",23.4101
"2025-10-05",23.7341
"2025-10-06",24.2452
"2025-10-07",24.046
"2025-10-08",23.5921
"2025-10-09",23.1509
"2025-10-10",23.6146
"2025-10-11",23.9068
"2025-10-12",24.0114
"2025-10-13",24.1169
"2025-10-14",23.9827
"2025-10-15",23.9069
"2025-10-16",24.1024
"2025-10-17",23.8079
"2025-10-18",23.9278
"2025-10-19",23.8049
"2025-10-20",23.719
"2025-10-21",23.2063
"2025-10-22",23.9546
"2025-10-23",23.748
"2025-10-24",24.0278
"2025-10-25",23.9778
"2025-10-26",23.7372
"2025-10-27",23.8799
"2025-10-28",23.9412
"2025-10-29",23.3538
"2025-10-30",23.5582
"2025-10-31",23.5421
"2025-11-01",24.0387
"2025-11-02",23.1481
"2025-11-03",22.908
"2025-11-04",23.0939
"2025-11-05",23.4304
"2025-11-06",23.7516
"2025-11-07",23.5327
"2025-11-08",23.2996
"2025-11-09",23.25
"2025-11-10",23.4446
"2025-11-11",23.8877
"2025-11-12",23.7822
"2025-11-13",23.6105
"2025-11-14",23.3176
"2025-11-15",23.3233
"2025-11-16",23.9303
"2025-11-17",23.3733
"2025-11-18",23.3245
"2025-11-19",23.6924
"2025-11-20",23.4848
"2025-11-21",23.7166
"2025-11-22",23.6146
"2025-11-23",23.5997
"2025-11-24",23.5814
"2025-11-25",23.5447
"2025-11-26",23.493
"2025-11-27",22.5745
"2025-11-28",22.0906
"2025-11-29",21.7138
"2025-11-30",22.1227
"2025-12-01",22.6179
"2025-12-02",22.7127
"2025-12-03",23.2433
"2025-12-04",23.164
"2025-12-05",23.1237
"2025-12-06",22.9752
"2025-12-07",23.3065
"2025-12-08",23.3554
"2025-12-09",23.3844
"2025-12-10",23.4478
"2025-12-11",23.1702
"2025-12-12",23.0485
"2025-12-13",23.1264
"2025-12-14",23.1448
"2025-12-15",22.7617
"2025-12-16",23.5863
"2025-12-17",23.8568
"2025-12-18",23.4531
"2025-12-19",23.3512
"2025-12-20",22.9398
"2025-12-21",23.2725
"2025-12-22",22.9336
"2025-12-23",22.9785
"2025-12-24",23.0826
"2025-12-25",22.833
"2025-12-26",22.4995
"2025-12-27",22.5887
"2025-12-28",23.0694
"2025-12-29",23.4762
"2025-12-30",23.4126
"2025-12-31",23.434
