,"(deg C) Mean Dew Point Temperature (ERA5) at Vavuniya, 2007-01-01 to 2025-12-31"
"2024-09-30",24.4145
"2024-10-01",23.9587
"2024-10-02",24.2915
"2024-10-03",24.0786
"2024-10-04",24.5762
"2024-10-05",24.6031
"2024-10-06",24.9123
"2024-10-07",24.8217
"2024-10-08",24.8014
"2024-10-09",25.0381
"2024-10-10",24.7229
"2024-10-11",24.8109
"2024-10-12",24.4001
"2024-10-13",24.9974
"2024-10-14",23.8613
"2024-10-15",24.0219
"2024-10-16",24.9391
"2024-10-17",24.5354
"2024-10-18",24.7484
"2024-10-19",24.8036
"2024-10-20",25.3245
"2024-10-21",25.1974
"2024-10-22",25.2679
"2024-10-23",24.8828
"2024-10-24",24.0586
"2024-10-25",24.8289
"2024-10-26",24.9532
"2024-10-27",25.3058
"2024-10-28",25.5196
"2024-10-29",25.0812
"2024-10-30",25.1965
"2024-10-31",24.639
"2024-11-01",24.5908
"2024-11-02",24.2102
"2024-11-03",24.6966
"2024-11-04",24.4612
"2024-11-05",23.3243
"2024-11-06",24.0494
"2024-11-07",25.0034
"2024-11-08",24.7599
"2024-11-09",24.675
"2024-11-10",24.437
"2024-11-11",25.1892
"2024-11-12",25.4731
"2024-11-13",24.7583
"2024-11-14",25.0195
"2024-11-15",25.3964
"2024-11-16",25.073
"2024-11-17",25.0673
"2024-11-18",25.0793
"2024-11-19",24.9007
"2024-11-20",24.7407
"2024-11-21",24.4712
"2024-11-22",24.636
"2024-11-23",24.5443
"2024-11-24",24.1243
"2024-11-25",24.0781
"2024-11-26",24.1722
"2024-11-27",23.8345
"2024-11-28",21.9098
"2024-11-29",22.8177
"2024-11-30",24.3978
"2024-12-01",24.004
"2024-12-02",23.3494
"2024-12-03",24.0412
"2024-12-04",24.5917
"2024-12-05",24.6582
"2024-12-06",24.0275
"2024-12-07",23.6602
"2024-12-08",23.7165
"2024-12-09",23.3636
"2024-12-10",23.8986
"2024-12-11",24.4671
"2024-12-12",24.8422
"2024-12-13",24.5351
"2024-12-14",24.186
"2024-12-15",22.9125
"2024-12-16",23.7428
"2024-12-17",23.9164
"2024-12-18",23.8373
"2024-12-19",24.2892
"2024-12-20",24.9581
"2024-12-21",25.4866
"2024-12-22",24.424
"2024-12-23",22.863
"2024-12-24",22.4988
"2024-12-25",23.1039
"2024-12-26",23.6542
"2024-12-27",23.9461
"2024-12-28",23.7281
"2024-12-29",23.6521
"2024-12-30",24.415
"2024-12-31",24.2409
"2025-01-01",23.2827
"2025-01-02",21.1794
"2025-01-03",21.1193
"2025-01-04",20.6801
"2025-01-05",21.116
"2025-01-06",22.6132
"2025-01-07",23.3565
"2025-01-08",22.588
"2025-01-09",22.7789
"2025-01-10",23.6393
"2025-01-11",22.9002
"2025-01-12",24.2549
"2025-01-13",24.0587
"2025-01-14",23.8224
"2025-01-15",23.9499
"2025-01-16",22.9528
"2025-01-17",22.4413
"2025-01-18",23.9735
"2025-01-19",24.1938
"2025-01-20",23.8261
"2025-01-21",22.8502
"2025-01-22",24.0207
"2025-01-23",22.9081
"2025-01-24",22.5151
"2025-01-25",22.7189
"2025-01-26",22.1605
"2025-01-27",20.9593
"2025-01-28",21.7904
"2025-01-29",23.7035
"2025-01-30",24.6684
"2025-01-31",24.6667
"2025-02-01",23.5519
"2025-02-02",23.0569
"2025-02-03",21.7772
"2025-02-04",21.8553
"2025-02-05",22.3198
"2025-02-06",22.3206
"2025-02-07",21.7836
"2025-02-08",21.7736
"2025-02-09",21.5502
"2025-02-10",21.6194
"2025-02-11",23.5357
"2025-02-12",23.0456
"2025-02-13",21.2411
"2025-02-14",21.3448
"2025-02-15",20.5345
"2025-02-16",20.9459
"2025-02-17",21.4418
"2025-02-18",21.5619
"2025-02-19",21.2396
"2025-02-20",21.5513
"2025-02-21",21.7741
"2025-02-22",21.8525
"2025-02-23",22.4765
"2025-02-24",22.6609
"2025-02-25",24.2843
"2025-02-26",24.9124
"2025-02-27",24.8895
"2025-02-28",24.72
"2025-03-01",24.9088
"2025-03-02",24.9089
"2025-03-03",24.6446
"2025-03-04",23.7815
"2025-03-05",23.2112
"2025-03-06",22.7369
"2025-03-07",22.5416
"2025-03-08",21.5883
"2025-03-09",20.8362
"2025-03-10",24.3516
"2025-03-11",24.2856
"2025-03-12",23.7028
"2025-03-13",24.3629
"2025-03-14",23.5887
"2025-03-15",23.975
"2025-03-16",24.9468
"2025-03-17",24.7964
"2025-03-18",24.8226
"2025-03-19",24.8326
"2025-03-20",24.533
"2025-03-21",25.1493
"2025-03-22",25.1933
"2025-03-23",24.7669
"2025-03-24",24.8298
"2025-03-25",24.1573
"2025-03-26",23.5205
"2025-03-27",23.9483
"2025-03-28",23.4967
"2025-03-29",22.1887
"2025-03-30",23.2351
"2025-03-31",23.2811
"2025-04-01",23.8661
"2025-04-02",25.0418
"2025-04-03",24.7844
"2025-04-04",24.5884
"2025-04-05",24.7551
"2025-04-06",24.6657
"2025-04-07",24.7181
"2025-04-08",24.946
"2025-04-09",24.8821
"2025-04-10",25.1813
"2025-04-11",24.6122
"2025-04-12",24.9314
"2025-04-13",25.3647
"2025-04-14",25.379
"2025-04-15",25.0391
"2025-04-16",24.6713
"2025-04-17",24.9044
"2025-04-18",25.3409
"2025-04-19",25.3567
"2025-04-20",25.4992
"2025-04-21",24.9978
"2025-04-22",24.8421
"2025-04-23",25.1869
"2025-04-24",25.3963
"2025-04-25",25.2563
"2025-04-26",24.6871
"2025-04-27",24.658
"2025-04-28",24.8288
"2025-04-29",25.2551
"2025-04-30",25.1645
"2025-05-01",25.5358
"2025-05-02",25.4148
"2025-05-03",25.499
"2025-05-04",24.969
"2025-05-05",24.8608
"2025-05-06",24.7709
"2025-05-07",24.7436
"2025-05-08",24.8505
"2025-05-09",25.3523
"2025-05-10",25.0064
"2025-05-11",24.4522
"2025-05-12",25.127
"2025-05-13",25.4883
"2025-05-14",25.807
"2025-05-15",25.4347
"2025-05-16",25.1775
"2025-05-17",24.242
"2025-05-18",25.425
"2025-05-19",25.7874
"2025-05-20",25.2576
"2025-05-21",25.2143
"2025-05-22",25.4614
"2025-05-23",25.4692
"2025-05-24",24.6706
"2025-05-25",25.0312
"2025-05-26",24.4654
"2025-05-27",24.9813
"2025-05-28",24.9622
"2025-05-29",24.3091
"2025-05-30",24.4138
"2025-05-31",25.1338
"2025-06-01",25.4034
"2025-06-02",24.4955
"2025-06-03",24.3224
"2025-06-04",24.3867
"2025-06-05",25.1009
"2025-06-06",24.3539
"2025-06-07",24.116
"2025-06-08",23.9772
"2025-06-09",24.5241
"2025-06-10",24.8195
"2025-06-11",24.4214
"2025-06-12",23.9875
"2025-06-13",24.2315
"2025-06-14",23.9908
"2025-06-15",23.88
"2025-06-16",23.751
"2025-06-17",23.3539
"2025-06-18",23.7877
"2025-06-19",24.2355
"2025-06-20",24.3583
"2025-06-21",24.6977
"2025-06-22",24.3302
"2025-06-23",24.0973
"2025-06-24",24.077
"2025-06-25",24.2997
"2025-06-26",23.9377
"2025-06-27",24.3497
"2025-06-28",24.5504
"2025-06-29",23.2008
"2025-06-30",23.5225
"2025-07-01",23.9157
"2025-07-02",23.9709
"2025-07-03",24.0178
"2025-07-04",23.4658
"2025-07-05",23.7695
"2025-07-06",23.4484
"2025-07-07",23.451
"2025-07-08",23.8747
"2025-07-09",23.9222
"2025-07-10",23.9515
"2025-07-11",24.2864
"2025-07-12",24.3522
"2025-07-13",23.7266
"2025-07-14",23.6432
"2025-07-15",23.6294
"2025-07-16",23.8229
"2025-07-17",23.2666
"2025-07-18",23.8899
"2025-07-19",23.8876
"2025-07-20",23.2133
"2025-07-21",23.2657
"2025-07-22",23.4358
"2025-07-23",23.0108
"2025-07-24",22.7006
"2025-07-25",22.8638
"2025-07-26",22.8363
"2025-07-27",22.5348
"2025-07-28",22.9122
"2025-07-29",22.4241
"2025-07-30",22.4268
"2025-07-31",23.3824
"2025-08-01",23.9072
"2025-08-02",23.7225
"2025-08-03",24.204
"2025-08-04",24.0777
"2025-08-05",23.3708
"2025-08-06",23.5337
"2025-08-07",23.1536
"2025-08-08",22.7994
"2025-08-09",23.1646
"2025-08-10",23.1273
"2025-08-11",23.3064
"2025-08-12",22.911
"2025-08-13",22.7876
"2025-08-14",22.9716
"2025-08-15",23.0394
"2025-08-16",22.9605
"2025-08-17",23.3054
"2025-08-18",22.5349
"2025-08-19",21.6582
"2025-08-20",22.2432
"2025-08-21",22.092
"2025-08-22",22.7227
"2025-08-23",22.8723
"2025-08-24",22.7062
"2025-08-25",23.1912
"2025-08-26",22.7041
"2025-08-27",23.0514
"2025-08-28",22.8387
"2025-08-29",23.1551
"2025-08-30",23.4734
"2025-08-31",23.6341
"2025-09-01",23.5936
"2025-09-02",22.8202
"2025-09-03",22.785
"2025-09-04",22.5972
"2025-09-05",22.8639
"2025-09-06",23.5399
"2025-09-07",23.757
"2025-09-08",24.2574
"2025-09-09",24.2606
"2025-09-10",23.9987
"2025-09-11",23.8606
"2025-09-12",24.4646
"2025-09-13",23.1745
"2025-09-14",23.133
"2025-09-15",23.6312
"2025-09-16",23.6268
"2025-09-17",23.7799
"2025-09-18",23.7421
"2025-09-19",23.7893
"2025-09-20",23.2446
"2025-09-21",23.4769
"2025-09-22",23.2696
"2025-09-23",22.8241
"2025-09-24",23.7913
"2025-09-25",23.5185
"2025-09-26",24.0249
"2025-09-27",23.7502
"2025-09-28",23.3314
"2025-09-29",23.2172
"2025-09-30",22.8546
"2025-10-01",22.913
"2025-10-02",23.1909
"2025-10-03",23.4504
"2025-10-04",23.1967
"2025-10-05",23.2907
"2025-10-06",24.4339
"2025-10-07",24.461
"2025-10-08",24.1881
"2025-10-09",23.6834
"2025-10-10",23.6771
"2025-10-11",23.2985
"2025-10-12",23.5951
"2025-10-13",24.4062
"2025-10-14",24.4091
"2025-10-15",24.591
"2025-10-16",24.893
"2025-10-17",25.114
"2025-10-18",24.7278
"2025-10-19",24.5449
"2025-10-20",24.5536
"2025-10-21",24.3654
"2025-10-22",24.2244
"2025-10-23",24.1453
"2025-10-24",24.6792
"2025-10-25",24.7414
"2025-10-26",25.0789
"2025-10-27",24.8915
"2025-10-28",24.3347
"2025-10-29",24.0872
"2025-10-30",24.037
"2025-10-31",24.2993
"2025-11-01",24.5901
"2025-11-02",24.1154
"2025-11-03",24.2898
"2025-11-04",24.5579
"2025-11-05",24.8354
"2025-11-06",24.2619
"2025-11-07",24.4829
"2025-11-08",24.0343
"2025-11-09",23.8827
"2025-11-10",24.2432
"2025-11-11",24.6968
"2025-11-12",24.9026
"2025-11-13",24.1515
"2025-11-14",22.6845
"2025-11-15",24.3802
"2025-11-16",24.384
"2025-11-17",24.1909
"2025-11-18",24.0438
"2025-11-19",23.6201
"2025-11-20",24.6832
"2025-11-21",24.7529
"2025-11-22",24.6837
"2025-11-23",24.1797
"2025-11-24",23.7891
"2025-11-25",23.9686
"2025-11-26",23.8598
"2025-11-27",23.0331
"2025-11-28",23.8599
"2025-11-29",22.9527
"2025-11-30",22.6947
"2025-12-01",24.1299
"2025-12-02",24.2838
"2025-12-03",23.5999
"2025-12-04",23.6917
"2025-12-05",24.0315
"2025-12-06",22.9227
"2025-12-07",23.8203
"2025-12-08",23.3927
"2025-12-09",23.7375
"2025-12-10",23.637
"2025-12-11",23.4565
"2025-12-12",23.6248
"2025-12-13",22.7254
"2025-12-14",21.6428
"2025-12-15",22.8045
"2025-12-16",24.1517
"2025-12-17",24.0538
"2025-12-18",23.2371
"2025-12-19",21.6392
"2025-12-20",20.5416
"2025-12-21",21.1258
"2025-12-22",20.7985
"2025-12-23",22.7732
"2025-12-24",22.0854
"2025-12-25",22.0556
"2025-12-26",22.3064
"2025-12-27",22.2144
"2025-12-28",22.9951
"2025-12-29",23.0577
"2025-12-30",23.3796
"2025-12-31",23.9943
