,"(deg C) Mean Dew Point Temperature (ERA5) at Mannar, 2007-01-01 to 2025-12-31"
"2024-10-04",25.1249
"2024-10-05",24.856
"2024-10-06",24.7922
"2024-10-07",24.5333
"2024-10-08",24.4897
"2024-10-09",24.8391
"2024-10-10",24.7497
"2024-10-11",24.6304
"2024-10-12",24.3619
"2024-10-13",24.4603
"2024-10-14",23.6017
"2024-10-15",23.7311
"2024-10-16",24.9818
"2024-10-17",25.0076
"2024-10-18",24.9735
"2024-10-19",24.6479
"2024-10-20",24.89
"2024-10-21",24.7526
"2024-10-22",24.7956
"2024-10-23",24.6766
"2024-10-24",24.4317
"2024-10-25",24.7604
"2024-10-26",24.7494
"2024-10-27",25.0518
"2024-10-28",25.2613
"2024-10-29",24.9441
"2024-10-30",25.0957
"2024-10-31",24.6069
"2024-11-01",24.1461
"2024-11-02",23.8958
"2024-11-03",24.2792
"2024-11-04",24.0992
"2024-11-05",23.2371
"2024-11-06",23.9551
"2024-11-07",24.8086
"2024-11-08",24.7028
"2024-11-09",24.5229
"2024-11-10",24.2282
"2024-11-11",24.7352
"2024-11-12",24.9911
"2024-11-13",24.6356
"2024-11-14",24.5884
"2024-11-15",24.7915
"2024-11-16",24.7533
"2024-11-17",24.6726
"2024-11-18",24.7231
"2024-11-19",24.4837
"2024-11-20",24.3828
"2024-11-21",24.1882
"2024-11-22",24.226
"2024-11-23",24.3885
"2024-11-24",24.1405
"2024-11-25",23.9837
"2024-11-26",24.2977
"2024-11-27",23.3939
"2024-11-28",21.4734
"2024-11-29",22.7511
"2024-11-30",24.5718
"2024-12-01",24.3515
"2024-12-02",23.8641
"2024-12-03",24.024
"2024-12-04",23.948
"2024-12-05",24.3777
"2024-12-06",24.0532
"2024-12-07",23.5344
"2024-12-08",23.6239
"2024-12-09",23.5378
"2024-12-10",23.4286
"2024-12-11",24.1941
"2024-12-12",24.3551
"2024-12-13",24.231
"2024-12-14",23.8038
"2024-12-15",22.1844
"2024-12-16",23.0702
"2024-12-17",23.0155
"2024-12-18",23.3747
"2024-12-19",23.7786
"2024-12-20",25.1101
"2024-12-21",25.0735
"2024-12-22",24.2458
"2024-12-23",22.8984
"2024-12-24",22.6233
"2024-12-25",22.9218
"2024-12-26",23.5386
"2024-12-27",23.878
"2024-12-28",23.3757
"2024-12-29",23.542
"2024-12-30",24.1963
"2024-12-31",24.0911
"2025-01-01",22.7144
"2025-01-02",20.9353
"2025-01-03",20.8575
"2025-01-04",20.2042
"2025-01-05",20.4408
"2025-01-06",21.8575
"2025-01-07",23.1199
"2025-01-08",22.2607
"2025-01-09",22.2673
"2025-01-10",23.3723
"2025-01-11",22.6477
"2025-01-12",23.6217
"2025-01-13",23.8904
"2025-01-14",23.603
"2025-01-15",23.6717
"2025-01-16",22.6053
"2025-01-17",21.9589
"2025-01-18",23.4723
"2025-01-19",23.8784
"2025-01-20",23.3046
"2025-01-21",22.1323
"2025-01-22",23.6852
"2025-01-23",22.9362
"2025-01-24",22.1266
"2025-01-25",22.3348
"2025-01-26",21.9425
"2025-01-27",20.8515
"2025-01-28",21.1684
"2025-01-29",23.2005
"2025-01-30",24.3064
"2025-01-31",24.4262
"2025-02-01",23.9137
"2025-02-02",23.1614
"2025-02-03",21.955
"2025-02-04",21.7216
"2025-02-05",22.3086
"2025-02-06",22.075
"2025-02-07",21.5527
"2025-02-08",21.7035
"2025-02-09",21.5573
"2025-02-10",21.5683
"2025-02-11",23.2023
"2025-02-12",22.9694
"2025-02-13",21.1858
"2025-02-14",21.3438
"2025-02-15",20.792
"2025-02-16",20.9713
"2025-02-17",21.2767
"2025-02-18",21.5641
"2025-02-19",21.326
"2025-02-20",21.6423
"2025-02-21",21.8869
"2025-02-22",21.9375
"2025-02-23",22.5272
"2025-02-24",22.5488
"2025-02-25",23.9804
"2025-02-26",24.4973
"2025-02-27",24.487
"2025-02-28",24.4834
"2025-03-01",24.6952
"2025-03-02",24.5892
"2025-03-03",24.6189
"2025-03-04",23.829
"2025-03-05",23.7083
"2025-03-06",23.3402
"2025-03-07",22.8072
"2025-03-08",21.9033
"2025-03-09",20.6269
"2025-03-10",23.8252
"2025-03-11",24.3926
"2025-03-12",23.9386
"2025-03-13",24.296
"2025-03-14",23.7229
"2025-03-15",23.7972
"2025-03-16",24.5787
"2025-03-17",24.6743
"2025-03-18",24.5134
"2025-03-19",24.7117
"2025-03-20",24.2818
"2025-03-21",25.0183
"2025-03-22",25.0613
"2025-03-23",24.5864
"2025-03-24",24.641
"2025-03-25",24.21
"2025-03-26",24.1188
"2025-03-27",24.3018
"2025-03-28",24.2997
"2025-03-29",23.1228
"2025-03-30",23.4973
"2025-03-31",23.292
"2025-04-01",23.7052
"2025-04-02",24.5102
"2025-04-03",24.5418
"2025-04-04",24.3402
"2025-04-05",24.2915
"2025-04-06",24.7652
"2025-04-07",24.8145
"2025-04-08",24.7991
"2025-04-09",25.0146
"2025-04-10",25.6349
"2025-04-11",25.2629
"2025-04-12",25.3743
"2025-04-13",25.5223
"2025-04-14",25.6456
"2025-04-15",25.0737
"2025-04-16",25.2479
"2025-04-17",25.546
"2025-04-18",25.7646
"2025-04-19",25.7234
"2025-04-20",25.9428
"2025-04-21",25.5999
"2025-04-22",25.0456
"2025-04-23",25.4893
"2025-04-24",25.6617
"2025-04-25",25.3705
"2025-04-26",25.1757
"2025-04-27",24.7197
"2025-04-28",24.8607
"2025-04-29",25.1287
"2025-04-30",25.2254
"2025-05-01",25.577
"2025-05-02",25.5389
"2025-05-03",25.8244
"2025-05-04",25.5837
"2025-05-05",25.5724
"2025-05-06",25.5862
"2025-05-07",25.5217
"2025-05-08",25.3675
"2025-05-09",25.5783
"2025-05-10",25.4547
"2025-05-11",25.1329
"2025-05-12",25.7463
"2025-05-13",26.0392
"2025-05-14",26.2729
"2025-05-15",25.8751
"2025-05-16",25.6826
"2025-05-17",24.8296
"2025-05-18",25.4949
"2025-05-19",25.7407
"2025-05-20",25.2979
"2025-05-21",25.7763
"2025-05-22",26.0537
"2025-05-23",25.9571
"2025-05-24",25.4553
"2025-05-25",25.7056
"2025-05-26",25.5793
"2025-05-27",25.7934
"2025-05-28",25.9703
"2025-05-29",25.4171
"2025-05-30",25.3294
"2025-05-31",25.6392
"2025-06-01",25.801
"2025-06-02",25.3772
"2025-06-03",25.3064
"2025-06-04",25.2685
"2025-06-05",25.4502
"2025-06-06",25.2095
"2025-06-07",25.0834
"2025-06-08",25.046
"2025-06-09",25.2878
"2025-06-10",25.4859
"2025-06-11",25.1824
"2025-06-12",24.982
"2025-06-13",25.1796
"2025-06-14",24.9087
"2025-06-15",24.6645
"2025-06-16",24.7251
"2025-06-17",24.7225
"2025-06-18",25.0027
"2025-06-19",25.2456
"2025-06-20",25.2837
"2025-06-21",25.421
"2025-06-22",25.2288
"2025-06-23",25.0385
"2025-06-24",25.1661
"2025-06-25",25.1975
"2025-06-26",24.8856
"2025-06-27",25.0946
"2025-06-28",25.1701
"2025-06-29",24.4395
"2025-06-30",24.7717
"2025-07-01",24.9347
"2025-07-02",24.9606
"2025-07-03",25.0177
"2025-07-04",24.7823
"2025-07-05",24.9716
"2025-07-06",24.8131
"2025-07-07",24.8302
"2025-07-08",24.9834
"2025-07-09",24.8845
"2025-07-10",25.0017
"2025-07-11",25.1396
"2025-07-12",25.0247
"2025-07-13",24.8022
"2025-07-14",24.7049
"2025-07-15",24.605
"2025-07-16",24.4761
"2025-07-17",24.2638
"2025-07-18",24.5513
"2025-07-19",24.4218
"2025-07-20",24.1551
"2025-07-21",24.3138
"2025-07-22",24.3439
"2025-07-23",24.3079
"2025-07-24",24.1642
"2025-07-25",24.1876
"2025-07-26",23.5897
"2025-07-27",23.8229
"2025-07-28",23.9438
"2025-07-29",24.1865
"2025-07-30",24.2993
"2025-07-31",24.4384
"2025-08-01",24.7944
"2025-08-02",24.5047
"2025-08-03",24.2484
"2025-08-04",24.3143
"2025-08-05",24.2112
"2025-08-06",24.19
"2025-08-07",24.0923
"2025-08-08",23.975
"2025-08-09",24.075
"2025-08-10",24.089
"2025-08-11",24.0508
"2025-08-12",24.0201
"2025-08-13",23.9918
"2025-08-14",24.1616
"2025-08-15",24.0375
"2025-08-16",24.0844
"2025-08-17",24.3846
"2025-08-18",24.0816
"2025-08-19",23.6407
"2025-08-20",23.8101
"2025-08-21",23.5553
"2025-08-22",23.9984
"2025-08-23",24.2051
"2025-08-24",24.1017
"2025-08-25",24.3106
"2025-08-26",24.0229
"2025-08-27",24.2493
"2025-08-28",24.2304
"2025-08-29",24.4007
"2025-08-30",24.4708
"2025-08-31",24.5045
"2025-09-01",24.5564
"2025-09-02",24.076
"2025-09-03",24.0602
"2025-09-04",24.0264
"2025-09-05",24.1818
"2025-09-06",24.4157
"2025-09-07",24.4234
"2025-09-08",24.4127
"2025-09-09",24.7499
"2025-09-10",24.7844
"2025-09-11",24.5039
"2025-09-12",24.9262
"2025-09-13",24.1234
"2025-09-14",24.0885
"2025-09-15",24.4284
"2025-09-16",24.4287
"2025-09-17",24.2908
"2025-09-18",24.2147
"2025-09-19",24.421
"2025-09-20",24.3349
"2025-09-21",24.3625
"2025-09-22",24.3357
"2025-09-23",24.3024
"2025-09-24",24.6038
"2025-09-25",24.3388
"2025-09-26",24.5132
"2025-09-27",24.656
"2025-09-28",24.4414
"2025-09-29",24.4524
"2025-09-30",24.2251
"2025-10-01",24.3249
"2025-10-02",24.3698
"2025-10-03",24.5328
"2025-10-04",23.9626
"2025-10-05",24.0837
"2025-10-06",24.6304
"2025-10-07",24.5074
"2025-10-08",24.3582
"2025-10-09",23.9792
"2025-10-10",24.1091
"2025-10-11",23.9302
"2025-10-12",23.9311
"2025-10-13",24.1532
"2025-10-14",24.2434
"2025-10-15",24.4295
"2025-10-16",24.3566
"2025-10-17",24.588
"2025-10-18",24.4396
"2025-10-19",24.1308
"2025-10-20",24.1725
"2025-10-21",24.2058
"2025-10-22",24.4476
"2025-10-23",24.5464
"2025-10-24",24.7008
"2025-10-25",24.8315
"2025-10-26",24.828
"2025-10-27",24.9323
"2025-10-28",24.9388
"2025-10-29",24.8347
"2025-10-30",24.6006
"2025-10-31",24.634
"2025-11-01",24.6342
"2025-11-02",24.3792
"2025-11-03",24.6051
"2025-11-04",24.7525
"2025-11-05",24.8284
"2025-11-06",24.2088
"2025-11-07",24.0569
"2025-11-08",23.774
"2025-11-09",23.4659
"2025-11-10",23.7514
"2025-11-11",24.3382
"2025-11-12",24.4268
"2025-11-13",24.0923
"2025-11-14",22.5976
"2025-11-15",23.9387
"2025-11-16",24.1583
"2025-11-17",23.9502
"2025-11-18",23.9087
"2025-11-19",23.6722
"2025-11-20",24.3768
"2025-11-21",24.36
"2025-11-22",24.1524
"2025-11-23",23.9405
"2025-11-24",23.8971
"2025-11-25",23.7295
"2025-11-26",23.8338
"2025-11-27",22.9601
"2025-11-28",23.62
"2025-11-29",22.6404
"2025-11-30",22.745
"2025-12-01",23.8297
"2025-12-02",24.0605
"2025-12-03",23.4312
"2025-12-04",23.7268
"2025-12-05",24.0292
"2025-12-06",23.2247
"2025-12-07",23.706
"2025-12-08",22.95
"2025-12-09",23.5789
"2025-12-10",23.2382
"2025-12-11",23.023
"2025-12-12",23.3725
"2025-12-13",22.1
"2025-12-14",21.0895
"2025-12-15",22.11
"2025-12-16",23.9356
"2025-12-17",23.828
"2025-12-18",22.595
"2025-12-19",21.1299
"2025-12-20",19.9759
"2025-12-21",20.8159
"2025-12-22",20.5341
"2025-12-23",22.5163
"2025-12-24",21.6443
"2025-12-25",22.0344
"2025-12-26",22.3141
"2025-12-27",21.9719
"2025-12-28",22.5095
"2025-12-29",22.5381
"2025-12-30",23.1155
"2025-12-31",23.6728
