,"(deg C) Mean Dew Point Temperature (ERA5) at Matara, 2007-01-01 to 2025-12-31"
"2024-10-01",23.9951
"2024-10-02",24.0435
"2024-10-03",24.4665
"2024-10-04",23.7091
"2024-10-05",24.4584
"2024-10-06",24.3107
"2024-10-07",23.5717
"2024-10-08",22.9336
"2024-10-09",23.8499
"2024-10-10",23.5269
"2024-10-11",23.439
"2024-10-12",23.62
"2024-10-13",23.4749
"2024-10-14",23.1957
"2024-10-15",24.1045
"2024-10-16",24.0675
"2024-10-17",23.5581
"2024-10-18",23.7094
"2024-10-19",24.1114
"2024-10-20",24.2689
"2024-10-21",24.3112
"2024-10-22",24.0926
"2024-10-23",23.6236
"2024-10-24",23.8898
"2024-10-25",23.9663
"2024-10-26",23.5821
"2024-10-27",23.9864
"2024-10-28",24.2448
"2024-10-29",24.1448
"2024-10-30",23.903
"2024-10-31",23.5479
"2024-11-01",23.7357
"2024-11-02",23.2906
"2024-11-03",23.6372
"2024-11-04",23.3521
"2024-11-05",23.2422
"2024-11-06",23.0442
"2024-11-07",23.7019
"2024-11-08",23.6329
"2024-11-09",23.4303
"2024-11-10",23.4312
"2024-11-11",23.9391
"2024-11-12",23.7584
"2024-11-13",23.7148
"2024-11-14",23.7646
"2024-11-15",23.7358
"2024-11-16",23.7656
"2024-11-17",23.855
"2024-11-18",23.7272
"2024-11-19",23.4003
"2024-11-20",23.6673
"2024-11-21",24.0187
"2024-11-22",23.6414
"2024-11-23",23.7384
"2024-11-24",23.6694
"2024-11-25",23.1201
"2024-11-26",22.9759
"2024-11-27",23.2356
"2024-11-28",20.7537
"2024-11-29",22.1718
"2024-11-30",23.2709
"2024-12-01",22.9115
"2024-12-02",22.2311
"2024-12-03",22.5127
"2024-12-04",23.2808
"2024-12-05",23.1681
"2024-12-06",23.8257
"2024-12-07",23.5647
"2024-12-08",23.3422
"2024-12-09",22.8951
"2024-12-10",23.0644
"2024-12-11",23.5277
"2024-12-12",24.1874
"2024-12-13",23.9853
"2024-12-14",23.6167
"2024-12-15",23.8999
"2024-12-16",23.7793
"2024-12-17",23.9105
"2024-12-18",23.2717
"2024-12-19",23.9118
"2024-12-20",24.4309
"2024-12-21",24.1298
"2024-12-22",24.0702
"2024-12-23",22.3679
"2024-12-24",21.3947
"2024-12-25",21.2062
"2024-12-26",22.1291
"2024-12-27",22.685
"2024-12-28",22.9094
"2024-12-29",23.2187
"2024-12-30",23.8019
"2024-12-31",23.6861
"2025-01-01",23.2877
"2025-01-02",22.7942
"2025-01-03",23.3111
"2025-01-04",23.1951
"2025-01-05",22.9782
"2025-01-06",22.4684
"2025-01-07",22.5248
"2025-01-08",22.9824
"2025-01-09",23.3439
"2025-01-10",23.7661
"2025-01-11",23.0348
"2025-01-12",22.7805
"2025-01-13",23.069
"2025-01-14",22.8764
"2025-01-15",23.3272
"2025-01-16",23.1266
"2025-01-17",22.6973
"2025-01-18",23.4098
"2025-01-19",22.9778
"2025-01-20",23.101
"2025-01-21",23.1063
"2025-01-22",23.1187
"2025-01-23",23.2246
"2025-01-24",22.391
"2025-01-25",23.3202
"2025-01-26",23.5323
"2025-01-27",22.4117
"2025-01-28",22.1867
"2025-01-29",23.3869
"2025-01-30",23.8638
"2025-01-31",23.6603
"2025-02-01",22.8261
"2025-02-02",21.8622
"2025-02-03",22.3102
"2025-02-04",22.2691
"2025-02-05",22.1597
"2025-02-06",21.8986
"2025-02-07",21.599
"2025-02-08",20.6158
"2025-02-09",20.6548
"2025-02-10",21.0032
"2025-02-11",22.529
"2025-02-12",22.7364
"2025-02-13",21.7029
"2025-02-14",20.4769
"2025-02-15",22.3038
"2025-02-16",22.087
"2025-02-17",22.562
"2025-02-18",22.5518
"2025-02-19",22.3926
"2025-02-20",22.2548
"2025-02-21",21.5322
"2025-02-22",21.2915
"2025-02-23",21.6975
"2025-02-24",21.637
"2025-02-25",23.0627
"2025-02-26",23.7833
"2025-02-27",23.8741
"2025-02-28",23.4636
"2025-03-01",23.5946
"2025-03-02",23.554
"2025-03-03",23.7676
"2025-03-04",23.1255
"2025-03-05",22.9528
"2025-03-06",23.007
"2025-03-07",22.5619
"2025-03-08",22.2331
"2025-03-09",21.3432
"2025-03-10",23.2757
"2025-03-11",23.1803
"2025-03-12",22.9564
"2025-03-13",23.5399
"2025-03-14",23.5092
"2025-03-15",23.1932
"2025-03-16",23.093
"2025-03-17",23.0677
"2025-03-18",23.7906
"2025-03-19",23.615
"2025-03-20",23.5173
"2025-03-21",23.7254
"2025-03-22",23.615
"2025-03-23",23.7342
"2025-03-24",23.7748
"2025-03-25",23.3324
"2025-03-26",23.5369
"2025-03-27",23.8247
"2025-03-28",23.7487
"2025-03-29",24.0213
"2025-03-30",23.7825
"2025-03-31",24.0504
"2025-04-01",24.0572
"2025-04-02",23.9754
"2025-04-03",23.6701
"2025-04-04",23.6168
"2025-04-05",23.9957
"2025-04-06",23.9848
"2025-04-07",23.9648
"2025-04-08",24.2164
"2025-04-09",24.4594
"2025-04-10",23.9593
"2025-04-11",23.9886
"2025-04-12",23.8389
"2025-04-13",24.6253
"2025-04-14",24.5227
"2025-04-15",24.5837
"2025-04-16",24.7948
"2025-04-17",24.7919
"2025-04-18",24.7855
"2025-04-19",24.3444
"2025-04-20",24.7443
"2025-04-21",24.5117
"2025-04-22",24.2767
"2025-04-23",24.1945
"2025-04-24",24.2894
"2025-04-25",24.1017
"2025-04-26",24.3999
"2025-04-27",24.4713
"2025-04-28",24.3031
"2025-04-29",24.2059
"2025-04-30",24.1542
"2025-05-01",24.4905
"2025-05-02",24.2311
"2025-05-03",24.9166
"2025-05-04",25.1399
"2025-05-05",24.8324
"2025-05-06",24.8154
"2025-05-07",24.1749
"2025-05-08",23.8711
"2025-05-09",24.2909
"2025-05-10",24.9702
"2025-05-11",24.323
"2025-05-12",24.6918
"2025-05-13",25.1669
"2025-05-14",25.2954
"2025-05-15",24.7363
"2025-05-16",24.8317
"2025-05-17",23.6814
"2025-05-18",24.743
"2025-05-19",24.7225
"2025-05-20",24.5871
"2025-05-21",24.5856
"2025-05-22",25.1528
"2025-05-23",25.2905
"2025-05-24",23.9404
"2025-05-25",24.7454
"2025-05-26",24.5813
"2025-05-27",24.7567
"2025-05-28",25.1706
"2025-05-29",24.6687
"2025-05-30",24.0386
"2025-05-31",24.5852
"2025-06-01",25.335
"2025-06-02",24.4954
"2025-06-03",24.2625
"2025-06-04",24.1713
"2025-06-05",24.6686
"2025-06-06",24.6876
"2025-06-07",23.7315
"2025-06-08",23.5807
"2025-06-09",23.6572
"2025-06-10",24.4362
"2025-06-11",24.127
"2025-06-12",24.4306
"2025-06-13",24.4304
"2025-06-14",23.6132
"2025-06-15",23.1599
"2025-06-16",22.8512
"2025-06-17",23.1269
"2025-06-18",23.8604
"2025-06-19",24.3766
"2025-06-20",24.6373
"2025-06-21",24.6353
"2025-06-22",24.92
"2025-06-23",24.6174
"2025-06-24",24.2708
"2025-06-25",24.7461
"2025-06-26",24.1137
"2025-06-27",24.036
"2025-06-28",24.0752
"2025-06-29",23.8471
"2025-06-30",23.6624
"2025-07-01",24.0811
"2025-07-02",24.2783
"2025-07-03",24.1066
"2025-07-04",24.0633
"2025-07-05",24.049
"2025-07-06",23.8548
"2025-07-07",24.0959
"2025-07-08",24.5406
"2025-07-09",24.487
"2025-07-10",24.1031
"2025-07-11",23.9011
"2025-07-12",23.5699
"2025-07-13",23.8806
"2025-07-14",23.9102
"2025-07-15",23.7407
"2025-07-16",23.3363
"2025-07-17",23.3585
"2025-07-18",23.6597
"2025-07-19",23.0569
"2025-07-20",23.3843
"2025-07-21",23.2387
"2025-07-22",23.2908
"2025-07-23",23.5083
"2025-07-24",23.3607
"2025-07-25",22.9907
"2025-07-26",22.3702
"2025-07-27",22.8703
"2025-07-28",23.4039
"2025-07-29",23.2378
"2025-07-30",23.4309
"2025-07-31",23.3087
"2025-08-01",23.8116
"2025-08-02",23.5925
"2025-08-03",23.047
"2025-08-04",22.8948
"2025-08-05",23.4946
"2025-08-06",22.8917
"2025-08-07",23.3555
"2025-08-08",23.21
"2025-08-09",23.3391
"2025-08-10",23.3278
"2025-08-11",23.5129
"2025-08-12",23.2475
"2025-08-13",23.407
"2025-08-14",23.6373
"2025-08-15",23.3354
"2025-08-16",23.4911
"2025-08-17",23.7824
"2025-08-18",23.7503
"2025-08-19",22.9647
"2025-08-20",23.21
"2025-08-21",23.1625
"2025-08-22",24.0752
"2025-08-23",23.7073
"2025-08-24",23.2388
"2025-08-25",23.1793
"2025-08-26",23.5597
"2025-08-27",23.3444
"2025-08-28",23.4749
"2025-08-29",23.3899
"2025-08-30",23.894
"2025-08-31",23.7714
"2025-09-01",23.7091
"2025-09-02",23.4038
"2025-09-03",23.1561
"2025-09-04",23.2876
"2025-09-05",23.1719
"2025-09-06",23.1506
"2025-09-07",22.7187
"2025-09-08",23.5197
"2025-09-09",23.5492
"2025-09-10",23.3001
"2025-09-11",23.5727
"2025-09-12",23.621
"2025-09-13",23.3472
"2025-09-14",23.4225
"2025-09-15",23.5331
"2025-09-16",23.8859
"2025-09-17",23.8718
"2025-09-18",23.7162
"2025-09-19",23.8963
"2025-09-20",23.7346
"2025-09-21",24.0978
"2025-09-22",23.9148
"2025-09-23",23.7965
"2025-09-24",23.7014
"2025-09-25",23.4733
"2025-09-26",23.3887
"2025-09-27",23.6836
"2025-09-28",24.0319
"2025-09-29",24.2767
"2025-09-30",23.913
"2025-10-01",23.1431
"2025-10-02",22.9212
"2025-10-03",23.2035
"2025-10-04",22.8642
"2025-10-05",23.2805
"2025-10-06",23.837
"2025-10-07",23.591
"2025-10-08",23.1076
"2025-10-09",22.7336
"2025-10-10",23.28
"2025-10-11",23.5557
"2025-10-12",23.7235
"2025-10-13",23.7053
"2025-10-14",23.5699
"2025-10-15",23.7573
"2025-10-16",23.9748
"2025-10-17",23.5392
"2025-10-18",23.718
"2025-10-19",23.66
"2025-10-20",23.4389
"2025-10-21",22.8874
"2025-10-22",23.3417
"2025-10-23",23.1206
"2025-10-24",23.6464
"2025-10-25",23.3904
"2025-10-26",23.0912
"2025-10-27",23.3113
"2025-10-28",23.0983
"2025-10-29",22.6921
"2025-10-30",23.0869
"2025-10-31",22.9257
"2025-11-01",23.8921
"2025-11-02",22.8381
"2025-11-03",22.6556
"2025-11-04",22.7901
"2025-11-05",23.0598
"2025-11-06",23.2784
"2025-11-07",23.2208
"2025-11-08",22.9364
"2025-11-09",22.9814
"2025-11-10",23.1268
"2025-11-11",23.6772
"2025-11-12",23.5603
"2025-11-13",23.5674
"2025-11-14",22.9897
"2025-11-15",23.4055
"2025-11-16",23.7048
"2025-11-17",23.1732
"2025-11-18",22.8852
"2025-11-19",23.3495
"2025-11-20",23.3076
"2025-11-21",23.5124
"2025-11-22",23.2435
"2025-11-23",23.1898
"2025-11-24",23.2873
"2025-11-25",23.3824
"2025-11-26",23.2317
"2025-11-27",21.9524
"2025-11-28",21.7837
"2025-11-29",21.3689
"2025-11-30",21.7524
"2025-12-01",22.5694
"2025-12-02",22.2289
"2025-12-03",22.9664
"2025-12-04",22.9657
"2025-12-05",22.6768
"2025-12-06",22.6414
"2025-12-07",22.944
"2025-12-08",23.3163
"2025-12-09",23.3926
"2025-12-10",23.149
"2025-12-11",22.9268
"2025-12-12",22.8287
"2025-12-13",22.8505
"2025-12-14",22.8953
"2025-12-15",23.065
"2025-12-16",23.3043
"2025-12-17",23.4262
"2025-12-18",23.1379
"2025-12-19",23.0804
"2025-12-20",22.8258
"2025-12-21",23.1829
"2025-12-22",22.8472
"2025-12-23",22.8584
"2025-12-24",22.8452
"2025-12-25",22.6156
"2025-12-26",22.3375
"2025-12-27",22.2234
"2025-12-28",22.7454
"2025-12-29",23.1613
"2025-12-30",23.4508
"2025-12-31",23.1911
