,"(deg C) Mean Dew Point Temperature (ERA5) at Ratnapura, 2007-01-01 to 2025-12-31"
"2024-10-02",22.4303
"2024-10-03",22.4967
"2024-10-04",21.9954
"2024-10-05",22.5404
"2024-10-06",23.0069
"2024-10-07",22.3997
"2024-10-08",21.4587
"2024-10-09",22.5066
"2024-10-10",22.1227
"2024-10-11",22.0328
"2024-10-12",22.3056
"2024-10-13",22.2154
"2024-10-14",21.5805
"2024-10-15",22.3448
"2024-10-16",22.5178
"2024-10-17",21.9319
"2024-10-18",22.0691
"2024-10-19",22.0832
"2024-10-20",22.8641
"2024-10-21",23.2219
"2024-10-22",23.1765
"2024-10-23",22.6413
"2024-10-24",22.1384
"2024-10-25",22.5122
"2024-10-26",22.2787
"2024-10-27",22.5636
"2024-10-28",23.0156
"2024-10-29",22.7321
"2024-10-30",22.5558
"2024-10-31",22.2273
"2024-11-01",22.2867
"2024-11-02",21.8519
"2024-11-03",22.2874
"2024-11-04",22.0866
"2024-11-05",21.8488
"2024-11-06",21.5585
"2024-11-07",22.5363
"2024-11-08",22.565
"2024-11-09",21.9511
"2024-11-10",21.678
"2024-11-11",22.6401
"2024-11-12",22.5798
"2024-11-13",22.5679
"2024-11-14",22.5879
"2024-11-15",22.5374
"2024-11-16",22.5857
"2024-11-17",22.6917
"2024-11-18",22.6672
"2024-11-19",22.6462
"2024-11-20",22.6999
"2024-11-21",22.8069
"2024-11-22",22.464
"2024-11-23",22.4801
"2024-11-24",22.3203
"2024-11-25",22.0206
"2024-11-26",21.9739
"2024-11-27",22.095
"2024-11-28",20.0202
"2024-11-29",20.755
"2024-11-30",21.6397
"2024-12-01",21.0022
"2024-12-02",20.3809
"2024-12-03",20.8893
"2024-12-04",22.2561
"2024-12-05",22.0196
"2024-12-06",21.8444
"2024-12-07",22.0136
"2024-12-08",21.8483
"2024-12-09",20.9423
"2024-12-10",21.5092
"2024-12-11",22.4999
"2024-12-12",23.0427
"2024-12-13",22.6926
"2024-12-14",22.5247
"2024-12-15",22.2479
"2024-12-16",22.4937
"2024-12-17",22.6831
"2024-12-18",22.0972
"2024-12-19",22.5807
"2024-12-20",22.7165
"2024-12-21",22.801
"2024-12-22",22.2818
"2024-12-23",20.5855
"2024-12-24",19.4702
"2024-12-25",19.244
"2024-12-26",20.7723
"2024-12-27",21.6106
"2024-12-28",21.8159
"2024-12-29",21.8711
"2024-12-30",22.7315
"2024-12-31",22.7388
"2025-01-01",22.2616
"2025-01-02",21.4186
"2025-01-03",21.8864
"2025-01-04",21.9145
"2025-01-05",21.9769
"2025-01-06",20.9987
"2025-01-07",20.8407
"2025-01-08",21.4888
"2025-01-09",22.2708
"2025-01-10",22.6706
"2025-01-11",21.5325
"2025-01-12",22.0362
"2025-01-13",21.9385
"2025-01-14",21.8235
"2025-01-15",22.4336
"2025-01-16",21.9514
"2025-01-17",21.3276
"2025-01-18",22.4452
"2025-01-19",21.8089
"2025-01-20",21.8335
"2025-01-21",22.0337
"2025-01-22",21.8001
"2025-01-23",21.8555
"2025-01-24",21.4767
"2025-01-25",22.1219
"2025-01-26",22.3422
"2025-01-27",20.9919
"2025-01-28",21.4562
"2025-01-29",22.5221
"2025-01-30",22.891
"2025-01-31",22.4333
"2025-02-01",21.3546
"2025-02-02",20.2376
"2025-02-03",20.6264
"2025-02-04",21.0124
"2025-02-05",21.3437
"2025-02-06",20.9604
"2025-02-07",20.0308
"2025-02-08",18.9401
"2025-02-09",19.0594
"2025-02-10",19.8729
"2025-02-11",21.1851
"2025-02-12",21.3927
"2025-02-13",20.48
"2025-02-14",20.2264
"2025-02-15",20.6663
"2025-02-16",20.7075
"2025-02-17",21.3846
"2025-02-18",21.5861
"2025-02-19",21.5541
"2025-02-20",21.2321
"2025-02-21",20.944
"2025-02-22",20.0819
"2025-02-23",20.0933
"2025-02-24",20.4134
"2025-02-25",21.9841
"2025-02-26",22.7901
"2025-02-27",22.8108
"2025-02-28",22.6127
"2025-03-01",22.4055
"2025-03-02",22.4946
"2025-03-03",22.4832
"2025-03-04",21.5922
"2025-03-05",21.3289
"2025-03-06",20.8593
"2025-03-07",20.766
"2025-03-08",20.0504
"2025-03-09",19.8274
"2025-03-10",22.2934
"2025-03-11",22.0107
"2025-03-12",21.2335
"2025-03-13",22.2612
"2025-03-14",22.3218
"2025-03-15",22.0835
"2025-03-16",21.9807
"2025-03-17",21.5775
"2025-03-18",22.4469
"2025-03-19",22.3977
"2025-03-20",22.2391
"2025-03-21",22.5618
"2025-03-22",22.1881
"2025-03-23",22.4078
"2025-03-24",22.5508
"2025-03-25",22.1606
"2025-03-26",22.1501
"2025-03-27",22.3221
"2025-03-28",22.3081
"2025-03-29",22.2864
"2025-03-30",22.2443
"2025-03-31",22.4941
"2025-04-01",22.7941
"2025-04-02",22.6243
"2025-04-03",22.5152
"2025-04-04",22.6316
"2025-04-05",22.9696
"2025-04-06",22.507
"2025-04-07",22.7174
"2025-04-08",22.8576
"2025-04-09",23.0922
"2025-04-10",22.5247
"2025-04-11",22.7878
"2025-04-12",22.6403
"2025-04-13",23.3431
"2025-04-14",23.1116
"2025-04-15",22.8692
"2025-04-16",23.3639
"2025-04-17",23.3572
"2025-04-18",23.4179
"2025-04-19",23.019
"2025-04-20",23.3656
"2025-04-21",23.1363
"2025-04-22",22.9743
"2025-04-23",22.9361
"2025-04-24",23.1341
"2025-04-25",22.8676
"2025-04-26",22.9732
"2025-04-27",23.1665
"2025-04-28",22.8709
"2025-04-29",23.0214
"2025-04-30",22.6854
"2025-05-01",23.2618
"2025-05-02",22.795
"2025-05-03",23.3907
"2025-05-04",23.892
"2025-05-05",23.0583
"2025-05-06",23.4564
"2025-05-07",22.8352
"2025-05-08",22.1693
"2025-05-09",22.6744
"2025-05-10",23.5893
"2025-05-11",23.0203
"2025-05-12",23.1726
"2025-05-13",23.8449
"2025-05-14",24.1045
"2025-05-15",23.2377
"2025-05-16",23.177
"2025-05-17",22.1239
"2025-05-18",23.2006
"2025-05-19",23.3409
"2025-05-20",23.3065
"2025-05-21",22.9907
"2025-05-22",23.758
"2025-05-23",24.2129
"2025-05-24",22.6097
"2025-05-25",23.3834
"2025-05-26",23.0602
"2025-05-27",23.246
"2025-05-28",23.6408
"2025-05-29",23.2638
"2025-05-30",22.6642
"2025-05-31",23.3343
"2025-06-01",23.6534
"2025-06-02",23.0027
"2025-06-03",22.6934
"2025-06-04",22.9635
"2025-06-05",23.3736
"2025-06-06",22.9344
"2025-06-07",22.2285
"2025-06-08",22.13
"2025-06-09",22.3617
"2025-06-10",23.2843
"2025-06-11",22.9324
"2025-06-12",22.944
"2025-06-13",22.866
"2025-06-14",22.1149
"2025-06-15",21.7754
"2025-06-16",21.5358
"2025-06-17",21.3358
"2025-06-18",22.2627
"2025-06-19",22.9263
"2025-06-20",23.1565
"2025-06-21",23.164
"2025-06-22",23.2808
"2025-06-23",23.1456
"2025-06-24",23.0349
"2025-06-25",22.9383
"2025-06-26",22.3974
"2025-06-27",22.655
"2025-06-28",22.786
"2025-06-29",21.7943
"2025-06-30",22.1786
"2025-07-01",22.328
"2025-07-02",22.5127
"2025-07-03",22.3671
"2025-07-04",22.2048
"2025-07-05",22.5527
"2025-07-06",22.3606
"2025-07-07",22.4865
"2025-07-08",22.7261
"2025-07-09",22.7354
"2025-07-10",22.8902
"2025-07-11",22.7925
"2025-07-12",22.259
"2025-07-13",22.4767
"2025-07-14",22.3603
"2025-07-15",22.1681
"2025-07-16",22.1374
"2025-07-17",22.0327
"2025-07-18",22.2882
"2025-07-19",21.8002
"2025-07-20",21.9256
"2025-07-21",22.0356
"2025-07-22",21.7934
"2025-07-23",21.7242
"2025-07-24",21.6861
"2025-07-25",21.2982
"2025-07-26",21.1453
"2025-07-27",21.0993
"2025-07-28",21.6891
"2025-07-29",21.8987
"2025-07-30",22.2182
"2025-07-31",22.067
"2025-08-01",22.7255
"2025-08-02",22.577
"2025-08-03",21.5044
"2025-08-04",21.5323
"2025-08-05",21.9188
"2025-08-06",21.3625
"2025-08-07",21.7786
"2025-08-08",21.3442
"2025-08-09",21.7288
"2025-08-10",21.6984
"2025-08-11",21.5778
"2025-08-12",21.7202
"2025-08-13",21.7473
"2025-08-14",21.9291
"2025-08-15",21.8687
"2025-08-16",22.0585
"2025-08-17",22.1679
"2025-08-18",21.522
"2025-08-19",20.7123
"2025-08-20",21.3823
"2025-08-21",21.8792
"2025-08-22",22.4009
"2025-08-23",21.8011
"2025-08-24",21.0507
"2025-08-25",21.7982
"2025-08-26",21.5464
"2025-08-27",21.8381
"2025-08-28",22.0304
"2025-08-29",22.1679
"2025-08-30",22.4531
"2025-08-31",22.1948
"2025-09-01",22.1986
"2025-09-02",21.831
"2025-09-03",21.686
"2025-09-04",21.4828
"2025-09-05",21.2901
"2025-09-06",21.4472
"2025-09-07",21.3758
"2025-09-08",22.5762
"2025-09-09",22.6282
"2025-09-10",21.9156
"2025-09-11",22.1871
"2025-09-12",21.8526
"2025-09-13",21.6639
"2025-09-14",21.723
"2025-09-15",22.0046
"2025-09-16",22.1665
"2025-09-17",22.4278
"2025-09-18",22.3071
"2025-09-19",22.1814
"2025-09-20",22.0245
"2025-09-21",22.4467
"2025-09-22",22.1869
"2025-09-23",22.1399
"2025-09-24",22.3994
"2025-09-25",22.0632
"2025-09-26",21.7641
"2025-09-27",22.2454
"2025-09-28",22.2918
"2025-09-29",22.3928
"2025-09-30",21.9918
"2025-10-01",21.5207
"2025-10-02",21.3914
"2025-10-03",21.9554
"2025-10-04",21.5651
"2025-10-05",21.6041
"2025-10-06",21.9338
"2025-10-07",21.9283
"2025-10-08",22.1
"2025-10-09",21.112
"2025-10-10",21.4438
"2025-10-11",22.0752
"2025-10-12",22.2798
"2025-10-13",22.6684
"2025-10-14",22.6221
"2025-10-15",22.5606
"2025-10-16",22.6714
"2025-10-17",22.6503
"2025-10-18",22.5388
"2025-10-19",22.379
"2025-10-20",22.3393
"2025-10-21",21.8199
"2025-10-22",22.0106
"2025-10-23",21.5499
"2025-10-24",22.1525
"2025-10-25",21.9391
"2025-10-26",21.0723
"2025-10-27",21.7604
"2025-10-28",21.524
"2025-10-29",20.8295
"2025-10-30",21.4306
"2025-10-31",21.4033
"2025-11-01",22.6025
"2025-11-02",22.2124
"2025-11-03",21.8419
"2025-11-04",21.9811
"2025-11-05",21.9622
"2025-11-06",22.2181
"2025-11-07",21.8991
"2025-11-08",21.6146
"2025-11-09",21.7247
"2025-11-10",22.0149
"2025-11-11",22.2613
"2025-11-12",22.4875
"2025-11-13",22.094
"2025-11-14",21.7711
"2025-11-15",22.2768
"2025-11-16",22.5658
"2025-11-17",22.173
"2025-11-18",21.7263
"2025-11-19",21.7976
"2025-11-20",22.1837
"2025-11-21",22.4695
"2025-11-22",22.1348
"2025-11-23",22.0087
"2025-11-24",22.0164
"2025-11-25",22.2205
"2025-11-26",22.0463
"2025-11-27",20.8188
"2025-11-28",20.3082
"2025-11-29",19.8496
"2025-11-30",18.8148
"2025-12-01",19.7784
"2025-12-02",20.5465
"2025-12-03",21.4936
"2025-12-04",21.6405
"2025-12-05",21.51
"2025-12-06",21.334
"2025-12-07",21.8113
"2025-12-08",21.7465
"2025-12-09",22.2137
"2025-12-10",21.9629
"2025-12-11",21.6507
"2025-12-12",21.5532
"2025-12-13",21.6757
"2025-12-14",21.4445
"2025-12-15",21.4279
"2025-12-16",22.2782
"2025-12-17",22.4577
"2025-12-18",22.1367
"2025-12-19",21.9298
"2025-12-20",21.4933
"2025-12-21",21.7547
"2025-12-22",21.1338
"2025-12-23",21.4238
"2025-12-24",21.4592
"2025-12-25",20.7779
"2025-12-26",20.2506
"2025-12-27",20.8889
"2025-12-28",21.408
"2025-12-29",21.9329
"2025-12-30",22.2447
"2025-12-31",22.1771
